fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,0.0,0.4055124983476741,0.07139453910959,0.7142857142857142,0.7749118979131231,0.0001583558788488,2.988783172189122e-09,7.431325116830872e-09,0.0020047398167432,0.8918266283932784,0.9999999999999968,5.360622417558943e-12,0.9999999999999994,0.0958533027714107,0.0946572334715784,0.1065281537198391,0.3603053435114502,0.0845635660025799,0.0863440644957959,0.3813701698711966,0.0773214285714285,0.2641322912237987,0.0026604258548597,0.0033289273591466,0.0050011956686216,0.0124739004687022,0.001519667265332,0.0024789895381356,0.0032518246547811,0.0082401973603599,0.4167353491133882,0.4047889060252619,0.4109611322722096,0.4643369244464937,0.468052669307396,0.4433352895136728,0.4819903047225184,0.5460108539376034,0.3993613488659584,0.0303867403314917,4.543594182059399e-07,0.1216617210682492,0.5319148936170213,0.9244727977432688,0.8850445862164267,0.974687609308261,0.1676652381052053,0.8221180773467438,0.0005093252216298,0.0830962195808181,0.138883205510842,0.1033186395894127,0.4503102405195153,0.0712815583949559,0.4192036981964125,0.999999806427891,6.510691134369606e-05,0.0001032784250272,3.406143592533246e-08,0.0021063575815196,1.942316013107387e-08,0.0020543272582071,3.766883587775519e-08,0.0032700930659988,1e-12,0.3153426974842637,1e-12,1e-12,0.0030479030642894,1e-12,True
1,1,1,0.0,0.3887397193366164,0.0529710773382952,0.5714285714285714,0.8071908434983615,0.0001583555736999,3.8096755616837834e-10,6.6189377201955414e-09,0.0146996836224667,0.8897567272857807,0.9999999999999912,3.258153834483904e-12,0.9999999999999992,0.0958533027714107,0.1173456940717248,0.0865487425128846,0.3603053435114502,0.0845635660025798,0.0863440644957959,0.294754526787381,0.0214285714285714,0.5039017939486943,0.0016872293721878,0.0023854373344467,0.0030443647015986,0.0070954484779655,0.0008340391805923,0.001495604519005,0.0016366570291463,0.0039724852381062,0.4394367912131177,0.4276560022614402,0.4360289595229123,0.490954902468881,0.4662804086918604,0.4414767227427206,0.479241434095421,0.5408881553481377,0.366187900485514,0.0220994475138121,4.543594182059399e-07,0.089020771513353,0.6099290780141844,0.8727187858803827,0.9167562314041696,0.953785226853511,0.1103938788901701,0.8256408039060521,0.0002567159842447,0.0574939244219066,0.1001976749816317,0.1650096034376962,0.4807542818293019,0.0985520820640413,0.4426127255282452,0.9999998397585288,8.292930031703996e-05,0.0001219082690213,1.0983481081718512e-08,0.0011685602318485,7.514423899450499e-09,0.001149697883568,1.0511070078373765e-08,0.0016637676947031,1e-12,0.196272718405582,1e-12,1e-12,0.0044944528234791,1e-12,True
1,1,2,0.0,0.4121363004162733,0.0722003136178915,0.5714285714285714,0.7126152494037818,0.0001583529071561,3.411787797211111e-08,5.523541907227284e-09,2.5356200571580536e-05,0.8953129894861092,0.9999999999999956,2.414192184650634e-12,0.9999999999999992,0.1083559074807252,0.0795315930714808,0.1337250542722464,0.3799345692475464,0.0712340547513258,0.1065859964386946,0.4661190965092403,0.0478571428571429,0.4584648211902614,0.0004338314033071,0.0006825397310491,0.0010852123914933,0.0033590480283176,0.0002707204431,0.0004220336143901,0.0006627436638389,0.0020430813207663,0.443369041392918,0.4313394497664762,0.4401038287627822,0.4948396639491641,0.4754956333813106,0.4500575778027252,0.488982023447159,0.5511627253678633,0.2150106716701003,0.0248618784530386,1.487253784554263e-07,0.1097922848664688,0.6170212765957448,0.92227226332756,0.911336683486554,0.9786374530539002,0.03992080584896,0.7660711863088625,9.96398636250029e-05,0.0169017875837874,0.0257865683501744,0.070636468966303,0.6085709170471353,0.0372749099260968,0.4716210377224805,0.9999998926924945,8.270672590619395e-05,0.0001213241593332,4.580272724917159e-10,0.0002954012034348,3.529640826929042e-10,0.0003378545331394,1.7151998198281074e-09,0.0006723521624954,1e-12,0.0069164769752532,1e-12,1e-12,0.0008230943875378,1e-12,True
1,1,3,0.0,0.3998994217040506,0.0602502821851593,0.5714285714285714,0.5009839867774835,0.0001583535128556,1.843698938515784e-08,6.007949788325974e-09,0.0001665126524516,0.7272644289939606,0.999999999999994,6.985030799209688e-12,0.9999999999999988,0.0958533027714107,0.0606245425713587,0.157903782537722,0.3603053435114502,0.0934499068367492,0.0780127599509334,0.4229979466119097,0.0483928571428571,0.4180422186277921,0.0013350874615006,0.0022690750647325,0.0033436202039018,0.0083186193478858,0.0008582642623912,0.0017378811069275,0.0021654362261497,0.005660039853055,0.4586096106869374,0.4470827304146856,0.4581369343815507,0.5166595550629578,0.4900671736802734,0.4645823984457108,0.50549661829015,0.5708653751503917,0.378563002287956,0.0220994475138121,1.5647541219279281e-07,0.1127596439169139,0.5460992907801421,0.9797104701700844,1.0,1.0,0.0668321327999807,0.7406135979513444,0.0002454338934371,0.0340536404705683,0.0639024746620572,0.0512821674178153,0.4943712164722992,0.0314381544227959,0.4500263083634803,0.9999998469728476,6.637176850448586e-05,9.975671576028348e-05,5.06251157923373e-09,0.0010198993542412,5.652310453145057e-09,0.0011316675836468,1.0846505077662976e-08,0.0017600360957081,1e-12,0.1072091798814002,1e-12,1e-12,0.0060003792848261,1e-12,True
1,1,4,0.0,0.5111589934354649,0.1708242031397239,0.5714285714285714,0.6871311079005941,0.0001583558724039,3.0484510523923025e-08,5.226861329627376e-09,3.4427225961048606e-05,0.8434734931904901,0.9999999999999885,4.847160487656682e-12,1.0,0.1521150239633259,0.034154671871188,0.3166913273018539,0.4388222464558342,0.0534613730829869,0.1562275708214469,0.360089602389397,0.069642857142857,0.2744582975027811,0.000632247500403,0.0009224013983698,0.0013373556908993,0.0044924503335499,0.0003960808920158,0.0006959166390937,0.0008778801977901,0.0030160121648997,0.4734706185152055,0.4617206456971843,0.4743193528020236,0.5344625658450805,0.4960548213856615,0.4700645634737995,0.5114754797464424,0.5768329607843483,0.2912056957501328,0.011049723756906,4.6145759478557926e-08,0.059347181008902,0.5815602836879434,0.9644973474814692,0.9506038595324128,0.9932540666598948,0.1282864314510217,0.7766585221777056,0.0001111210904059,0.0112550479419997,0.0276858996445082,0.0736671396659371,0.5704306536809863,0.0486381190750003,0.4662793416350156,0.9999998867806184,6.781792895768789e-05,0.0001057424616046,7.70788750230537e-10,0.0003380725950793,4.667615307521083e-10,0.0003441413315666,1.350185772548583e-09,0.0005974233488087,1e-12,0.0114618241138672,1e-12,1e-12,0.0066450406225341,1e-12,True
1,1,5,0.0,0.4558535993142226,0.1099365201640999,0.7142857142857142,0.6880230205746426,0.0001583545408151,4.347307126974992e-09,6.988593618288702e-09,0.001261299557097,0.8878774247639637,0.9999999999999922,4.765445206684777e-12,0.9999999999999988,0.0958533027714107,0.0681873627714076,0.1430122959238429,0.3537622682660849,0.0845635660025798,0.0851230364295353,0.420197871943252,0.0482142857142856,0.4167382231445665,0.001264350341433,0.001773709388159,0.0027228490198484,0.0074228227795301,0.0007154884758076,0.0011183206710894,0.0016087096430491,0.0043870213582811,0.4581025532947845,0.446344863808066,0.4572595576552165,0.5155868218053641,0.4814857465076365,0.4559865206555739,0.4958799866074411,0.5597875157414396,0.3260536774392293,0.011049723756906,4.318809840256059e-07,0.1335311572700296,0.5390070921985817,0.9243890485178896,0.9414895344711796,0.9849319140397804,0.0255312800149754,0.8355346688687993,0.0001942328715053,0.0549115920248929,0.0937438524244831,0.0674376857686179,0.4536697487564244,0.0597412569804046,0.4222015324016599,0.9999998540491232,7.57011470957647e-05,0.0001134290552039,2.8426198251804422e-09,0.0006140942966229,1.4355201045779602e-09,0.0007045994384271,5.924329194701095e-09,0.0013835876676807,1e-12,0.025766156371337,1e-12,1e-12,0.0123721658994934,1e-12,True
1,1,6,0.0,0.3643572676035261,0.039053574719708,0.4285714285714285,0.7446003905573109,0.0001583545131084,2.7078091428278835e-09,6.84337889403564e-09,0.0020513269958456,0.8264475140663928,0.99999999999999,4.846397649784385e-12,0.999999999999998,0.1021046051260679,0.0795315930714808,0.1293478707069448,0.3930207197382768,0.0756772251684104,0.1031771145741751,0.3457158857569535,0.0374999999999999,0.4187260703097806,0.0012338408087595,0.0014081000691624,0.0020483284872613,0.0051851396746998,0.0005955113621268,0.0007940073291838,0.0010310095522342,0.0025639470687631,0.4178443009728563,0.4055514728178415,0.4111856161389805,0.4621061935055037,0.4431978515882989,0.4187232955652222,0.45370351104234,0.5116400641898874,0.3365594991982819,0.0248618784530386,2.4712628128540264e-07,0.0830860534124629,0.4822695035460993,0.9421791332098468,0.9172191038680642,0.9718915894937714,0.1029476756260791,0.7891157766830882,0.0001915696040447,0.0518995841696015,0.0887243555089959,0.0542803982693747,0.5685530416227611,0.0305325986302042,0.4653626184764943,0.9999998547094808,8.161551116332298e-05,0.0001264755974554,1.3789590882637715e-09,0.0006831401049085,2.5623230375059042e-09,0.0007994661080288,4.494696432863595e-09,0.0012603701310736,1e-12,0.0371695126091208,1e-12,1e-12,0.0171226050144365,1e-12,True
1,1,7,0.0,0.337716957735143,0.0226216391851285,0.2857142857142857,0.3882954717989597,0.0001583469887548,1.6547952867698174e-08,3.9539819562087286e-09,9.964685137217636e-05,0.6896015319083784,0.9999999999999832,3.076969506011357e-12,0.9999999999999976,0.1083559074807252,0.1438155647718956,0.0755797693303794,0.3864776444929115,0.066790884334241,0.1149209095916529,0.1896583908904237,0.0319642857142857,0.291765137918984,0.0043718470249993,0.005290910843726,0.006676908760119,0.0119704936314312,0.00226208923114,0.0033184867133024,0.0037784589648273,0.0067816883638154,0.4392977631730408,0.4276759050398028,0.4363646528956105,0.4916006637312176,0.4679664467472244,0.4432160272015812,0.4815627037916046,0.543624795626512,0.3940074322048759,0.0165745856353591,6.480832999105042e-07,0.1008902077151334,0.5319148936170213,0.8899821001166945,0.8741074436143172,0.9746537825769406,0.1453445977406854,0.7478008289429527,0.0006365928918293,0.0942682044026647,0.1422025059417446,0.1542257225849576,0.5433382142108141,0.1125901871142098,0.490663786218141,0.9999997979452956,6.189945895314388e-05,9.679723685156535e-05,4.855978883101749e-08,0.0031972847753964,2.8246691357901545e-08,0.0030283772837735,2.3586933079267666e-08,0.0034487294133981,1e-12,0.2671615331071825,1e-12,1e-12,0.010829583412835,1e-12,True
1,1,8,0.0,0.4273634132480278,0.093892761243091,0.4285714285714285,0.5685083987774857,0.000158350818605,2.1896500294587107e-08,6.1658299065537354e-09,0.0001276465869346,0.7276431935612361,0.9999999999999948,1.3777249740359876e-12,0.999999999999998,0.1396124192540112,0.0417174920712368,0.261210525611656,0.45845147219193,0.0890067364196646,0.0994719662506225,0.5159604256113495,0.0369642857142856,0.5939133377621236,0.0007241569528657,0.0008921062943181,0.0013839475117664,0.0043751063887511,0.0003335878298235,0.0005406004606383,0.0007391565676019,0.0023696820786041,0.4315813651407667,0.4194017158090309,0.4267055815037401,0.4798749124089565,0.4594411248735889,0.434531799428068,0.4714561358947677,0.5317197776295597,0.2373036856942736,0.0220994475138121,1.096408412525317e-07,0.1038575667655785,0.4397163120567375,0.9559467193810948,0.9473171256433424,0.9751869355837246,0.0748710735189144,0.7335591657862988,0.0001315553361677,0.0291665310717581,0.0487712356860504,0.1195613688003826,0.6650233340202284,0.0878632025192346,0.5038451098096187,0.9999998770934274,7.137085544838433e-05,0.0001095829887978,2.5304364713010273e-09,0.0004876708963647,1.3283172235548395e-09,0.0004806657331608,2.7462842503288182e-09,0.0008094028625355,1e-12,0.0434376929373707,1e-12,1e-12,0.0251751158309853,1e-12,True
1,1,9,0.0,0.4478297777926432,0.0990640470218105,0.7142857142857142,0.7703653412786403,0.0001583563635127,1.6155944463877092e-08,7.433789523578894e-09,0.0002768546275521,0.8464804898108692,0.9999999999999938,2.731559427840381e-12,0.9999999999999992,0.1146072098353824,0.0945352525006098,0.1180501196274182,0.3799345692475464,0.0890067364196646,0.0854856447643642,0.4435318275154004,0.0430357142857141,0.472193461310822,0.0018165397862821,0.0024554810825485,0.0033759757717573,0.0091109760725207,0.0011185501333316,0.001718109055484,0.002141291972876,0.0057302467530781,0.4552386588416877,0.4435344486634656,0.4540517326642906,0.5124046586754416,0.4847800329797845,0.4592589986975587,0.4995120857758036,0.5643220418572942,0.2245699493316453,0.0055248618784529,2.877742865473306e-07,0.118694362017804,0.4539007092198583,0.8822547568516088,0.905634768818357,0.97319010212694,0.1076593353802896,0.7971024134141029,0.0002490534312529,0.0461732067255521,0.0739954492042239,0.1088426057200003,0.3844418041624317,0.0860505023353204,0.3876981191303116,0.9999998448555458,7.882930424381113e-05,0.0001205545339576,5.140009761669829e-09,0.0010421168468384,6.018115425442599e-09,0.0011789027651175,1.0933886184158713e-08,0.0017530749582126,1e-12,0.193899467973437,1e-12,1e-12,0.0821976529247053,1e-12,True
