fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,1.0,0.0,1,0.4073590196083914,0.06445518493946854,0.7000000000000001,0.10860385325943525,0.7436412701450337,0.0010056820684714012,3.9152150580063015e-09,1.0873273218394783e-08,0.005031049386955162,0.8988702648766687,0.9999999999999974,5.751212704587904e-12,0.9999999999999994,0.09303366969572972,0.16023534185433158,0.06183050847457628,0.03825967838472806,0.5320372713677674,0.028606855017270432,0.1538483250210623,0.5931297480707444,0.060635647431149256,0.19995809588863328,0.037291880316100645,6.626708968151946e-07,1.2763680113274126e-06,1.8009460072985784e-06,1.798197461069077e-05,1.2024688085593454e-07,2.1946312527523784e-07,2.7551239758504425e-07,3.608060131276194e-06,0.4206186951276402,0.46468648181430977,0.4940643990927157,0.6104016590114532,0.49702099739046585,0.5574578541722476,0.5975305788541794,0.7076526211213621,0.183538879988077,0.4935518547229564,0.048469387755102004,1.1247371783647508e-09,0.11358024691358026,0.7121344114978512,0.13125662957063444,0.784329912989902,0.904522250766439,0.9132117132549205,0.15383605681292412,0.8164080522994223,0.06165112399204331
1,1.0,1.0,1,0.386223797804332,0.04469149783960044,0.6000000000000001,0.08281868566904196,0.7439413794731984,0.0010056840953316566,1.934267807407989e-08,9.273495581792384e-09,0.0006356891660752138,0.8543686509084742,0.9999999999999919,2.497298076881496e-12,0.9999999999999963,0.10568007226515753,0.09588151754919863,0.07213559322033897,0.02458696274804486,0.5751754285056945,0.04198033832255786,0.1213569346017565,0.6450770200882804,0.07326105986128874,0.18509333292615585,0.007148458707848193,7.202181638865977e-07,8.673991631176211e-07,1.671569547252666e-06,1.2924348220289994e-05,1.0134795211109738e-07,1.1570711201012582e-07,1.9760273544879267e-07,1.8483972944297181e-06,0.4274463403138939,0.47222910623675085,0.5020840749146778,0.6203400407007088,0.49537908423715626,0.5556159999536348,0.5955565017637651,0.7053125289258583,0.12135325459219787,0.4109587384920098,0.03316326530612242,1.0256779307444208e-09,0.14814814814814814,0.5677497713659843,0.13592260563854963,0.7687419231314689,0.9233048691462507,0.9124302646310136,0.17725346380530044,0.8165257997105457,0.1111319059739482
1,1.0,2.0,1,0.4258557613508772,0.07467025594224094,0.6000000000000001,0.1040380047505938,0.6653071408256659,0.0010056806773898698,3.409971305432726e-08,7.1966539848317786e-09,0.00012306265989944125,0.8675244724707709,0.999999999999997,5.5845150823564255e-12,0.9999999999999992,0.02634281170139667,0.13889227023737072,0.058886198547215475,0.036616352733730574,0.5349131485102958,0.03197236737224346,0.14168034683091546,0.6155901870702339,0.060972325095953114,0.2062898607150911,0.011141189600048285,9.385779139222115e-07,1.130382067377291e-06,2.227043791015175e-06,2.019956494874855e-05,2.1770909113902907e-07,2.4855450622655476e-07,4.2135193481727686e-07,4.912485874422649e-06,0.4377826479701274,0.48364832981159017,0.5142253024815244,0.6353912143712681,0.4995481551850303,0.5602920199901846,0.6005686893621994,0.7112506341002276,0.31893885763254964,0.3584559166568847,0.025510204081632633,4.9282495700403557e-08,0.10617283950617284,0.6069049280119143,0.12786069298746638,0.8895232701734406,0.962234407093246,0.9718124184042889,0.15964959665741046,0.7838976165051813,0.09917812760678457
1,1.0,3.0,1,0.4162407553891284,0.06473479458024076,0.7000000000000001,0.09633148588017951,0.5114901119202468,0.0010056802892023607,2.4922448483640606e-08,7.076777407480511e-09,0.0002695604702627095,0.7616874586599438,0.9999999999999928,1.1939029863209435e-11,0.9999999999999983,0.09572045119399643,0.13852708460133908,0.07507990314769977,0.029125082119538324,0.5579201656505236,0.05216544150208138,0.09800867907615564,0.6809897006275712,0.08605481112383004,0.16975546327763438,0.008965735657839202,9.197275059926778e-07,1.107679462968833e-06,2.048608099311233e-06,1.1889290841483446e-05,1.1794084779797138e-07,1.346509189625234e-07,2.2608960319811505e-07,1.9209620749306353e-06,0.44617037879701454,0.4929148277510197,0.5240775200235163,0.6476004102288455,0.49688119361729377,0.557300762253541,0.597362349465203,0.7074511410571435,0.1482916651141995,0.4514873229267965,0.022959183673469365,6.933558601252868e-10,0.14814814814814814,0.6289297036252499,0.1293719690223889,0.9067796005928179,0.9726067690731821,0.9871918226080574,0.1865058274078077,0.7857146331264264,0.10422994246358522
1,1.0,4.0,1,0.5158706088824768,0.16741534793425783,0.7000000000000001,0.1222486144101346,0.6994347422245646,0.0010056848817527292,3.0269644636311556e-08,6.355505120870211e-09,0.0001268102662171922,0.8918707548859868,0.9999999999999888,1.2295469079459578e-11,0.9999999999999992,0.03366969572971597,0.3568269425847029,0.05005326876513315,0.08223363261158664,0.566509452049542,0.050482685324594795,0.10227831808086191,0.7066630633876829,0.06844656925459551,0.21412110152957842,0.04671759063763048,7.588439968360709e-07,9.139184219409372e-07,1.1235564668337684e-06,5.335378415349551e-06,3.0460249856092414e-07,3.477591276922686e-07,3.822622529566774e-07,2.6910151503177376e-06,0.45782727579819504,0.5057929963845819,0.5377695508698543,0.6645705865663728,0.5023693741838164,0.5634562924937615,0.6039600981575134,0.7152648275549057,0.09147136629531655,0.47495284436691276,0.015306122448979588,1.0256779307444208e-09,0.07160493827160497,0.5832163355439357,0.10729705088317415,0.930300778560881,0.9858467830777935,0.9964434071981794,0.3918257475023586,0.8854340880932255,0.21234733599982888
1,1.0,5.0,1,0.4757289998340958,0.12178208302223278,0.6000000000000001,0.11934547373977303,0.5975335107063305,0.0010056836753872275,1.1384056226600751e-08,6.062002654615325e-09,0.0007853114015240726,0.812529939555855,0.9999999999999932,5.864189627055767e-12,0.999999999999999,0.00935741142499788,0.1633191316697099,0.058886198547215475,0.04049842745668865,0.5550442885079951,0.05216544150208138,0.09753655293826635,0.6198840945260188,0.08117298498417616,0.16305251635891804,0.009772576461362092,2.2080077507906127e-06,3.5808976889477748e-06,7.5669905818282e-06,8.057985113697756e-05,3.370254018014889e-07,5.094824554361166e-07,9.706008236459598e-07,1.4821507883649774e-05,0.4479824838377219,0.49491724194613396,0.526207585117927,0.6502577020887075,0.4980791194108283,0.5586447258066201,0.5988038485587508,0.7091716690148551,0.11278363575394018,0.4460897450495288,0.022959183673469365,3.72882130718283e-09,0.11358024691358026,0.6582960711096975,0.13251336556915866,0.7968314030762094,0.9313580752024986,0.9569325740409127,0.03849464721149154,0.8355254373829509,0.011162385301477978
1,1.0,6.0,1,0.38398139175324936,0.04280303917013761,0.4,0.05339139614674057,0.7797270019812385,0.0010056847653550258,2.4569643532894817e-09,1.0279784599264601e-08,0.007749894658501089,0.8320644009355113,0.9999999999999903,1.0556530679445807e-11,0.9999999999999972,0.06832763293005874,0.14826536822884978,0.03827602905569001,0.05563456909089661,0.5234096399401817,0.050460543795943696,0.0950365393912632,0.6568777587604719,0.05056898525351816,0.2551514986750514,0.010077969475779658,7.307987266951542e-07,8.801419288317337e-07,1.0820321947010153e-06,1.2960016263144975e-05,2.8524632084696607e-07,3.256605319517079e-07,3.579711321138603e-07,5.616933604911357e-06,0.4329124458671669,0.4782678856028867,0.508504285101998,0.6282982963095338,0.5012133296451842,0.5621596756951088,0.6025702739494452,0.7136207672416829,0.14572077946272216,0.480136371780543,0.04591836734693875,9.353431520292378e-10,0.11851851851851852,0.5835078922357542,0.15200474668388436,0.8207974621692156,0.9294691563364366,0.9216122391045269,0.23035457190995695,0.7890881683354489,0.13240995230252608
1,1.0,7.0,1,0.3904062668532088,0.047557711747973366,0.6000000000000001,0.08857218263394034,0.38838690206901977,0.0010056800123917436,3.196932017292872e-09,5.1186134046339545e-09,0.0030255021061069568,0.5709898805826168,0.999999999999987,1.2075527616684997e-11,0.999999999999999,0.039359804822309566,0.301724487725705,0.051525423728813496,0.07035495109173613,0.5291613942252389,0.03356655743512535,0.1349122094744645,0.6203044770741374,0.0785132314322266,0.16793829014189862,0.009542589129516776,7.996898598343394e-07,9.631113875700208e-07,1.1840334999347164e-06,6.879974443836055e-06,2.6804227552019115e-07,3.0601898658066476e-07,3.363808393301443e-07,2.285642635063566e-06,0.4552858578079511,0.5029853187115771,0.534784370031069,0.6608707457921885,0.5018612894688694,0.5628864258886925,0.6033492666428226,0.7145413380288367,0.15429039830097996,0.440923622354506,0.025510204081632633,1.1777987011971181e-09,0.09629629629629632,0.5989363682399638,0.12128877079334904,0.9108227281846673,0.9816848999125349,0.9703190790615883,0.3381140387077591,0.803404633464341,0.1953163433362565
1,1.0,8.0,1,0.4623835421908429,0.1171262670196759,0.7000000000000001,0.11567695961995247,0.6409359139150255,0.0010056799553477564,2.382842081628505e-08,8.278440467328854e-09,0.00038551690228556053,0.8713420355281174,0.9999999999999963,8.306742290819114e-12,0.9999999999999997,0.032488438346857315,0.3227429498884155,0.058886198547215475,0.06583509122164269,0.5837647149047126,0.02355858648481095,0.19433533255250363,0.7246494309821938,0.06821089488923303,0.220034473123128,0.010473849309283856,6.795054857743902e-07,8.183665995229513e-07,1.0060866080169626e-06,5.904065169106743e-06,1.4377729626463566e-07,1.6414792185607105e-07,1.8043395393602305e-07,1.6044847951327852e-06,0.4459604665718699,0.4926829234086046,0.523830650753488,0.6472931888859724,0.5000216027877896,0.5608230376927947,0.6011375516100693,0.7119218679871007,0.14042997131040652,0.41202904923087325,0.04591836734693875,8.529644499741017e-10,0.1530864197530864,0.5732300202912055,0.11561793806606335,0.831533185505299,0.9464989546917166,0.9514822887708165,0.3092602358884223,0.8135200431513919,0.18472477701965653
1,1.0,9.0,1,0.43417483690352254,0.08448730588739091,0.6000000000000001,0.10622855634732123,0.7288917709008359,0.001005682008800132,1.4679947544877668e-09,8.64054120114836e-09,0.011152214170161621,0.9084939983494645,0.9999999999999937,3.5485426852803134e-12,0.999999999999999,0.02456706530886406,0.15715155203895326,0.0706634382566586,0.03337340880680029,0.5579201656505236,0.03699849437605171,0.13096428050517608,0.6405729213584362,0.058076897178641076,0.2230157421866552,0.007947758943113947,9.173585486582374e-07,1.104826394673157e-06,2.33349464202318e-06,1.5455590590323608e-05,1.2193703499084337e-07,1.3921329313494084e-07,2.534680184203988e-07,2.392834802980321e-06,0.43506237911531775,0.48064306339829704,0.5110301280689622,0.6314291407771553,0.49569692797361287,0.5559724927307416,0.5959387321079485,0.705765864003059,0.15332165878013343,0.5314315677309215,0.020408163265306124,8.93204599858096e-10,0.11851851851851852,0.6338240982059913,0.12559732653140865,0.8110928359954754,0.9197948199481367,0.9587239958314742,0.135778595420814,0.8071195140032827,0.06896883622441344
