fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,8,0,1,2.1009061128038216,5.535966157310767,2,0.7267870616812878,1.8005425912117765,1.780776593361315,6.987046032201144,3.923594940684112,0.8515630028809187,0.9999999999999896,1.0000001859591754,0.9999999999999952,0.2517857142857143,0.0696428571428571,3.615384615384615,0.1232142857142857,0.1339285714285714,0.92,0.1144390694712954,0.2227920856975241,0.3071934682679136,0.4419121844858395,0.1181989012582974,0.2450286768581674,0.3161729858388876,0.4443328980410119,-4.649346373678286,-4.080474503091407,-3.637352806481787,-2.930056500692351,-4.482341775099851,-3.83764491283799,-3.4760065471567247,-2.824548379122642,0.7814671268853368,1.06006006006006,0.7427982482564911,0.3333333333333329,0.4714285714285714,1.0343771509492594,0.9397231949748917,0.961806443708288,0.1420345066158962,-0.3987087005365382,1.2816216927,1.6356060935,0.7185152592,0.7532094021,0.0093989515,0.4468306418,-0.0095982647,0.3538646915,-39.2814182026,4.4790018299,11.0908728089,4.368157113752138,0.885378972101434,3.860042659107971,0.9431669064871935,8.103662305339347,1.3276699004646413
1,8,1,1,0.930922467137479,0.1861903179219375,1,0.7978866546109448,6.547367613980887,0.5680522737575219,6.289322157963918,11.071731332684658,0.9266365927656702,0.9999999999999858,1.000000105353372,0.9999999999999848,0.1107142857142857,0.1107142857142857,1.0,0.0553571428571428,0.0839285714285714,0.6595744680851064,0.44279353990743,0.3344106484692134,0.4388751962100218,0.5341851223901458,0.4596315756931535,0.3889092319552484,0.4586229179762188,0.5397516422439937,-3.11159179522582,-3.7168312170479902,-3.1334728877345186,-2.6012364447895044,-2.90701892107278,-3.287483770869331,-2.912445194955782,-2.475997160836388,0.7763836623251648,1.0160160160160154,1.3312624876018004,0.5095095095095097,0.4428571428571428,0.9802670786415404,0.9100279277676488,0.9158335123275604,0.1509501729475332,-0.3453226194913887,1.7504323294,1.8436219909,0.8023611343,2.5227325853,0.8371222489,2.0056843276,0.6765607299,1.1852029269,-55.6047065929,4.2436378771,10.2141963612,4.059608618032531,1.1484501977186463,4.484085074782381,1.1399671668961258,11.018138254218874,1.4309041068315531
1,8,2,1,2.1376322271662844,4.570558297417631,2,0.7616890986293505,7.09253723035064,0.4891497120598291,6.819949541333189,13.942458460445796,0.9083762266103907,0.9999999999999888,1.000000204043196,0.9999999999999926,0.2660714285714285,0.1839285714285713,1.4466019417475728,0.2089285714285714,0.1660714285714285,1.2580645161290325,0.3926275938532646,0.4166157746137151,0.4447080412474487,0.5438327169297505,0.4093453256928978,0.4139034092185814,0.4395925119724576,0.5789767585766412,-3.3734170800121817,-3.2401839303386466,-3.084156209751685,-2.5336062166778146,-3.1465860310109006,-3.122303819129784,-2.9854506367362377,-2.242910972892543,0.833624806909107,1.0160160160160154,1.3650078065460138,0.3553553553553552,0.5,1.012707882410711,0.890483605836773,0.919560647264778,0.1834261964483267,-0.2970419642981805,1.4122267049,1.6169007241,0.7142074329,0.9616758959,0.140653985,0.6441951016,0.0693976623,0.451804164,-47.6670640822,5.7551260098,14.9906271298,4.434301836836911,0.9613039612879112,4.804941448261305,1.0929364727166797,6.841476763763819,1.3929893886985587
1,8,3,1,2.0583385521268505,5.800290609983113,2,0.6902470765318129,5.132195299574203,0.251565043344545,4.296438384644225,17.078837057499268,0.855803598693397,0.9999999999999848,1.0000001757171697,0.9999999999999896,0.2910714285714285,0.1392857142857143,2.089743589743589,0.0964285714285714,0.0678571428571428,1.4210526315789471,0.3340114241440309,0.4686135557109059,0.4687692799529937,0.5473741436899958,0.3549010144720856,0.5336987211654268,0.5076722263504914,0.5705432937511422,-3.7771252873441847,-3.013735143274169,-3.01285195999751,-2.5670478887374584,-3.4433014897730008,-2.488944990016054,-2.6278648618191367,-2.292282191716004,0.7855690243618528,1.0380380380380387,1.4360089846512607,0.3993993993993996,0.5,1.0465577423899473,0.9148662482223886,0.917897191854988,0.163693786986657,-0.3132952158847966,1.3563181205,1.7154140584,0.7516471307,1.4477709683,0.4594371196,1.0173928952,0.3089523429,0.6801760912,-51.1381391685,6.1021077727,16.6113275881,3.1325105877957524,1.0478459755116225,4.7549013749091475,1.2008086231754553,8.194972846213862,1.4309025957070496
1,8,4,1,1.5118370668753378,2.7373849329265907,2,0.6355957950958335,-2.157732242614113,0.0880547651300568,4.260518271498969,48.38486895293158,0.8098693736439377,0.9999999999999848,1.000000332766896,0.9999999999999926,0.2375,0.1678571428571428,1.4148936170212767,0.175,0.1785714285714285,0.98,0.3901303509056669,0.3782709316040469,0.4579922429501105,0.5415098478176467,0.4013836313110128,0.3993678081568845,0.4716560391133046,0.5630683710713132,-3.2651019482103045,-3.328594553759483,-2.901784973422997,-2.454650909991893,-3.1150024611001115,-3.125492140993103,-2.749327991270672,-2.273648317412573,0.809521299130224,1.0160160160160154,1.997284220003673,0.443443443443443,0.5285714285714286,1.0034747169156562,0.9299271322607012,0.9223275684918946,0.1353953981049151,-0.3591771815651365,1.3924480326,1.8026744351,0.783153979,1.1216533305,0.0007040005,0.7262615178,-0.0064119175,0.5269630313,-52.8866051318,5.931098979,15.8034448643,2.649741708514652,0.98890743313001,8.955507618634325,1.4096308614023125,8.395460079084733,1.447225713235149
1,8,5,1,1.826657529433083,3.7676787675883743,2,0.7320767467889642,-0.087905919914963,0.398062478258195,4.000090950090191,10.048902291905076,0.812282064790177,0.9999999999999852,1.0000003631578562,0.9999999999999946,0.2535714285714285,0.1107142857142857,2.290322580645161,0.1964285714285714,0.125,1.5714285714285714,0.1827644738859842,0.305084918714822,0.3237340313933082,0.4434631962632511,0.1886889732769518,0.2798608867030745,0.320315359715127,0.4739867954220776,-4.108579302655443,-3.4936240885752667,-3.3998673245637274,-2.797939541213497,-3.950727489690681,-3.506760413198277,-3.309764941245665,-2.561452709030768,0.7681670972837706,0.9059059059059056,1.4360089846512607,0.2892892892892895,0.4857142857142857,1.0269080545019675,0.9356546189833044,0.9556891981745502,0.1578546088564989,-0.3103518019824565,1.2294117477,1.6712594945,0.737016267,0.806867387,0.1134121348,0.613936433,0.0973417135,0.3790737054,-43.2486107067,5.5440126261,13.7066526091,3.7776411576753763,0.8172867346356443,4.511553923388809,1.1019963376805895,4.759628294795466,1.156522460998689
1,8,6,1,1.483945838522354,1.6431394860348707,1,0.7586497464847998,3.733079745484808,1.216410218075605,4.9895843082743365,4.1018927941660985,0.8968327102182013,0.999999999999984,1.0000002401602996,0.9999999999999946,0.2196428571428571,0.0982142857142857,2.2363636363636363,0.1714285714285714,0.0982142857142857,1.7454545454545458,0.1796324445623683,0.2295498098305041,0.3213047392018799,0.4340811652888087,0.1896726767487845,0.2239801846783124,0.3439965746049948,0.439054621224842,-4.364677589088451,-4.099097601132994,-3.610925340710045,-3.0109104617006928,-4.08304515058984,-3.910177841465359,-3.3054440199334376,-2.826469307938709,0.8194587697412662,1.0820820820820811,1.3650078065460138,0.4654654654654652,0.5285714285714286,0.9716283085284356,0.9324055093373717,0.9256729086054348,0.1311183592356293,-0.3309708898223361,1.1009236538,1.6808379005,0.7430890886,0.9763814815,-0.1310048176,0.7028278695,-0.1237298911,0.4587129831,-37.0659789593,4.985232155,12.7174170378,2.0787872435684984,0.9184551659588076,2.5850365401140034,0.8742335403778208,7.53580456832912,1.2825860107573361
1,8,7,1,1.5657887750585446,3.0722559711567223,2,0.8178207940436021,4.390782480225802,2.872524467975851,5.920421420376946,2.061051693860356,0.9196046913045656,0.9999999999999802,1.000000259768329,0.9999999999999876,0.1089285714285714,0.1410714285714285,0.7721518987341773,0.125,0.1107142857142857,1.129032258064516,0.3958664934861986,0.4361318600556648,0.5177686791417404,0.5963646431822197,0.4096777420262811,0.4420558201938047,0.4713941479023408,0.6221445242885008,-3.026050825617516,-2.824365197461512,-2.4154536553393844,-2.021773484796711,-2.857188072227358,-2.7004766193008924,-2.5584777045459983,-1.8288386447335243,0.7524131004904024,1.06006006006006,2.5736529368675245,0.5315315315315318,0.4285714285714285,1.0544408168676038,0.923490343490087,0.9313169464646904,0.1486214019437909,-0.3321376564629771,1.4766286724,1.7143574752,0.7526032009,1.3983992586,0.2489260749,0.8713308646,0.1495564471,0.6569808088,-52.164439873,5.7856542112,14.9007847968,6.2291011887315575,1.125698682200052,6.164765970714651,1.2339051550088265,6.424799546753893,1.2247337395770423
1,8,8,1,1.2574327416982427,0.8753849461428347,1,0.6295525580730281,4.389186752529369,0.0652102501864533,5.548949954333569,85.0932167637397,0.817819394884939,0.9999999999999796,1.000000251266091,0.99999999999999,0.1821428571428571,0.1249999999999999,1.457142857142857,0.2214285714285714,0.1517857142857142,1.4588235294117649,0.242160234640265,0.3929228357482692,0.4076661337713987,0.5272529827455139,0.2548572348268023,0.4298639266064665,0.4261545773964313,0.5507063781254895,-3.912929861287015,-3.1345021371086923,-3.058378537206049,-2.4409195785224624,-3.6556955878730735,-2.7971068436899698,-2.815305036271031,-2.204249692693977,0.8150938464823223,0.9939939939939944,1.473356144568958,0.3993993993993996,0.5285714285714286,1.009550867339935,0.916861042724792,0.9326093348366706,0.1549449907318197,-0.3685636288255916,1.3886333526,1.6699169767,0.7356724507,1.5556299233,-0.0706596294,1.1384023611,-0.0377817739,0.7308492185,-49.4687971341,6.0713879539,15.3088289305,4.71814428092857,0.8816194672184835,6.577977981837346,1.1256202079963737,7.397353502465355,1.2239754844807678
1,8,9,1,1.7085732748997482,2.427900349466543,2,0.6569604716963326,3.883979327891272,0.6969273027416485,5.457776380922007,7.83119897793014,0.8439707154884684,0.9999999999999876,1.0000002168022573,0.9999999999999932,0.3214285714285714,0.1821428571428571,1.7647058823529411,0.1821428571428571,0.1553571428571428,1.1724137931034482,0.1903584353682767,0.2162430457084805,0.3941401718373751,0.5015662373102131,0.2015729667467029,0.2144740821808606,0.4123625024786251,0.5449703339373007,-4.390860561910916,-4.250482745765904,-3.285708320490493,-2.703113633148199,-4.089139454639112,-4.023066466208706,-3.0095820608039565,-2.330431815349057,0.8314898252424615,1.0820820820820811,1.7154331750298604,0.3113113113113108,0.4714285714285714,1.0233539026790832,0.9366982835249792,0.9483416770921488,0.1425714172810659,-0.3474507213426913,1.3541834768,1.7101289694,0.7576930218,1.2125137469,0.4354777574,0.8621117744,0.3252613929,0.569650089,-47.5010498422,5.1793011728,13.9995794848,3.992877293827375,0.988636637382235,3.673105801963267,1.0454724890671447,7.62365858033287,1.3749666224592203
