fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,8,0,1,1.7523341063383315,3.3182448128271025,2,0.7418693850586329,5.948219507180129,2.066965884489443,7.701507396528174,3.72599637677644,0.8860204149145765,0.9999999999999865,1.0000004321803075,0.25,0.15,1.6666666666666667,0.2,0.25,0.8,0.0,0.487583238102236,0.5349603488799173,0.6542160571611542,0.0,0.5003811649956054,0.4893928439504015,0.6447402308559476,-5.553125841316908,-2.8455147620184063,-2.582423703871931,-1.920181748490844,-5.411097116979377,-2.703486037680875,-2.762944910009021,-1.922345112594141,0.8302581743938243,1.06006006006006,2.8483544033097714,0.5535535535535532,0.5263157894736842,1.0911529690326276,0.9201753454035644,0.9362446581777852,0.169803048433245,-0.4151883314753778,1.7454693832,1.9394101779,0.8587348834,2.4511157429,0.4701970937,2.1451060088,0.3633099801,1.1515566769,-63.9122976117,4.9630915196,12.678788595,8.233666783358528,1.5615922338246644,7.484627079142333,1.5016156490531611,23.57787320390406,1.8595607466851027
1,8,1,1,0.560913376469538,-0.2970253283907049,1,0.8460775056421699,5.633320993280076,0.4373666436985143,8.163270992640982,18.66459436323198,0.9551844469205932,0.9999999999999732,1.000000328144174,0.125,0.1,1.25,0.175,0.2,0.8749999999999999,0.0,0.3887598288205105,0.3813283520017971,0.6765701809490829,0.0,0.4049934460281581,0.4015438870601137,0.6935925424973759,-5.066615033363986,-3.096918640293977,-3.1345710724637668,-1.63869438344157,-4.863526588855121,-2.893830195785113,-2.91060721754602,-1.4902208165875082,0.8906724797425337,1.1041041041041042,2.996512177445874,0.6636636636636631,0.5263157894736842,0.9158993951489824,0.8830152177275425,0.8810406899727282,0.1852777280590517,-0.4498950279194919,1.5193623117,1.9585322657,0.872874278,1.6678482364,0.1621855924,1.4788410682,0.1173332241,0.7835704121,-60.4175026162,5.2827273788,14.6387523941,11.291822285763217,1.1078490827067529,25.433109510865055,1.4428079880354088,25.31998209892521,1.7024956752695406
1,8,2,1,1.5339157178377654,1.6948432204186012,2,0.7579964619392168,9.513325381717484,0.3374351940301708,7.145178840400019,21.17496623592012,0.9045088818141588,0.9999999999999866,1.0000004240562463,0.35,0.2,1.7499999999999998,0.15,0.1,1.4999999999999998,0.0,0.5402010426594397,0.6656408105505123,0.6894687068952975,0.0,0.5582348927823364,0.7013732749106537,0.7048944557278571,-6.219839454637095,-2.859875696067816,-2.079660478558403,-1.931454788752105,-6.018906739818172,-2.658942981248893,-1.797406408330095,-1.7762127493773106,0.8810468073020741,0.9939939939939944,1.3650078065460138,0.4874874874874874,0.5,1.0414269048966442,0.9002862243168908,0.9165736331389188,0.1803843979068035,-0.3648478267847516,2.1331156373,1.9097937725,0.8454448282,1.5483801948,0.2258651513,0.4749695049,0.0747372454,0.7274432294,-71.476935762,5.2222563948,14.0574396843,9.653550764122793,1.581240833251186,20.720435594311347,1.8927755106195163,24.67963751707684,2.0566188333588484
1,8,3,1,1.4957317489382391,3.184403747949608,2,0.7149260441018475,9.117137660439244,0.9258688866096608,4.589611414478005,4.957085696317334,0.860743301913378,0.9999999999999812,1.0000002333140463,0.125,0.175,0.7142857142857143,0.15,0.125,1.2,0.0,0.2498021744942909,0.4275366654666998,0.5865240577181049,0.0,0.2583349264529451,0.4270512950014029,0.6173525158222478,-6.220861498772724,-4.666876769151483,-3.561215117257257,-2.572176570010214,-6.015387663441993,-4.461402933820753,-3.446508571833627,-2.301772955769965,0.7774362131983218,0.971971971971972,1.7589165903277326,0.5095095095095097,0.5,1.073124034752344,0.9487213545638516,0.9020230273445584,0.1294848838783337,-0.3267975172791409,2.0124861381,2.0441467284,0.9016487549,2.479502463,0.4427049759,2.3865900596,0.3927733033,1.1648930186,-68.4873143437,4.0922741757,10.63970963,11.34193206415749,1.709069984233042,9.162453379991113,1.5555454330231404,24.315231130118732,2.062022966288733
1,8,4,1,1.2904851668696289,1.894177650998312,2,0.7379684034668081,3.1405375171922127,0.1862884550911496,8.643849434517662,46.40034955622068,0.8277078191791061,0.9999999999999784,1.0000004174902948,0.3,0.25,1.2,0.2,0.225,0.888888888888889,0.0,0.9239114213339552,0.6856345718720739,0.6060451634838083,0.0,0.9584242255506672,0.6828249370482851,0.6080725967864886,-5.208696479275887,-0.396322311810934,-1.637434098695986,-2.051991169955595,-5.02113160244878,-0.208757434983827,-1.592577732095537,-1.967919070141048,0.8506475062664317,1.0160160160160154,1.997284220003673,0.5535535535535532,0.5,0.9428014573895396,0.8959796558248414,0.8219132436275753,0.1773912223447587,-0.4564040459652545,1.6250859397,1.9903810447,0.8798570799,1.2041008861,0.144010247,1.3258994206,0.0853046228,0.5656976498,-64.2993026419,5.4320893553,14.6004014448,8.807813861520556,1.3251450773732185,12.726216273703592,1.5359298154735288,17.906375291047038,1.7402398841387143
1,8,5,1,1.2683165650410892,1.6945606622505016,2,0.7605946730090365,3.791226208520463,0.8888102798327252,5.1516420723142415,5.796109911424274,0.7847984034272731,0.9999999999999796,1.0000004162697544,0.175,0.125,1.4,0.175,0.175,1.0,0.0,0.514528806556489,0.4650325047035287,0.5345181065899407,0.0,0.5233050741984444,0.4820053400759795,0.549234681819511,-5.532586245553517,-2.68591124745802,-2.9597538062954727,-2.5753187210347024,-5.439800106000883,-2.593125107905385,-2.817787405962578,-2.452073225619746,0.8035781025762461,0.8838838838838833,2.3843904700937206,0.4654654654654652,0.5,1.058196135407688,0.903685548872968,0.8572062239841131,0.2134552543024098,-0.4621035456351405,1.8450582332,2.0182404708,0.8950244277,1.9887743432,0.4603056803,1.7323065343,0.3906317136,0.9343444431,-65.7784945214,4.5259279422,12.2598619407,5.4995354822759035,1.2204765848077233,10.28268811612638,1.4527460547033644,19.14157008339233,1.8319094744725706
1,8,6,1,0.8608556595583691,-0.0580627274911926,1,0.7670042878803586,8.584720681341665,1.948688142714318,4.198300407820307,2.1544239510651075,0.9225427331385656,0.9999999999999778,1.000000295945328,0.225,0.125,1.8,0.175,0.15,1.1666666666666667,0.0,0.3551434265627338,0.4156737974690879,0.5198653161233462,0.0,0.3527022619493599,0.4240385880424852,0.5028516676758368,-6.308193231559966,-4.067879871883914,-3.6860425958286376,-3.028782363067892,-6.351854244693532,-4.111540885017481,-3.658422939322021,-3.157813744915547,0.8165945031864906,0.94994994994995,1.6719497597319883,0.3553553553553552,0.6052631578947368,1.0696879140601312,0.9198678860743376,0.840754807720305,0.1784903741955344,-0.4482995029270152,2.0492696063,2.0658547802,0.9145496764,1.8209563667,0.5123886223,1.56856725,0.4491526315,0.8555020172,-68.0935965379,3.7711141175,10.1559737395,9.958229405752595,1.5370661483338666,10.471986346577111,1.5786454948393644,21.977940398463193,2.093030226939233
1,8,7,1,1.3309000934459083,2.447087009768812,2,0.8491929181494744,4.467475681895683,2.8663232148334656,8.625101545232546,3.009116871606424,0.8958689455718368,0.9999999999999676,1.0000003807684452,0.15,0.15,1.0,0.2,0.225,0.888888888888889,0.0,0.3390725101787129,0.5366826453903364,0.6696437444138063,0.0,0.3471968023062244,0.523334684033395,0.6951232840335211,-5.059617539098644,-3.3440403195722244,-2.34420861355184,-1.6714763049148602,-4.941224136083189,-3.2256469165567694,-2.355310164087908,-1.5064641874633449,0.8161398595600203,1.1481481481481488,2.996512177445874,0.5755755755755753,0.5263157894736842,1.0237427814714612,0.9214829751789556,0.8982314960390999,0.150440979897878,-0.4020641444209534,1.4270403177,1.9165047405,0.8508125204,1.5945760509,0.4167916894,1.3171603082,0.3127552793,0.7491464667,-56.0063937062,5.2050792849,13.8392871766,6.13683832749583,1.204318517410759,9.08022450412549,1.244136636909569,23.14469750167938,1.672135686473527
1,8,8,1,0.8218188842753029,-0.3410763318992353,1,0.4007663524951108,5.586622675463234,0.5954351465046768,5.530264279933105,9.28776931022104,0.7987962580779517,0.9999999999999732,1.0000005149102855,0.225,0.15,1.5,0.2,0.125,1.6,0.0,0.5508232513145487,0.5772900139520909,0.6204918071512068,0.0,0.5753343635015511,0.5736577946552746,0.6399290779785324,-5.769234937964014,-2.591406191837188,-2.438713220133878,-2.1894719254268424,-5.523446794984043,-2.3456180488572165,-2.3548784876777527,-1.9888325802064248,0.921071780778176,0.9939939939939944,1.850407019542302,0.3553553553553552,0.631578947368421,1.0094875695218557,0.9174834258930848,0.8828123738466838,0.1398973182787975,-0.4797989814898992,1.5982179922,1.9080148048,0.8457374216,1.5933165885,0.2153991788,1.4387371945,0.1684771555,0.7485547597,-64.7710769314,6.3350908203,15.7278340354,8.606303687201914,1.4627719961900167,11.043085930610465,1.5208597702267377,18.663170202679822,1.9249612224831498
1,8,9,1,1.0844956279553917,0.2561036665819682,1,0.7456331603986738,7.830404535049258,1.442226905734165,6.352487003048985,4.40463770145465,0.819148412330348,0.9999999999999843,1.000000453363055,0.2,0.15,1.3333333333333337,0.15,0.275,0.5454545454545454,0.0,0.4374442508589173,0.4828005412950726,0.6204631763650051,0.0,0.4526177022018272,0.4848742087329861,0.6408811247242663,-5.596845838605305,-3.1485378035637583,-2.894685638181589,-2.124209091958997,-5.409218470977566,-2.9609104359360194,-2.786427944998466,-1.9425524534181875,0.8877438101597163,1.0820820820820811,1.850407019542302,0.5535535535535532,0.3947368421052631,1.016487620950812,0.9356698948519212,0.9385428799525656,0.1209667359744882,-0.3968669283535095,1.7570984985,1.9876494648,0.8801909899,2.5891296003,0.1166425225,2.3511522457,0.1168385667,1.2163968541,-67.3398068682,5.4946254505,14.6748021601,10.895576308968186,1.4475089429255217,10.773811554779385,1.5300650544227947,23.77898081427496,1.8609322330720626
