fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_3,mean_std_x_last_3
1,8,0,1,1.364194269426872,1.5274432367000204,2,0.7896026350393053,11.225613851152785,2.2069443595741807,8.85202383359591,4.0109864098720935,0.946723682922224,0.9999999999999928,1.0000010089353024,0.2833333333333333,0.2833333333333333,1.0,0.0,0.4647176132010238,0.5466257507744395,0.740906574952937,0.0,0.4826597539549914,0.4826597539549914,0.7915074905824472,-5.411812145612287,-2.8968477222110334,-2.45357626846674,-1.402164944517982,-5.210636276990638,-2.695671853589384,-2.695671853589384,-1.086378633051913,0.8198960466731063,1.06006006006006,3.400411932703709,0.7957957957957954,0.4090909090909091,1.082003382565266,0.91959457517953,0.9636006331659644,0.162881872267801,-0.4666226509988532,1.7997967526,2.0348931923,0.9016900888,1.4607397525,0.3258202961,1.4210085017,0.3175692975,0.6862689451,-68.610542382,5.536017747,14.0298980563,12.684676021506826,1.6142510639312762,12.169736602098563,1.6222121854572376,25.45455876342904,1.8184818310291337
1,8,1,1,0.749138085026143,0.1137898555734922,1,0.7995660669839468,5.111130162062857,0.6333478232235213,9.055070969528662,14.29715337686247,0.9260404643020536,0.9999999999999284,1.0000003200870138,0.15,0.0833333333333333,1.8,0.0,0.6684359422729935,0.6691334101789801,0.5483452061102553,0.0,0.6837663516767829,0.6837663516767829,0.509396307617924,-4.9749585710389095,-1.6495174508374104,-1.6460475769004983,-2.2469638880125977,-4.863417323836723,-1.5379762036352238,-1.5379762036352238,-2.386010496669251,0.8712219756400781,1.0380380380380387,2.779723163320126,0.5315315315315318,0.5454545454545454,0.8653685157100635,0.8766121984151286,0.8731841340960855,0.179729383618419,-0.5078714008623373,1.6273241483,2.0411389716,0.9106733484,1.5535394765,-0.1128803626,1.5714227443,-0.1202197434,0.7298671074,-78.8121627139,7.6659994118,19.9636019979,12.031904500526577,1.031352840904535,20.94310661899004,1.399012904267246,20.558282365801656,1.6652530321993897
1,8,2,1,1.128707425597156,0.5906518379406207,2,0.844729726520487,5.53384510143687,0.2369407400190578,8.036469416457882,33.91763449296008,0.9290595970863312,0.9999999999999898,1.0000016239787834,0.1333333333333333,0.3,0.4444444444444445,0.0,0.5550593947820208,0.661432900957395,0.8383292289062417,0.0,0.5751052462915189,0.632144805624656,0.851289790260063,-6.053340940006577,-2.693377181437297,-2.0494620815738624,-0.9786482974642788,-5.842345866666159,-2.48238210809688,-2.149137274390468,-0.8688164792051785,0.8493276454077656,0.971971971971972,2.638890814457508,0.4214214214214208,0.4545454545454545,1.064249690021538,0.9015279104773328,0.8395058869708216,0.195909776072763,-0.3321367442018981,2.2254127797,2.0456708864,0.9105170152,3.5202499621,0.3847711001,0.9432071318,0.0485718962,1.6538457476,-79.8162231652,5.5759357557,14.9357262365,9.23921604133276,1.7604331029909563,14.309598394260455,1.7709005474295458,26.09567128394781,1.9813538750895774
1,8,3,1,1.288828001068931,2.672507416227088,2,0.7071757054365635,10.78301424245922,0.8514175247616083,7.012249074512707,8.235969862701726,0.9052232096329836,0.9999999999999782,1.0000006767435885,0.2333333333333333,0.3833333333333333,0.6086956521739131,0.0,0.4344505513686074,0.5095361671989461,0.6190792051692177,0.0,0.4492925658538053,0.4492925658538053,0.6749880071863399,-6.306438585216927,-3.5666028646971726,-3.093080039829949,-2.4022535984323463,-6.098110515835389,-3.358274795315635,-3.358274795315635,-1.9819590511495964,0.8279747926459312,0.971971971971972,3.670321730827201,0.6196196196196196,0.5,0.9849932075820153,0.9264917204389264,0.8916991803044951,0.1314820596991816,-0.4890707676848224,1.8665776203,2.1166841,0.9436144546,1.9726910448,0.1576006311,1.9641400187,0.150632767,0.9267883619,-86.1635896367,7.5237580008,20.421124584,17.63545515771049,1.620902960422298,17.600003862786593,1.9372517340089814,24.756435588042148,2.0621773304556372
1,8,4,1,1.2322062622901968,1.0982502828406062,1,0.8576867121157713,6.567409819871383,0.1407899576295481,9.377884184628826,66.60904188425333,0.9409111358455176,0.9999999999999816,1.0000006622056408,0.2666666666666666,0.2666666666666666,1.0,0.0,0.1666024176048931,0.3570255363731902,0.6312725246242922,0.0,0.1685779375707682,0.3973622571310566,0.7025552769826174,-5.435188560419134,-4.529673006114848,-3.494687449346065,-2.004103356074275,-5.371495032819199,-4.465979478514913,-3.237065642409903,-1.5977228522261528,0.8712219756400781,1.0160160160160154,2.776153294436798,0.6636636636636631,0.5909090909090909,0.9535964567330982,0.9086669706887872,0.9021520816867163,0.163177791232561,-0.5790370484438125,1.8971946306,2.1057585276,0.9370868054,2.4281744951,0.2018354369,2.4389774154,0.202978753,1.1407786681,-72.6239721243,5.2507393015,13.4183355475,10.13305143158416,1.5011999895070598,13.618644154358853,1.5779331250444362,19.1557666417303,1.802574075939385
1,8,5,1,0.9972312057317706,0.7395961902364805,1,0.7681069952446662,6.356543459936868,0.8021109276265781,6.511618796670285,8.118102587054844,0.9298876076777371,0.9999999999999808,1.0000013429641712,0.2833333333333333,0.3666666666666666,0.7727272727272727,0.0,0.4920794683825812,0.6184143534767359,0.6610619565365988,0.0,0.4914762364993164,0.5126347892782571,0.6590994547783802,-5.674618231845527,-2.882255109044877,-2.1653528667714776,-1.923344000903468,-5.681583188416342,-2.8892200656156914,-2.7690059878556426,-1.93685480665312,0.725908786150068,0.9279279279279278,2.8483544033097714,0.3113113113113108,0.3636363636363636,1.0598254359003618,0.8797883349975247,0.7785715204148578,0.2565235370600588,-0.5453679358005779,1.933118255,2.134467155,0.9497931558,2.0658091726,0.4381293323,2.0435973408,0.4331034008,0.9705361131,-76.677503187,5.7974894449,15.4022488956,10.14700460327669,1.5991109096084823,16.603253362639403,1.7516096153961893,20.17590395807895,1.8672055797388698
1,8,6,1,0.4011722405049511,-0.8170326428063239,1,0.8287138829321969,10.722460402846814,2.5157404589322865,5.626341988679237,2.236455660083128,0.852308451663998,0.9999999999999658,1.0000004915814538,0.1166666666666666,0.0,0.0,0.0,0.7910850792233465,0.6911232406567438,0.7182178384932558,0.0,0.7904656142365032,0.6970749963552856,0.7221405732863082,-6.333314447376671,-1.3231238860273322,-1.956213642407532,-1.7846150344836893,-6.338277682310815,-1.3280871209614764,-1.920022790015216,-1.7611502031590698,0.7910502993765274,0.94994994994995,2.5084150592775414,0.4874874874874874,0.5909090909090909,1.0443721232974796,0.8859260401714153,0.6207502972150213,0.2035518083308108,-0.5530577144718278,1.9983257148,2.1575230043,0.9591782455,2.3648971752,0.550406512,2.3682991572,0.5686956134,1.1110504023,-81.5132360962,6.2110389556,16.6535978255,13.044698575950473,1.7512413879362883,19.033213874764854,1.844616187778806,22.88979719926293,2.0802793510290813
1,8,7,1,1.4778284667953354,2.4646580585332707,2,0.8644117875075725,2.817255553390103,1.8781781279116063,9.492554555475074,5.054129006405844,0.864531249847301,0.9999999999999653,1.000000796107963,0.2,0.3,0.6666666666666667,0.0,0.5488933849924023,0.4575001969691506,0.7997977834922722,0.0,0.5630427306260111,0.5207517583997274,0.8706785392009766,-5.197292615497664,-2.344533078981136,-2.819530220201171,-1.0405095014618784,-5.066683896877114,-2.2139243603605854,-2.428199348322774,-0.6552309629510367,0.9288705943317928,1.0820820820820811,3.4888485160357896,0.5755755755755753,0.7272727272727273,0.9928498412556536,0.8971424554979388,0.6596182783702054,0.1893416989765252,-0.4346982014549016,1.5160259803,2.0272553818,0.9030725489,0.8215874805,0.1327970044,0.754805013,0.1250266789,0.3859893404,-74.5440526989,7.5106255238,20.4465406445,12.238979842334636,1.1294835177200562,12.708304785464055,1.4367168286570355,21.976454513444555,1.703262492199785
1,8,8,1,0.4492461148130253,-1.0364819167164911,1,0.1592397785970056,7.017023128484814,1.4073625603294184,4.1584972278259125,2.954815869801554,0.90503692200913,0.9999999999999628,1.0000008635197415,0.5166666666666666,0.35,1.476190476190476,0.0,0.4368073427348198,0.4228195677486538,0.4921708555982504,0.0,0.4480258785832023,0.4480258785832023,0.4787485861291594,-6.339694246445325,-3.5704692489043164,-3.659147465504685,-3.219481504941024,-6.180948757464998,-3.4117237599239894,-3.4117237599239894,-3.221828278891846,0.92254790460705,0.9059059059059056,2.4464027646856312,0.5535535535535532,0.6363636363636364,0.9746679937123038,0.9318064380954793,0.9063846380789516,0.1260615062547898,-0.5245552769485601,1.8448174711,2.0563997394,0.9151644148,2.0670216462,0.1914826882,2.0723097871,0.1747321673,0.9711057443,-72.6427916316,5.7899721581,14.6877437781,13.620084715571561,1.8273728684558848,19.52944167147187,1.977549093805952,19.405920873900218,2.119749316670563
1,8,9,1,0.5924238546503218,-0.9044419493428362,1,0.8177059322915766,6.025123065125777,0.0613788879781601,8.755519453263958,142.64708504297678,0.9080754022389133,0.9999999999999852,1.000001792172058,0.0833333333333333,0.2333333333333333,0.3571428571428571,0.0,0.483822094070045,0.5771307429263857,0.5240816717255863,0.0,0.4974577647471811,0.5713686919431865,0.525670142825964,-5.624056080827487,-2.9030134906341623,-2.378240416639863,-2.676591368108969,-5.469896708871794,-2.7488541186784685,-2.344568981259376,-2.594535324675887,0.7461343100033441,1.0160160160160154,1.850407019542302,0.4654654654654652,0.3636363636363636,1.0703852117652004,0.9417813799376352,0.9553172175249364,0.093933658108584,-0.5377575362403075,1.7241004932,2.0556859692,0.9151580434,2.0449422574,0.3601740233,2.0879197797,0.3522591521,0.9607326448,-72.5537598503,6.1950314423,16.2700573118,16.072194152286787,1.3607075747832682,23.861662679209548,1.6698289390241814,25.937590946145402,1.851239189907935
