fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,1,6.976278467290487,60.962363418220576,8,0.792868974964662,102.96745205263464,0.2227411984054841,5.547927299922426,24.90750404342724,0.9014435085619732,0.999999999999994,1.0000003903786696,0.9999999999999986,0.1751299589603283,0.0505882352941176,3.461871281773932,0.2685909712722298,0.0246785225718194,10.883592017738358,0.4058139534883721,0.0430642954856361,9.423443456162644,5.388079746751441e-06,5.388079746751441e-06,5.388079746751441e-06,1.601878767138424e-05,6.229937398825893e-05,6.229937398825893e-05,6.229937398825893e-05,0.0001491719884149,-0.7759757137215714,-0.7759757137215714,-0.7759757137215714,-0.7759674645059548,-0.0621634185709159,-0.0621634185709159,-0.0621634185709159,-0.0621580179357667,0.5273853436910724,0.7077077077077075,1.0092621909870484e-05,-2.397397397397397,0.4278846153846153,0.9599995240688868,0.9419228663566824,0.9920457952058936,0.3001587742186514,-0.0837022982701886,2.4257e-05,0.0252764187,0.0110553048,1.7446462921,0.4253704325,0.0167762476,0.002749133,0.8196508436,569.2860844344,5.753266725,14.3199025844,0.0,2.483258530015696e-07,0.0,2.9532524574693106e-07,0.0,5.110121689747008e-07,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,6.401403524731548,46.75331658602581,9,0.823857896757903,102.60551540498416,0.0325113343426508,4.975552748918855,153.04055799369485,0.9006607270677967,0.999999999999989,1.000000268424442,0.9999999999999982,0.2044186046511627,0.0294117647058823,6.950232558139534,0.2383036935704514,0.031751025991792,7.505385609651013,0.3813953488372092,0.0407113543091655,9.368279569892472,4.369066567656384e-06,4.369066567656384e-06,4.369066567656384e-06,8.991507948219338e-06,7.659779980305743e-05,7.659779980305743e-05,7.659779980305743e-05,0.0001294739128124,-0.6805874894787144,-0.6805874894787144,-0.6805874894787144,-0.6805843434891949,-0.0345381807191273,-0.0345381807191273,-0.0345381807191273,-0.0345363543344834,0.5397542115427318,0.6856856856856854,1.2362095437367693e-05,-2.5295295295295293,0.4319066147859922,0.9451643776669348,0.951589886819239,0.9869924704153434,0.2902960301642138,-0.0733679851759299,1.01044e-05,0.0227183883,0.0098663847,1.3121059281,-0.2936111403,0.0154840432,-0.0040364658,0.61643941,609.186002866,7.4071259367,19.2926556082,0.0,0.0,0.0,0.0,0.0,6.324555321220793e-08,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,1,7.213690386583966,62.16650295686868,6,0.7247153253229286,98.75435518233404,2.6720420613339497,4.341796183012016,1.6248981428250735,0.8976644474297407,0.9999999999999928,1.000000221151872,0.9999999999999984,0.2521887824897401,0.0376470588235294,6.698764534883722,0.2521887824897401,0.0376470588235294,6.698764534883722,0.4395348837209302,0.0689466484268125,6.375000000000001,5.198448144919757e-06,5.198448144919757e-06,5.198448144919757e-06,8.398514236094595e-06,0.0002014035868152,0.0002014035868152,0.0002014035868152,0.0002848276839846,-0.6451773661454318,-0.6451773661454318,-0.6451773661454318,-0.6451753015244868,-0.0148924646117533,-0.0148924646117533,-0.0148924646117533,-0.0148912219710662,0.5798452561924918,0.641641641641642,1.3681576279674705e-05,-2.8818818818818817,0.4575596816976127,0.9608911130718162,0.94983020858353,0.9930393587998624,0.3019917365553662,-0.0878093937631352,8.0256e-06,0.0210831,0.0091442376,1.6056551061,-0.1514712322,0.0133489119,-0.0012950566,0.7543515085,621.4493844743,5.3774916175,14.3141676556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3,1,6.809877693653143,53.0344990050379,7,0.5106527029951466,99.70498039426607,1.3413038406266278,4.673297107961695,3.4841450284511475,0.7365777009721542,0.9999999999999912,1.0000004838854828,0.9999999999999982,0.2615595075239398,0.0282216142270861,9.26805622879302,0.2615595075239398,0.0282216142270861,9.26805622879302,0.4081395348837209,0.0454309165526675,8.983739837398375,5.2154969661804965e-06,5.2154969661804965e-06,5.2154969661804965e-06,8.379586470909616e-06,7.864059787920248e-05,7.864059787920248e-05,7.864059787920248e-05,0.000111214600073,-0.5894081121620199,-0.5894081121620199,-0.5894081121620199,-0.5894062472122716,-0.0336409350775972,-0.0336409350775972,-0.0336409350775972,-0.0336398391715215,0.578711054604781,0.641641641641642,1.592950212572123e-05,-2.4854854854854853,0.4644808743169399,0.9846334463275094,0.9769970906285278,0.9984826880699702,0.2589738134603481,-0.0985775934633512,3.3172e-06,0.0194147206,0.0083778686,1.1674245689,0.1957634892,0.0125098584,0.0011070869,0.5484667792,660.5987838351,5.2326792618,14.175365997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,1,10.708033358901464,142.0407753308831,8,0.6982681590723016,102.83962746654905,2.459533668296044,4.0887309035862645,1.662400867404642,0.8471068480186265,0.999999999999986,1.0000003622742897,0.9999999999999988,0.2744596443228454,0.0258276333789329,10.626588983050848,0.2744596443228454,0.0258276333789329,10.626588983050848,0.3860465116279069,0.0454993160054719,8.484666265784726,5.681993009215447e-06,5.681993009215447e-06,5.681993009215447e-06,5.681993009215447e-06,0.000145058210594,0.000145058210594,0.000145058210594,0.000145058210594,-0.5278652191475196,-0.5278652191475196,-0.5278652191475196,-0.5278652191475196,-0.0182365928292875,-0.0182365928292875,-0.0182365928292875,-0.0182365928292875,0.5563056927201296,0.6196196196196196,1.30051125217341e-05,-2.771771771771772,0.4381084840055633,0.9773313914594264,0.9618320236268828,0.9966513744490328,0.2887727889940749,-0.0879258099767148,3.2487e-06,0.0214676192,0.0093856143,1.159657563,-0.2423372467,0.0093032852,-0.0020171317,0.5448177686,656.2273164809,5.9135791919,15.2975548136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,5,1,8.749510689549586,92.85448322580628,9,0.6966172821254677,101.06571407730183,0.3727967238018758,5.4542677181520025,14.630675029887582,0.8881657761599472,0.9999999999999892,1.0000003549878131,0.999999999999998,0.3573461012311901,0.0164158686730506,21.76833333333333,0.3573461012311901,0.0164158686730506,21.76833333333333,0.4209302325581395,0.0383857729138166,10.965787598004278,4.995955542875962e-06,4.995955542875962e-06,4.995955542875962e-06,4.995955542875962e-06,6.9614274649785e-05,6.9614274649785e-05,6.9614274649785e-05,6.9614274649785e-05,-0.6070402897179707,-0.6070402897179707,-0.6070402897179707,-0.6070402897179707,-0.0380032276763578,-0.0380032276763578,-0.0380032276763578,-0.0380032276763578,0.5243373478287994,0.641641641641642,9.119267598459298e-06,-2.287287287287288,0.4264264264264264,0.963305993932554,0.9590391930520464,0.9946374929548014,0.2927461822640856,-0.0776464559600885,1.8728e-06,0.0189019086,0.0081885466,1.3753576555,-0.0900362241,0.0117972316,-0.0007410432,0.6461556521,683.9998698501,7.7725007502,21.5037156181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,6,1,5.554119294392311,35.092779563796135,8,0.7654819236817303,100.92282684642733,0.1230954292751712,5.248432389431922,42.637102127483686,0.8441309949856213,0.9999999999999878,1.000000360403389,0.9999999999999972,0.3036798905608754,0.04,7.591997264021886,0.3036798905608754,0.04,7.591997264021886,0.4011627906976744,0.0418741450068399,9.580202548186866,3.964502559228758e-06,3.964502559228758e-06,3.964502559228758e-06,3.964502559228758e-06,9.147502664926644e-05,9.147502664926644e-05,9.147502664926644e-05,9.147502664926644e-05,-0.7739229893887067,-0.7739229893887067,-0.7739229893887067,-0.7739229893887067,-0.028920563216575,-0.028920563216575,-0.028920563216575,-0.028920563216575,0.5581113658639234,0.8178178178178177,1.4393226447194064e-05,-2.287287287287288,0.4061196105702364,0.9670464633193824,0.9516741221709818,0.9916466808760612,0.3330060803473462,-0.0901017162051247,4.2775e-06,0.0237770764,0.0104475572,1.8069780675,-0.4785520119,0.0205715565,-0.0062678648,0.8489348839,640.6404980128,7.2752811403,19.3110981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,7,1,4.697461024752776,22.461904065252803,5,0.4294203320993052,91.28288865457554,1.2006455120884392,3.4630775482248954,2.8843463898025266,0.7238464306807417,0.999999999999982,1.0000002581887155,0.9999999999999972,0.1738577291381669,0.0352941176470588,4.925968992248063,0.2778932968536252,0.0352393980848153,7.885869565217392,0.3593023255813953,0.0442134062927496,8.126547029702971,5.918564448261774e-06,5.918564448261774e-06,5.918564448261774e-06,3.250983974384815e-05,6.942073341637685e-05,6.942073341637685e-05,6.942073341637685e-05,0.0003236326788468,-0.6886395117985507,-0.6886395117985507,-0.6886395117985507,-0.6886211998873328,-0.0557861360774163,-0.0557861360774163,-0.0557861360774163,-0.0557719535906774,0.5363835090213905,0.641641641641642,1.4767559850118792e-05,-2.2432432432432425,0.4171632896305125,0.9478981153778576,0.9385264151525862,0.9923174500789024,0.2766558542979187,-0.1064113654113736,3.12969e-05,0.0256813055,0.0113558953,1.1918711391,0.2855995146,0.0142589707,0.0023868868,0.5599520024,557.5660371926,4.8394314662,13.2357804625,0.0,3.265853762169119e-07,0.0,4.708456738197607e-07,0.0,5.815509388272835e-07,0.0,0.0,0.0,0.0,0.0,0.0
1,1,8,1,7.704430427672084,78.17661397485101,6,0.5569442753507028,95.33008296595096,1.6338373466364122,4.695206185712323,2.873729257920541,0.726082929546056,0.999999999999992,1.0000001588969656,0.9999999999999972,0.3339261285909712,0.0352804377564979,9.464908879410624,0.3339261285909712,0.0352804377564979,9.464908879410624,0.4476744186046512,0.0395348837209302,11.323529411764708,4.626127104919948e-06,4.626127104919948e-06,4.626127104919948e-06,4.626127104919948e-06,0.0001307277358992,0.0001307277358992,0.0001307277358992,0.0001307277358992,-0.7115909999649737,-0.7115909999649737,-0.7115909999649737,-0.7115909999649737,-0.0241866367601126,-0.0241866367601126,-0.0241866367601126,-0.0241866367601126,0.5472169881761272,0.6856856856856854,1.4037401363434384e-05,-2.331331331331332,0.417027417027417,0.9738457385048114,0.9608248188983556,0.9921842046464024,0.2703177798884445,-0.0977443011719988,2.0575e-06,0.0217083558,0.009461781,1.5849898681,-0.4798093102,0.0151457764,-0.0038668968,0.74464279,674.3272325174,6.4255933089,17.1486741237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,9,1,8.483799567739842,84.5798634139352,8,0.779582160821383,103.4340579004543,1.2478328219059822,5.663011829917851,4.5382776686928095,0.8501863754815113,0.9999999999999908,1.0000002392741614,0.9999999999999984,0.2906839945280438,0.0211764705882352,13.726744186046512,0.2906839945280438,0.0211764705882352,13.726744186046512,0.4430232558139534,0.0478659370725034,9.25550157187768,5.485626476662712e-06,5.485626476662712e-06,5.485626476662712e-06,5.485626476662712e-06,7.146624222876147e-05,7.146624222876147e-05,7.146624222876147e-05,7.146624222876147e-05,-0.6094988018339091,-0.6094988018339091,-0.6094988018339091,-0.6094988018339091,-0.0395742787054915,-0.0395742787054915,-0.0395742787054915,-0.0395742787054915,0.5152211023356539,0.5755755755755753,0.0002115072824868,-2.1551551551551547,0.4355495251017639,0.947525724313658,0.94814285587667,0.9916333702688148,0.2622124258349461,-0.0838270559591962,4.5874e-06,0.0224212492,0.0096812809,0.7686719908,0.0418140518,0.007318928,0.0009546837,0.3611291576,641.83991975,6.8888156141,18.3325930335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
