fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,0.0,0.373936825048183,0.0387413298403593,0.5454545454545454,0.8296782978741943,0.0002019163694941,1.7556801806461735e-09,1.1109925715687084e-08,0.005427943457154,0.8973641060031727,0.9999999999999968,4.876343103724264e-12,0.9999999999999994,0.674413340375764,0.0182954636907476,0.4439514648048166,0.6653568751130987,0.0277650857473575,0.4430744887454646,0.6899505263387311,0.0463465768490513,0.2783070333857637,5.521510943703484e-07,5.960308348109655e-07,7.460068337066654e-07,1.4919298625585549e-06,1.4600134969665353e-07,1.1601684980928481e-07,1.367726481894454e-07,7.387420095379949e-07,0.4440511916805365,0.4790436726552678,0.5453335828960776,0.6148196857821704,0.5506585645540172,0.5974215896033481,0.6688619335249423,0.7265122655618184,0.5321185425307932,0.0504451038575668,1.5530705739334584e-09,0.2716627634660421,0.594177051998281,0.9270005674705754,0.9569025874268846,0.9863376725456744,0.1413919402136314,0.8252604341667258,8.958966009187902e-08,0.0021490826575594,0.0035866383688108,0.2264190307445122,0.5297320058470255,0.0035112365890121,0.3967860889200227,1.0,2.211247436864655e-15,4.438611991071839e-15,0.0,0.0,0.0,0.0,0.0,0.0
1,6,1,0.0,0.4331876887410243,0.0887373507462774,0.7272727272727273,0.4498269393348209,0.000201915974946,4.496318719314968e-09,5.081852881948415e-09,0.0009192740493613,0.7661525418971765,0.9999999999999846,2.9554821968664346e-11,0.999999999999998,0.4737292185417138,0.01833570298039,0.3198806176449893,0.4590905565752398,0.0278107770568704,0.3188079623315151,0.7056426127323844,0.0447999725048116,0.2913422408303668,7.397721927788739e-07,7.985622814616474e-07,9.99500167302107e-07,2.9305168107740034e-06,2.654871467342168e-07,2.1096368282179774e-07,2.487057838474968e-07,1.7342184437171186e-06,0.4661191207503151,0.5028506165111648,0.5724349240301349,0.6453755861500706,0.5516341899788562,0.598480067087734,0.6700469849343984,0.7277995736897674,0.4701762451338032,0.0267062314540059,1.5530705739334584e-09,0.2669789227166275,0.5744404739514763,0.9626421545945488,0.9864463479354876,0.9979627422382136,0.1720317153753532,0.8499294703017708,2.895098451759171e-07,0.0022674371685018,0.0036089627819753,0.1259197866931865,0.5446347064315492,0.0015436901423046,0.3977314410844107,1.0,1.9752237119785688e-15,4.16907130968119e-15,0.0,0.0,0.0,0.0,0.0,4.108928698124322e-08
1,6,2,0.0,0.3898956150432355,0.0532603228394643,0.5454545454545454,0.8161450484626208,0.0002019183202729,1.8681662728895604e-08,5.974502016064209e-09,0.0001737751869493,0.9186724580808924,0.999999999999994,1.0282665561037184e-11,0.999999999999997,0.5260695691541537,0.0158676932156557,0.3777487111009002,0.5128867978181629,0.0250083767400773,0.376767322878964,0.6840441993766753,0.0401257904866648,0.3064407042341578,4.936870645817174e-07,5.329206375540564e-07,6.670165605857091e-07,1.3339581899194946e-06,1.0484998078322317e-07,8.331679466188123e-08,9.822244495773033e-08,5.305230784835257e-07,0.4374916180621037,0.4719671862138411,0.5372778545236965,0.6057371717877068,0.5498077669541562,0.596498540572137,0.6678285052550265,0.725389747007825,0.5388618485459475,0.0445103857566765,1.6338538778098603e-09,0.2950819672131146,0.6144936144936144,0.9044099879932652,0.9249105112780014,0.9821140153683884,0.121526205373721,0.8496939422152778,1.0667080464717041e-07,0.0017107776724139,0.0028415398791709,0.2320335968044441,0.4839893088256901,0.0028176754237379,0.3970940948104427,1.0,1.977010495052836e-15,4.302134160993367e-15,0.0,0.0,0.0,0.0,0.0,0.0
1,6,3,0.0,0.4130553940470458,0.0728672915859697,0.4545454545454545,0.7938488281393057,0.0002019192792938,1.1502564929335068e-08,7.704001117439723e-09,0.0004836324283578,0.9121892343875924,0.9999999999999932,1.6308032276478833e-11,0.9999999999999984,0.4511934404788853,0.0024545966681867,0.5423687835297004,0.4359279269963549,0.0097779402357671,0.5416470270723874,0.5820238432534925,0.0463293923563376,0.2380664029006278,4.847640357501134e-07,5.232884908866516e-07,6.549607292134483e-07,1.928419987801097e-06,5.69340988871147e-08,4.524146395452641e-08,5.33353115793074e-08,4.240376588886729e-07,0.4437737323793453,0.4787443487819279,0.5449928386808581,0.6144357080908882,0.5482873903538842,0.5948490505545507,0.6659817673706032,0.723383930765129,0.4659065981617469,0.0534124629080119,1.2366068918286378e-09,0.3067915690866509,0.5653796653796652,0.9578534048030166,0.9728512720738594,0.9964828067152588,0.1106520183545125,0.8117899189531612,1.3515734272740613e-07,0.0021398073350617,0.0035596227381972,0.0879771564264428,0.5505906654756637,0.0010241166502542,0.3978717058058631,1.0,2.055708606966253e-15,4.073458654297677e-15,0.0,0.0,0.0,0.0,0.0,0.0
1,6,4,0.0,0.4029219687541762,0.0624990531425328,0.6363636363636364,0.7988518482475918,0.0002019202391777,1.4912430894837147e-08,7.647431050502699e-09,0.0003431418962482,0.9351437572535044,0.99999999999999,1.8932751091708944e-11,0.9999999999999988,0.4077818858623205,0.0281004372669474,0.2199232369024938,0.4756094408396452,0.037512565110116,0.2657335015246082,0.6860275047403177,0.0495257080010998,0.2634892269781722,5.63052176035945e-07,6.077982312206337e-07,7.607351961064597e-07,2.937707509568719e-06,1.1845490024433168e-07,9.412765292494714e-08,1.1096740154180353e-07,1.0552850948767187e-06,0.4456689360762722,0.4807888998526496,0.5473203140749712,0.6170600885802189,0.5500099428613466,0.5967178856611415,0.6680740798758535,0.7256567546581045,0.4809758230603136,0.0563798219584569,1.5530705739334584e-09,0.2763466042154567,0.5583325487242257,0.9060374474327668,0.9402429924769516,0.9866446298768814,0.117945553066259,0.8585580657717937,2.2098194915780762e-07,0.0023811902894172,0.0039909403664168,0.2286366977680954,0.4974125176566883,0.0028540275956843,0.3973076973920171,1.0,1.854031932247261e-15,3.926178687413996e-15,0.0,0.0,0.0,0.0,0.0,0.0
1,6,5,0.0,0.4223306684314368,0.0749571093645564,0.6363636363636364,0.7556179130513198,0.0002019181679226,7.1308958600289315e-09,7.564202469056656e-09,0.0008343817761062,0.912039264708945,0.9999999999999952,7.679871292403696e-12,0.9999999999999988,0.5558992932417818,0.0219304128551117,0.3371270707295686,0.543546260631285,0.0318925340400256,0.3360816157871171,0.6664123967482509,0.0448858949683805,0.2759382131928432,6.32869311488424e-07,6.831637714724472e-07,8.550645575591757e-07,1.7100330589458971e-06,9.384580143871693e-08,7.457255890694782e-08,8.791383648783063e-08,4.7484380168802253e-07,0.4581014019161805,0.4942010789159941,0.5625884661883607,0.6342738818189061,0.5498520228041672,0.5965465547173164,0.6678822609855527,0.7254481369383656,0.5157619076423176,0.0445103857566765,1.4397852783476322e-09,0.2997658079625293,0.6111585302383677,0.9313399081473578,0.9602555238393528,0.9884977769069604,0.133884548456899,0.8502081271246599,9.5647550596e-08,0.0014438013991825,0.0024001575527202,0.2919164604781202,0.510339893150783,0.0038377737404852,0.3975505047418383,1.0,1.8184491983251887e-15,3.808922264313821e-15,0.0,0.0,0.0,0.0,0.0,0.0
1,6,6,0.0,0.4728485336090312,0.1202135401052044,0.6363636363636364,0.7852430028722885,0.000201921979964,2.429583941922584e-08,6.505306431424718e-09,0.000125236446799,0.937927803052986,0.999999999999996,4.874971585265564e-11,0.9999999999999996,0.5673683945773282,0.0292673766665771,0.2901409087516141,0.5553343846133959,0.0402235828078832,0.2890213492363288,0.684065993941111,0.0650433049216386,0.2125826570398473,7.12127880982217e-07,7.687210615384565e-07,9.621501634287264e-07,1.9241922409109496e-06,1.856118529080096e-07,1.4749248898310146e-07,1.7387938337778374e-07,9.39164422083946e-07,0.4671562651610877,0.5039694908142155,0.5737086278014654,0.6468114226597805,0.5513224937633431,0.5981419010070957,0.6696683805744549,0.7273882351885876,0.522595163134221,0.0148367952522255,1.4032890847858735e-09,0.2552693208430912,0.6193440428380188,0.9529060431106854,0.984451226709598,0.9916065600477612,0.1461058289246502,0.8415442947649135,1.246828017667829e-07,0.002337991753462,0.0040743727269994,0.2734307945110988,0.4937989006464814,0.0044637806741845,0.397658046819663,1.0,1.7457185406359984e-15,3.605919376624444e-15,0.0,0.0,0.0,0.0,0.0,0.0
1,6,7,0.0,0.3940200096650243,0.0563286503695135,0.6363636363636364,0.8066126321688529,0.0002019169175784,1.4441150577458192e-09,8.854944512023738e-09,0.0052899391336475,0.8597778431183163,0.9999999999999946,2.1269438711364955e-11,0.9999999999999984,0.4167609849342288,0.0317622126244064,0.2076847006467257,0.4521882997699248,0.0333546559444393,0.2771511668335749,0.695835058736351,0.0560214462469067,0.242994351498025,6.49116744953828e-07,7.007023970962244e-07,8.770163322073954e-07,3.1600378400883187e-06,2.437320916154536e-07,1.9367649357628546e-07,2.283258592352739e-07,1.967575084328506e-06,0.4526123798636392,0.4882795065103809,0.5558474684867681,0.6266740740900992,0.5513907592049143,0.5982159636863015,0.6697512997519296,0.7274785181414071,0.5212613634647878,0.0474777448071216,2.330061410696925e-09,0.2201405152224823,0.6102548821857523,0.9293018986669204,0.9583122501084012,0.992604686880186,0.2078041696413024,0.8436661849563978,3.657809647619708e-07,0.0036105725322328,0.0059791941343617,0.1936772737307482,0.5066810946050385,0.003077869573491,0.397035705006136,1.0,1.6958745348697297e-15,3.397941563499525e-15,0.0,0.0,0.0,0.0,0.0,1.1379106259370841e-07
1,6,8,0.0,0.4230432593239305,0.0784002935354856,0.5454545454545454,0.7307729775315758,0.0002019230123702,1.7331349085549752e-08,8.202072337703079e-09,0.000306295717983,0.9118560917795198,0.9999999999999964,1.9566763479112768e-11,0.9999999999999992,0.4940265097210695,0.021997478337849,0.3019241979490044,0.4799524338856863,0.0319686862225471,0.3008232225354161,0.6997580803347643,0.0541483365411053,0.250765971394734,5.485737950590953e-07,5.921692456253345e-07,7.411735738261391e-07,2.044613988574246e-06,1.218589590406443e-07,9.683261544025485e-08,1.1415629080297539e-07,7.758532205173979e-07,0.4383198428798135,0.4728606774731673,0.5382949868177813,0.6068841403685966,0.5498273403785363,0.5965197762108064,0.6678522802751918,0.7254156692495816,0.5039902171972159,0.0504451038575668,1.6338538778098603e-09,0.2950819672131146,0.5527834008097166,0.9126484598486732,0.9393199393395056,0.985020338736355,0.2078416911659334,0.8525577640018613,3.641152285942384e-07,0.0023096564513552,0.0036725485332091,0.1208737858368234,0.6142537773301232,0.0016993931060107,0.3984945352647317,1.0,1.5248654962045477e-15,3.3619404545980642e-15,0.0,0.0,0.0,2.2226198326867288e-08,0.0,9.844848859848077e-08
1,6,9,0.0,0.4237167502961783,0.0861512500990479,0.6363636363636364,0.4175694743555509,0.0002019132598462,4.6264850847865425e-09,8.701861051651734e-09,0.0015570965841159,0.817462764724133,0.9999999999999944,7.75440397115211e-12,0.9999999999999988,0.7084685228501724,0.0011803524961772,0.8761279741339786,0.7003593309722617,0.0083310487678577,0.8759326084523305,0.6290783078700171,0.0494741545229585,0.2434267073362014,5.028179395998963e-07,5.427771480547663e-07,6.793532112429911e-07,1.3586301053604043e-06,1.6636093286870615e-07,1.3219515711917818e-07,1.5584530821800353e-07,8.417580393016074e-07,0.4448064261030692,0.4798584216712911,0.5462610766204103,0.615865398142571,0.5511484776769326,0.5979531071270912,0.6694570105104748,0.7271586432319096,0.501166512486209,0.0474777448071216,1.5530705739334584e-09,0.2974238875878219,0.5850310352471733,0.9067178523079052,0.9467095648779572,0.9888121279582308,0.106367978371565,0.8194843510606193,4.5180643937730484e-08,0.0011391030552804,0.001683314471646,0.1632034771207138,0.6043117605893774,0.0025080251288259,0.398569068223797,1.0,3.006814955761197e-15,6.171144858265938e-15,0.0,0.0,0.0,0.0,0.0,0.0
