fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,0.0,0.3572352309709534,0.0179224952362196,0.0,0.7136460244961355,0.0047142670809754,1.1049926731023192e-08,8.756739413945602e-09,7.259465647279277e-05,0.8117561472968379,0.9999999999999878,9.486219793085164e-13,0.9999999999999982,0.2426035502958581,0.1118421052631579,0.1160720289406797,0.1823899371069182,0.1932203389830508,0.1067575241340148,0.066679957257331,0.1366365269274906,0.1563973991865723,0.2102510700181421,0.058071859178552,0.1089596113689325,0.1431873933115801,0.2276599998121625,0.2196555403531989,0.3076341389306451,0.3243310542062468,0.2959383904103729,0.2128878068889881,0.2881572257808971,0.3381820226850369,0.3118036037980802,0.4731115981954068,0.0375939849624061,1.336602799746991e-07,0.1038575667655785,0.4827586206896553,0.8494942572053621,0.8264843710647924,0.8446823675336173,0.2787563963327025,0.6092576596671664,0.3761438990733464,0.3531652255101276,0.403042080434759,0.3070513526320024,0.3777400985618864,0.2796453709446642,0.3007230590894214,0.8646962994854828,0.1188784573696418,0.1540287109120279,1.5811359550881228e-08,0.3197149454015437,5.5521184125333795e-08,0.4782702034847841,4.363979962862958e-08,0.5101565085814814
1,6,1,0.0,0.4874142196101581,0.1124661539596227,0.3333333333333333,0.4446932321860872,0.0047142643192372,5.442114395011167e-09,4.1311091307180336e-09,7.14018709717697e-05,0.7875319024911819,0.9999999999999684,6.144965101134237e-12,0.9999999999999982,0.7041420118343195,0.1480263157894737,0.2632602229359355,0.4905660377358491,0.3457627118644069,0.1658148779102782,0.0675184524421078,0.1198911388011694,0.1490919072333337,0.200603136777425,0.0612313286302127,0.1129990119464514,0.1193189079031201,0.2243949640581954,0.2939286782228428,0.3879639763589859,0.4147543148446236,0.3875633586736015,0.295643836354564,0.3997895463915268,0.4167135285463696,0.4106990368036681,0.5815174024664254,0.0100250626566416,1.2416753734325713e-07,0.0801186943620178,0.5172413793103451,0.836051722145237,0.880268754711651,0.9685489677406732,0.1432090979981269,0.4664298049105306,0.2211415086305063,0.244496997286149,0.2795137515102808,0.1634708382155468,0.4681794026281796,0.157526889893738,0.4045181591466707,0.8955205770028785,0.1863039750545735,0.2321506350179754,1.610476392980415e-08,0.1935246423345917,3.1069727641143625e-08,0.2988344282514618,2.1158694325906722e-08,0.3440756043132379
1,6,2,0.0,0.413054150485953,0.0576865951835765,0.3333333333333333,0.7076245566124414,0.0047142653545298,9.917350134226058e-09,6.712917500655747e-09,6.054013486206333e-05,0.8570363244091851,0.9999999999999852,3.134936605556256e-12,0.9999999999999952,0.4674556213017751,0.1085526315789473,0.2250452918563033,0.1666666666666667,0.111864406779661,0.1805792163543441,0.1256043306803469,0.2457452479099515,0.2330401786704437,0.2555363064133207,0.1118391453556787,0.2173904681784842,0.2098203273850947,0.2707945094779359,0.3208515243503762,0.456049425317121,0.4480756743278972,0.396630936448738,0.3178429362175188,0.4504698418185884,0.4548485658163486,0.4136959345963525,0.5991969135996356,0.0275689223057644,9.841375237993705e-08,0.1008902077151334,0.4482758620689656,0.8273870372135301,0.7148601997698667,0.8266757254072308,0.4411559818688291,0.6321977556154282,0.2822136656900366,0.2393582708499639,0.2636199486459185,0.2191355218716841,0.4700098216096949,0.1975313731821753,0.37995881572104,0.8810330247384425,0.1740921400934563,0.2253550227763919,2.283435193503905e-08,0.2138458965303458,3.043829809060755e-08,0.3269914528906009,3.5318305325996777e-08,0.367677580461522
1,6,3,0.0,0.4688801322267051,0.1011761766749896,0.3333333333333333,0.620437820595134,0.0047142666012148,8.652948800460205e-09,7.546003611411193e-09,8.171217838377389e-05,0.8451072767684338,0.9999999999999823,3.2437773407817997e-12,0.999999999999998,0.6627218934911243,0.1085526315789473,0.3172020679598781,0.2767295597484277,0.1796610169491525,0.1843328617214795,0.060772882706901,0.2408668945675323,0.2602581940892903,0.2831453372099826,0.0546317288565645,0.2178487131296223,0.2372286195871573,0.2886138861817798,0.2407465357047651,0.4364640316228443,0.4561746106123266,0.404698494942952,0.2442831106125392,0.4391650372577744,0.4685734759460032,0.41877009760823,0.7205073753881837,0.0375939849624061,1.596789648535212e-07,0.1068249258160236,0.2758620689655172,0.8437965429745662,0.8384976452425055,0.8952551075240265,0.1820003860330437,0.6173048393576488,0.3017375763496168,0.3733620386439704,0.4410851903545545,0.4081215663050382,0.5210664649719168,0.3836928569154114,0.4319609261730376,0.8545269342200527,0.1903018824470523,0.2392430254083059,2.2262299327157728e-08,0.3584999278181042,4.1854236412489886e-08,0.4526697376605053,2.372963892985e-08,0.4130451336081426
1,6,4,0.0,0.4366751208151028,0.0718531313287355,0.3333333333333333,0.6899016813027135,0.0047142693539929,5.12832168799554e-09,6.070842471861347e-09,0.0001169393948031,0.8965258935739491,0.9999999999999754,3.0197035159656906e-12,0.9999999999999958,0.7869822485207101,0.1348684210526316,0.3172547590840082,0.2704402515723271,0.1355932203389831,0.2422042811643582,0.0924662676978826,0.1719289224223437,0.2157962748080446,0.2439457221869617,0.0825455883961712,0.1712321616650116,0.1858871109109753,0.2681031064408916,0.27175883969797,0.3716680465606268,0.4126053279108685,0.3634594319832193,0.2720377473425424,0.3903774724427757,0.4165381075389138,0.3933505078561828,0.5245079978146072,0.0526315789473684,8.32968721075025e-08,0.089020771513353,0.3103448275862069,0.7755091826593741,0.8041039562240857,0.8268399458404792,0.2270449823929808,0.6242582401480954,0.3081032657818389,0.256550404490222,0.2964303073279817,0.3970173803496503,0.4463075513490027,0.3693760535378986,0.3709643774858738,0.8844869682199045,0.1319171541996432,0.1663436853237707,2.35253109724268e-08,0.3900994848265574,3.0765487207089534e-08,0.3829815563434684,2.6576710707651046e-08,0.4180898821100249
1,6,5,0.0,0.4472451491242495,0.0713269319478329,0.3333333333333333,0.6673874386729405,0.0047142662020803,9.132824870447472e-09,6.4225220386598366e-09,6.356732053459821e-05,0.8958516101109324,0.9999999999999905,1.0106328005910804e-12,0.999999999999998,0.698224852071006,0.0723684210526315,0.4459915732454442,0.2484276729559748,0.1966101694915255,0.1480515332197615,0.0805335181991191,0.1750968901369776,0.1579614134827818,0.201047462018788,0.0717550778126909,0.1603355491797745,0.1657308436182773,0.2232306188889464,0.2770387285135892,0.3961597230710605,0.3829202448194152,0.3466529434584207,0.2753941977631881,0.3996764813693759,0.4165806410592045,0.3684199301880372,0.3794152054118584,0.0225563909774436,1.336602799746991e-07,0.0919881305637981,0.0344827586206898,0.7977893934184388,0.8503561720170079,0.894444850344928,0.3184629890278772,0.6175497167799509,0.2546791504162801,0.3498174220170411,0.3861051946088154,0.204927831978226,0.5633316589840234,0.1779107500168651,0.4650169777945386,0.9012541993072622,0.1195965781854882,0.160236084076862,1.7774564429738852e-08,0.3262247348198016,1.9400936150021945e-08,0.32144880164543,1.8748624992775012e-08,0.3611729239727493
1,6,6,0.0,0.5039085624156863,0.120376071007966,0.6666666666666667,0.7292410823496042,0.0047142693084031,2.0599286831886787e-08,5.648690227887922e-09,1.630678318902753e-05,0.9246862383791696,0.9999999999999928,9.753102117566288e-12,0.9999999999999994,0.7455621301775149,0.1282894736842105,0.3129309874274485,0.3144654088050315,0.111864406779661,0.3407155025553662,0.0921153943022739,0.1520970944466727,0.1320246402358285,0.1290492574579456,0.0858640645066781,0.1454411801686568,0.1403243572147907,0.1797530494181525,0.3186155625086502,0.4166303155751751,0.4052745736438632,0.3317872571841332,0.3277546559530024,0.4377731403048265,0.4450283828274509,0.3857466732439992,0.3827451302109441,0.0100250626566416,1.0656690628207214e-07,0.0830860534124629,0.1379310344827586,0.7830520881142868,0.9381345144382958,0.9537086619349064,0.1321529390956474,0.6773970562497782,0.2011813705995065,0.1867896132833286,0.2299566392528405,0.2968369832218858,0.4382778354914796,0.2502932348052193,0.3617153687365116,0.9206929778983736,0.1470788351369625,0.1966214248242702,4.548479912573092e-09,0.1460115776659105,9.827213194478044e-09,0.1891957298671781,2.1896773089610618e-08,0.2534686444524348
1,6,7,0.0,0.4231246951715468,0.0657712572591411,0.3333333333333333,0.6760207248732393,0.0047142643136957,1.9090707436455354e-09,7.288316492673896e-09,0.0004059005583461,0.7669021277789673,0.9999999999999848,3.770245129552236e-12,0.9999999999999964,0.8165680473372782,0.2203947368421052,0.2167381026026247,0.3679245283018869,0.1559322033898305,0.2887563884156731,0.1463495979824902,0.1905001943188855,0.2145786182752971,0.2444091135965716,0.1246603615787055,0.1872930893518402,0.1907966169099938,0.2457146597338976,0.3438187797940186,0.4121312846176149,0.4355277467455427,0.3902886464260559,0.3242874075404099,0.4120801687917795,0.4272402854634556,0.3771611150198665,0.3809181233801597,0.0526315789473684,2.01933005594742e-07,0.0741839762611275,0.3793103448275864,0.7999455832538362,0.8130643828259649,0.8949746190377235,0.221923325501449,0.5747349425463698,0.2770633755557252,0.3311438449504114,0.3787468977509514,0.2841435062227288,0.3507799698172811,0.2496753783897394,0.2908970114321972,0.8815585434483894,0.1600223799733764,0.1892675706556724,1.7551813956988978e-08,0.3091982252988809,3.2238976611683924e-08,0.3433402682827945,2.3120920592229866e-08,0.390885175314616
1,6,8,0.0,0.4690919791374616,0.0919318506194722,0.3333333333333333,0.630877626210067,0.004714272901027,1.3305459305329958e-08,5.699022044981926e-09,3.340272125639696e-05,0.9182578788608942,0.9999999999999916,5.3782019358579024e-12,0.999999999999998,0.6449704142011836,0.2467105263157894,0.1537850888086071,0.2358490566037736,0.2271186440677967,0.1174768383468297,0.1482498552280185,0.2573328426702993,0.2528268756824526,0.2574387027688404,0.1327368001988938,0.2391142100277195,0.2228694137393327,0.2760768844804291,0.2997926319562548,0.4111290242763211,0.404775949838604,0.327179271705535,0.3029873469646046,0.4209055775586492,0.41576581088614,0.3609983668755768,0.6057301637626549,0.0401002506265664,3.3214174868170694e-07,0.1038575667655785,0.2413793103448275,0.8646434092304529,0.7811748986623903,0.8235958002591774,0.2838236906345963,0.6563167131229913,0.472722886332179,0.387174910752488,0.4321719787072373,0.2970042186406341,0.5369560503034132,0.2224080105046842,0.449806508450873,0.8274896758618127,0.1562748209322857,0.2025851506994351,3.717452397923598e-08,0.4804507982712168,4.8444874554919925e-08,0.586875793599084,2.989198986523497e-08,0.5165248838161738
1,6,9,0.0,0.4968276574707273,0.1416090376891265,0.3333333333333333,0.532351460406666,0.004714269009246,1.7516649141264723e-09,6.521424627623656e-09,0.0003969943922039,0.7874912149736278,0.999999999999986,1.3968975546326933e-12,0.999999999999996,0.7455621301775149,0.1578947368421052,0.2641421059608502,0.3081761006289309,0.111864406779661,0.333901192504259,0.1344846586777127,0.2394181041922316,0.2369667054870482,0.2675537153532632,0.11909957837551,0.220511681153844,0.2049163681375939,0.2852061206711892,0.2835022377490569,0.3926618705466226,0.3880032988154515,0.3382731045207177,0.2825824616494947,0.397007938331306,0.3928441140694392,0.367346699308648,0.6027084459053316,0.0350877192982456,1.289139086589781e-07,0.0741839762611275,0.4482758620689656,0.7645946718253451,0.703492330394087,0.835050299596946,0.3214512276387573,0.6456162212219484,0.3790687736008498,0.4077415682561764,0.4750701673080564,0.1741349559121805,0.422742072341645,0.202703190095396,0.3274081536445287,0.8443155638426174,0.1585972468584191,0.2075100386037325,2.306307902048445e-08,0.358672732712586,6.34791988616226e-08,0.5283825295043515,3.9281022929536094e-08,0.5847538218348374
