fid,iid,rep,vbs_precision,selector_precision,selector_switch_budget,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
1,2,21,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,22,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,23,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,24,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,25,0.0,0.0,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,26,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,27,0.0,2e-10,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,28,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,29,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,20,0.0,0.0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,21,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-09,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0
1,3,22,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0
1,3,23,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,24,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39e-08,2.1e-09,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,25,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,26,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,27,0.0,0.0,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,28,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57e-08,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,29,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,20,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,21,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3e-09,5.4e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,22,0.0,0.0,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,23,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,24,0.0,0.0,1000,0.0,0.0,3.423e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,25,0.0,0.0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,26,0.0,0.0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,27,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,28,0.0,0.0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,29,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14e-08,0.0,0.0,4e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,20,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,21,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,22,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,23,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,24,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,25,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,26,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,27,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,28,0.0,0.0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0
1,5,29,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,7e-10,1e-10,8e-10,9.9e-08,0.016848089,13.1287358641,12.9044586926,13.2252722468,25.6281319089
2,1,21,0.0,0.0,50,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,1.6e-09,4.0862e-06,0.0,0.0,3.2322e-06,0.0465719216,7.5298070238,2.8107541991,14.680247234,14.6861899225,18.0302579843,23.7302613334
2,1,22,0.0,0.0,100,1e-10,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,8.66e-08,1e-10,2.89241e-05,13.7573494292,13.312297123,21.4055982892,31.6765169444,450.6732760221
2,1,23,0.0,0.0,100,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,1.50205e-05,3.5384e-05,1.5251e-05,0.8060488719,0.8603883555,0.8674225032,1.5289026541
2,1,24,0.0,0.0,100,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,2.1e-08,1.33074e-05,0.0033398527,6.7417e-06,0.0651509312,1.2641299432,0.961338709,3.5617780986,3.9192411982,8.71012883
2,1,25,0.0,0.0,100,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1.5053e-05,1.36e-08,2.11131e-05,0.0006169797,6.1611759421,6.3947883595,7.2194661717,45.044846171
2,1,26,0.0,1e-10,100,1e-10,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,2e-10,6.929e-07,0.0056456276,0.0001367382,0.6520091949,0.0494398885,2.5070411552,2.493991559,2.7081825536,10.9215862166
2,1,27,0.0,0.0,50,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,2.154e-07,0.017534331,0.0688569254,2.1372043677,3.3322995159,3.3398668841,4.3328490778,4.0521199078,5.3028391749
2,1,28,0.0,0.0,50,0.0,1e-10,0.0,2e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0001258227,7.747e-07,0.0024933729,0.0001103651,0.0329525772,0.5706380463,1.0206750706,1.0148248273,1.083221799
2,1,29,0.0,0.0,100,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0023314467,0.0,0.0,1e-10,1.53315e-05,0.0129908589,0.9139517114,6.0776461382,7.2652782144,7.3602332101,7.892338311
2,2,20,0.0,0.0,100,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,2.071e-07,0.0,0.0,0.0,1e-10,1.1982514888,1.4286496488,1.7025178688,1.9052996797,1.9103498235,1.9216806607
2,2,21,0.0,0.0,50,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,2.795e-07,1e-10,1e-10,2e-10,0.0160723525,0.0091313463,4.7835922977,5.0408060777,5.2641200591,12.8612480393
2,2,22,0.0,1e-10,100,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,7e-10,0.0002798843,2.555e-06,1e-10,6.22637e-05,7.851e-07,0.0179257593,0.52564668,2.0134698225,2.5675490099,2.8477680024,4.8144106326
2,2,23,0.0,0.0,50,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,2.5039e-06,0.0002186179,3.802e-07,0.0229871052,3.9765043629,3.9074136612,34.6344249779,557.629969199
2,2,24,0.0,0.0,50,0.0,1e-10,1e-10,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.001444473,1.3707240317,26.1626150008,39.5269619244,40.4442719305,141.8817883303
2,2,25,0.0,7e-10,100,0.0,7e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,9.68e-08,0.0,1.1487e-06,1e-10,0.0,3e-10,0.000118544,0.0002510882,1.7955617395,2.1202464948,3.2624208524,10.214144997
2,2,26,0.0,1e-10,50,1e-10,1e-10,1e-10,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,5.2157e-05,0.0026431605,1.2381021709,4.1685212491,13.6037718333,8.384684724,38.9792415777
2,2,27,0.0,1e-10,150,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,5.88e-08,4.0289e-06,4.883e-07,0.1584249534,2.9975228524,2.9873839199,3.1140503478,3.1277965452
2,2,28,0.0,0.0,50,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,6.0731e-06,5.0983e-06,2.76e-08,0.2845659954,0.0004894873,0.4114543135,0.4133997623,0.4341117436,0.4309911183
2,2,29,0.0,0.0,100,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,4e-10,1e-10,5.0101e-06,1.63e-08,1.8337606936,7.1676480596,12.8992894922,15.8581116996
2,3,20,0.0,1e-10,50,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,7.9e-09,1e-10,0.01176974,0.0003542444,0.0198628597,0.0157399966,0.121509299,0.4015801275
2,3,21,0.0,0.0,50,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,1.6e-09,2.32e-08,0.0498903337,1.1038676207,3.387774589,3.6458577158,3.8018985268,17.5942617806,146.2858889636
2,3,22,0.0,1e-10,50,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,9e-10,0.0,0.0,7.54e-08,0.009490026,0.0032833602,13.1972106244,42.7994839431,65.0577905196,632.4113066896
2,3,23,0.0,0.0,100,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,6.2028e-06,1.77e-08,1e-10,0.0001509064,0.2543896631,0.0041685081,12.8873581752,13.1109101124,14.2670948222,158.2123796166
2,3,24,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0001263271,6.3e-09,0.0130485514,0.0373990148,0.0038834675,0.0995056584,62.7539956192,319.7453839561
2,3,25,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1.20958e-05,2.3e-09,0.0001151316,8.29e-08,0.2179562725,0.1074800506,10.9086459076,56.3669111657
2,3,26,0.0,0.0,50,0.0,1e-10,0.0,0.0,2e-10,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,1e-10,1.23205e-05,2.61e-08,0.0326796995,8.2460774531,17.1802137777,12.4147399625,16.8752149305
2,3,27,0.0,0.0,100,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,1.989e-07,0.0,0.0123573194,6e-10,0.0042894015,0.0040224604,4.802853513,6.8909823591,50.9110951398,98.7514345424
2,3,28,0.0,1e-10,50,1e-10,0.0,1e-10,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0001085075,0.0035122927,0.0393901679,0.0016313131,4.1640612018,37.4678645851,55.6397140588,267.9027696996,759.5735823972
2,3,29,0.0,1e-10,100,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,2.66e-08,0.0,1.1246829501,9.8569382879,13.1784094054,13.63622141
2,4,20,0.0,1e-10,150,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,5e-09,0.0,0.0002588342,0.0007260618,5e-10,0.0,7.2754e-06,0.4994923544,0.6424555282,2.2992769548,0.8151393243,43.4506623854,319.0310929606
2,4,21,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0010640296,2.603e-07,0.3741473828,0.0001566117,0.5812877771,0.6010127131,11.4486965066,0.5153549028,2.1046963899
2,4,22,0.0,1e-10,100,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0245832792,1.4202e-05,1.0086e-06,3.001e-07,0.1656022023,1.6303850821,1.8881831521,1.8526610771,2.9828209824,1.9851603222
2,4,23,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,2.1e-09,1e-10,0.0,2.3694e-06,1.0614e-06,9.2628e-06,0.0005688299,0.0033980896,0.6497870675,3.4565998706,5.7339402251,9.1513964639,15.5526420535
2,4,24,0.0,0.0,150,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,1e-10,6e-10,0.0,0.0,0.0398562313,0.0,0.3004348591,0.0671101846,0.3345682737,4.9727067508,39.8372858513
2,4,25,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0071437563,8e-10,0.00775142,0.4354452903,0.9818282512,1.9959190517,2.025000125,2.3467609557,2.5324713292
2,4,26,0.0,1e-10,100,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,6.25e-07,1e-10,3e-10,3.8e-09,0.0007352302,0.0521078378,61.6951368924,79.5592049297,80.0479360708,81.4342942592
2,4,27,0.0,0.0,50,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0177311025,0.0063148677,0.005049575,5.0289912204,8.9737873177,18.0344344331,18.2541200308,19.5437340356,67.9658527224
2,4,28,0.0,0.0,50,0.0,1e-10,1e-10,1e-10,1e-10,0.0,1e-10,6e-10,0.0,0.0,0.0,0.0,2.54e-08,1.2e-09,0.0258746315,0.0225266495,0.0239023615,0.309307703,0.0564555816,8.1352069897
2,4,29,0.0,0.0,50,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,0.0,1e-10,0.1624408492,7.8525e-06,3.9781915365,9.8947415978,6.3383532036,10.9086619367
2,5,20,0.0,0.0,150,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,6.23e-08,1e-10,3e-10,5e-10,0.2988450215,0.3538999458,9.42248e-05,0.0845867335,0.3349432859,0.3399136495,0.3409314209
2,5,21,0.0,1e-10,50,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,1.4e-09,1e-10,0.0,1e-10,2.13179e-05,0.6848654226,1.5476104305,1.4835845404,1.4783415234,1.4795312551,1.496793883
2,5,22,0.0,0.0,50,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-09,0.2472868654,0.0053191901,1.1008925718,0.9857859815,2.5618146359,2.5404463569,2.7281228432
2,5,23,0.0,1e-10,50,1e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,2.16e-08,0.0011488545,0.0106529376,0.766214574,0.7832138165,0.9151290595,0.824255441
2,5,24,0.0,0.0,100,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,1.0269e-06,0.0001964679,0.0166916573,0.2869401787,5.2981278147,5.4554812115
2,5,25,0.0,0.0,150,1e-10,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,2.41e-08,1e-10,4.48e-08,0.0011960352,5.1695861557,8.8617352263,9.1100903188,114.6591911961,233.8282272894
2,5,26,0.0,1e-10,150,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,5.67e-08,0.0,0.0,8.3e-09,1.513e-07,0.0269140586,0.0922473611,0.0001232911,18.5280036006,24.342831797,27.4854287076,23.5390467759,24.0698073148
2,5,27,0.0,1e-10,50,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,5.438e-07,0.0,0.0010637721,9.89458e-05,0.0043249836,4.2191528513,8.7599084245,7.2725248581,7.3504835879,7.7260722811
2,5,28,0.0,1e-10,150,0.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,1e-10,1e-10,0.0,2.92e-07,4.3855e-06,0.0002061381,0.0872005118,0.0003627044,3.9973343507,2.1620770992,4.9405030565,4.9386746723,5.0233530929
2,5,29,0.0,0.0,150,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-09,0.0,0.0012877474,0.000550286,0.0036381481,9.95488e-05,0.0002749075,1.8625619487,0.5973091618,66.37572237,186.8560590207
3,1,20,1.992681995,4.9747902482,50,4.9747902482,4.9747902477,2.9848862835,3.9799204427,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798811119,3.979837917,3.9798367276,3.9798362284,3.9798362365,3.9798362295,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284
3,1,21,1.9957040978,3.9798362286,50,3.9798362286,6.9647083761,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9713530144,5.9698235295,5.9697493047,5.9697512105,5.9697493047,5.9697493047,5.9697493064,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9697493047,5.9697493047
3,1,22,2.0040269871,11.9394784363,50,11.9394784363,9.949580508,6.9647083618,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804956,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495807081,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804954,9.9495804953
3,1,23,6.0109277222,6.9647083622,50,6.9647083622,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495807081,9.9495807081,9.9495807081,9.9495804953,9.9495805274,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804953
3,1,24,8.9546215458,15.9193096034,50,15.9193096034,19.9042916446,29.8487507319,9.1901461554,8.9681377598,8.9546458662,29.8486352816,8.9546728902,29.8486352816,8.9546327032,29.8486404128,8.9546217189,8.9546215458,8.9546215496,29.8486352816,29.8486352816,29.8486352816,29.8486352816,29.8486352816,29.8486352816
3,1,25,8.1273261988,18.9041817382,50,18.9041817382,31.8384312995,25.874762377,25.869133133,25.8687622193,25.8686819916,25.8690489795,25.8787396045,25.8699192503,25.8722296558,25.8745433627,25.8686819916,25.8686819916,25.8686819916,26.0902319571,25.9561252752,29.2747277497,29.3598763329,30.0480287321,33.7560450411
3,1,26,0.9949590571,0.9949590571,50,0.9949590571,3.9825575537,7.9596674189,7.9596674189,8.4259136586,7.9596674189,8.0414638671,7.991768018,5.0076502356,7.9600464456,7.9596674189,7.9596788812,7.9596679442,7.9596675172,5.337880434,7.9596674189,7.959667419,7.9596674189,7.9596674189,7.9596674189
3,1,27,9.1519860806,13.9293914892,50,13.9293914892,15.9193096035,15.081043801,15.9193096033,13.9679858959,15.9226124328,15.920629722,15.9193096033,15.9193096033,15.9193096033,15.9548323895,15.9193096033,15.9193096033,15.9193096033,15.9193096033,15.9193096033,15.9193096033,16.0198565628,16.1345449215,19.2499008422
3,1,28,3.9798388742,3.9798388742,50,3.9798388742,15.919309688,25.8838533464,34.8232832331,34.8232832331,34.8232832331,34.8232832331,34.8232832331,34.8282281469,4.9748146137,34.8232832331,4.9748005622,4.9747906031,4.9747905923,34.8232832331,34.8232832445,34.8232832369,34.8232832331,34.8232832332,34.8232832331
3,1,29,4.9747904733,11.9394784128,50,11.9394784128,7.9596674207,5.9697493048,5.0330056221,5.5318404282,5.0145581806,4.9870240435,4.9770777033,4.974908835,4.9748282722,4.9747969144,4.9747930075,4.9747908693,8.9546214382,8.9546214382,8.9546214412,8.9546214382,8.9546214382,8.9546214382,8.9546214382
3,2,20,0.9949590571,3.9798362284,50,3.9798362284,1.9925615067,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.9908028621,1.9901855377,1.9899181142,1.9899181142,1.9899181142,1.9899181142,1.989918123,1.9899181142,1.9899181145,1.9899181142,1.9899181142,1.9899181142,1.9899181142
3,2,21,5.9697495985,5.9697495985,50,5.9697495985,31.8384312964,29.8485131822,29.8485131829,29.8485131822,29.8485131822,29.8485131822,29.8485131822,29.8485131822,29.8485131822,29.8485131822,8.9546244607,29.8485131822,29.8485132549,29.8485131973,29.8485131906,29.8485131822,29.8485131822,29.8485131822,29.8485131822
3,2,22,4.974790248,6.9647083758,50,6.9647083758,5.9818799361,6.9659382877,6.9647083618,6.9647083618,6.9970307447,6.9647083618,6.9647083618,6.9647083618,6.9647253229,6.9647113017,6.9647091839,6.9647084674,6.9647083966,6.9647083618,6.9647083667,6.9647083618,6.9647083619,6.9647083618,6.9647083618
3,2,23,2.9848771713,2.9848771833,50,2.9848771833,5.974697525,4.9764651605,4.0375199523,6.1296742812,8.9546214382,8.9546214382,3.1216267461,16.4719823501,8.9546214382,16.4719823501,8.9546214382,8.9546214439,8.9546215957,8.9876302764,9.6603315037,10.7660474856,10.8696439026,12.5148062861,16.4719823501
3,2,24,4.7326390134,10.9445395911,50,10.9445395911,4.9747902477,14.9243505494,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557,5.9698605168,10.9445466523,10.9445193557,10.9445193557,5.9697493537,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557,10.9445193557
3,2,25,3.0037614389,12.9344526319,50,12.9344526319,6.9647117711,3.9798362286,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798362284,3.9798680057,3.979842792,3.9798362284,3.9798365739,3.9798362284,3.9798362284,3.9798362286,3.9798362284,3.9798362284,3.9798362284,3.9798362284
