fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,0.0,0.4726365978915403,0.1048191583960275,0.0,0.5537783521158743,0.1037572267465457,2.027309837018661e-09,6.338278198833785e-09,0.0005866589410228,0.8323877513528912,0.99999999999999,7.0904261601596386e-12,0.4719101123595506,0.1780821917808219,0.2507462686567164,0.2987012987012987,0.2348993288590604,0.1593073593073593,0.0,0.2100777898611528,0.2578098790096192,0.2652585208537115,0.0,0.162096864983022,0.2641844864717306,0.2643936317109174,0.5567160416122869,0.3418951007334601,0.4030426872585711,0.4054482357733405,0.5812063229893014,0.3060891258955612,0.4282762170073205,0.4014480055425968,0.4260757714163565,0.0453400503778336,2.3434968860866047e-07,0.0941176470588235,0.12,0.8627879045664706,0.826680292658069,0.9514110431992668,0.2912923295722258,0.5620839066175134,0.3148093804386839,0.3290759099260505,0.3553515028279412,0.2644468428584698,0.5466575605232975,0.2672901863354106,0.4941972705428971,0.2644468429078332,0.6851799274726016,0.2881962545017165,0.3263356059374607,1.7498980630851415e-08,0.2626422562719207,2.3948466073905676e-08,0.3860988695935295,2.8650003434234133e-08,0.4155539114993187,1e-12,0.0487849026535534,1e-12,1e-12,3.9171501615730095e-05,1e-12,True
1,1,1,0.0,0.42487802233088,0.0447934090333133,0.0,0.7100687139356976,0.1037572270238378,1.7029183054527116e-09,5.09750289027447e-09,0.0005716826963496,0.8581392273009494,0.9999999999999778,3.459595918119465e-12,0.5617977528089888,0.1780821917808219,0.2985074626865671,0.2727272727272727,0.2953020134228188,0.1157024793388429,0.0,0.3271730785855019,0.3485732977216544,0.3220492552166081,0.0,0.2497524049047903,0.3697565064411316,0.3647968375715993,0.7539374583358012,0.4978886367435505,0.5326230533859844,0.5104143742793583,0.7690718477239176,0.4318605423718131,0.5641974365141552,0.5283799306992341,0.5900417664225293,0.0277078085642317,9.572732620508393e-08,0.0588235294117646,0.6000000000000002,0.688687275337801,0.7284142074216122,0.8425501536980177,0.4145801206099384,0.6108388537939907,0.221072375574646,0.3084172813939614,0.3439858294157951,0.3670941068919172,0.4778024326914043,0.3725702518331561,0.4214418351179598,0.3670941069416407,0.7765542636491491,0.2523981200815441,0.2635227201024964,1.7690001957336822e-08,0.30815103648679,2.156664103709781e-08,0.2933635184008527,1.915173900262173e-08,0.221009688475586,1e-12,0.1298527821048259,1e-12,1e-12,0.0002408669733589,1e-12,True
1,1,2,0.0,0.4615508219586771,0.078388840709595,0.3333333333333333,0.5768385537887158,0.1037572252125429,1.94058046074563e-08,4.8266140337601105e-09,2.553566378918594e-05,0.8874542473838958,0.99999999999999,1.5452834222992337e-12,0.5056179775280899,0.1506849315068493,0.3099885189437428,0.5454545454545454,0.2013422818791946,0.3393939393939395,0.0,0.2006576709099771,0.2302280486344602,0.1788101892108896,0.0,0.1739969281903377,0.2300011658354936,0.177177871801609,0.6146045082619862,0.3489574509440061,0.3942660129144237,0.3479164027846394,0.6173300717469203,0.3276091998970848,0.4072160371556005,0.3402834259592759,0.7957987664009281,0.0302267002518891,1.3898359238744422e-07,0.0676470588235293,0.6400000000000002,0.8119570239041216,0.80272081629602,0.9270758427516512,0.2111347389739651,0.549453015347047,0.2195646888326812,0.2638314160161554,0.2882483484455669,0.1965406670495449,0.5910177963353781,0.1980389913032675,0.558686246666262,0.1965406670896159,0.7620110647072813,0.3032005397296432,0.3329908374102469,8.398671320090704e-09,0.2202231568051026,2.2266270808697145e-08,0.3017405219378486,1.870815996273709e-08,0.3663714664543767,1e-12,0.2303011501548403,1e-12,1e-12,0.0002397818726615,1e-12,True
1,1,3,0.0,0.4214396487545984,0.046825766276515,0.0,0.4532041917119193,0.1037572254559169,1.867536657329764e-08,4.0187059484174215e-09,1.968455217699644e-05,0.7047336125657875,0.9999999999999878,6.855147878384939e-12,0.8202247191011236,0.184931506849315,0.4217621569571497,0.512987012987013,0.2214765100671141,0.2901744719926539,0.0,0.1788716768182474,0.1779300068251137,0.1056425082770709,0.0,0.1313445848503561,0.1802816625883976,0.0985960590775833,0.6485430589116958,0.3381339574354238,0.3581121493210344,0.2984882070931047,0.6394267913956153,0.2897267854242301,0.3695691043297277,0.2848798579185441,0.6976115307432953,0.0251889168765743,4.372234277791482e-08,0.0676470588235293,0.3200000000000002,0.8117908116399453,0.9755606997385148,0.9889748330075202,0.0086412179870501,0.4373196311227714,0.2148851216270279,0.2527438803811375,0.2789442433105438,0.1840188403796425,0.5982527556348864,0.1752272476364665,0.5620640970628936,0.1840188403896129,0.796195622733324,0.2534266646082574,0.2703508796836446,2.1813365649375826e-08,0.221413652730387,2.0394534314730532e-08,0.2864008183404957,1.5518759183022082e-08,0.3275439019723003,1e-12,0.0111641949573887,1e-12,1e-12,1.0489307741908609e-05,1e-12,True
1,1,4,0.0,0.5961104196587079,0.2122172446804134,0.6666666666666667,0.659603555168705,0.1037572265201627,1.7432313137985082e-08,3.9744592951343315e-09,2.236098537643927e-05,0.8878879904137844,0.9999999999999802,4.9851698425773874e-12,0.7191011235955057,0.2328767123287671,0.3016496465043204,0.3571428571428571,0.2147651006711409,0.2083333333333334,0.0,0.2385669259967071,0.2488764264948875,0.2157694675443683,0.0,0.1834427548095998,0.2451796752613889,0.2428241994888187,0.7469938140976109,0.4198929494477667,0.4499083740813959,0.4259733859085282,0.7713025322307351,0.3734262031974985,0.467050009376783,0.4427325595819139,0.5307369925059437,0.0226700251889168,5.93813408748473e-08,0.0382352941176469,0.5600000000000002,0.8200695684913237,0.9556508908737572,0.9839209056156478,0.0636555479977599,0.6353772668517808,0.1830146687594777,0.2272499471964377,0.2693232251585913,0.2396643633726624,0.5163683089157128,0.2297597791816199,0.4680421152830991,0.2396643633939806,0.8367097930219902,0.2208650075458925,0.2532681859400431,7.340801328478724e-09,0.2665790297978337,6.444027282873167e-09,0.2537460192079075,6.494318131291123e-09,0.1976835854820721,1e-12,0.0250960502909122,1e-12,1e-12,3.674112987819168e-05,1e-12,True
1,1,5,0.0,0.5096015152097653,0.1165978420882544,0.6666666666666667,0.6701737316179757,0.1037572260035901,1.8210586505559918e-09,3.991381149642367e-09,0.0004235830193188,0.9045285943317634,0.9999999999999856,4.2233494398089336e-12,0.7977528089887641,0.1438356164383561,0.5086567164179104,0.2792207792207792,0.1879194630872483,0.1861471861471862,0.0,0.1438512070439953,0.2221218279854116,0.1396476279021985,0.0,0.154181892026877,0.2554752345873199,0.1778873378894738,0.6934043719973317,0.3200054412908585,0.4114082184047427,0.3453338143439785,0.7136892154367022,0.3323632409447998,0.4584239679664691,0.3759174255778821,0.3696795407309503,0.0100755667506296,5.93813408748473e-08,0.0499999999999998,0.12,0.7849222244423093,0.8535377251743004,0.9300047374431858,0.3489795163818904,0.6412450614974465,0.2220753594269316,0.2914392811276518,0.3245845455646283,0.1916811687178565,0.6294331015024692,0.1644382456777227,0.5938034396675892,0.1916811687496839,0.8155866906436815,0.1837373945811306,0.2063763148200581,6.646923054119903e-09,0.194906241353179,8.31512964930103e-09,0.1958966177120812,1.677647815934416e-08,0.2836637827289437,1e-12,0.0405046895999412,1e-12,1e-12,0.000377297762803,1e-12,True
1,1,6,0.0,0.4138648674612709,0.0446825248550263,0.0,0.4634066431178134,0.1037572272982316,9.274939231299746e-09,4.041896341177158e-09,6.467875283424985e-05,0.6576139873641825,0.9999999999999636,4.7133107218045616e-12,0.6966292134831461,0.2260273972602739,0.300121016538927,0.5909090909090909,0.2483221476510067,0.2981162981162982,0.0,0.2041875980565812,0.223471192517946,0.2269489197684382,0.0,0.136404716241014,0.2193123494340206,0.2206424504341886,0.6162064224575436,0.3528479407196951,0.3885783829245881,0.3904852567700589,0.6078368883785221,0.2860319971994825,0.3943997593029895,0.3729761875390993,0.6574822996232519,0.0453400503778336,2.0343552613082365e-07,0.0794117647058822,0.3200000000000002,0.8737330610713405,0.8589674076998586,0.9212339275007084,0.2496137745268267,0.3719187233131762,0.2339089402863412,0.3415400741904744,0.3888866487676208,0.1304156562605249,0.6010922201355241,0.1046036121291303,0.5533376117926019,0.1304156562747127,0.7677591853829417,0.2370397423992568,0.2627857951527341,2.6539567055223414e-08,0.266955392863838,2.1560276647936094e-08,0.3056050483214492,1.7679437328221792e-08,0.3565383182301973,1e-12,0.0899840947725642,1e-12,1e-12,0.0001091700150277,1e-12,True
1,1,7,0.0,0.2985136429921766,0.0161852086119238,0.3333333333333333,0.034736962757114,0.1037572211900281,4.0668564103036684e-09,1.3263013421718167e-10,5.297392916788973e-06,0.3395359822584934,0.9999999999999284,3.899952829753382e-12,0.7078651685393259,0.2328767123287671,0.2969363707776905,0.7337662337662338,0.4161073825503356,0.2209188660801564,0.0,0.2019371982778005,0.1949933605442491,0.238515171580138,0.0,0.153933907691498,0.2097003275116336,0.1887570277199828,0.6329880581617522,0.3554760697112619,0.3681216089585102,0.4060969835997955,0.6159848874612428,0.3064818949020352,0.3882109292205215,0.3493517241365015,0.6621517891045872,0.0302267002518891,1.020545838049128e-07,0.0852941176470587,0.4800000000000001,0.7208504801219506,0.7911993529598558,0.855484965362657,0.201385025056127,0.1643824079957834,0.311135813856155,0.3462227067853187,0.3753433223350275,0.3100927982277853,0.454711751116631,0.2845157843907835,0.4099386548941164,0.3100927982510679,0.6714200704535851,0.2995120147483122,0.3319921653835863,2.0528583397083223e-08,0.1767606845571943,3.027604377677942e-08,0.3246101474836512,1.0872752014461509e-08,0.345187377780755,1e-12,0.0186696270761753,1e-12,1e-12,0.0002909275546577,1e-12,True
1,1,8,0.0,0.500115615245023,0.1433222613628987,0.3333333333333333,0.5148543999621213,0.1037572242707562,6.290116950522577e-09,5.57978879801185e-09,0.0001509536937313,0.7277312683530197,0.9999999999999898,2.1790989863511735e-12,0.7415730337078652,0.2808219178082192,0.2626865671641791,0.5194805194805195,0.1342281879194631,0.484848484848485,0.0,0.1594514289236206,0.141489222475682,0.2071416785476041,0.0,0.1326806215506568,0.1678358674439782,0.2268998737488785,0.5101906491789194,0.2753304974468699,0.2740787129399298,0.3358838660869195,0.5137341101956339,0.2555108138386743,0.312629184571785,0.347493913580576,0.6089367701264972,0.0377833753148614,8.971290978422044e-08,0.0588235294117646,0.6000000000000002,0.8649644442006217,0.802556003644483,0.9235420580070522,0.3562338670561638,0.4414178848941048,0.286110598346796,0.3278309287870375,0.3482691105345017,0.2238037212851489,0.488966081365266,0.2203940951976089,0.4591048925330596,0.2238037213357169,0.6952782577418479,0.2992549554018091,0.335981217304383,1.0693008738480912e-08,0.1942657830591319,2.4967888309396743e-08,0.3757760888886574,1.9629498023682482e-08,0.4807213950416706,1e-12,0.0791132894696613,1e-12,1e-12,6.013107824520628e-05,1e-12,True
1,1,9,0.0,0.4955947879750422,0.0946350736638633,0.0,0.7193366504932104,0.1037572268027116,1.4195984907533025e-08,6.320621624492211e-09,6.278481309751147e-05,0.8387724776192578,0.9999999999999896,4.564092203810212e-12,0.6629213483146068,0.2397260273972603,0.2709529276693456,0.2987012987012987,0.2684563758389262,0.1393939393939394,0.0,0.2325605546680728,0.2085207405142322,0.1964788026088393,0.0,0.1899215730734655,0.2483125248510313,0.223259293483216,0.7119012502698576,0.4054948993151808,0.4057304392481742,0.3983564866623232,0.7378743767839281,0.3715578326277354,0.4596160349468586,0.417921258361347,0.4458137986570865,0.035264483627204,1.710702198925241e-07,0.0970588235294116,0.24,0.7676184402056545,0.7134536962898448,0.9130441691382386,0.3510411157175055,0.5448868236744246,0.222273576207456,0.2357356359234557,0.2687131402865668,0.3981340430036806,0.619027320891799,0.3742862163853363,0.5720709117086443,0.3981340430220476,0.7991942469627894,0.2298992511969862,0.262812529314872,8.285091120257477e-09,0.2486574490300364,6.914932052808939e-09,0.2521275621803579,1.599133230163022e-08,0.2558151633462137,1e-12,0.0454375066055532,1e-12,1e-12,0.0001705448334231,1e-12,True
