fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,0.0,0.3854508217131066,0.0762946242095053,0.25,0.6770960149215263,3.1774381106125964e-05,1.8360245902914846e-09,7.814163143941598e-09,0.0009243796591628,0.8432559152990291,0.9999999999999938,4.2344586987345815e-12,0.9999999999999988,0.5679012345679013,0.1752577319587627,0.1437246963562752,0.1040339702760084,0.113163972286374,0.0829043197865125,0.0801538264564803,0.1121156722255238,0.1841789294964257,0.1593508484979001,0.0779602700171809,0.0944651555316538,0.1432532510224671,0.1444517386408244,0.3161549656491953,0.4053017842662925,0.4231115824389136,0.3769748590298198,0.3278832760689715,0.3980713469897273,0.4053778935069614,0.3830075432839558,0.541771864265169,0.0352644836272039,7.371277568917569e-08,0.0729483282674771,0.3846153846153847,0.8089759224096302,0.8275936867500642,0.9405730413311556,0.2347922557947143,0.6746358456778007,0.2207750784451481,0.1885542399146751,0.2337354703679186,0.2778380629362292,0.2701176041917807,0.2488080514880313,0.3552547635045155,0.2778380629328412,0.9391483646042535,0.1399425937718827,0.1762322234541247,1.2307190422743958e-08,0.2405486480372158,1.124198774224885e-08,0.2470265321776995,4.317049304495308e-08,0.2649161368967826,1e-12,0.0127833201658225,1e-12,1e-12,0.0012379175175746,1e-12,True
1,1,1,0.0,0.3603232052304054,0.0465960195535509,0.0,0.7267915640454422,3.177508407029585e-05,7.803108646316306e-10,6.234454105106472e-09,0.0017743157299167,0.8425057306099006,0.999999999999985,2.344299980985951e-12,0.9999999999999976,0.7448559670781892,0.2010309278350514,0.1610017889087656,0.1762208067940552,0.1154734411085449,0.1373719403407511,0.0829538296652003,0.1410360988102385,0.2040312717871546,0.1989453745134496,0.0830102600802955,0.12870085382148,0.1750974173154362,0.1980192786371347,0.3536991421960991,0.4710388888906023,0.4811680903046329,0.4520190970340448,0.3716685043971756,0.4752258267221524,0.4788120621271537,0.4711901107771329,0.5798708261734431,0.0201511335012593,1.733644700962477e-07,0.0547112462006078,0.4871794871794871,0.6494752933132326,0.8269031264588902,0.8714133432683009,0.1560153411212729,0.6998299348866233,0.1962224425259551,0.2276075026361415,0.2836804243283559,0.3083043326339533,0.7063005631318429,0.350842484772802,0.7190089307114036,0.3083043326360603,0.9434696259867088,0.1341032906386025,0.1739720685895655,1.5372303926175084e-08,0.2387114684063712,2.2032602746293468e-08,0.2530737826228033,2.5111514042292405e-08,0.2657102389346525,1e-12,0.0901900395569979,1e-12,1e-12,9.472886345248392e-05,1e-12,True
1,1,2,0.0,0.3908680716408966,0.0707465941115524,0.25,0.6528429094524975,3.1773281772235206e-05,2.6142947161175716e-08,5.246425514161997e-09,1.8688236050530645e-05,0.8942429975079763,0.999999999999992,1.598933652309769e-12,0.9999999999999984,0.7078189300411524,0.0927835051546391,0.3356643356643356,0.3312101910828026,0.1778290993071592,0.1670645047707693,0.0940117325201837,0.1144017559030984,0.1573320850164513,0.1460098954992135,0.0929733540733747,0.0979056150445844,0.1259949434451666,0.141282916600551,0.3461176251256611,0.4330071260706505,0.431097091768963,0.3957907061458074,0.3618527364239131,0.4301061304199918,0.4209275276338515,0.411163328877454,0.6951159839905414,0.0201511335012593,2.508732553590324e-07,0.0607902735562309,0.5384615384615387,0.7727660318708418,0.8852957082499575,0.9490575541351602,0.0879970781656859,0.5796449696013067,0.2013029576242244,0.1558337705298933,0.1980725796005762,0.2958783085253408,0.5086032304363344,0.2580063476966221,0.5218636468366439,0.2958783084851758,0.9477073787024196,0.1280991204004689,0.1619234572878769,1.014562276780827e-08,0.1627866545308089,1.9655467571533648e-08,0.212208378618173,1.3681523910602611e-08,0.2279113218170508,1e-12,0.0306965868443327,1e-12,1e-12,0.0006789211004747,1e-12,True
1,1,3,0.0,0.3695377759425527,0.0521564486459335,0.0,0.4925962351129319,3.1773818403218264e-05,1.724563992856419e-08,5.383019617449489e-09,4.417404106390197e-05,0.7271580790738664,0.99999999999999,4.931032673654266e-12,0.9999999999999976,0.6666666666666667,0.1262886597938143,0.2368421052631578,0.3460721868365179,0.1339491916859121,0.2350826948592001,0.1053940527174423,0.0994099571055934,0.1594345616120707,0.1351711473867707,0.1064273807901046,0.0983604650476947,0.1364056066719443,0.1367711323901929,0.3679838140424029,0.4413028367383054,0.4525987934006719,0.4097906150706463,0.3885918526566635,0.4535597894618242,0.4529092004766157,0.4327130443375215,0.6985239549769355,0.0151133501259446,1.9234891031343545e-07,0.0638297872340425,0.435897435897436,0.8254790270824612,0.991334707841955,0.991225905111977,0.0882701617110697,0.573177462616795,0.1320436568222783,0.091150006242215,0.1090075064770172,0.1292108925419799,0.5518331035971642,0.1104672127750643,0.5660870764797605,0.1292108924929323,0.9587642081393865,0.1846007994029001,0.2253084958694322,4.596220553734031e-09,0.1080568383549794,2.493670033190382e-09,0.1446561076219478,1.4005712050460688e-08,0.2345594438456261,1e-12,0.0736473310401021,1e-12,1e-12,0.0011453473331342,1e-12,True
1,1,4,0.0,0.5177839928612943,0.1889293621172162,0.5,0.6665117440850367,3.177559454741496e-05,2.1532383297459472e-08,5.106900085074685e-09,2.718722913748507e-05,0.8598298391110425,0.9999999999999843,3.2029343048379238e-12,0.9999999999999996,0.5679012345679013,0.2577319587628865,0.0897435897435897,0.2802547770700636,0.113163972286374,0.2231834102407294,0.0375561873911934,0.0788932654797993,0.1342216910543404,0.1157573338444203,0.0377358616699457,0.0683467315391023,0.0979854618612892,0.1136959431461571,0.3565079136432451,0.4658622367695414,0.4767799394995455,0.4397393453477947,0.3728836860441645,0.4630585733976413,0.4594720771744569,0.4519596199416741,0.6894885590026378,0.0075566750629722,7.739619876702146e-08,0.0486322188449848,0.4102564102564104,0.8129872549431454,0.9369655478122354,0.9874888765236504,0.107656272877643,0.6158340743689972,0.1019006077209724,0.0713196081966474,0.1003798667574362,0.1205082757877512,0.5386531750557988,0.1292894675628446,0.5661568463754649,0.1205082757789798,0.9669313397198712,0.1909666636902055,0.2301399955488268,9.279940102348415e-10,0.063008625012435,0.0,0.1064417887729202,5.2942550224790454e-09,0.1335544588063222,1e-12,0.0353900925121226,1e-12,1e-12,0.0001470262112297,1e-12,True
1,1,5,0.0,0.4468094499421279,0.1142323986804303,0.5,0.6519767546630018,3.177432053587942e-05,3.694512448377367e-10,5.603305155128572e-09,0.0033871913754055,0.8906211710477973,0.999999999999988,3.295608521798328e-12,0.9999999999999984,0.6666666666666667,0.2164948453608245,0.1321070234113712,0.4692144373673036,0.1154734411085449,0.3670731892225192,0.0688905429842742,0.1312229471768491,0.1758695707633796,0.1837627010493471,0.0710667510609473,0.1179305806533279,0.1678077327317997,0.1928487982805537,0.3522961492872789,0.4730055229025149,0.4727370686532309,0.4516487372487417,0.3779550460536991,0.4823983093365909,0.4892745874145568,0.4834488524492454,0.7060634982065999,0.0,1.3931567398067326e-07,0.0516717325227963,0.3589743589743589,0.7634722722254779,0.8753411505944122,0.9628724137421324,0.2109509678221599,0.705356066456405,0.195154784423608,0.1748485570041313,0.2235610836163362,0.3460511160600501,0.2437595555654595,0.3327995535795564,0.3086472797476286,0.3460511160327271,0.942663418871608,0.1505750846197625,0.1825279115145058,9.49177981720067e-09,0.1977053134093289,1.0382629979315734e-08,0.2320281885743522,1.3853228759837677e-08,0.2280486567811327,1e-12,0.0260971017227725,1e-12,1e-12,0.0001836225494035,1e-12,True
1,1,6,0.0,0.3315696585170558,0.0347416428305336,0.0,0.6083589659035177,3.1774426820289545e-05,3.122578104367084e-09,6.109783476676943e-09,0.0004169850497061,0.7284838522354447,0.9999999999999798,3.338577757823545e-12,0.9999999999999948,0.6954732510288065,0.2809278350515463,0.1002629848783694,0.2399150743099787,0.1524249422632793,0.1395642110087638,0.0895935350284784,0.164117265396375,0.2410543955247377,0.2315393775385602,0.0864821780758298,0.1026131399236795,0.1968481087517764,0.2081932640907916,0.3278165083270621,0.4529027805298389,0.4699401856421089,0.4370092486796762,0.3367537330302468,0.4087199076690434,0.4542897224260642,0.4359844420389065,0.6837405916357651,0.0251889168765743,2.761773411790083e-07,0.094224924012158,0.3846153846153847,0.8660597291763565,0.8593891694216991,0.9154289772529705,0.1945488812218776,0.5940468789369217,0.2279769457926296,0.2350303500971153,0.3003132286810683,0.1135252051595621,0.3751272112187563,0.0859819403737461,0.4387332207377091,0.1135252051332582,0.9250212067030412,0.1781589187125703,0.2238198438972983,2.9423560814355863e-08,0.2550510539588288,2.94869606008806e-08,0.3089391674433713,2.352084931332068e-08,0.3182093823703583,1e-12,0.1479905490386803,1e-12,1e-12,5.846981871813455e-05,1e-12,True
1,1,7,0.0,0.2743025156397249,0.0089290825283566,0.25,0.1768179008004042,3.17668900613109e-05,1.2832665984469202e-08,1.9229155491723368e-09,1.1407681747232324e-05,0.5047237117600375,0.9999999999999658,2.068029695582942e-12,0.9999999999999938,0.6995884773662551,0.1520618556701029,0.2049368541905855,0.2908704883227176,0.0762124711316396,0.326004154928219,0.0661891251399325,0.1124747871654965,0.1692636530354412,0.175552720197969,0.0610422790620322,0.0884020335981115,0.1387563561129538,0.1498016323731199,0.3319699458150009,0.4372951817546208,0.4450968663512695,0.422471216201622,0.3254047885716948,0.4046313072067691,0.4136831443843892,0.3996433036757644,0.6337891392726847,0.0201511335012593,1.100717467311119e-07,0.0638297872340425,0.3846153846153847,0.7453962434545107,0.8282156574315849,0.9233287706488692,0.1069783354484976,0.3722693590375774,0.1641134165173736,0.1463338390087292,0.1708817001783185,0.1399110883309214,0.4129283186636759,0.1475317423549325,0.4608785159453578,0.139911088282832,0.9451424057807584,0.1917547333875997,0.235782030757059,1.1823274100720172e-08,0.1461707369520143,1.1688038905834288e-08,0.2188702708396741,2.325394885460784e-08,0.2672347678910165,1e-12,0.0244357966164045,1e-12,1e-12,0.0009561931723247,1e-12,True
1,1,8,0.0,0.4213921440315374,0.1110611015751756,0.25,0.6053981197435899,3.17725379485867e-05,1.5951319760648614e-08,6.364442202228432e-09,6.308063392243025e-05,0.7456389865131546,0.999999999999991,1.2703204068894357e-12,0.9999999999999956,0.765432098765432,0.265463917525773,0.1195426195426195,0.3163481953290871,0.1570438799076211,0.1819568100771192,0.0687233767805215,0.1256228057183679,0.1950834775138217,0.1812660580138733,0.0674653565393425,0.1007161149280529,0.1578036325558738,0.1695986326222192,0.3028980011615045,0.4103604945886659,0.4250684790648549,0.3871464610236154,0.3180410059242873,0.4015937038527652,0.4156537860379748,0.4004796168114513,0.7161771989268737,0.0277078085642317,2.3511123330741562e-07,0.0638297872340425,0.5128205128205129,0.8318110230372779,0.9033523437277058,0.9382186597107892,0.1786055497657488,0.5431840470685507,0.2115888405939439,0.2202530497989911,0.2716721036265088,0.1818910732960824,0.5089320322720433,0.1610965028074311,0.5311683336477215,0.181891073277583,0.9378679011964006,0.1499384349464539,0.18845538535285,2.0048057822611284e-08,0.238593731716722,1.8856725667739518e-08,0.264532370994095,1.6861262561630382e-08,0.286634736390047,1e-12,0.0408347675341045,1e-12,1e-12,0.0003105629353176,1e-12,True
1,1,9,0.0,0.4321249652807485,0.0966026064579767,0.25,0.7209332015205175,3.1775374550774835e-05,1.7649981053596532e-08,7.328317395295338e-09,6.599474322554595e-05,0.8213631785817389,0.999999999999991,2.2800309105737004e-12,0.9999999999999988,0.6666666666666667,0.1108247422680411,0.2692307692307692,0.386411889596603,0.0993071593533486,0.344814004087698,0.055038888265723,0.1087554667632487,0.1497661624353106,0.1191746156881874,0.0579776962452288,0.0989518463247141,0.1220958965433012,0.1317002135795505,0.3467815731170926,0.4611843709878703,0.4605085904051554,0.4145112718514205,0.3776084217961227,0.4768577259042277,0.4668608775105985,0.4541896452850304,0.5926734963657685,0.0151133501259446,1.5009486916724753e-07,0.0577507598784194,0.435897435897436,0.6816985315038933,0.8572101083725636,0.9408690470849436,0.0812111517798807,0.6725966167562243,0.1545436342253923,0.1504089840700253,0.2011703799528734,0.30180946071101,0.3414481480369667,0.2857361609449517,0.3906348149978489,0.3018094607162617,0.9598212375554396,0.1248473923932766,0.158546534732217,1.3343367563975015e-09,0.1263839233613929,3.042242034402689e-09,0.1358151191723382,1.978480469311412e-08,0.1892441227903382,1e-12,0.0385800452151469,1e-12,1e-12,0.0001857137687277,1e-12,True
