fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,2e-10,0.0,0.0,2e-10,0.0
1,1,1,0.0,1e-10,0.0,0.0,1e-10,0.0
1,1,2,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,0.0,0.0,0.0,0.0,0.0,0.0
1,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,1,6,0.0,0.0,0.0,0.0,0.0,0.0
1,1,7,0.0,1.1e-09,0.0,0.0,1.1e-09,0.0
1,1,8,0.0,0.0,0.0,0.0,0.0,0.0
1,1,9,0.0,0.0,0.0,0.0,0.0,0.0
1,1,10,0.0,3e-10,0.0,0.0,3e-10,0.0
1,1,11,0.0,0.0,0.0,0.0,0.0,0.0
1,1,12,0.0,0.0,0.0,0.0,0.0,0.0
1,1,13,0.0,0.0,0.0,0.0,0.0,0.0
1,1,14,0.0,1e-10,0.0,0.0,1e-10,0.0
1,1,15,0.0,1e-10,0.0,0.0,1e-10,0.0
1,1,16,0.0,1e-10,0.0,0.0,1e-10,0.0
1,1,17,0.0,0.0,0.0,0.0,0.0,0.0
1,1,18,0.0,1e-10,0.0,0.0,1e-10,0.0
1,1,19,0.0,1e-10,0.0,0.0,1e-10,0.0
1,2,0,0.0,2e-10,0.0,0.0,2e-10,0.0
1,2,1,0.0,3e-10,0.0,0.0,3e-10,0.0
1,2,2,0.0,3.9e-09,0.0,0.0,3.9e-09,0.0
1,2,3,0.0,1e-10,0.0,0.0,1e-10,0.0
1,2,4,0.0,3e-10,0.0,0.0,3e-10,0.0
1,2,5,0.0,4.1e-09,0.0,0.0,4.1e-09,0.0
1,2,6,0.0,1e-10,0.0,0.0,1e-10,0.0
1,2,7,0.0,8e-10,0.0,0.0,8e-10,0.0
1,2,8,0.0,2e-10,0.0,0.0,2e-10,0.0
1,2,9,0.0,0.0,0.0,0.0,0.0,0.0
1,2,10,0.0,0.0,0.0,0.0,0.0,0.0
1,2,11,0.0,0.0,0.0,0.0,0.0,0.0
1,2,12,0.0,6e-10,0.0,0.0,6e-10,0.0
1,2,13,0.0,0.0,0.0,0.0,0.0,0.0
1,2,14,0.0,1e-10,0.0,0.0,1e-10,0.0
1,2,15,0.0,0.0,0.0,0.0,0.0,0.0
1,2,16,0.0,1e-10,0.0,0.0,1e-10,0.0
1,2,17,0.0,1e-10,0.0,0.0,1e-10,0.0
1,2,18,0.0,0.0,0.0,0.0,0.0,0.0
1,2,19,0.0,6.9e-09,0.0,0.0,6.9e-09,0.0
1,3,0,0.0,1e-10,0.0,0.0,1e-10,0.0
1,3,1,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,0.0,1e-10,0.0,0.0,1e-10,0.0
1,3,4,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5,0.0,0.0,0.0,0.0,0.0,0.0
1,3,6,0.0,0.0,0.0,0.0,0.0,0.0
1,3,7,0.0,1e-10,0.0,0.0,1e-10,0.0
1,3,8,0.0,0.0,0.0,0.0,0.0,0.0
1,3,9,0.0,1e-10,0.0,0.0,1e-10,0.0
1,3,10,0.0,1e-10,0.0,0.0,1e-10,0.0
1,3,11,1e-10,7e-10,0.0,0.0,7e-10,0.0
1,3,12,0.0,0.0,0.0,0.0,0.0,0.0
1,3,13,0.0,2e-10,0.0,0.0,2e-10,0.0
1,3,14,0.0,0.0,0.0,0.0,0.0,0.0
1,3,15,0.0,0.0,0.0,0.0,0.0,0.0
1,3,16,0.0,1e-10,0.0,0.0,1e-10,0.0
1,3,17,0.0,2.1e-09,0.0,0.0,2.1e-09,0.0
1,3,18,0.0,0.0,0.0,0.0,0.0,0.0
