fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,1.7723073085980943,3.946067987222831,2,0.5932036369036024,105.75105411982679,0.09098626855341856,4.6126209568139345,50.69579212500443,0.806140482267614,0.9999999999999888,1.0000002407469308,0.9999999999999971,0.3375,0.1,3.375,0.1625,0.1,1.625,0.16432546448748167,0.1773251878124498,0.2838560507574251,0.38855260689523197,0.17107823593733965,0.18717776378100257,0.26766469174667096,0.40562827382424504,-4.224380712237756,-4.1586663962633645,-3.6201470283053636,-3.090900182085477,-4.0248484299620735,-3.946676807290336,-3.5558707026618626,-2.8859854001028475,0.8199843148149172,1.1061061061061055,1.161622632608502,0.3853853853853852,0.48717948717948717,0.9998943523759555,0.9232171381461086,0.948694345710227,0.15735831537545697,-0.38797793292565635
1,1.0,1.0,1,1.405342181641306,1.0846891460486114,1,0.614434336305816,104.06830833342526,0.3197025347223135,4.541809440021538,14.206360434290746,0.7401561055336243,0.9999999999999776,1.0000001714077464,0.9999999999999865,0.4,0.15,2.666666666666667,0.1875,0.1625,1.1538461538461537,0.28865799924812574,0.4127772626586455,0.4610618655119144,0.49797883495161893,0.3022141775796513,0.4363731636403538,0.48701275793635096,0.517163488431942,-3.1091400972962475,-2.5666384900403436,-2.35559570801082,-2.1942386816657913,-2.9130822279257504,-2.353001834411332,-2.14159412529314,-2.0157223257472108,0.8044350070577904,0.8658658658658656,0.6995920165435374,0.2652652652652651,0.48717948717948717,0.9874317533117583,0.9238063601112316,0.9274046893464589,0.15844146301553966,-0.3108388641724007
1,1.0,2.0,1,1.9931933676358793,3.90892292856058,2,0.5815862839076494,101.28955194126186,1.9242073826717463,3.834443986043946,1.9927394627910904,0.8389466187998478,0.9999999999999898,1.0000002518096778,0.9999999999999974,0.3,0.125,2.4,0.25,0.125,2.0,0.16341462886230002,0.3123781365862844,0.34442943127219566,0.4091062703610674,0.17564917143348815,0.3676366148842971,0.38327025846505036,0.4485658769578803,-3.6423097905854402,-2.993755248106222,-2.8542109189044402,-2.5726221027897704,-3.339054597881496,-2.5614044353837038,-2.4980799530504605,-2.233598342072849,0.7580227337087362,0.8858858858858855,0.8610934477105054,0.10510510510510505,0.46153846153846156,1.009653672967683,0.9531198091377676,0.9791267897591507,0.11852294569720914,-0.4072984620109823
1,1.0,3.0,1,1.7007500233463222,2.357334552789208,1,0.515956926798762,101.08593744005007,1.5737039373243427,3.7716073062510116,2.39664349614808,0.7312168824369606,0.9999999999999817,1.0000004191119984,0.9999999999999952,0.2875,0.125,2.3,0.2625,0.0625,4.2,0.2690701531880536,0.2518964426686901,0.25440237516219594,0.3456792204655065,0.2910421482471106,0.28610375302396557,0.28943463397621444,0.3600759391818743,-2.8630695159755675,-2.9303393466968584,-2.920523549787562,-2.562989985599203,-2.5673569348624623,-2.5852404002784746,-2.573178244127987,-2.317364101779366,0.788156998625745,0.8658658658658656,0.6995920165435374,0.22522522522522506,0.5,1.00222075853507,0.9593331954591379,0.9862226447752116,0.1201097303573085,-0.39508658485908643
1,1.0,4.0,1,3.304353325467043,12.475508037075798,3,0.6006280446133643,102.66868517897339,1.7840351745903116,3.6192741143319878,2.028701096189498,0.8797080536064833,0.9999999999999781,1.000000455182354,0.9999999999999963,0.275,0.0875,3.1428571428571432,0.25,0.075,3.3333333333333335,0.25730451564732143,0.20961765057325066,0.23097378642901462,0.3349960068360031,0.28207265135811355,0.24372277039646748,0.24256012665459611,0.36503138061548646,-2.5688543354707645,-2.733794896806351,-2.659927742181333,-2.300132997891632,-2.265142977809185,-2.3861412427790603,-2.3898095168914417,-2.0033986893644142,0.7498009140062802,0.8058058058058054,0.6995920165435374,-0.07507507507507505,0.5384615384615384,1.0058196402887765,0.9649032560306533,0.9936455312123722,0.10807384530362041,-0.3387360192809229
1,1.0,5.0,1,2.7815108569155518,8.473866093133532,3,0.6462048795644331,104.79602728658,1.2440703136060556,3.842639848120725,3.0887642009417213,0.8435266341640273,0.9999999999999845,1.000000244976861,0.999999999999996,0.2625,0.1375,1.909090909090909,0.325,0.125,2.6,0.11247125258432691,0.20045681636792106,0.25693743315428985,0.40603111883983145,0.12406068741963817,0.20865736623496595,0.2746559827358787,0.44684776383002645,-3.4485287717752877,-3.1066573122962544,-2.88719959602221,-2.307890062360639,-3.0855514436757128,-2.787554309970337,-2.5550700231022234,-1.9485136200347495,0.8153427653183531,0.8058058058058054,0.6995920165435374,0.24524524524524513,0.5256410256410257,0.9645851907788531,0.9326775958522361,0.9742607439334079,0.13523994151330837,-0.28728519309241635
1,1.0,6.0,1,1.2687491815469092,0.7556518143465012,1,0.638906411344756,104.9816017694768,0.5997842003227877,5.2695033423351765,8.785665476848626,0.6834190818234077,0.999999999999973,1.0000004010123997,0.9999999999999872,0.25,0.1,2.5,0.2375,0.1,2.3749999999999996,0.27842334747245584,0.3396513554453375,0.3744880717361455,0.46552035097497146,0.28844005842985904,0.3128194475873853,0.35522255305380857,0.4733249711108844,-3.258781585272995,-2.982263901134984,-2.8249344626862647,-2.413814848145256,-3.1019468165030264,-2.9956682527904532,-2.8108177991221757,-2.2959666976041966,0.8218448939956148,0.8858858858858855,1.0843023142067962,0.24524524524524513,0.5,1.018049517746395,0.9304646459891746,0.9460874292244981,0.14979525329049276,-0.3919067424699858
1,1.0,7.0,1,1.246238714395473,1.058388306296858,2,0.19687192720274194,96.53061087360064,0.0013523988587988516,2.1109878537530844,1560.9210552188592,0.3198738672340663,0.9999999999999676,1.0000004063219743,0.9999999999999941,0.325,0.075,4.333333333333334,0.3125,0.1375,2.2727272727272725,0.1745175253625347,0.2038425320625645,0.24660748652641304,0.3445238951592715,0.17857674896840986,0.20299836048370673,0.2621250022807402,0.3432358538113912,-3.004035458318026,-2.8973180383255643,-2.7416909432268137,-2.3853607090647304,-2.921314556514049,-2.8344613914452843,-2.6241830493816227,-2.335719932504708,0.8093407013908787,0.7257257257257255,1.0115911122238297,0.1651651651651651,0.5256410256410257,1.00939771289566,0.959937807344735,0.9778993849398121,0.13230130973001913,-0.47059142482252114
1,1.0,8.0,1,2.555916276437455,8.677005960406497,3,0.568809358336575,98.24324472888792,1.2650357769859348,4.980858647983733,3.9373263101309997,0.8523585851179603,0.9999999999999889,1.0000003157773159,0.9999999999999978,0.2875,0.05,5.749999999999999,0.2125,0.0625,3.4,0.16466372683270306,0.19668718152920828,0.24238622763117088,0.313051697025185,0.17335897455605637,0.20685801047417696,0.24942587406752323,0.326959069714576,-3.4558448945144944,-3.3233616108687123,-3.134301444048899,-2.8419534286827988,-3.2483399107906847,-3.116703260786044,-2.949430059999644,-2.644758302756278,0.8067506997359497,0.9859859859859856,0.5305480525369575,0.045045045045045015,0.5384615384615384,0.9735050840400038,0.9474193830759573,0.9751820114674175,0.10979310043070645,-0.3355919419741116
1,1.0,9.0,1,2.2200120695927374,5.472930959960889,3,0.6385811695235188,100.98587550244092,0.7831071037721634,5.220017576768755,6.665777326785,0.85335928712579,0.9999999999999837,1.0000001920050907,0.9999999999999967,0.2875,0.125,2.3,0.2125,0.1125,1.8888888888888888,0.14440583634472756,0.23471962778648725,0.23780456719907947,0.3616522229173605,0.154336804281325,0.24305463838376407,0.25119153547683953,0.39174043467412845,-3.595523761090058,-3.2159917389270203,-3.20302768022878,-2.6825739326389413,-3.325117697505116,-2.976282319837245,-2.944288329009762,-2.3916550413702256,0.8295953643004752,0.8858858858858855,1.2738113231864785,0.3053053053053052,0.5,0.9891921003625149,0.9257758532001865,0.9738661104514635,0.15650690777184273,-0.36989784473368925
