fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,1.5884961374562032,3.2399476223443813,2,0.571987822292038,108.06435393453322,0.21150262898042088,4.567858026737275,21.597169022235313,0.7760326827892723,0.9999999999999872,1.0000002680120434,0.9999999999999982,0.3952380952380952,0.12380952380952379,3.192307692307693,0.17142857142857143,0.030952380952380953,5.538461538461538,0.1035545774908763,0.30022422879286664,0.3618781858648357,0.4686245740689232,0.10728322963245408,0.33667078955705704,0.380376930735536,0.4619316944285012,-4.930817278960318,-3.8490535814307174,-3.509931545427852,-2.9227826547010847,-4.739649328176892,-3.521775271838557,-3.289728793549038,-2.8567348207934433,0.7992502763752315,1.1061061061061055,1.2738113231864785,0.42542542542542516,0.5,1.0162487200113455,0.9221677555268754,0.9357246161254562,0.1617789898037718,-0.37906141529643766
1,1.0,1.0,1,1.222029681123585,0.5294061872824627,1,0.6436134593060632,104.20315694886676,0.45766966055263797,4.274311318546681,9.3392935712309,0.7481265933182117,0.9999999999999756,1.0000002746331922,0.9999999999999939,0.2452380952380952,0.1523809523809524,1.6093749999999996,0.21666666666666665,0.12619047619047621,1.7169811320754713,0.2256925001391826,0.3343775822812197,0.4096738398168516,0.5797099290496516,0.23420455872963233,0.34078646023037773,0.39206265686454733,0.62817459265763,-3.5132835469728603,-3.020144179267331,-2.678500707137566,-1.906991978627787,-3.3483765830192276,-2.882356123865357,-2.6581552383242713,-1.6257755267535212,0.7992502763752314,0.9059059059059055,1.3339056900390587,0.2652652652652651,0.5,0.9760253271111339,0.9115196839494677,0.9039330015990658,0.16676991353564585,-0.33084835259203804
1,1.0,2.0,1,1.7438199393418576,2.7531672054554965,2,0.6267628568257928,104.03116313859049,1.5466686896614636,4.067607473983697,2.6299151855682936,0.8516480011234963,0.9999999999999897,1.0000002868336,0.9999999999999973,0.34523809523809523,0.08809523809523809,3.9189189189189193,0.20476190476190476,0.12380952380952379,1.6538461538461542,0.19521006119520096,0.3570299614126348,0.416667581021144,0.4855109383677524,0.2047941198649495,0.4018278212197501,0.46415164387337393,0.5165958034868373,-3.88481363082617,-3.1036903540650105,-2.815812702526232,-2.483497895746808,-3.658911862081728,-2.7523177772963985,-2.4655525763664277,-2.224245812294185,0.7816567711887703,0.8858858858858855,0.6530255362150948,0.10510510510510505,0.41935483870967744,1.029373855201159,0.9368110651516123,0.9604846080703109,0.14077803257442317,-0.35691587294443416
1,1.0,3.0,1,1.4358240446382926,1.40271228402296,1,0.4861586832313315,101.71422162574568,1.3845591931332781,3.7704535471973024,2.7232158551955514,0.7076352977728537,0.9999999999999798,1.0000004339054025,0.9999999999999964,0.30952380952380953,0.1261904761904762,2.4528301886792456,0.3071428571428571,0.11190476190476191,2.7446808510638294,0.19758342239833795,0.2875244581605692,0.35351363063789093,0.42062658141268294,0.20728268410271256,0.30089439883239155,0.355035046278965,0.4442739276250109,-3.527920355129516,-3.1324838453612385,-2.8423545642629797,-2.547284457612302,-3.322191820094222,-2.929875332611023,-2.7029777835420727,-2.3289873638845737,0.8863988544823851,0.8458458458458454,1.2738113231864785,0.34534534534534517,0.5967741935483871,0.9980879011697226,0.9679081783988827,0.9857888958812098,0.08972896647767702,-0.4354454787248225
1,1.0,4.0,1,3.0176611474807387,10.032493525109452,3,0.579553826489061,103.09255612576952,1.7271055344440989,3.547252488177148,2.053871299369611,0.885447299651696,0.9999999999999756,1.0000004617484028,0.9999999999999964,0.33095238095238094,0.09523809523809523,3.475,0.2714285714285714,0.10476190476190475,2.590909090909091,0.37621323768968784,0.29907126091822744,0.39237528908216623,0.4294547374146876,0.41039392810000197,0.32641162078086416,0.4190415829944352,0.4604684558800445,-2.435032569063445,-2.7361662853108513,-2.3719419042699137,-2.2271974662857055,-2.1099089472042265,-2.410440149416061,-2.0789632610865407,-1.9307169421937052,0.7902424680191755,0.8058058058058054,0.6379766808606282,0.1851851851851851,0.5161290322580645,1.0230368018179725,0.9581226894224885,0.9878812129849792,0.12046213878467013,-0.3726547315642428
1,1.0,5.0,1,2.4876743973875692,6.502472900587714,3,0.6616727017032396,105.7946250768316,1.4690189589033082,3.6641903409576577,2.4943111310783546,0.8500464953331155,0.9999999999999827,1.0000002403118209,0.999999999999993,0.24761904761904763,0.18571428571428572,1.3333333333333333,0.33095238095238094,0.14523809523809522,2.278688524590164,0.1681385033968708,0.3063862099728338,0.32132497107931624,0.4608884281702927,0.18001110216473346,0.3156460142553202,0.34685776702699883,0.4769275603207742,-3.6040669729497052,-3.0051042905908405,-2.940381622525888,-2.3357184082934292,-3.318315597332133,-2.769430794719371,-2.643123662615806,-2.116759677727792,0.864741198312921,0.8058058058058054,0.944257242605741,0.24524524524524513,0.5161290322580645,0.9760282062956752,0.92529762208092,0.9590448058944616,0.15428412562685026,-0.3480559853207698
1,1.0,6.0,1,1.0327404412308039,0.14862933972999182,1,0.6030160756692055,105.71249368003845,0.6733890804396513,5.3329633197885,7.919586869906835,0.6674012803308097,0.9999999999999704,1.0000003997711393,0.9999999999999896,0.3714285714285714,0.1285714285714286,2.8888888888888884,0.23095238095238094,0.16904761904761906,1.3661971830985913,0.29757379640159265,0.28919180724221644,0.34530971999759147,0.48942428374188574,0.30436402369608806,0.2874220901351809,0.368464340885279,0.4858005667437982,-3.3910629720457734,-3.4315282236620135,-3.1606109727986813,-2.4648773023543367,-3.283360382456494,-3.363325299957814,-2.980810702550439,-2.4269907039675642,0.8779733528382796,0.9459459459459456,1.46273335620113,0.3653653653653652,0.5645161290322581,1.0266610336877475,0.9337095572733026,0.9332278678561609,0.1556804272160151,-0.4310982315868418
1,1.0,7.0,1,1.0109680382117203,0.5528934045649363,2,0.18373991617611973,97.47993738553492,0.18221734001122677,1.9831314586133666,10.883330085332066,0.27935563559725995,0.9999999999999606,1.0000004039047874,0.9999999999999957,0.4023809523809524,0.08095238095238096,4.970588235294118,0.3857142857142857,0.07857142857142857,4.909090909090908,0.21749387520979568,0.23966773719870446,0.30093919592658563,0.4187282113511111,0.22112886192452663,0.25983403893387175,0.32924726866516835,0.4113595912223975,-3.199995383505578,-3.1093171718583252,-2.8587525067926816,-2.3770638737647865,-3.1327722111734344,-2.977092411222142,-2.6978988109465956,-2.367626972991714,0.8303282130929555,0.7257257257257255,0.8033501977124734,0.1651651651651651,0.5967741935483871,1.0339583692100163,0.9515456246314052,0.9673175778759877,0.15027753428803028,-0.4869649042026418
1,1.0,8.0,1,2.33352007289027,7.222818760296853,2,0.5474919966878786,99.9995075406681,1.1690879495982571,4.611679230609886,3.9446811783447377,0.8483762197517397,0.9999999999999876,1.0000003207173087,0.9999999999999973,0.2833333333333333,0.1261904761904762,2.2452830188679247,0.34285714285714286,0.10714285714285714,3.2,0.3629616923695186,0.31821938432268976,0.3202559648922781,0.39395193488996966,0.3779555508203836,0.3614274591623285,0.35400322902208486,0.4160135139106489,-2.980740961961085,-3.190092940845882,-3.1805636565730326,-2.83573573355432,-2.795118142298108,-2.8693860968018803,-2.9027464143562924,-2.6241070461733744,0.8101285180714017,0.9859859859859856,0.431270730351924,0.24524524524524513,0.5161290322580645,1.0015000852593734,0.9317597574325549,0.9641198064438197,0.13851428413602038,-0.35152141259107883
1,1.0,9.0,1,2.0393437837755615,4.3641174123283415,2,0.6169699681024216,101.98867002927376,1.0003306120526447,5.092770311043289,5.091087136274972,0.8430338134003439,0.9999999999999813,1.0000001769143771,0.9999999999999948,0.37857142857142856,0.07857142857142856,4.818181818181819,0.21904761904761902,0.1523809523809524,1.4374999999999998,0.3306917602650615,0.36753590244436174,0.37386164118964976,0.44653829369768694,0.3451547087056551,0.3611436295072653,0.39166697092711905,0.4644537799502148,-3.0996578205778116,-2.929027568821496,-2.8997322092118054,-2.5631567108895874,-2.9056002377891508,-2.8346561343485894,-2.699221659570054,-2.376260843607863,0.8172259735457478,0.8058058058058054,1.3968351179887397,0.3053053053053052,0.4838709677419355,1.000150613990871,0.9269115625734241,0.9639128380228684,0.14916039986541557,-0.390655262242081
