fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,0.0,0.4154199614095248,0.073279457220899,0.6666666666666666,0.7950973407560482,0.0003442557764137,2.941096527887029e-09,7.587330666478118e-09,0.0003613581952421,0.9018390827050516,0.9999999999999972,1.0868339949086654e-12,0.9999999999999992,0.5982905982905982,0.0245398773006133,0.357683910431064,0.5982905982905982,0.030112923462986,0.3806539354486276,0.6971830985915491,0.0517711171662125,0.311828484950395,5.928157668848786e-07,6.935227425803509e-07,8.837093395042518e-07,1.812560672468745e-06,1.1959836905690433e-07,9.524772410402169e-08,1.1859171445970149e-07,6.939619630689862e-07,0.4447490183846139,0.5015373148409241,0.5730275600661497,0.6459087480934069,0.545639797180107,0.620503235015355,0.6911352765711735,0.72730269911496,0.4704335971400364,0.0529411764705882,1.1456687286348728e-09,0.2877358490566038,0.5997059212265397,0.9485449701211804,0.9454972737808632,0.9901526732736602,0.091720613427565,0.8490668202188718,4.22677094621028e-11,0.0010869243773172,0.0023257791440797,0.1336561384325571,0.6022959349836798,0.0051407761295679,0.6563029174081719,1.0,8.10535295528354e-17,1.3448306454250755e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,1,0.0,0.4003542510102714,0.0566740203213141,0.6666666666666666,0.8258438949979571,0.0003442555005041,4.260952099722959e-10,6.76100361579901e-09,0.0023013518964016,0.9011343894858896,0.9999999999999926,6.642505975296175e-13,0.999999999999999,0.6410256410256407,0.0204498977505112,0.4341608340918945,0.6410256410256407,0.0250941028858218,0.4626849757394711,0.6549295774647887,0.044959128065395,0.3267978252340115,5.202540767804184e-07,6.086343419361703e-07,7.755417656684887e-07,1.5907000655852074e-06,1.269172918238335e-07,1.0107648867614917e-07,1.258490341520402e-07,7.364295489645083e-07,0.4519869403715223,0.509699419327466,0.5823531090941648,0.6564203904626198,0.5462467832343605,0.6211935014002851,0.6919041161548134,0.7281117729957164,0.490193630131663,0.05,1.4032890847858735e-09,0.2735849056603774,0.606602751815155,0.9244622037708524,0.9605187757512634,0.9824462273751738,0.1106001844209346,0.845394035397061,3.4188203108610214e-11,0.0010637185945652,0.0023831298502698,0.1645932503338774,0.611511344971722,0.0062225017729427,0.6564744032420822,1.0,9.568366296552967e-17,1.576447071789874e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,2,0.0,0.4216610547551241,0.0747365946051537,0.4999999999999999,0.7268779603360488,0.0003442525235613,3.550397405593318e-08,5.860591151072271e-09,5.085050347056686e-06,0.8975625274253521,0.999999999999996,5.008484844578904e-13,0.9999999999999992,0.7371794871794872,0.0245398773006133,0.434856823225853,0.7371794871794872,0.030112923462986,0.4634315109027178,0.7464788732394365,0.050408719346049,0.3397686365617374,6.237721629136796e-07,7.297379815695438e-07,9.298559803599702e-07,1.9072112353207088e-06,4.515352584429519e-07,3.596011054210074e-07,4.477347045784212e-07,2.620004744335964e-06,0.45498568242302,0.5130810592507454,0.5862167754992731,0.6607754669693683,0.5473893537546111,0.6224928360670607,0.693351354418218,0.7296347469724312,0.5542415587253662,0.0441176470588236,1.5530705739334582e-09,0.2358490566037736,0.6505920315020919,0.9502136430179584,0.9577843299272322,0.9916701879521448,0.1202697496006092,0.8164779718121873,2.592119511044157e-11,0.0012000890884345,0.0025170319798101,0.1038182842078667,0.6034236481318419,0.0029500758409771,0.6562488951209042,1.0,8.739321684883086e-17,1.456796531580807e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,3,0.0,0.4111063742015651,0.0640722850851176,0.6666666666666666,0.5136296155422057,0.0003442532616585,1.7719102592728987e-08,6.338735920293636e-09,3.377515215686769e-05,0.7365056397715617,0.9999999999999948,1.410694208542622e-12,0.999999999999999,0.7564102564102564,0.0224948875255623,0.4743433111124173,0.7564102564102564,0.027603513174404,0.5057856946710387,0.6971830985915493,0.050408719346049,0.3182643967289286,6.334357184696839e-07,7.410431727042108e-07,9.442614243017432e-07,1.9367579878456493e-06,1.2543042323538286e-07,9.989235171668697e-08,1.2437468047588985e-07,7.278020881337017e-07,0.4593282069197946,0.5179780640460652,0.5918118102583206,0.667082120256348,0.546227334626452,0.6211713843842863,0.6918794815532406,0.7280858492359107,0.5524296013933688,0.0441176470588236,1.808244934877952e-09,0.2783018867924528,0.6624603308733781,0.9898306908757504,1.0,1.0,0.0857821942162777,0.8082103006459308,1.898605363348797e-11,0.0013788692214998,0.0023706437542033,0.1479830429153693,0.593134623662152,0.0066653912400066,0.6559055942074727,1.0,9.60975296209284e-17,1.6235737684536052e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,4,0.0,0.5134400099929225,0.1684124292612958,0.6666666666666666,0.7004872028570391,0.0003442556716164,3.2746630973292244e-08,5.4933303666467586e-09,5.600257550221568e-06,0.8469588392892893,0.9999999999999892,9.898689987227394e-13,0.9999999999999994,0.7692307692307692,0.0184049079754601,0.5534524618626311,0.7692307692307692,0.0225846925972396,0.5906401268569521,0.6549295774647887,0.044959128065395,0.3267978252340115,6.930426013034255e-07,8.107760158044346e-07,1.0331172915060012e-06,2.1190086931543582e-06,3.443879254476327e-07,2.7426934302244026e-07,3.41489226317312e-07,1.99828912957152e-06,0.4645860228214911,0.5239072302954764,0.5985861330626054,0.6747180522962015,0.5472828112995703,0.6223716756635108,0.6932164022950194,0.7294927326428415,0.5166356471414728,0.0411764705882353,1.4762814719093915e-09,0.2476415094339622,0.6172375722294711,0.9775309665612208,0.9764344242552904,0.9971860898426228,0.1091008209313443,0.8253128922575993,2.514336570704349e-11,0.002443854172348,0.0040145896211076,0.155269993174472,0.6395073758149789,0.00625406056721,0.6577793239036875,1.0,9.206315498162172e-17,1.5512318248669661e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,5,0.0,0.4619844967350284,0.1107372215054627,0.6666666666666666,0.6986582624395731,0.0003442543076088,4.9773921443247715e-09,7.475671818233608e-09,0.0002025587548974,0.887881897957201,0.9999999999999926,9.63994807373289e-13,0.9999999999999988,0.957264957264957,0.0265848670756645,0.5252593782140342,0.957264957264957,0.0326223337515682,0.5603995278632233,0.7288732394366197,0.047683923705722,0.3463702421031164,6.119592028908569e-07,7.159182471922512e-07,9.12246423255552e-07,1.8710925826820853e-06,1.1333060445626065e-07,9.025609823036933e-08,1.1237670537821056e-07,6.57593655870353e-07,0.4570704138381567,0.51543198202492,0.5889028040385782,0.6638031247848871,0.5460500919147445,0.6209698234340665,0.6916549768686314,0.7278495959520139,0.4655642348411437,0.0441176470588236,1.0351779556301762e-09,0.2995283018867923,0.5972054528755559,0.9544000436282316,0.9720945448170022,0.9941153827981598,0.1121146045321312,0.8507289199575971,1.6183206467588542e-11,0.0018257201886497,0.0025694213029443,0.1886058753104638,0.7418910769191938,0.0053203050496397,0.6631097215347763,1.0,7.728794551067815e-17,1.2192204124189292e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,6,0.0,0.3781326964660834,0.0429693324243345,0.7499999999999999,0.7680557919624492,0.0003442541934098,1.5479681672215114e-09,7.166382340571365e-09,0.0006645544253033,0.8449257271981269,0.9999999999999912,9.829338520925908e-13,0.999999999999998,0.8333333333333333,0.0337423312883435,0.383464751628444,0.8333333333333333,0.041405269761606,0.4083071035124114,0.6901408450704225,0.0408719346049046,0.3683129549112396,4.818554054241972e-07,5.637125410023912e-07,7.183009390954046e-07,1.4732944136723514e-06,1.564968891104867e-07,1.2463357681776682e-07,1.551796611740751e-07,9.080632891375808e-07,0.4432506524874108,0.4998476283488394,0.5710970219004239,0.6437326695893678,0.54655688580375,0.6215461509842911,0.6922969079309412,0.7285251200363778,0.5195203219008261,0.0676470588235294,1.6338538778098603e-09,0.2995283018867923,0.5623837995688933,0.9602928831273636,0.9606496753305092,0.9895700971624204,0.1436232364962706,0.8260074667017743,2.574216128197669e-11,0.0024399945315456,0.0041989162162023,0.1334242230634801,0.737606851842837,0.0060730702721255,0.6643902849209853,1.0,7.537539682500834e-17,1.2353773656484636e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,7,0.0,0.3557841752338021,0.0282119001404216,0.3333333333333333,0.4350827042906363,0.0003442468032565,1.5720649706046612e-08,4.613405269248901e-09,2.517213091250292e-05,0.7254316575462434,0.9999999999999852,6.288272074545748e-13,0.999999999999998,0.5897435897435894,0.0061349693251533,0.7775045560347157,0.5897435897435894,0.0075282308657465,0.8309639459188781,0.6179577464788732,0.044959128065395,0.3092360293705509,6.291451792898279e-07,7.360237608306058e-07,9.378655256827308e-07,1.923639472759657e-06,8.599102689973357e-08,6.848295399137384e-08,8.526724393154252e-08,4.989574883355161e-07,0.4522089528548645,0.5099497797333441,0.5826391564295719,0.6567428194457747,0.5450913531148613,0.6198795427581759,0.6904405892652321,0.7265716579894899,0.4842829709707584,0.0441176470588236,1.676346510313503e-09,0.304245283018868,0.5804696449026346,0.9285810023912412,0.940219509981992,0.9905954499131908,0.0787997455067717,0.818503860893886,6.340821747732013e-11,0.0017639378658826,0.0033613217236552,0.1793532395921906,0.6900706820027154,0.0067648851824431,0.6592648394098322,1.0,7.264852084383616e-17,1.1301379064854402e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,8,0.0,0.4344654996589694,0.0933844356155482,0.5833333333333333,0.5581679798224473,0.0003442498529546,2.1628621011558482e-08,6.360692878023363e-09,2.424857911813097e-05,0.7252598407414892,0.9999999999999952,2.846022567022992e-13,0.999999999999998,0.8952991452991452,0.0316973415132924,0.4310872232547229,0.8952991452991452,0.0388958594730238,0.4593881447170756,0.7552816901408449,0.0463215258855585,0.3662482362316402,5.674686431220688e-07,6.638696736667484e-07,8.459244301782572e-07,1.7350607099861532e-06,2.0369505817574242e-07,1.622220340918246e-07,2.0198056517423205e-07,1.181927676386897e-06,0.4481610753292548,0.5053850442509071,0.577423753390861,0.6508640822915825,0.5467070753096861,0.6217169469467196,0.6924871456413496,0.7287253131142337,0.5021158783320308,0.05,1.593462225871659e-09,0.2948113207547169,0.581088251191344,0.971731162168588,0.974869309364079,0.9903641540017766,0.0945469961180398,0.811805405287679,1.3947702987837936e-11,0.0019160698035679,0.0033036877115767,0.0802928141838997,0.5941930609621581,0.0029532730737344,0.6542526593426312,1.0,1.0236036313828496e-16,1.6833196661555364e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,9,0.0,0.4550379597886921,0.1010778181384242,0.7499999999999999,0.7812751823238837,0.0003442561251579,1.6559334112870532e-08,7.765724906160082e-09,4.961510359657775e-05,0.850045244970442,0.999999999999994,5.635840521175971e-13,0.9999999999999992,0.7991452991452992,0.0153374233128834,0.6455982389346996,0.7991452991452992,0.0188205771643663,0.6894779669504256,0.744718309859155,0.0544959128065395,0.31923917683124,6.647813092674288e-07,7.777137224975919e-07,9.909882370614735e-07,2.0325985310785755e-06,1.2525362945438558e-07,9.975155376594125e-08,1.241993747609406e-07,7.267762534146604e-07,0.4575806755541847,0.5160073971025121,0.589560240062142,0.6645441784579288,0.5460918051272878,0.621017259826096,0.6917078129572686,0.7279051970165107,0.4510004676585106,0.0352941176470588,2.40093487685975e-08,0.3136792452830189,0.6128495292982137,0.9282403803900282,0.9551623350288276,0.9895176025181172,0.0883672298843199,0.8435567629527512,1.8061851978439566e-11,0.0015288566369352,0.0029395496750407,0.0905240010293293,0.6840311687761534,0.003050515223935,0.6583870032045438,1.0,8.992747867655504e-17,1.4556064899257532e-16,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
