fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,0.0,0.4142893304434962,0.0732241138574644,0.6363636363636364,0.7930780018141166,0.0002005463283227,2.9180229898479606e-09,7.561067236429961e-09,0.0047841775571982,0.9008650462748642,0.9999999999999972,1.2908515585380222e-11,0.9999999999999992,0.1666666666666666,0.0603566529492455,0.0728159007767938,0.4918478260869565,0.0388198757763975,0.2062858096680322,0.5962732919254659,0.0579439252336448,0.3029166842201346,8.03458433069929e-07,8.892142313431593e-07,1.0989221708944491e-06,1.3308165697539408e-05,1.0575980852992548e-07,8.637265788787976e-08,1.0521546823545068e-07,1.563658057545687e-06,0.4401588562746927,0.4634166332646648,0.5270401300353582,0.6061492646465478,0.567532510650636,0.555622831740621,0.6237605671453388,0.6899613142459727,0.4826998924571889,0.0433526011560693,1.0351779556301762e-09,0.2641509433962264,0.645574716081061,0.9229763966353922,0.9456204073926188,0.9905183038316177,0.1065344137684116,0.8092459961652929,3.1627051432144267e-06,0.0036393158329751,0.0078840353732331,0.2814003172518514,0.6022267044579193,0.0035884879890358,0.6550092456842201,0.2814003172707223,1.0,1.49823669023676e-13,2.902254046516398e-13,0.0,4.991200834216624e-07,0.0,3.483079762978248e-07,0.0,4.110870466035857e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,1,0.0,0.3990478309490214,0.0564414764651048,0.7272727272727273,0.8239904913539092,0.0002005460495972,3.9245784558026066e-10,6.736077632944976e-09,0.030796147680589,0.9000403656316323,0.9999999999999925,7.885306516357445e-12,0.999999999999999,0.2377049180327866,0.0342935528120713,0.1457008089427023,0.467391304347826,0.0232919254658385,0.274788524075096,0.548654244306418,0.0429906542056074,0.3523332069483647,5.941838408089442e-07,6.576030638730827e-07,8.126889573580918e-07,6.047866196109416e-06,1.2572190488037038e-07,1.0267544193002372e-07,1.2507482070278184e-07,1.4510233472467522e-06,0.4500104376748836,0.4746080329732494,0.5397680684109085,0.6208237908844125,0.5705460542641202,0.5596240237823847,0.6282524376637071,0.6949351326130279,0.4718150152322303,0.0346820809248555,1.3339056900390587e-09,0.2452830188679245,0.5834587361302919,0.8958369779647185,0.9606079136646376,0.9830630062806728,0.1710671080627022,0.8320820750659418,1.2628968086999466e-06,0.0018601560832261,0.0042004158277207,0.2190674217379027,0.5635985880686394,0.002534102214573,0.6544017065385525,0.2190674217260169,1.0,1.5338018023881649e-13,2.859772519584856e-13,0.0,1.5059075656078228e-07,0.0,1.4031486353543798e-07,0.0,1.6753354979005333e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,2,0.0,0.420574184232895,0.0746216204334999,0.4545454545454545,0.7253879703717627,0.0002005431040743,3.534690999265696e-08,5.815508287385817e-09,8.244263093569633e-05,0.8973174133587888,0.999999999999996,5.935835685282574e-12,0.9999999999999992,0.3360655737704918,0.0411522633744855,0.167421180583727,0.5353260869565217,0.0357142857142855,0.2356635635810774,0.6459627329192545,0.0429906542056074,0.4084340902388676,6.911937541698551e-07,7.649671688365327e-07,9.453732882469012e-07,4.807150518582875e-06,2.777147634434205e-07,2.268060294996159e-07,2.7628537984095285e-07,2.367236769745702e-06,0.4535642136075202,0.4786451236007616,0.5443594369672539,0.6261177756317771,0.572206373728626,0.5618284906427417,0.6307272450699499,0.6976758308370491,0.5099600145962271,0.0260115606936417,1.40328908478587e-09,0.2122641509433961,0.6317377687430613,0.9244880252241646,0.9578797705714426,0.9919830245687968,0.1932966686479306,0.8187390332060538,1.0826337700040487e-06,0.0014995165484506,0.0032030212629104,0.339392974581111,0.3750936137234378,0.0035377893172371,0.6511993778266334,0.3393929745705551,1.0,1.2479196504568313e-13,2.332469475571651e-13,0.0,6.989093356918967e-08,0.0,1.0093249438164002e-07,0.0,1.0915093753094355e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,3,0.0,0.4098540275387438,0.0638317478873095,0.5454545454545454,0.512273516002754,0.0002005438295221,1.7773322032928343e-08,6.293553650352319e-09,0.000456365266833,0.7355887644943035,0.9999999999999946,1.6760877299785978e-11,0.9999999999999988,0.360655737704918,0.027434842249657,0.2356250927037022,0.5054347826086957,0.0279503105590062,0.2633448040774574,0.6066252587991718,0.044859813084112,0.3739271639596029,6.684556123281058e-07,7.398021092792785e-07,9.14273424002068e-07,4.8926424224664105e-06,1.1003117607213837e-07,8.986102811627853e-08,1.0946485126863264e-07,9.483672101707204e-07,0.4594010460680865,0.4852757671943856,0.5519004439232601,0.6348135770560157,0.5704765623593231,0.5595317568395081,0.6281488557420694,0.6948200068023068,0.5080792477252811,0.0260115606936417,1.6338538778098603e-09,0.2547169811320754,0.6438054427260003,0.9673423521861474,0.9999999999999998,1.0,0.1213872477428448,0.8353924956432288,4.971069668107487e-07,0.0008610150439443,0.0015724124832992,0.1351732220458308,0.5029176114884063,0.0018146987873172,0.6534899585700082,0.1351732220449574,1.0,1.7262787965787789e-13,3.225121018608803e-13,0.0,0.0,0.0,0.0,0.0,3.455141020963472e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,4,0.0,0.5131185939231896,0.1687994369598431,0.6363636363636364,0.6990797522281483,0.0002005462334922,3.2499980904921574e-08,5.4516857596942885e-09,9.039887845269309e-05,0.8465860331745527,0.9999999999999892,1.174846582730404e-11,0.9999999999999994,0.3989071038251365,0.017832647462277,0.3317545589414225,0.4809782608695649,0.0326086956521739,0.2280979070763624,0.5631469979296067,0.0373831775700934,0.3984734051645451,7.211414872411205e-07,7.981113233408112e-07,9.863339982045973e-07,3.914844068604493e-06,2.0365577926233825e-07,1.663230218891537e-07,2.0260757344203565e-07,1.1752498133896698e-06,0.4655265277847701,0.4922343164378304,0.5598143767877846,0.6439391028220058,0.5719617980718881,0.561503758600713,0.630362690139636,0.697271684061971,0.47092600898819,0.023121387283237,1.3339056900390587e-09,0.2240566037735848,0.5978229905775367,0.9542239873171542,0.9764878867089752,0.997308300172457,0.1484116443030461,0.8342476854046105,4.166464562172958e-07,0.0016783739631981,0.0035912572529434,0.2659184698584061,0.3314399247291375,0.0031040928204676,0.6501752309231622,0.2659184698781817,1.0,1.2970194841396817e-13,2.415914512822553e-13,0.0,0.0,0.0,0.0,0.0,1.0174254274793124e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,5,0.0,0.4612562327885617,0.1108000874965365,0.7272727272727273,0.6975265511685492,0.0002005448731728,4.884550903550102e-09,7.414573143350765e-09,0.002718942409505,0.887870895818727,0.9999999999999926,1.1452000955067092e-11,0.9999999999999988,0.5792349726775956,0.0,1.0,0.5815217391304348,0.0,0.7932295217467377,0.6231884057971013,0.044859813084112,0.3831868842190282,6.218875805543464e-07,6.882637161596144e-07,8.505804680695893e-07,1.6153208080338586e-06,1.0515384668615092e-07,8.587777674396544e-08,1.0461262524611683e-07,3.3660218906554165e-07,0.4581252937613556,0.4838265121546313,0.5502522114128711,0.6329120932376717,0.5705450364062589,0.5596226723352856,0.6282509204844969,0.6949324930422545,0.4179151468609906,0.0260115606936417,9.353431520292376e-10,0.2759433962264149,0.5774543532532008,0.9287621985877844,0.972157832877694,0.994336957483053,0.1523397939604132,0.8483698259288978,1.899397530602785e-07,8.599003911340802e-05,0.0001935022629043,0.3322581678632285,0.4239664501460826,0.0032948128206782,0.6525057808660466,0.3322581678768715,1.0,1.5364965187287464e-13,2.75265438151982e-13,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,6,0.0,0.3765926153010367,0.0427074675998301,0.4545454545454545,0.7656940066875096,0.0002005447657927,1.632402775260441e-09,7.1237666101003326e-09,0.0081711646058764,0.8431326177096404,0.9999999999999908,1.1674047809711633e-11,0.999999999999998,0.4726775956284152,0.037037037037037,0.2406363530990519,0.4755434782608696,0.0419254658385093,0.1895011829872118,0.5776397515527949,0.0429906542056074,0.3690441083540465,5.029236666553283e-07,5.56602386959175e-07,6.878687742978332e-07,2.021177341451887e-06,1.3413982241273657e-07,1.0955024551805893e-07,1.334494116466062e-07,6.072457674666248e-07,0.4412308169775982,0.464634380975492,0.5284250700986183,0.6077425741359711,0.5710572161040978,0.5603027120472632,0.6290143555562625,0.6957781850338067,0.473920230002691,0.0491329479768786,1.476281471909388e-09,0.2759433962264149,0.5420477337784347,0.9357025411681178,0.9607389349062936,0.9899169621165482,0.1889888064977442,0.844933676111996,5.712570728717694e-07,0.0024743811134038,0.0054627359784946,0.2601007057730384,0.570160062814798,0.0032624444512536,0.6550101338788207,0.2601007057668345,1.0,1.478075016104378e-13,2.650400151896204e-13,0.0,0.0,0.0,0.0,0.0,3.8580057589806975e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,7,0.0,0.3538294473549428,0.0277870337795916,0.3636363636363636,0.4302364371466911,0.0002005373626127,1.5956217173530982e-08,4.5383921843028474e-09,0.0003322262131248,0.721989711980032,0.9999999999999852,7.463442705654341e-12,0.999999999999998,0.2049180327868852,0.0438957475994513,0.1087980706694047,0.5217391304347826,0.0248447204968944,0.2911942041770879,0.5010351966873705,0.0504672897196261,0.2882747515599183,9.272969952513264e-07,1.0262704962951871e-06,2.2356242968433973e-06,2.408519716042732e-05,1.2638351587569028e-07,1.0321577101106073e-07,2.13851776833218e-07,3.511918400101676e-06,0.448887290481743,0.4733321373926914,0.538317497226783,0.6191559164863286,0.5684453481347747,0.5568348394449781,0.6251215968724377,0.6914708567514294,0.484378630032402,0.0260115606936417,1.476281471909388e-09,0.2783018867924528,0.6314479887513441,0.9010106646770654,0.9403544250790604,0.9909054069906132,0.0878527869993123,0.7743918405874209,4.0410096120290885e-06,0.0035181502050852,0.0078256188813314,0.1721156501878189,0.4669967912877264,0.0020461995960242,0.6529031400228501,0.1721156501758032,1.0,1.6583575580587018e-13,2.991277372348722e-13,0.0,5.397327991588097e-07,0.0,4.846074200293101e-07,1.6474615076737032e-14,5.123282316506698e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,8,0.0,0.4336131467674908,0.0935624230540455,0.4545454545454545,0.5591340587153119,0.0002005404964857,2.1636554206380197e-08,6.329853093825975e-09,0.0003342893765091,0.7254250976023479,0.9999999999999952,3.374683338493428e-12,0.999999999999998,0.5327868852459016,0.0342935528120713,0.2819299953824433,0.5353260869565217,0.0388198757763975,0.2223314905201372,0.6666666666666665,0.0560747663551402,0.3441001804316461,5.777975527332874e-07,6.394678126192141e-07,7.902767770587343e-07,2.3272122092030737e-06,1.7081491842932646e-07,1.3950231866643013e-07,1.6993574283047698e-07,7.73272503104066e-07,0.447708409582272,0.4719929283034236,0.536793919336631,0.6173930506493804,0.5713805908926254,0.5607320685777526,0.6294963653975907,0.6963120593965876,0.4558548482779704,0.0317919075144508,1.4397852783476287e-09,0.2712264150943395,0.561066399987301,0.9479241774985016,0.9749262868461974,0.9907223086036197,0.1317872284428038,0.802333241851803,2.0002727133635459e-07,0.0011637427609999,0.0024333063165577,0.3001786455857386,0.3457366282337206,0.0028507361111775,0.6509629087257386,0.3001786456021336,1.0,1.944678447013267e-13,3.660157486142751e-13,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,9,0.0,0.4542030658110803,0.1010214781675267,0.6363636363636364,0.7801394457754526,0.0002005466910495,1.649525444642308e-08,7.720962314389988e-09,0.0006711069439355,0.8496738478809395,0.999999999999994,6.682633369196542e-12,0.9999999999999992,0.4371584699453551,0.0205761316872427,0.3304446629179635,0.546195652173913,0.0046583850931675,0.5888033799816075,0.660455486542443,0.0485981308411215,0.3806735315771841,7.02861189831481e-07,7.778799088198038e-07,9.613313057351926e-07,3.983548030931755e-06,1.044210283326709e-07,8.527929354114098e-08,1.0388357867100777e-07,5.979360340254261e-07,0.4574184481498626,0.4830235353076529,0.5493389887515898,0.6318596123899745,0.5699011853376293,0.5587678077299238,0.627291221205397,0.6938698520549268,0.4027983169282062,0.0173410404624277,2.1693835183843673e-08,0.2900943396226415,0.5933612332641285,0.900186623587255,0.955263997412944,0.9899127666999696,0.1242562122956127,0.8625463590668426,6.062666951240335e-07,0.0020066220905656,0.0041311570331343,0.2283698829192467,0.5433757006712789,0.0027507063405943,0.6542905359107869,0.228369882937664,1.0,1.305223324249727e-13,2.532807477812881e-13,0.0,0.0,0.0,0.0,0.0,5.087127137791913e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
