fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,1,3.1409347857666363,12.1161159283186,4,0.7516444359066511,102.99065105801746,0.2216203282343517,5.543934057577067,25.015458201626032,0.877704507186974,0.9999999999999928,1.0000003898383067,0.999999999999998,0.1,0.175,0.5714285714285715,0.25,0.12,2.083333333333333,0.185,0.0399999999999999,4.625000000000001,0.0505953063335641,0.0562826531723611,0.0683992655791361,0.0890942092442361,0.067855359503941,0.0753356963930711,0.1003178922435367,0.1279271832604629,-2.562112908602975,-2.5467647384826955,-2.514066217753827,-2.458217765917762,-1.7355732982574434,-1.7216455531385793,-1.6751308491256571,-1.6237247194425044,0.742769195827311,0.9279279279279278,0.1466108684046983,-0.5255255255255253,0.5353535353535354,0.9691873909363388,0.9411146635009358,0.988372535615844,0.1452345761587947,-0.1943844530617049,0.1947252042,0.8396963495,0.3691011363,2.8346588429,0.1968800928,0.9342205375,0.061826579,1.3317487462,63.9083938371,5.2764108786,14.3788459668,0.011139305201055,0.0555103528278066,0.0137243903968352,0.0659987789110607,0.0282499781369429,0.0785715449787546,0.0,0.0002048804,0.0,0.0,4.9659e-06,0.0
1,1,1,1,2.815029882040704,8.215381661983757,2,0.7855801747816773,102.62983909082796,0.0244015919294896,4.955698428301993,203.089144455078,0.8740712803090304,0.9999999999999865,1.0000002687910112,0.9999999999999972,0.1,0.095,1.0526315789473684,0.26,0.05,5.2,0.185,0.045,4.111111111111112,0.0187199551502673,0.0286870805892822,0.034349938360679,0.0635433059005708,0.0260886337113043,0.0378554566289791,0.0442557139940389,0.0815633924312733,-2.3145207774567105,-2.291011567174492,-2.277654725730022,-2.2087970575346425,-1.7256386578846503,-1.7047894459234012,-1.6934490591984308,-1.6273449203869557,0.6834685130765074,0.861861861861862,0.0758367791499719,-0.4374374374374374,0.4494949494949495,0.941788260663006,0.9514994673193048,0.9800312762513406,0.1282702426868184,-0.1982239866390083,0.0890842672,0.7670551395,0.3374390267,0.7753719543,0.2943574676,0.3051672779,0.1215663878,0.3642768619,99.1023997468,5.5454538747,14.5422321272,0.0050176305919874,0.0274062045875776,0.0055320911129821,0.0292855989136632,0.0136297445999255,0.0467586603404912,0.0,4.4024e-05,0.0,0.0,2.0014e-06,0.0
1,1,2,1,3.2645415741767687,12.143483319305616,4,0.694038969149137,99.63059111084588,2.482322990309908,4.080830151966808,1.643956152320586,0.8895505488666029,0.9999999999999912,1.0000002173975997,0.9999999999999976,0.1,0.09,1.1111111111111112,0.27,0.0849999999999999,3.176470588235295,0.2349999999999999,0.06,3.916666666666666,0.0152396904950191,0.0250346071545114,0.0363305878306171,0.0660986989644188,0.0234182289792628,0.0331136423745806,0.0491596419236889,0.088323293875217,-2.307629904938884,-2.2846770682113444,-2.258206725568375,-2.1884498692015337,-1.664158118371092,-1.6476365106659658,-1.620293095900895,-1.5535557153003192,0.6975897362582621,0.8178178178178177,0.0505479682119123,-0.4374374374374374,0.5151515151515151,0.9666211380634177,0.9493302624932128,0.9897068022109516,0.1209534939200885,-0.236363584612356,0.0903315938,0.7455150895,0.3259224206,0.8816125915,0.138585945,0.2818763479,0.0542980718,0.4141896886,99.9133625063,6.0690112505,15.8469984317,0.0030019531839719,0.0227135226992212,0.0072793917699679,0.0325822340638145,0.0169682228954183,0.0542990718598685,0.0,0.0001025708,0.0,0.0,2.5279e-06,0.0
1,1,3,1,3.0170372003805324,9.59223022379651,4,0.4803230781910115,100.21916949915143,1.4537121731259504,4.4469400984843785,3.0590237742331223,0.7079781382734247,0.9999999999999896,1.0000004833862035,0.9999999999999972,0.1,0.11,0.9090909090909092,0.26,0.095,2.736842105263158,0.4,0.055,7.272727272727272,0.0357842299784655,0.0395026023040435,0.0514230815049324,0.0814068209555263,0.0517010168311927,0.0523110658891354,0.0715632280877321,0.1119996285855955,-2.0486578017169097,-2.0407574201723166,-2.0154301195054134,-1.951724024189492,-1.4375916228978802,-1.4366668075908715,-1.407481131353099,-1.346180811888848,0.761125735272768,0.8398398398398399,0.0882969995549408,-0.4594594594594596,0.5404040404040404,0.9886360160185056,0.9762366288291692,0.9977797750317324,0.1183490271739482,-0.2493051562173983,0.1096559482,0.7426315561,0.3260449945,1.464134856,-0.0048630143,0.5125993558,0.0203763305,0.6878639959,91.7554793191,5.9760801074,15.476620062,0.0040269562107251,0.0327104339705331,0.0058868866237795,0.0367915141400015,0.0198881083638196,0.0578590650609486,0.0,7.85834e-05,0.0,0.0,4.945e-07,0.0
1,1,4,1,5.143299647467239,32.094878781225084,4,0.6693764322633456,103.14330151360043,2.150097105393077,4.020935654985292,1.870118165779397,0.834896319479791,0.9999999999999836,1.000000357924446,0.9999999999999984,0.1,0.055,1.818181818181818,0.2799999999999999,0.06,4.666666666666666,0.285,0.07,4.071428571428571,0.0238267725254724,0.0300875656889304,0.0402713766613454,0.0701041058128404,0.0351939007475113,0.0445076516473479,0.0572802738931691,0.0996113840702712,-1.8475740799337288,-1.8357244626290656,-1.816449866012381,-1.7599863454376743,-1.2635239867990056,-1.251326564251478,-1.2345993538882545,-1.1791619212911346,0.7059279657175782,0.7517517517517519,0.0372882130718283,-0.4374374374374374,0.51010101010101,0.9835515379593176,0.9616225813624694,0.9954071794953184,0.1367906699684943,-0.2188592591814462,0.0936083868,0.7460564473,0.3285954544,0.7384980564,-0.0340338488,0.2476891217,-0.0303370501,0.3469531662,100.4926070328,4.0741352949,10.9960638654,0.0039109610343623,0.0282301609868858,0.0037821815574358,0.0284286631580481,0.0098237308314019,0.043310043428051,0.0,4.95703e-05,0.0,0.0,2.8661e-06,0.0
1,1,5,1,4.096455251704425,19.74350286410329,3,0.6719844682082821,101.49066757259972,0.2920340188865249,5.01389235545965,17.168864006244043,0.8834044714823786,0.9999999999999872,1.0000003556882162,0.9999999999999972,0.1,0.095,1.0526315789473684,0.25,0.09,2.7777777777777777,0.255,0.0499999999999999,5.1000000000000005,0.0313365081366214,0.0325689621939618,0.0471489968257544,0.0816565510933125,0.0402160401775426,0.0414216769388444,0.0600438998179464,0.1073989648934716,-2.0570978346362243,-2.054480539162678,-2.02351771469173,-1.950235903455266,-1.542511453648054,-1.5405738212317015,-1.5106452192901612,-1.4345387897966335,0.706897751333955,0.7077077077077075,0.1196955702359042,-0.503503503503503,0.4797979797979798,0.9658846999984824,0.9579387999427544,0.992134016166164,0.1209091571532542,-0.1889437958697402,0.1060040723,0.8160671704,0.3567484838,0.6488485119,0.0170671259,0.280546053,0.0250199376,0.3048349872,91.1798137329,4.8144631357,12.8592145913,0.0094046472796429,0.0376273017742107,0.0093805643754961,0.0399081576155128,0.0144321198997146,0.0555840876846024,0.0,3.41267e-05,0.0,0.0,1.0969e-06,0.0
1,1,6,1,2.35010105451812,5.510678412048925,2,0.7180055986776872,101.62924328771356,0.0723342252960776,4.998423770164909,69.10178065370043,0.802104777483373,0.999999999999984,1.0000003594282354,0.9999999999999956,0.105,0.075,1.4,0.285,0.05,5.7,0.185,0.065,2.846153846153846,0.022594817780691,0.0363654512189267,0.0455257690155124,0.0765127240835478,0.0276167444804026,0.0449162901745955,0.0557916551731263,0.0916486324740697,-2.624781151146772,-2.587800685168516,-2.563201030973519,-2.479986846034031,-2.1265064943614327,-2.088674090255969,-2.0648907371730645,-1.986475056251161,0.7198022843579334,0.9279279279279278,0.1259215613694151,-0.393393393393393,0.5050505050505051,0.9772505404473673,0.950881177308903,0.986624315811396,0.1289937734763071,-0.2348034437164435,0.1222634659,0.8273216222,0.360205775,1.1875717587,-0.0765303095,0.4422830245,-0.0108688551,0.557932114,84.32809934,5.3188637068,14.0765739985,0.0043266958594459,0.0390584652492859,0.0086863360013555,0.0478902064608911,0.0219756980143032,0.0668029546286635,0.0,2.36192e-05,0.0,0.0,8.75e-08,0.0
1,1,7,1,1.7982868483201473,2.0162178251412737,3,0.3285048444253133,91.92183603116584,1.2795605708954023,2.736631722516348,2.138727766987479,0.6384756636726104,0.999999999999976,1.0000002571073672,0.9999999999999952,0.11,0.105,1.0476190476190477,0.295,0.1,2.95,0.21,0.09,2.333333333333333,0.0641989432998952,0.0667049034726994,0.0764181396810395,0.1158585751106922,0.0868530285608228,0.0915610019937558,0.1035380681785905,0.145227690898571,-2.2183235330892663,-2.21238313541124,-2.189357834991729,-2.095863982380143,-1.6170807532884144,-1.608743460975666,-1.5875334216127444,-1.5137057809142431,0.7371098136786116,0.8178178178178177,0.0977214696972572,-0.2612612612612616,0.4646464646464646,0.9537821745198356,0.9379246701150716,0.9878360982786484,0.1382554063810879,-0.2611092471545813,0.1847923542,0.848291321,0.3646280565,1.2740953459,-0.4641448124,0.3286602455,-0.111643614,0.5985816895,67.0478139,6.0959409435,16.3685212087,0.0117536961528829,0.0635727634305432,0.0189859542356804,0.0675312888726702,0.0608680489963105,0.0921004293541199,0.0,0.000196213,0.0,0.0,2.1222e-06,0.0
1,1,8,1,3.578990571310348,16.91764372612366,4,0.568207417900572,97.51557055983916,1.6530121219790912,4.612358229978025,2.790274897957685,0.7202466606398084,0.9999999999999905,1.000000159993593,0.9999999999999956,0.1,0.075,1.3333333333333337,0.265,0.075,3.5333333333333337,0.35,0.045,7.777777777777778,0.0233871063242093,0.0298822726646709,0.0411598364215964,0.0742247685185078,0.0319591278338546,0.0385714388801147,0.0533166278911714,0.0944913317221165,-2.4619161469423934,-2.4455426636572466,-2.417113368394876,-2.333760905249982,-1.840673463577853,-1.828100538378384,-1.8000634183471198,-1.7217721117593023,0.6812486339248859,0.94994994994995,0.0882969995549408,-0.4594594594594596,0.5050505050505051,0.9804212465043564,0.9607314248209788,0.9883730759395282,0.1143705278569461,-0.2444045100618664,0.1015135842,0.7682489014,0.3364148442,1.5935947845,-0.0274136384,0.6428412078,-0.0203200483,0.7486854588,92.6630283256,6.2493612341,16.484490587,0.0027339772003974,0.0290941260675422,0.0041910024162898,0.0349914603624111,0.0221344170787798,0.0599651695837777,0.0,4.11303e-05,0.0,0.0,5.729e-07,0.0
1,1,9,1,3.934902121093644,17.41808614781487,6,0.7561686083746973,103.79388401643342,1.192017157858565,5.419842714529267,4.546782467683524,0.8373740098499707,0.9999999999999892,1.0000002369305474,0.9999999999999976,0.1,0.12,0.8333333333333334,0.26,0.11,2.363636363636364,0.245,0.045,5.4444444444444455,0.0477611675113484,0.0552702577454163,0.064233121340498,0.088072215779004,0.0683110628068086,0.0756945005994567,0.08602547324214,0.1152477484841719,-2.060490739599681,-2.044242283474784,-2.0248480970502545,-1.973264154393128,-1.5043596474931171,-1.492437915430378,-1.4757569205805,-1.42857291964722,0.7346917626677377,0.7737737737737733,0.0882969995549408,-0.3713713713713717,0.4898989898989899,0.9476629271132396,0.9473066818084304,0.9877741592823192,0.1225201912362078,-0.2156370286173419,0.127634759,0.8021317017,0.3469778769,1.818168177,-0.331697138,0.6614495513,-0.0990763064,0.8541921001,83.8097938388,5.8640047074,15.4873559081,0.0042850827938518,0.0440890325423868,0.0062375329551211,0.0470319664161967,0.0250532811058459,0.0613282820835013,0.0,5.8661e-06,0.0,0.0,5.706e-06,0.0
