fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,1.0,0.0,1,0.43377532535964725,0.09050205555979215,0.3333333333333333,0.08776338681616083,0.5813352461435903,1.4106151882989422e-06,4.238286809798325e-09,6.915004461509357e-09,0.001799258722488933,0.8100149957967835,0.9999999999999915,3.832713311356867e-12,,0.08950209005767501,0.6614173228346459,0.08056872037914684,0.39198155190549405,0.21818181818181806,0.07207207207207202,0.19047619047619047,0.15374715971928965,0.11105868077553786,0.17968064349134236,0.2731770734820009,0.28060273482777176,0.108531307581686,0.14516107904435566,0.2418638630935168,0.1902154418487122,0.214590032926538,0.2896137890458828,0.3658889009836879,0.38642302180353966,0.21125789878240842,0.25743736410717905,0.3649714800676518,0.30269139724631494,0.2896081771720611,0.45588561254236737,0.04694835680751169,2.9768266473294945e-07,0.10666666666666665,0.4230769230769229,0.9406455494906949,0.8955889801617047,0.7734843956992901,0.8979911740984224,0.35713610923399225,0.5871553444147338,0.22615558811775677
1,1.0,1.0,1,0.38974630020015294,0.03425313529337939,0.0,0.6802629035375991,0.6686771196502039,1.4070409563228866e-06,3.258428550598139e-09,7.209102492980346e-09,0.002500354725992306,0.8111688359566975,0.9999999999999812,4.014334874848655e-12,,0.10905338906820466,0.5354330708661419,0.12796208530805675,0.2393782822620107,0.24545454545454548,0.14864864864864863,0.11842105263157895,0.31377477495592954,0.09557254635542121,0.3113503390180867,0.3739332766812044,0.4046598076000968,0.09431125699859348,0.31764733114229904,0.4066954641682568,0.3458326566653195,0.27025732220732723,0.4790808790208117,0.5220983832092252,0.5668530816639384,0.2684029055490626,0.4735076573237683,0.575883652281729,0.513625046674196,0.362862010221465,0.5169430607268706,0.02347417840375586,1.8167773942802388e-07,0.08799999999999998,0.23076923076923062,0.11174625005372407,0.8121398668108137,0.6685218311637477,0.8226294553272563,0.46568504313753895,0.6807038529441868,0.23158385506860263
1,1.0,2.0,1,0.44072918025035357,0.07338905252257304,0.3333333333333333,0.046588053353953246,0.6443343956169045,1.4065375218379441e-06,1.5942521551324615e-08,6.4187497228243226e-09,0.000297382033304154,0.8755337258727979,0.9999999999999942,4.655735192038652e-12,,0.056590295782845634,0.7244094488188978,0.15639810426540288,0.28074008145211315,0.42727272727272725,0.14414414414414417,0.21171171171171171,0.12830360673758145,0.15125023498500645,0.20181362147010312,0.28967877960509286,0.2526131843895094,0.14984288950083713,0.1794276627959162,0.3005697003038473,0.18958770443097894,0.2928412595997984,0.36066222458986236,0.430033432864479,0.41869253788893473,0.2939272696196827,0.3364347986813619,0.46919855428921586,0.36006486271744326,0.18909710391822832,0.5526892251817377,0.028169014084507032,1.3119954229249272e-07,0.06399999999999997,0.26923076923076916,0.06861219753298675,0.883725690281006,0.8969972996966638,0.9396004779470598,0.19103293631072044,0.6250249335106204,0.17327161316104966
1,1.0,3.0,1,0.4091775171985482,0.049521972327825514,0.0,0.034312777885173035,0.51170469228745,1.4047513909139296e-06,1.5167619312970708e-08,5.7058260482852446e-09,0.000270140431464868,0.7600560455302385,0.9999999999999845,7.572646560516242e-12,,0.04669559235938403,0.6850393700787403,0.0,0.8823583353561506,0.3636363636363636,0.12162162162162163,0.20833333333333331,0.15507429973256115,0.14584551664752826,0.19281229023394297,0.2664624340417396,0.18680237429648877,0.14355698942077477,0.16365142609017655,0.2866093160548263,0.11995194599940306,0.3082011949853921,0.38053206844912,0.4405669029399555,0.40189447447981097,0.3058874907922033,0.34329727569451907,0.4808961524956227,0.3316403728653895,0.19761499148211237,0.5995051551259105,0.01643192488262908,7.439439081125291e-08,0.07999999999999997,0.4230769230769229,0.22001977049039412,0.8627525228585682,0.9157408635617141,0.9775875713308783,0.05069204575679809,0.5109493853194992,0.09228053816437987
1,1.0,4.0,1,0.5667531694759136,0.20074365504961805,0.6666666666666667,0.03924221921515561,0.6073484558008535,1.4059537816009755e-06,2.1325246054761504e-08,5.4173882609958834e-09,0.00011938139205159936,0.9127910771606227,0.9999999999999812,8.00905822307481e-12,,0.03984337795650561,0.7165354330708662,0.12796208530805675,0.3194895564828407,0.4590909090909092,0.20720720720720717,0.16503267973856212,0.0797557526157393,0.15541053808616964,0.1927932017411269,0.26001128323160155,0.1940629311528484,0.15976250744578097,0.19130579641719667,0.267833009595557,0.1437292478486631,0.34437380910689175,0.42003781492937114,0.4773398980644254,0.45766939742949897,0.35435606782792894,0.40560276185148125,0.5163253501106828,0.410223454407558,0.053946621237932924,0.5261984509225401,0.014084507042253502,1.8167773942802388e-07,0.061333333333333316,0.5,0.050208449735677174,0.8632068527563239,0.9603970596102167,0.9932204510993551,0.08344886197546758,0.5936069197160668,0.05971093645930464
1,1.0,5.0,1,0.5136058940402664,0.1374949976583457,0.6666666666666667,0.023390682389329204,0.6949520556648225,1.4078187102655827e-06,2.0215182340921885e-08,5.31052052521646e-09,0.0001309755006261945,0.8814027990968308,0.9999999999999891,3.3891780847712313e-12,,0.053680088893592215,0.771653543307087,0.1611374407582938,0.2926199365578419,0.34545454545454546,0.14414414414414417,0.17117117117117114,0.08837545997466356,0.11393491403833,0.1701712464476455,0.24306308403280436,0.20280532545154528,0.11538178845561431,0.1381626095223427,0.2319062901259052,0.13642508488358573,0.28925100415085925,0.3728798703932672,0.4344880443996313,0.4261322936950524,0.2962437817725062,0.3390863229879923,0.45910392047109183,0.36678292824404163,0.13060760931289028,0.5928769119157775,0.011737089201877923,3.1379884851916266e-07,0.08266666666666664,0.4615384615384617,0.04651222761851548,0.801430147027312,0.763662156303087,0.9200826300038513,0.3901046652675721,0.6336986473729495,0.16234847475689357
1,1.0,6.0,1,0.37330507847836736,0.02956491252104836,0.0,0.06069978735743284,0.6074056472383695,1.4078725006687675e-06,7.3736625379787e-09,8.230194494882274e-09,0.0011495146726188186,0.7168346927347483,0.9999999999999742,6.910126605034345e-12,,0.05283348325308218,0.7165354330708664,0.1090047393364928,0.35468718726178666,0.309090909090909,0.12162162162162163,0.17708333333333331,0.07592179257739973,0.09260997061668394,0.2335436644437589,0.3301940172085523,0.3309620839396724,0.08997643118831081,0.20412627680176068,0.2974651943825365,0.23438780405104975,0.23852683482794618,0.3875369511866332,0.46098460046715584,0.4806105776871304,0.23166199728364395,0.35282017122581294,0.4598167663138821,0.39076436604945086,0.13969335604770028,0.6335500679249675,0.028169014084507032,1.7151380133502766e-07,0.0933333333333333,0.3076923076923075,0.013443933468001878,0.8772855125833687,0.7558621008058974,0.8450662439849052,0.4029601766691789,0.5101948164491458,0.19674970027973893
1,1.0,7.0,1,0.36672127910110397,0.0377312895183238,0.3333333333333333,0.02716025517108059,0.23240801875168784,1.4015278359991515e-06,4.184705244774771e-09,2.3921737239628474e-09,0.0006157995268498734,0.39868924556402796,0.9999999999999666,6.841948194661511e-12,,0.04738345944229855,0.7952755905511815,0.0758293838862559,0.4853300063425114,0.5454545454545455,0.18918918918918917,0.2127659574468085,0.039197549482884564,0.08978512285826253,0.11391235850852234,0.19442707293932338,0.1812271311818972,0.08670622849664937,0.10382538658209438,0.17429499051268368,0.11741904362593442,0.2828862067738473,0.34754337139384467,0.4188583018694583,0.430753429214214,0.27310499128554594,0.3126012189373085,0.4182989392627622,0.3530696365410196,0.042021578648495206,0.4717564687505642,0.01877934272300469,2.401587043657181e-07,0.09066666666666663,0.3461538461538459,0.023758971934499606,0.8460690806078865,0.8469444041639811,0.9413387157208325,0.3864878942385825,0.32910617232744155,0.05205141867590252
1,1.0,8.0,1,0.5039221424695493,0.15868720021937185,0.3333333333333333,0.029673303692248215,0.5709557483031402,1.4039582842685688e-06,1.531631377437082e-08,6.853637024664272e-09,0.00034948593802405504,0.8717636808849207,0.9999999999999921,5.440881181332331e-12,,0.049182496428382405,0.6771653543307088,0.05687203791469195,0.4781640609782046,0.3954545454545454,0.0945945945945946,0.27884615384615374,0.03622824127137336,0.14970164377622774,0.2048614357055028,0.25505991519844445,0.18068068647118546,0.14739440549426092,0.1764957534863944,0.25522613413726974,0.12291721474084494,0.29725233812641005,0.371111612938446,0.41161701150013275,0.37178146869936274,0.295677349494498,0.33843797372232226,0.4379366576295917,0.31057922093874507,0.04713231118682559,0.5544054408069763,0.032863849765258205,8.888268222989583e-08,0.06666666666666665,0.4230769230769229,0.021025486740877564,0.8395210025193631,0.8084400099475371,0.940848822086615,0.23464552262266297,0.63932676147141,0.12485013986945515
1,1.0,9.0,1,0.47648439639009965,0.10594916444762084,0.0,0.003962884206456602,0.6429783800330555,1.4052930717526414e-06,1.1379891550835773e-08,7.902103220225517e-09,0.0006424897571587582,0.8718251873666996,0.999999999999986,2.101682123147909e-12,,0.0221969416371236,0.6377952755905515,0.10426540284360186,0.3251378249355433,0.3681818181818182,0.28828828828828823,0.09782608695652174,0.04840039412036756,0.18338926165849584,0.2094939481577305,0.29050870764291953,0.2683486890550699,0.18064661229660317,0.17912093547977465,0.2886849757853743,0.17556627731562358,0.32908360173229084,0.3774780127513408,0.44108603721277534,0.4430346625389093,0.327795800140382,0.34287320425144296,0.46723697612804443,0.3573562492743223,0.05621805792163559,0.7774823421986832,0.021126760563380254,2.535610906575941e-07,0.07999999999999997,0.4230769230769229,0.030119912322173037,0.7906454954796442,0.7869764803193702,0.9356102320376188,0.1902796488832535,0.5693156851818105,0.12897961902224592
