fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.4139305907407022,0.0731547271308978,0.7000000000000001,0.7924247447579977,0.0001980258043382,2.9384612352297304e-09,7.566164457368436e-09,0.00173339239055,0.9005481464683477,0.9999999999999972,7.41568760472813e-12,0.9999999999999992,0.1282211062644331,0.0556878549184831,0.0199163939174853,0.4501953845019539,0.0262782247599273,0.3513503985999832,0.6448991874811917,0.0571753431332736,0.3032610315615287,9.000485667035981e-07,1.4297352299254945e-06,2.406199361178691e-06,2.735609108236078e-05,1.2717134091552518e-07,1.6584374967259573e-07,2.413730413439076e-07,3.7844987237260687e-06,0.412873410962316,0.4533978568782884,0.5096409531420188,0.5976683223575627,0.566771057844981,0.5466071969225421,0.6228129019265969,0.6792908116574399,0.4880103203153473,0.0539772727272727,8.451366330684706e-10,0.2266009852216748,0.6806870265076939,0.92039450150531,0.9464309972087686,0.990285550506908,0.0754133508908604,0.8342760129884238,1.528995103510924e-06,0.0043664574900398,0.0092165209280657,0.4043895172390296,0.6225337783331747,0.0062104456171399,0.661577294331516,1.0,1.156687419544774e-12,2.264074827769698e-12,9.121883015815842e-15,4.684982610133415e-07,8.516493518405613e-15,4.25358658400837e-07,1.593159719367876e-14,5.774861179039674e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,1,0.0,0.3986324466448405,0.0563137388631079,0.7000000000000001,0.8233903183276354,0.0001980255247077,4.0982796832878644e-10,6.741612590347688e-09,0.0111976204029511,0.89968398624435,0.999999999999992,4.529172575992637e-12,0.9999999999999992,0.0952311132289873,0.0542956585455211,0.0173291646887495,0.4225466342254664,0.0411151483692361,0.2434879899703584,0.5856755943424616,0.0446411651641895,0.3310689319393771,7.027537912073876e-07,7.748428333779049e-07,1.6272188555835445e-06,1.146815300334742e-05,1.507101138656499e-07,1.333765507250315e-07,2.644936643906757e-07,2.520901557014783e-06,0.4237830355936633,0.4653779887154774,0.5231071437795288,0.6134545548077114,0.5701406492333934,0.5511320559545995,0.6276553757101214,0.6849098020641384,0.4796641198610271,0.0426136363636363,9.839952296278227e-10,0.229064039408867,0.586269399083767,0.8928404790935236,0.9611949634675794,0.9826354375938808,0.1254756529699993,0.8283322977834243,6.664625771663625e-07,0.0024529086579169,0.0055167920244347,0.4377957956090924,0.6562963602369192,0.0062099354813907,0.6628423929553612,1.0,1.0809776281363144e-12,2.099175889291468e-12,0.0,1.5071177628590116e-07,0.0,1.462692396571296e-07,0.0,2.2747107873020755e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,2,0.0,0.4202293449230888,0.0745327472132575,0.5000000000000001,0.724909151668452,0.0001980225894438,3.5319437674709326e-08,5.814566431762511e-09,3.157947715551705e-05,0.8972386348149843,0.999999999999996,3.407611622345194e-12,0.9999999999999992,0.1863568051024523,0.0668254259021798,0.0210555216139386,0.483373884833739,0.0345401851371225,0.3092640773288874,0.6924766777008726,0.0493516337746013,0.3615778178836673,8.348628013075608e-07,9.205036906817116e-07,1.1209046973616345e-06,8.640405578646909e-06,3.0540938366120484e-07,2.702834541555845e-07,2.996265288025064e-07,3.337913375596405e-06,0.4276861147143717,0.4696641610216626,0.5279246392405269,0.6191034443713492,0.5719897727441551,0.5536152986761967,0.6303125979253426,0.6879950273449547,0.4844543768432767,0.0397727272727272,8.890965989529147e-10,0.147783251231527,0.5865476468207352,0.9218120210021524,0.9585073631100752,0.9917874200469152,0.1171410982706813,0.7910926203204172,5.625406702070651e-07,0.0017526990833875,0.0040129216728133,0.1138698370928407,0.5851181854228065,0.0014574953171547,0.6616107851156376,1.0,9.62216413401486e-13,1.8246000974598045e-12,0.0,1.790378035305207e-07,0.0,1.6312767549718514e-07,0.0,2.084229517256797e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,3,0.0,0.4094555197310624,0.0637015896493913,0.6000000000000001,0.5118393490985453,0.0001980233107435,1.7816382107149292e-08,6.292606509611541e-09,0.0001663795163817,0.7352906469094567,0.9999999999999946,9.629892223943963e-12,0.9999999999999988,0.2060774898280854,0.051511265799597,0.0291990666511302,0.472314384723144,0.0279219655679557,0.3512675901834671,0.6485705687631658,0.0427190773978721,0.3759539578542575,7.664895196798366e-07,8.451166235087976e-07,1.0291052634540354e-06,8.805732989144568e-06,1.4157649461265037e-07,1.2529341283631101e-07,1.3889577698068504e-07,1.5558949553846057e-06,0.4343418674919374,0.4769731861143539,0.5361403277164484,0.6287381804590806,0.5701780252766112,0.5511822493498718,0.627708782684098,0.6849711265546599,0.4979877782770921,0.0369318181818182,9.839952296278227e-10,0.2118226600985221,0.6175132692731862,0.9647522161799496,1.0,1.0000000000000002,0.1529842634239794,0.7919504992692188,3.254321493978268e-07,0.0016094110815937,0.0030419591474448,0.117270754636939,0.4602712551258784,0.0014899958968131,0.6597271540921978,1.0,1.1927915793316314e-12,2.287691233231155e-12,0.0,2.958219352580156e-08,0.0,8.574113218155181e-08,0.0,1.3003827663956174e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,4,0.0,0.5130194217052866,0.1688771445185749,0.7000000000000001,0.6986279282675025,0.0001980257127267,3.244399133645534e-08,5.451847531140583e-09,3.459600931864109e-05,0.8464658917180188,0.9999999999999888,6.747698689542727e-12,0.9999999999999996,0.2588248231369819,0.0459424803077486,0.0384389701842662,0.452923394529234,0.0328964443290942,0.3032763052457751,0.6052663256093891,0.0448306667749533,0.3405321152531887,7.994340931860843e-07,8.814406775365254e-07,1.0733373542094178e-06,6.397173803791105e-06,2.2344402582762497e-07,1.977451458338792e-07,2.1921316574430213e-07,2.0298871126556023e-06,0.4411581523703276,0.4844584997791004,0.5445541728509533,0.6386045387728592,0.5718973110445613,0.5534911291216988,0.6301797134108356,0.6878400850082587,0.4663420778778055,0.0340909090909091,1.0351779556301762e-09,0.1847290640394088,0.5828096845239682,0.9516685436229336,0.9768379438722364,0.9972481600973582,0.1887493085453585,0.8348343340777952,2.598705288653123e-07,0.002160060525868,0.0046908504452015,0.1374388841647295,0.5213809952003656,0.0016758695168596,0.6605641490275733,1.0,1.4977507466130005e-12,2.733033324664536e-12,0.0,6.527929676135236e-08,0.0,7.710726744679375e-08,0.0,1.1359094781555069e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,5,0.0,0.4610264990712617,0.1107702814731324,0.8,0.697163715450359,0.0001980243536313,4.882259976921736e-09,7.408493360152592e-09,0.0009894796436451,0.8878674426713434,0.9999999999999926,6.579407137651764e-12,0.9999999999999988,0.4228583996187826,0.0139219637296208,0.1664639230815756,0.4195605691956059,0.0049528505926119,0.6964903397599308,0.6762864881131508,0.0507864316846693,0.3462771761858865,6.451097027475778e-07,7.112855685313541e-07,8.661381187313642e-07,1.9806121011594496e-06,1.1134832384227977e-07,9.854186279983953e-08,1.0923996951531005e-07,3.720050876539011e-07,0.4334984890558192,0.4760470287947791,0.5350992832651262,0.6275154032466765,0.5701885781011874,0.551196421050501,0.627723949039212,0.6849875292438827,0.4126688948259582,0.0369318181818182,7.258733650817244e-10,0.2389162561576353,0.562593180192525,0.9260106874419892,0.972572801967858,0.9941989777819318,0.165841675883472,0.8706196078234485,1.1370584678709209e-07,0.0003461425383428,0.0007591599900453,0.256424664447775,0.4464125268342302,0.0031037396742424,0.6590032034260005,1.0,1.0733513236372793e-12,1.895463232652176e-12,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,6,0.0,0.3761024020529629,0.0425699609256168,0.5000000000000001,0.7649304959236273,0.0001980242485456,1.6879550844467015e-09,7.1235598910304705e-09,0.0028934249616938,0.8425490976455319,0.9999999999999908,6.706427757964886e-12,0.999999999999998,0.3310729078846084,0.0570800512914453,0.0375800473002338,0.4250903192509033,0.0328964443290942,0.2878733480984166,0.6242852843815828,0.04466823682287,0.3515565423597828,5.48342748130057e-07,6.04592182837382e-07,7.362167306778074e-07,2.441753211738289e-06,1.540410729402158e-07,1.3632440751165625e-07,1.5112434144882316e-07,7.38752931019033e-07,0.4143661321044277,0.4550368017455718,0.5114827984322485,0.5998197909498048,0.570815040449716,0.5520377158900748,0.6286242909689711,0.6860332595279638,0.466045617380967,0.0426136363636363,1.8082449348779478e-09,0.2610837438423645,0.529411442955477,0.9331532827556096,0.9613236870111614,0.9896557944440972,0.2167615118754856,0.8198493386204211,2.920782749185414e-07,0.0031848707550621,0.0068349449918697,0.3332723396534528,0.4190125543714944,0.0040755776576654,0.6587070927935706,1.0,1.0951331904187545e-12,2.1180552298114318e-12,0.0,4.8959472569202415e-08,0.0,7.93541549516126e-08,0.0,1.1521874763063735e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,7,0.0,0.3532043914452072,0.0275958719310079,0.4,0.4286771671892726,0.0001980168414454,1.5993245103560553e-08,4.527689432097075e-09,0.0001210747977074,0.7208690125895262,0.9999999999999852,4.2866079372346706e-12,0.9999999999999978,0.1448627249734248,0.0598644440373695,0.0199499687729573,0.4612548846125488,0.0444026299852929,0.2468957017272486,0.5372855853144748,0.0651614824440293,0.23075678740915,1.8652667280101445e-06,2.479082769393843e-06,4.686969364661943e-06,4.515927154838458e-05,2.5098178970251e-07,2.731386836926688e-07,4.579702319342911e-07,5.873777261220196e-06,0.42254359233317,0.4640171399835253,0.521578024729347,0.6116710652114101,0.5671488057209384,0.5471144616975454,0.623356201003894,0.679924228990713,0.4754850781048366,0.0397727272727272,1.14566872863487e-09,0.2364532019704433,0.6345387535241216,0.8982625554987997,0.9412449283048604,0.9906688940790364,0.0107875144794747,0.7863408436720548,2.49071983545599e-06,0.0045050694379262,0.010054113987667,0.1499266217269968,0.4705515760796372,0.0030405732993629,0.6590202427766441,1.0,9.862468818206524e-13,1.8786438600575654e-12,1.3353068978308427e-14,6.400209970599398e-07,1.7453616040749153e-14,6.827446612470979e-07,4.546080043049296e-14,1.206903097042753e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,8,0.0,0.4333445495574958,0.0935697859726148,0.5000000000000001,0.5594501251974414,0.0001980200020913,2.166418635771318e-08,6.333507134115989e-09,0.0001226148185805,0.7254809894507736,0.9999999999999952,1.9376251125769687e-12,0.999999999999998,0.3889520178879075,0.0529034621725591,0.0460341061148598,0.4776229447762296,0.0345401851371226,0.3061875661529646,0.714715618417093,0.0549013238041094,0.3448041511582067,6.073028281504611e-07,6.69600434704238e-07,8.153777982785925e-07,2.8612320779065773e-06,1.72293153201516e-07,1.5247726843364316e-07,1.69030822862586e-07,8.619699084439904e-07,0.4219122951524983,0.4633236322387051,0.5207975862351292,0.6107436410968783,0.571184163365753,0.5525334219850375,0.6291547886745771,0.6866493221485468,0.4510826171721405,0.0426136363636363,1.117345845449299e-09,0.2339901477832511,0.5463276282605006,0.9453482078818678,0.9753000385716974,0.9904946887783423,0.144167283772847,0.8499465966490874,1.3507063717921077e-07,0.001823439931602,0.0037701045832712,0.114027624711374,0.5570698180385608,0.0018324331900496,0.661206273052994,1.0,1.342903287915161e-12,2.599956389527332e-12,0.0,0.0,0.0,0.0,0.0,2.1619846701562385e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,9,0.0,0.453938779408268,0.1009525339797788,0.7000000000000001,0.7797742771101532,0.0001980261715546,1.6500504220881143e-08,7.720118158160712e-09,0.0002447669088908,0.8495537755685548,0.999999999999994,3.836949194377078e-12,0.9999999999999992,0.2888457167992375,0.0417658911888624,0.0457379758895969,0.5027280100272804,0.0114413011506186,0.6063565288994529,0.6991573879024976,0.0263948672135141,0.5466284873013925,7.984536968159435e-07,8.803597113279075e-07,1.0720210530221498e-06,9.129990263988018e-06,1.3856873335720786e-07,1.2263158204496194e-07,1.3594496697730076e-07,1.3057670314009962e-06,0.4321624674704348,0.4745798746473375,0.5334501328970984,0.6255834335622794,0.5697762538174759,0.550642698559545,0.6271313630008726,0.6843004398008578,0.38933068637029,0.0284090909090908,1.1221477682072098e-08,0.2167487684729063,0.5626002604072229,0.8972860106393561,0.9559299610014927,0.98966714915218,0.1596211747457146,0.8203584390561015,3.584631948569562e-07,0.0021570850180707,0.0047360951054353,0.1252695088463364,0.4946930939313523,0.0016551936896963,0.6601768894273409,1.0,1.0102530070421969e-12,1.840343564376066e-12,0.0,8.120267980636797e-08,0.0,1.0429754808188569e-07,0.0,1.5246484666961298e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
