fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,1.4252411410144477,2.5195341728273553,1,0.4599232961264921,109.31856618649464,0.4995821955022457,5.22895687441179,10.466659783891929,0.7670140207466636,0.9999999999999831,1.000000494353329,0.25,0.175,1.4285714285714286,0.225,0.175,1.2857142857142858,0.0,0.5362905343815572,0.5892904549407426,0.6264814961563258,0.0,0.5538278693635668,0.5385450947870511,0.5792290168560887,-5.679659668557083,-2.633711949801227,-2.332690438564492,-2.1214579817407,-5.4998093943089525,-2.453861675553097,-2.5379140227401233,-2.314160205947497,0.7831805591451363,1.1261261261261257,2.5736529368675245,0.48748748748748744,0.42105263157894735,1.0561862724096691,0.9316370075457889,0.9531732456098883,0.14032291410799544,-0.4077981361332107
1,1.0,1.0,1,0.8597517890350445,-0.2169988725085985,1,0.7176063152293573,107.21120451087813,0.39598511629114336,5.743265478188439,14.50374077687751,0.8479373295453378,0.9999999999999726,1.000000369519429,0.275,0.175,1.5714285714285716,0.175,0.175,1.0,0.0,0.39840550308314115,0.29966418559262725,0.5847142891884098,0.0,0.4188056956954557,0.33040372531543033,0.6169835921158411,-4.4884337303399935,-2.7002170319485486,-3.1434108919511816,-1.8639823921349614,-4.2698003316836175,-2.4815836332921726,-2.85904239574229,-1.6354035854240494,0.8581981613233751,0.861861861861862,0.9820453926876064,0.2672672672672673,0.6052631578947368,0.9568544055977587,0.9071432098515093,0.904449262804575,0.18836404968874612,-0.4507621802408095
1,1.0,2.0,1,1.2659561647909934,1.2326154545805208,2,0.4808732817339041,104.55831429636848,1.4123221274909492,3.9721008117649843,2.812460935396935,0.8390391011509437,0.9999999999999828,1.0000002395505438,0.275,0.15,1.8333333333333335,0.375,0.15,2.5,0.0,0.37023923565631356,0.4624767526745678,0.5540678582082422,0.0,0.3849870359134753,0.46720035844953417,0.5614141355194965,-5.44467282692447,-3.428841321085254,-2.926638218552982,-2.427954615065813,-5.2361023042143895,-3.2202707983751737,-2.789793430806995,-2.2964804556022247,0.8556954775593965,0.8838838838838833,1.4005083955986373,0.3993993993993996,0.6052631578947368,1.048207825537624,0.9278039107991797,0.934129614106636,0.14040143142323352,-0.4869353086472046
1,1.0,3.0,1,0.8652682788838841,-0.04899576804479633,1,0.33301842676241034,104.20964090910508,1.1490593820667936,3.655510930321118,3.1813072390967405,0.573485241327129,0.9999999999999798,1.0000004648998975,0.4,0.1,4.0,0.4,0.275,1.4545454545454546,0.0,0.37280633221993187,0.31769740880587394,0.45808279360393545,0.0,0.3889752103048378,0.32201657540530326,0.4661211054274598,-5.211064012231556,-3.268346350868227,-3.5555224784240496,-2.823965251859592,-4.994451085561034,-3.051733424197705,-3.3861550509593705,-2.666432024555948,0.8952658074090282,0.8398398398398399,1.1723818032865998,0.2892892892892895,0.5789473684210527,1.034075305590511,0.9655957123842004,0.9824765047111425,0.08553302375332338,-0.5037125589373165
1,1.0,4.0,1,2.395527762202289,5.663373693358626,2,0.6459687553329717,106.03765939923157,1.8866167748299252,4.106891115566572,2.176854976780751,0.9061277862392331,0.9999999999999727,1.0000003827844512,0.325,0.175,1.8571428571428574,0.3,0.175,1.7142857142857144,0.0,0.3843745287631733,0.42657416971392803,0.5157463249490544,0.0,0.41417457409710945,0.45789311305095476,0.5533147636660036,-4.7362332036152255,-2.9157457978631287,-2.7158784572115233,-2.2935383347489866,-4.3954591121889015,-2.5749717064368047,-2.3828086560205395,-1.9633866923245176,0.785740558524378,0.861861861861862,1.4360089846512607,0.3773773773773774,0.5,1.027893151092186,0.9576350225945646,0.9808825945467835,0.09995700552417874,-0.3776159367011612
1,1.0,5.0,1,1.6211198190557863,2.325530415200907,3,0.6449009623686909,105.9941573869028,0.22448626847286565,3.963405324974887,17.65544659785708,0.87006761330838,0.9999999999999787,1.0000003449313857,0.375,0.15,2.5,0.225,0.225,1.0,0.0,0.3237296180102975,0.3484907781573715,0.4372668709096524,0.0,0.3449653466415138,0.38616350448213405,0.47187065285855034,-5.063418858111008,-3.4242402053485943,-3.2988640801111933,-2.849353537919882,-4.751719755972588,-3.112541103210175,-2.9167790026892226,-2.5095226525209315,0.8065272184081926,0.7077077077077075,0.7814350607844542,0.2892892892892895,0.47368421052631576,1.0247908508720913,0.935282564454257,0.9412352151110464,0.17792641713019536,-0.4206370523734711
1,1.0,6.0,1,0.9149215066581757,-0.10657061346462227,1,0.35640882288700393,107.73302087057684,0.9213586358074796,3.4947212576181874,3.7930086307330373,0.46926596163516066,0.9999999999999437,1.0000004014864974,0.3,0.2,1.4999999999999998,0.4,0.175,2.285714285714286,0.0,0.3171989331824225,0.4986564021604286,0.55106094803569,0.0,0.3221436003739117,0.5481829216135404,0.5010828838225434,-5.407013125108951,-3.691914330121035,-2.710771413707906,-2.4274193463449936,-5.324019452806768,-3.608920657818852,-2.405482914439831,-2.6562444318670333,0.9264187987137833,1.0160160160160154,1.2333634979137746,0.44344344344344305,0.631578947368421,1.033120288953651,0.9274918750946427,0.8724452896644935,0.16848084770829036,-0.6083955434937373
1,1.0,7.0,1,-0.11489364226378217,-0.9326626887782052,1,-0.1207206762507389,98.99395351940507,0.16112993261318304,0.43870993772071076,2.722709124281091,-0.016356234882861198,0.9999999999998525,1.0000003273512317,0.325,0.225,1.4444444444444444,0.5,0.35,1.4285714285714286,0.0,0.7561193390966175,0.5732463045089955,0.6799553358862914,0.0,0.7615637563164195,0.6093893243284043,0.723941272430547,-5.433516691977508,-1.3251296418690348,-2.3187733278134597,-1.7389680246401706,-5.394672495944639,-1.2862854458361657,-2.107216668667909,-1.4892464248844024,0.805980824410036,0.8838838838838833,1.0331266974971984,0.44344344344344305,0.631578947368421,0.9080450515359876,0.8869274080096545,0.8142442987810932,0.16956376372520351,-0.697258484913348
1,1.0,8.0,1,1.7123827588109948,4.207526711552351,2,0.4111488726103061,103.86513712887376,0.18438804002011805,5.226328677649042,28.34418478052488,0.5664160943023129,0.9999999999999817,1.000000300895741,0.4,0.175,2.285714285714286,0.325,0.175,1.8571428571428574,0.0,0.42244494850198633,0.4902171765029957,0.5688362274787463,0.0,0.4286021229304313,0.5333122436057467,0.5665504156302412,-5.884744508615539,-3.398763917726101,-2.999941671160521,-2.5372886426584076,-5.800205966998794,-3.3142253761093556,-2.7068851093632276,-2.514096865654622,0.8868918385220387,0.7957957957957954,1.5892828656229763,0.2672672672672673,0.631578947368421,1.059215240914227,0.9240309302171528,0.9172537791304789,0.17807867574005254,-0.5158118250086043
1,1.0,9.0,1,1.495672270643344,1.4922558705995188,1,0.6887443587693808,106.07042732575158,1.0416006850257755,5.531819575250403,5.310883196196738,0.7825356250442621,0.9999999999999827,1.0000004342327509,0.225,0.1,2.25,0.3,0.225,1.3333333333333333,0.0,0.3559788404890182,0.4584075041856821,0.4650743867510372,0.0,0.37200304831183956,0.49666977773221505,0.49254417510790427,-4.890518740854965,-3.1495975500956015,-2.648668250686336,-2.6160637365573876,-4.679857325523846,-2.9389361347644827,-2.355513627837439,-2.3748208595010203,0.8573158513164424,0.861861861861862,2.154434690031882,0.44344344344344305,0.5789473684210527,1.0218698693911341,0.9031836596513545,0.9258612966793474,0.1904888562776414,-0.4091050450558503
1,1.0,10.0,1,1.3296345931954885,1.1185233901440048,1,0.4482089519843795,101.45382377226886,0.2737249935837229,5.26175199745033,19.222767817294493,0.755568702866981,0.9999999999999798,1.0000003089452347,0.35,0.175,2.0,0.375,0.2,1.875,0.0,0.5262229733625753,0.47730930976837344,0.5472336907416181,0.0,0.5439341949561601,0.5142938680489347,0.5667537350523381,-4.968543104435616,-2.353981578739386,-2.597011224703041,-2.249588923786497,-4.806760725728887,-2.192199200032657,-2.334673159308073,-2.0825111309191535,0.873994165529488,0.8838838838838833,1.4360089846512607,0.22322322322322294,0.5526315789473685,0.9866879622711453,0.9059249805264585,0.8881487622231321,0.1930665339625897,-0.40768035754612075
1,1.0,11.0,1,2.211575420316761,4.878752073549046,2,0.5660975673722054,102.88036623047465,2.2853875359653806,4.992601700287045,2.1845755355352012,0.7704848240575262,0.9999999999999849,1.0000002336667897,0.35,0.15,2.3333333333333335,0.35,0.275,1.2727272727272725,0.0,0.46617274282961374,0.5269316976069774,0.5193731939484577,0.0,0.4941871702360991,0.5087446337853397,0.5658148968903918,-4.396455258305828,-2.3469476518137222,-2.0798236255936153,-2.113054248748038,-4.147229491030592,-2.097721884538486,-2.0373487423924725,-1.8006652641823253,0.9027165005357831,0.8178178178178177,1.1144152514667882,0.44344344344344305,0.5789473684210527,1.0667163562155308,0.9166534972207996,0.9564506075669849,0.1922290533109009,-0.5342866548006517
