fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,1.8568737794981673,4.198683094507257,2,0.6390376469649346,102.6733364171996,0.016551731706979864,5.878381690426338,355.1520647200574,0.8167121768494379,0.9999999999999892,1.000000454153716,0.9999999999999963,0.2125,0.0875,2.428571428571429,0.15,0.125,1.2,0.265384000190646,0.2588789539232119,0.29305390843346657,0.3481549411289916,0.2762340940167737,0.25410517296080737,0.2838531091007712,0.36551585342901793,-3.276591101467284,-3.30560541196425,-3.1531756365844466,-2.907409748748258,-3.1013975654932144,-3.1962218468286716,-3.0687494473135315,-2.7188177437649133,0.7890986774223128,1.0160160160160154,1.3312624876018004,0.06906906906906941,0.5384615384615384,1.0091477856771482,0.9348935210247332,0.9740941114752041,0.16278403896028876,-0.32516007910859507
1,1.0,1.0,1,1.5498857655906075,1.7629470990268592,1,0.700700393792131,103.8799308711312,0.05952386844108575,4.6180204662869295,77.58266704150208,0.8127211420270333,0.9999999999999789,1.0000002781916029,0.9999999999999938,0.2875,0.1,2.8749999999999996,0.2125,0.1375,1.5454545454545452,0.2885475735712191,0.2717487326367201,0.3039854612259324,0.3800792231996405,0.3106290046949533,0.2955902800447955,0.32356276484337776,0.410975651254319,-2.797921452960288,-2.863986077507896,-2.7372090350206504,-2.437955899949638,-2.518361560126342,-2.573299969676809,-2.4711128586179862,-2.1517822594250307,0.7717812901490699,1.0160160160160154,1.086865007492579,0.15715715715715728,0.5769230769230769,0.9488266244335536,0.9292551038048793,0.9468226025735269,0.15102525265554162,-0.3158126216374065
1,1.0,2.0,1,1.907906332585702,3.662105723029171,2,0.6150613915092646,101.43478002647933,1.9717660092082598,4.0437273655578645,2.050815029102554,0.8740301682001662,0.9999999999999871,1.0000002120806273,0.9999999999999949,0.3,0.05,5.999999999999999,0.2,0.1125,1.777777777777778,0.21873194718526598,0.21907703259742886,0.2629540064585927,0.34602797129800866,0.23131637515284637,0.21968882082255006,0.27635634228033107,0.36312361664354414,-3.252092461167413,-3.250656014786032,-3.0680145060251873,-2.7222123017750457,-3.0256332865638855,-3.07140077046218,-2.848350436556826,-2.5068237732953835,0.8214977119768346,0.8838838838838833,0.9820453926876064,0.09109109109109068,0.5512820512820513,0.9944855948033225,0.944147933446146,0.9771046474663345,0.12213792243141428,-0.39076307764513907
1,1.0,3.0,1,1.6572833718376365,2.1923117910949195,1,0.4487792069344835,102.27331874093822,1.2915177467452548,3.9965899534921947,3.0944909301974164,0.677263312806164,0.999999999999985,1.0000004834789253,0.9999999999999941,0.2875,0.1125,2.5555555555555554,0.275,0.075,3.666666666666667,0.17427939594439867,0.1948346111374302,0.24026133640543826,0.35971065139575975,0.1885533867517596,0.22137968105593192,0.26650742177703185,0.37487326407713145,-3.292746686089102,-3.2107781408254,-3.029628853340694,-2.553297835126802,-2.9908653420047275,-2.8698727537828317,-2.7035389574713022,-2.3041194063869654,0.8087809180836273,0.8398398398398399,0.8648423275731727,-0.019019019019019347,0.6025641025641025,1.001902122824415,0.9735592539017054,0.9936587872532668,0.07776281528263759,-0.40747770492058577
1,1.0,4.0,1,3.3448860860782905,12.70089133120893,3,0.6474690409633668,104.41988390338813,1.6114586069250516,3.825115266352071,2.3736974998390235,0.8432003894814301,0.9999999999999781,1.00000034488912,0.9999999999999967,0.275,0.0875,3.1428571428571432,0.25,0.0625,4.0,0.1680043207615814,0.23100274514164776,0.27100843277903747,0.3453791753171483,0.18273808898714622,0.2530695178753093,0.2811563024554216,0.3779085156420257,-2.964648392081877,-2.740166243673346,-2.59761406403116,-2.332608959094355,-2.677347564296104,-2.4469420146311003,-2.3549297927580923,-2.037969833135873,0.8182419048946906,0.7737737737737733,0.7621166545204727,0.11311311311311288,0.5384615384615384,1.008366416992765,0.9558409695543812,0.9900597975990828,0.11874690842317634,-0.36899450924424493
1,1.0,5.0,1,2.534028568574813,6.933857556977692,3,0.6282538953131327,102.89404893833456,0.05564620747271547,4.084772846449817,73.40613191748366,0.875583215391763,0.9999999999999827,1.0000003518912077,0.9999999999999963,0.2875,0.2,1.4374999999999998,0.35,0.0875,4.0,0.13524301071977685,0.21253399947574464,0.274411048717041,0.399775541462509,0.14880948732726865,0.23859928427453075,0.32094103193780493,0.43842130836925725,-3.3289553364887015,-3.0314171232435814,-2.793216176814181,-2.310614934725823,-2.978001222732993,-2.663859886431818,-2.3757765236917514,-1.9647564269553244,0.8171028163319157,0.7077077077077075,0.49510201595563513,-0.019019019019019347,0.5,0.9873663953136153,0.9423014126456852,0.9804350268702674,0.15919895705182266,-0.31064218959184225
1,1.0,6.0,1,1.2346355195301977,0.9319634777144503,1,0.562240337034448,102.98809492088557,0.19736633326667358,4.555869837183329,23.08331801973348,0.6697260874946147,0.9999999999999721,1.000000359159144,0.9999999999999895,0.3,0.1375,2.1818181818181817,0.3,0.125,2.4,0.2317002819241621,0.33063983628596577,0.40790174667946943,0.4645517897005242,0.2405669534452127,0.32725748284568634,0.4300534612323373,0.48244463407238586,-3.38440448666423,-2.9485700540690134,-2.6082268910663,-2.3586801903980406,-3.222045534544715,-2.8542437455532186,-2.4181113904595963,-2.1958314340307306,0.8419633857418878,1.0160160160160154,1.2654403332856807,0.17917917917917947,0.6025641025641025,1.0300753022887765,0.9442860761455809,0.9656306742330962,0.13499241334576595,-0.33443978712072864
1,1.0,7.0,1,0.5462743280521146,-1.066121277463675,2,0.10244464562493116,94.03288096242457,0.8555199575930251,1.4891110282117175,1.740591806182147,0.4063373539115307,0.9999999999999538,1.0000002494239235,0.9999999999999853,0.325,0.1125,2.888888888888889,0.3375,0.0625,5.4,0.18101248004792567,0.2796588640229014,0.31252361602601897,0.39731509000282356,0.18237135602130675,0.29205036254110633,0.31618768558033467,0.41010060895987754,-3.3932681086889516,-2.984551711155375,-2.8483849050010197,-2.4970728306106103,-3.3623961571298104,-2.911354877258016,-2.812093136823422,-2.425887913949124,0.7561845882058756,0.8838838838838833,1.05931476351837,0.17917917917917947,0.46153846153846156,0.986943421605871,0.9338716764674115,0.9642218442457015,0.12067973953088096,-0.5079948833373727
1,1.0,8.0,1,2.2632645463729837,6.880554233104466,2,0.5665070248224053,100.56856084716915,1.1590941424316108,4.8007894352711515,4.141845998116938,0.6982802948644076,0.9999999999999859,1.0000001843040836,0.9999999999999887,0.3375,0.1375,2.4545454545454546,0.25,0.1125,2.2222222222222223,0.18461480371903904,0.2698382400435644,0.28328249914524406,0.4006794720139309,0.19466130351566635,0.2796515798938844,0.3167456661721339,0.42033900979265093,-3.729667694884949,-3.339845683452279,-3.278350062631712,-2.7413625146817324,-3.4935967876457465,-3.1249050088547063,-2.9639891342940112,-2.5145963830527815,0.868192056472944,0.971971971971972,1.0069386314760271,0.2672672672672673,0.5512820512820513,1.0170056936580927,0.9474149081127555,0.9713741188403398,0.14273202752754227,-0.4118634580535363
1,1.0,9.0,1,2.369111799355589,5.570931488953548,2,0.6944292416357664,104.03984760447506,1.32582381089333,5.502444782491145,4.150208147780692,0.7899643912476334,0.999999999999986,1.0000002757579551,0.9999999999999963,0.3125,0.05,6.25,0.2,0.0875,2.285714285714286,0.16013051981208984,0.20511937663301444,0.21773700494456966,0.30968673724588885,0.17913295579651822,0.19738713676454805,0.2234608470589027,0.35282021836298394,-3.198630645912644,-3.027291241937887,-2.979237188840201,-2.6290479766346815,-2.7946262597603284,-2.732480247389746,-2.6437127959583244,-2.2033112735129206,0.8132579402130077,0.9279279279279278,0.5914408839166967,0.11311311311311288,0.5,0.9551152714802451,0.9407524815660174,0.9750966714325202,0.11118296519609652,-0.32706850562881995
