fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,6,0,1,1.32788096219693,0.8386050947121686,1,0.7711732026435216,-170.14509492534495,0.224183338375444,4.934579937351388,22.01135897569405,0.8546373238048619,0.9999999999999848,1.0000001826918827,0.9999999999999958,0.3305555555555555,0.1152777777777777,2.8674698795180724,0.1388888888888889,0.1027777777777777,1.3513513513513515,0.1882307667381837,0.2190874208043344,0.2468752982573199,0.3407342266083077,0.1946976427451084,0.2204552592911834,0.2653795120936275,0.3535609692837115,-3.906948477616996,-3.7584390827195184,-3.624699343563705,-3.1729675185496085,-3.747088798269568,-3.6272380669753934,-3.418204574237973,-3.007894400083762,0.8042467663968517,0.9059059059059056,1.05931476351837,0.225225225225225,0.5348837209302325,0.9856072906502444,0.9276809852730732,0.9630830401983947,0.1419985683899275,-0.3014232654007378,0.7900292435,10.0,1.5374671195,0.6763918738,1.2142600554,-0.1926675533,0.9711960459,-0.0780728982,0.5704705208,1.4744274821,-20.9769668415,5.485991725,14.5231510503
1,6,1,1,2.2565319185621653,5.812433214804583,3,0.5145650061214242,-174.1435759266982,0.257852444949997,3.473414968834364,13.470552778772108,0.7264259638164778,0.999999999999969,1.0000004172180172,0.9999999999999886,0.3347222222222222,0.1263888888888888,2.6483516483516487,0.3055555555555555,0.1361111111111111,2.244897959183673,0.1498497902030775,0.213481708372463,0.2366345368950838,0.3680431853463587,0.1614362261563371,0.2163697133607483,0.2463464513815809,0.3927279881014354,-3.1889045959874545,-2.9502219326610266,-2.863375913645714,-2.3704634398619704,-2.919692401149282,-2.7284262265753587,-2.624053897432763,-2.11438597024516,0.8583397666651026,0.7457457457457454,0.8610934477105054,0.105105105105105,0.5465116279069767,0.9570682341740556,0.9238397498004264,0.9582008157730724,0.1395670057283373,-0.3928027278525361,0.6454906529,10.0,1.4683095271,0.6455120231,0.5693047967,-0.2329570079,0.2888700718,-0.1166106699,0.2674646196,0.3241079515,-11.9742347984,5.8237376535,14.5878828176
1,6,2,1,1.5777598110507174,1.8420067893057173,1,0.6933248689788112,-168.47311092121762,1.989598838253905,5.326311285301981,2.677078003310664,0.8737500365370683,0.9999999999999828,1.0000001847750055,0.9999999999999928,0.298611111111111,0.0930555555555555,3.2089552238805963,0.2083333333333333,0.1375,1.515151515151515,0.1791957237227874,0.2259078138601281,0.2773451148306513,0.4007038362697743,0.1904329020224067,0.2502609592517922,0.2961967371170584,0.4195885262472782,-4.155688020103862,-3.9191872135313126,-3.658762917986479,-3.0342043287147566,-3.856930660808688,-3.5718984888230865,-3.3530517613322592,-2.765189957193626,0.8293916359426861,1.0460460460460457,1.333905690039059,0.2652652652652651,0.5116279069767442,0.9756367394783978,0.9170239509416862,0.9251625486764836,0.1500260402330327,-0.2635880585732535,0.9572352179,10.0,1.6009361372,0.7002151804,1.4309816042,-0.0450200781,1.1353177783,-0.0655966906,0.6722882939,2.0477083515,-30.1748530212,5.3371427519,13.9180336276
1,6,3,1,2.4853606194406024,8.333236741113863,2,0.4302018361757707,-170.95713956850804,0.6425028950959768,3.471336020126527,5.402833273783117,0.7176398523972813,0.9999999999999832,1.000000372054619,0.999999999999992,0.2722222222222222,0.0902777777777777,3.015384615384616,0.3222222222222222,0.1041666666666666,3.0933333333333333,0.2336277919839662,0.231791239317612,0.2952333400180161,0.408923531908297,0.2431007586979682,0.2260101201339221,0.2892454852305783,0.4160470622971526,-3.5674288323746097,-3.5759779040470905,-3.2806577229944134,-2.7514348933232404,-3.386038027404261,-3.462494111560104,-3.1796065894035994,-2.6123514800661027,0.8631265661271618,1.0060060060060056,1.333905690039059,0.2452452452452451,0.5930232558139535,0.9879171766199112,0.9319849635275056,0.944202801007748,0.1449530193655724,-0.4263308871423769,0.8129462344,10.0,1.5240827326,0.674226613,1.2479468766,0.3715738907,0.9895748072,0.247266984,0.5862968986,1.5573714069,-26.1447242535,6.3707578888,16.9906793562
1,6,4,1,1.830517276866696,3.772326427571104,2,0.6223074563810075,-167.63560945350525,0.5973442872341106,4.285915248939388,7.17494975767577,0.8430044840816988,0.9999999999999758,1.0000001851213038,0.9999999999999905,0.3402777777777778,0.0791666666666666,4.298245614035088,0.2444444444444444,0.1236111111111111,1.9775280898876408,0.273956200979412,0.1936205556235152,0.2741509346764544,0.3785531453318937,0.2942295548087606,0.2061488445795894,0.3025073259658979,0.4048346743306487,-3.456989355350125,-3.839499985184239,-3.456062149142026,-2.958960829087035,-3.1289133055263902,-3.519404162821486,-3.092215214114173,-2.6385643082152344,0.7749898354643916,1.0060060060060056,1.216424293857368,0.3653653653653652,0.5,0.9860057127992092,0.9165465486634986,0.9018400593112644,0.1840978922193154,-0.397364714429345,0.9300117151,10.0,1.5319495426,0.6791683247,1.280334854,0.4581671501,1.0018088262,0.3607333657,0.6015130677,1.6392573384,-27.39070564,5.3018177037,13.3309639437
1,6,5,1,2.0417909077675604,4.544835601149869,3,0.6425047995112045,-170.40756026963555,0.4780351871156891,3.888251399000067,8.133818396215828,0.8394929473308025,0.9999999999999865,1.0000002390390133,0.9999999999999908,0.3097222222222222,0.1180555555555555,2.623529411764706,0.2194444444444444,0.1152777777777777,1.9036144578313257,0.3540401348076,0.265503782370498,0.3166530699095372,0.4167273169418941,0.3774127390151351,0.296891748984025,0.3465457963379463,0.454646851258798,-2.906814778915929,-3.305227732418579,-3.075056303880655,-2.624722907120944,-2.6281369784662605,-2.9680414460082303,-2.7584360683220206,-2.3021074576156586,0.7913237842006459,0.8658658658658656,0.732596542821523,0.105105105105105,0.5348837209302325,1.034825025578199,0.9284422269021452,0.9462197906337816,0.1679373465197048,-0.2965030038578835,0.8123525266,10.0,1.5406762486,0.6796255078,0.7187128973,0.2275161027,0.435145993,0.1349455586,0.3376579168,0.5165482287,-26.4234253979,6.4883389968,16.8086513916
1,6,6,1,3.028007700794877,10.154192406297256,3,0.6507280283646968,-170.34040633313015,0.4945472618111013,4.884945844729375,9.877611751079195,0.8612472577774684,0.9999999999999806,1.0000002209369725,0.9999999999999954,0.3083333333333333,0.1736111111111111,1.7760000000000002,0.275,0.1611111111111111,1.706896551724138,0.2105804310082938,0.2922459588056232,0.3698931010142962,0.4673064447965159,0.2319587582165172,0.3208774256072177,0.3927867663280881,0.5191541079879645,-3.0920883473075325,-2.772211520335316,-2.4680743630416,-2.086514699444726,-2.731088555889958,-2.414901427251119,-2.1591980003774287,-1.709846608980641,0.8029793563758136,0.7857857857857854,0.9224970052592174,0.3253253253253251,0.4767441860465116,1.0192300875857294,0.965836027115758,0.9887924230481347,0.100896099403691,-0.3325168598603251,0.8712481995,10.0,1.5420918972,0.6823927668,1.4317841741,-0.1642904419,0.9867428814,-0.116075098,0.6726653486,2.0500059213,-26.2660587052,5.6163461752,15.3731091955
1,6,7,1,2.0297242299841765,4.66068644991985,2,0.6376943640100443,-174.48713519649428,0.443286761622825,4.889952777258257,11.031127479098782,0.8152986250086312,0.999999999999983,1.000000250591256,0.9999999999999948,0.3180555555555555,0.0916666666666666,3.4696969696969697,0.2611111111111111,0.0916666666666666,2.848484848484849,0.1883865306143073,0.2605613819054739,0.2676223449364862,0.3762729286225175,0.1958880199261202,0.2892292902360689,0.2892292902360689,0.3813157026126374,-3.239026682843541,-2.950987760400204,-2.9228085241914563,-2.4892004669817243,-3.0861979900924545,-2.7279523129210075,-2.7279523129210075,-2.374522805795297,0.8129636353841991,0.9459459459459456,0.880937190447399,0.1451451451451451,0.4767441860465116,1.0073521343687577,0.9378549988609886,0.9793877372187264,0.1539344070509788,-0.3581271313324433,0.7221239631,10.0,1.5202504629,0.6712621825,1.5507161614,-0.3304685596,1.1354590723,-0.2014856984,0.728540688,2.4047206133,-16.6190210225,5.2678767686,14.3899926101
1,6,8,1,2.313473188728046,5.799882428454376,2,0.6401696683063245,-164.94004315800117,0.6496690826828467,3.792105967674868,5.836980808775975,0.8880972260266425,0.9999999999999876,1.0000001679573327,0.9999999999999948,0.3138888888888888,0.1375,2.282828282828282,0.2097222222222222,0.125,1.6777777777777778,0.1614593149144434,0.2665226974484723,0.3695080405154065,0.4761121613750202,0.1725658289070902,0.3018406047124359,0.3943195709805086,0.5047506710454257,-4.359154570354272,-3.812982473643946,-3.2776130671327706,-2.723431440732174,-4.024573708063612,-3.395791525748359,-2.945981221564541,-2.40885317271109,0.8059144437116689,1.0260260260260257,0.8412497049736118,0.3253253253253251,0.4767441860465116,1.007070066483105,0.9237870632360748,0.9187682526002768,0.1632399170117434,-0.3257120455151426,1.1412877522,10.0,1.5362433022,0.6744449409,1.022176656,0.3771449915,0.6773096819,0.2416302681,0.4802279764,1.0448451161,-34.9168001448,5.4285051598,14.2131766258
1,6,9,1,2.0520419222387014,6.904622133363054,2,0.3958628584514105,-177.9559993777619,0.2574822046975754,4.79227995027594,18.61208216662853,0.7489950020805981,0.9999999999999806,1.0000003861856075,0.999999999999992,0.3166666666666666,0.0680555555555555,4.653061224489795,0.3416666666666667,0.1569444444444444,2.176991150442478,0.1552160188197596,0.2826405105079699,0.3133195364288644,0.4128637825542199,0.1625501690671301,0.31198877545253,0.3355285496176645,0.4318728133622015,-4.461130943088736,-3.788228336692908,-3.6262186929395854,-3.100545945243962,-4.222865160430469,-3.4693166358278367,-3.3506166390822223,-2.864797883442945,0.7772171249852856,1.0060060060060056,0.880937190447399,0.4654654654654652,0.4534883720930232,0.9756802037614668,0.9075109583521824,0.9451454773169828,0.1615245457709759,-0.3697612469819259,1.1113582805,10.0,1.6418765015,0.7143993997,1.3885928438,-0.0796200891,0.96342019,-0.0948748527,0.6523736651,1.9281900857,-34.2032738883,4.6816137189,12.6128998782
