fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum
1,6,0,1,3.5078252627346567,12.465266005663418,4,0.819722567480711,-175.39669798693345,0.1974739927855855,7.85636420427335,39.78429814200232,0.889411185257973,0.999999999999993,1.00000011823986,0.9999999999999986,0.1,0.0849999999999999,1.1764705882352944,0.2575,0.0424999999999999,6.058823529411765,0.3625,0.0325,11.153846153846152,0.0005600706150988,0.0008399135545406,0.0010866783767574,0.0027499278272763,0.0017884431415376,0.0027017832684107,0.0034915598147296,0.0085876213698054,-1.642400048023215,-1.641940176405457,-1.6415346627333058,-1.6388014109418871,-0.5073328792561793,-0.5068686815887379,-0.5064672841029445,-0.5038772523969001,0.5973545537429483,0.861861861861862,0.001825579842442,-1.34034034034034,0.4899497487437186,0.9574321412674074,0.9493385636947412,0.9877714828347256,0.1273890767374138,-0.1509068649275114,0.0040687777,0.2653546158,0.1165112161,1.3882748093,-0.0672915955,0.1642957222,-0.0110655949,0.6522242496,268.1098625059,5.8651544589,14.8572195947
1,6,1,1,5.1654269565472575,33.39512267064756,6,0.4432007368586861,-175.93844444253097,0.4240262234431147,3.6442845441529927,8.594479168201474,0.7639501017893267,0.9999999999999796,1.0000003268498638,0.999999999999997,0.1075,0.1175,0.9148936170212764,0.2799999999999999,0.1125,2.4888888888888885,0.3525,0.05,7.049999999999999,0.0016795976264096,0.0021694945057116,0.0025838068998001,0.0051038903093965,0.0044584998077162,0.0058842354248159,0.0068793942744062,0.0139040267365939,-1.2238888532457324,-1.2232882651696078,-1.2227803397383723,-1.219690848642206,-0.4487627550069751,-0.4481200725639853,-0.4476714822973561,-0.4445049709906613,0.65770395402267,0.6636636636636631,0.0033547881167673,-1.5605605605605604,0.4924623115577889,0.9771997276964912,0.9683067166551502,0.9967197180701096,0.1113192979015285,-0.1630029849957722,0.0077290667,0.2736578895,0.1190369696,2.3072480403,-0.7159248558,0.2693675524,-0.0901190327,1.0839663096,242.4148608634,5.3031504247,14.2477615337
1,6,2,1,3.982080348261284,18.84792240309785,5,0.8035231719852141,-173.38398682884826,1.2823217672038278,4.395378390461107,3.4276719797445754,0.9118294869786768,0.9999999999999896,1.0000001633485396,0.9999999999999956,0.1,0.0799999999999999,1.2500000000000002,0.2625,0.035,7.5,0.3299999999999999,0.0525,6.285714285714285,0.0005296194235201,0.0010283417298326,0.0014679385160608,0.003627490231148,0.0010311232773089,0.0020715284482891,0.0029237503370682,0.0070963430768051,-1.7833123940682245,-1.782422545116891,-1.7816381913106063,-1.7777849952439808,-0.8755893042738124,-0.8746773963444984,-0.8739304297591818,-0.8702731811109656,0.6163494494712471,0.8178178178178177,0.001380829765218,-0.9439439439439444,0.5201005025125628,0.9469618271574424,0.9288129911028566,0.9838945653790484,0.1480934146816249,-0.1390271009364073,0.0055890105,0.2406849648,0.1054601613,0.6212092925,-0.003525167,0.0470323419,0.0003813356,0.2918498282,259.3820385211,6.47180106,16.6586064704
1,6,3,1,4.626313902082072,27.053262218294314,5,0.7770373487018082,-171.9783314979181,0.8811941910282195,5.618558177889586,6.376072646749503,0.904486766905808,0.9999999999999892,1.0000002155681524,0.9999999999999972,0.1,0.0824999999999999,1.2121212121212124,0.25,0.06,4.166666666666667,0.2674999999999999,0.0399999999999999,6.6875,0.0023449179190093,0.0028635118733269,0.0037238278711807,0.0086407845553812,0.0049992374505261,0.0059657894951229,0.0075977806439869,0.0173867290515364,-1.643208406205877,-1.642354245323576,-1.6409372440923309,-1.6328386690421488,-0.7863943928651597,-0.7856304827890149,-0.7843406458994593,-0.7766039944018074,0.6267218504963693,0.7737737737737733,0.004905583706365,-0.9439439439439444,0.4648241206030151,0.9759976903008268,0.9595444828823116,0.9954654291984426,0.1358810714682337,-0.1731383878209469,0.0114388915,0.2955519757,0.127764851,0.9608939682,0.180406112,0.1038856539,0.017925774,0.4514368072,223.1482811197,6.8833103635,18.0962662172
1,6,4,1,4.331505474768026,22.53364426783307,6,0.7872197287369598,-170.4740942466275,1.0010703003745187,5.487786323131083,5.481919023147526,0.9308741109786864,0.9999999999999856,1.000000236217788,0.9999999999999976,0.1025,0.0825,1.2424242424242424,0.2674999999999999,0.0549999999999999,4.863636363636363,0.305,0.0375,8.133333333333333,0.0015158953199488,0.0018524841635621,0.0024120299648961,0.0058263716459298,0.0035257036332717,0.0043514939783464,0.0055067392901972,0.0135286477279692,-1.6359252887649791,-1.6353738185927431,-1.6344570537465786,-1.6288629657943452,-0.7000829870201171,-0.6995028197508356,-0.6986911905983222,-0.6930553185630937,0.6493038816225253,0.861861861861862,0.0036187498124112,-1.3623623623623624,0.5050251256281407,0.9458583274146232,0.9386508483038846,0.9877246706057916,0.1313630317920956,-0.1473031016059487,0.00852924,0.2825938907,0.122345317,0.7629373929,-0.0877690448,0.0849235281,-0.0114910243,0.3584349909,237.4562657965,5.9729775661,16.4370492059
1,6,5,1,4.841959075622127,27.316623173670365,5,0.7431558516362011,-173.36250100252673,0.569503365316353,5.437614613724932,9.547993822133773,0.9074370307479545,0.9999999999999916,1.000000141627025,0.9999999999999978,0.1,0.0775,1.2903225806451617,0.25,0.045,5.555555555555555,0.35,0.0574999999999999,6.086956521739131,0.0008654109217478,0.0012481339181424,0.0016937377074928,0.005170293362655,0.0030156406310515,0.0042907254029298,0.0055356231966289,0.0166885657059491,-1.361576801239776,-1.3610552431244949,-1.3604479938221925,-1.3557102962386718,-0.4029712735819679,-0.4024558968565256,-0.4019527214108006,-0.3974448117280329,0.6150087358886234,0.7517517517517519,0.0036187498124112,-1.34034034034034,0.5050251256281407,0.9597705112786614,0.9514905418072234,0.9895565627069112,0.1176671560897286,-0.1383106001359416,0.0046510986,0.2763016703,0.1203969661,1.197272405,-0.0641843308,0.1542672876,-0.0039365292,0.5624895667,262.4848711901,4.9021029146,12.8431388232
1,6,6,1,6.193800205363005,45.53072579321024,5,0.7755248773277853,-168.43886799594395,1.8422498032282608,4.741995977282189,2.5740244178463567,0.9350354648515832,0.9999999999999926,1.0000004899043444,0.999999999999999,0.1,0.0649999999999999,1.5384615384615388,0.2525,0.0525,4.809523809523809,0.3349999999999999,0.0225,14.888888888888888,0.0005140998695165,0.0008333968847831,0.0013224851949536,0.0038575819436256,0.0014308453353702,0.0023039532904318,0.0036923676100206,0.0110060840517998,-1.1832841489554775,-1.1829061355218469,-1.1823271073987,-1.1793258246408538,-0.4143585872582579,-0.413996289086826,-0.4134201633440003,-0.4103853197397625,0.6241308208928569,0.6636636636636631,0.0031889159591904,-1.626626626626627,0.5150753768844221,0.9711344350948976,0.9670181392398032,0.9920049962726244,0.109269698419006,-0.144396734044804,0.0035480835,0.2584080773,0.1123982735,0.976756177,0.1975134435,0.0793499677,0.0098367341,0.4588890185,276.1775899754,4.8687961852,13.5034184061
1,6,7,1,4.088892983082807,20.04833117032499,4,0.7932471456197794,-175.07944157942444,0.1082983957632236,6.30722247339282,58.23929735009656,0.8486875381137515,0.9999999999999906,1.0000002560245105,0.9999999999999972,0.1,0.0725,1.3793103448275863,0.25,0.0574999999999999,4.347826086956522,0.3275,0.05,6.55,0.0005635919459796,0.0008276447981287,0.0011582975484567,0.0035687792773143,0.0011443634980173,0.0017281880984546,0.0024460319435754,0.0070815398275176,-1.505169940898632,-1.5047722723599832,-1.5042743031278654,-1.50064407251777,-0.7077483011199005,-0.7073346268570625,-0.7068259920320814,-0.703541460504405,0.6354173541742091,0.8178178178178177,0.0008532386136855,-1.5385385385385382,0.5251256281407035,0.9589380024383448,0.9502539915685566,0.9924292587292116,0.1303070538579576,-0.1601202088765676,0.0031399931,0.2788273478,0.1196841169,0.9932259581,0.2877935197,0.0983071447,0.0276401312,0.4666266728,278.207295621,7.0547121532,17.0676072803
1,6,8,1,4.890392882886644,29.118695186608303,6,0.719922309898098,-166.7344061750129,1.3773873675503077,5.757019507655145,4.179666260402868,0.9093078003285175,0.9999999999999928,1.0000002429015746,0.9999999999999982,0.1025,0.0925,1.108108108108108,0.26,0.09,2.8888888888888893,0.3475,0.035,9.928571428571429,0.001656254389671,0.0020256101213228,0.0029315595821113,0.0069913888122001,0.0042686800129773,0.0051753360684192,0.0074086604087598,0.0182360668287362,-1.8074997137746367,-1.8068309958283608,-1.8051907758156955,-1.7978404616542405,-0.687167980549106,-0.6865422846428261,-0.6850010365711243,-0.6775288933786248,0.6257465883261162,0.9279279279279278,0.0090147763145249,-1.1861861861861869,0.4773869346733668,0.9502994868944584,0.9380458163124772,0.9864675635812008,0.1246135685811013,-0.1441904403957475,0.0101692135,0.2853579271,0.1215813484,1.3493048131,-0.0748706102,0.2235046538,0.0011641391,0.6339157876,231.393488856,5.3073771418,14.2511424864
1,6,9,1,4.921536828990917,32.7209477048387,5,0.4087094483803879,-178.6156107825015,0.5862587952444269,6.063289592958588,10.342343078078072,0.8076449282661314,0.9999999999999905,1.0000001423912162,0.9999999999999976,0.11,0.1025,1.0731707317073174,0.2925,0.045,6.5,0.3075,0.03,10.25,0.0004669418728224,0.0005968379843167,0.0008095768767732,0.0020292809588568,0.0012868010683213,0.0016338961924616,0.0022193638102844,0.004889279027834,-1.608977749332998,-1.6087686517434585,-1.608426199693877,-1.6064628061743866,-0.5847401914264833,-0.5845369694508951,-0.5841941819045945,-0.5826309636182312,0.6142927774551543,0.7297297297297298,0.0010715933998226,-1.5825825825825823,0.5251256281407035,0.945477034827526,0.9428029557843244,0.9896523591358328,0.1055646424973787,-0.1609321970222164,0.0028725849,0.2525544502,0.1094037858,1.1299968929,-0.1399950867,0.1188004903,-0.0177078649,0.5308829135,285.6023358211,5.4930463425,14.6648798699
