fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum
1,6,0,1,5.582278147938873,33.5624586488869,7,0.8290108958273035,-175.76778118649796,0.1338075390768612,7.97172007978495,59.57601593140328,0.8977169855723736,0.9999999999999936,1.0000001180506106,0.9999999999999988,0.3516727716727716,0.0332967032967033,10.56178951228456,0.3516727716727716,0.0332967032967033,10.56178951228456,0.421978021978022,0.045079365079365,9.360780065005418,4.3529102356664585e-06,4.3529102356664585e-06,4.3529102356664585e-06,4.3529102356664585e-06,0.0001144266880456,0.0001144266880456,0.0001144266880456,0.0001144266880456,-0.7984909551762961,-0.7984909551762961,-0.7984909551762961,-0.7984909551762961,-0.0262146599833011,-0.0262146599833011,-0.0262146599833011,-0.0262146599833011,0.5720500280395951,0.7297297297297298,1.3681576279674705e-05,-2.507507507507507,0.4245810055865922,0.9563308902470627,0.9493466728274508,0.9894237516103164,0.3064470253083713,-0.0884317203118493,3.6573e-06,0.0191761215,0.0083660527,1.6386422818,-0.1033310111,0.0147562806,-0.0031116979,0.7698491865,656.229592543,6.8198730883,17.3825351132
1,6,1,1,7.888397849300762,78.434577949731,9,0.4476710976408592,-176.28209800089047,0.3405057630142853,3.792192703104404,11.13694132379577,0.7669565490243283,0.9999999999999812,1.0000003266458093,0.9999999999999974,0.2542490842490842,0.0333333333333333,7.627472527472526,0.2542490842490842,0.0333333333333333,7.627472527472526,0.4307692307692307,0.0439804639804639,9.79455857856746,5.832030367848367e-06,5.832030367848367e-06,5.832030367848367e-06,8.55018519405106e-06,0.0002080721512684,0.0002080721512684,0.0002080721512684,0.0002686199922301,-0.5751886785509258,-0.5751886785509258,-0.5751886785509258,-0.575187115089925,-0.0144150755650675,-0.0144150755650675,-0.0144150755650675,-0.0144142025817213,0.5340783290457671,0.5535535535535532,1.3681576279674705e-05,-2.551551551551552,0.4132029339853301,0.9760473958047602,0.9683013448763108,0.9971386012095602,0.3432425695083482,-0.0766597058710142,1.18186e-05,0.0194301493,0.0083787943,0.9113080553,-0.051288611,0.0064874936,-0.0006060497,0.4281408901,609.7902796035,6.0919347207,16.3269572956
1,6,2,1,6.203414747875629,46.59345539980711,7,0.8154246166594186,-173.22482509525574,1.410360605727652,4.411105512671975,3.127643735054652,0.9189520759303488,0.9999999999999906,1.0000001637476292,0.9999999999999964,0.2796581196581196,0.031086691086691,8.996072270227808,0.2796581196581196,0.031086691086691,8.996072270227808,0.4186691086691086,0.0406593406593406,10.296996996996995,3.892006189147363e-06,3.892006189147363e-06,3.892006189147363e-06,3.892006189147363e-06,8.217482966833165e-05,8.217482966833165e-05,8.217482966833165e-05,8.217482966833165e-05,-0.8648663598667945,-0.8648663598667945,-0.8648663598667945,-0.8648663598667945,-0.0365045292782187,-0.0365045292782187,-0.0365045292782187,-0.0365045292782187,0.576183791186765,0.6856856856856854,1.4393226447194064e-05,-2.287287287287288,0.4362934362934363,0.9438340481657403,0.9288212115752292,0.9866207679944468,0.2825901098933997,-0.0767720994003049,4.3546e-06,0.0182353745,0.0079407897,1.6792760806,-0.2630711687,0.0118415288,-0.0022953308,0.7889393182,651.4445937317,6.0974454716,16.848059318
1,6,3,1,7.104823087115202,64.19098065840159,6,0.7930410290605547,-171.97468432134713,0.8689149740964897,5.610243121243332,6.4566077101812445,0.9124911426570458,0.99999999999999,1.0000002146771283,0.9999999999999976,0.2433089133089133,0.0188766788766788,12.889391979301422,0.2433089133089133,0.0188766788766788,12.889391979301422,0.3615140415140415,0.045067155067155,8.021674342996478,3.821661053675833e-06,3.821661053675833e-06,3.821661053675833e-06,5.62643011191401e-06,4.462137087122106e-05,4.462137087122106e-05,4.462137087122106e-05,6.568087950431521e-05,-0.8012985268986347,-0.8012985268986347,-0.8012985268986347,-0.8012970807343202,-0.054892541301767,-0.054892541301767,-0.054892541301767,-0.0548913852402345,0.5314609616498864,0.7517517517517519,1.0893730009754109e-05,-2.1771771771771773,0.4079794079794079,0.9733983159096716,0.9595790224637156,0.9961564582824084,0.2695312141609018,-0.0948598230861729,5.5175e-06,0.0191562136,0.0083506336,0.6367092372,-0.0304895349,0.0043039403,-0.0002342792,0.2991318445,639.9164873812,6.3401641862,15.9525180919
1,6,4,1,6.710417161974419,54.88534345081278,8,0.7980636533990664,-170.72341864672796,1.126086151174185,5.571020611830272,4.947241919298353,0.9353667439895168,0.9999999999999868,1.000000236862602,0.999999999999998,0.2222344322344322,0.0422222222222222,5.263447079236553,0.262051282051282,0.0411111111111111,6.374220374220373,0.4197802197802198,0.0473382173382173,8.867681196801652,4.43884944767893e-06,4.43884944767893e-06,4.43884944767893e-06,8.571165045162448e-06,9.283751106337535e-05,9.283751106337535e-05,9.283751106337535e-05,0.0001634573055161,-0.7821212267154403,-0.7821212267154403,-0.7821212267154403,-0.7821179947293496,-0.0340593370727983,-0.0340593370727983,-0.0340593370727983,-0.0340569315860956,0.5406986569883625,0.7737737737737733,1.3681576279674705e-05,-2.4634634634634627,0.4039167686658507,0.9447343395296532,0.938658217691522,0.989627460465943,0.2782900766996651,-0.0725421574625081,9.0211e-06,0.019674301,0.008596807,1.6546920058,-0.2161953692,0.011994302,-0.0017291789,0.7773894942,618.9254199468,5.7181581169,15.3757388643
1,6,5,1,7.465828676911618,66.06662097894291,8,0.7546603069270457,-173.42342271428603,0.5392048647485193,5.513314584668639,10.22489770606948,0.912341688599528,0.999999999999992,1.000000141747473,0.999999999999998,0.2941391941391941,0.0366056166056166,8.035356904603068,0.2941391941391941,0.0366056166056166,8.035356904603068,0.4087912087912088,0.044041514041514,9.28195176046576,4.989256259572642e-06,4.989256259572642e-06,4.989256259572642e-06,4.989256259572642e-06,7.355044503306748e-05,7.355044503306748e-05,7.355044503306748e-05,7.355044503306748e-05,-0.6563188500021397,-0.6563188500021397,-0.6563188500021397,-0.6563188500021397,-0.0359692822203726,-0.0359692822203726,-0.0359692822203726,-0.0359692822203726,0.5620231281240727,0.6856856856856854,1.2683603979550896e-05,-2.2432432432432425,0.4343707713125845,0.958731362321242,0.951497848202722,0.9908572811036224,0.2974313401816575,-0.0765267313954356,3.9046e-06,0.0176623554,0.0076888719,2.1126609955,-0.1710510919,0.0161285817,-0.00108562,0.9925475296,657.1922639825,5.6084147542,14.9165381286
1,6,6,1,9.432048861662606,106.68489264392582,8,0.7844014820462404,-168.45420027202573,1.833780306789655,4.779135502828251,2.606165790489343,0.9381412177684888,0.9999999999999928,1.0000004888909269,0.999999999999999,0.2997069597069596,0.0432844932844932,6.924118476727784,0.2997069597069596,0.0432844932844932,6.924118476727784,0.4186813186813187,0.0583638583638583,7.1736401673640176,5.614095079836584e-06,5.614095079836584e-06,5.614095079836584e-06,5.614095079836584e-06,0.0001454709126621,0.0001454709126621,0.0001454709126621,0.0001454709126621,-0.5646939598402348,-0.5646939598402348,-0.5646939598402348,-0.5646939598402348,-0.0181848479737735,-0.0181848479737735,-0.0181848479737735,-0.0181848479737735,0.566212031855291,0.4654654654654652,1.2362095437367693e-05,-2.661661661661662,0.4390896921017403,0.9706614937820964,0.9670213159333656,0.9929203908313288,0.312107970909459,-0.0806610947768658,5.0899e-06,0.0195815827,0.0086444258,1.9788763319,-0.2288146459,0.0187594309,-0.0008005806,0.9296942665,641.2070411136,5.3841007101,14.1215362608
1,6,7,1,6.363941482858014,49.347321737320655,8,0.8058548477906893,-175.0533206466566,0.1103093810251141,6.408242674226517,58.093360824566254,0.8602599506187844,0.9999999999999912,1.0000002566134878,0.9999999999999976,0.2265934065934066,0.0455555555555555,4.97400160814795,0.250989010989011,0.0377777777777777,6.643826761473821,0.4252747252747252,0.0519536019536019,8.18566392479436,5.117343698239258e-06,5.117343698239258e-06,5.117343698239258e-06,9.219844313340772e-06,0.0001910219054271,0.0001910219054271,0.0001910219054271,0.0003047655304205,-0.7118614936685956,-0.7118614936685956,-0.7118614936685956,-0.7118585732414351,-0.0173592197970575,-0.0173592197970575,-0.0173592197970575,-0.0173572449192258,0.565394389602838,0.7077077077077075,2.052637752709252e-05,-2.991991991991992,0.433849821215733,0.95760395951766,0.9502510835513288,0.9935827867220018,0.3862019879484939,-0.079648533044041,1.49322e-05,0.0223129606,0.0097315976,1.4016832804,-0.1838281491,0.0129350176,-0.0024500925,0.6585236724,593.9068266029,5.2303730956,13.307051542
1,6,8,1,7.493563629514331,69.15692632911177,7,0.7297180170442721,-167.10839731954914,1.3085203127083362,5.955577751073327,4.551383492661761,0.9121591454496264,0.9999999999999932,1.0000002422216008,0.9999999999999984,0.2641025641025641,0.0366666666666666,7.202797202797204,0.2641025641025641,0.0366666666666666,7.202797202797204,0.4274725274725274,0.0506227106227106,8.444283646888568,4.324708421078455e-06,4.324708421078455e-06,4.324708421078455e-06,5.965442064138827e-06,9.55053985506064e-05,9.55053985506064e-05,9.55053985506064e-05,0.0001201749911161,-0.8564856691926748,-0.8564856691926748,-0.8564856691926748,-0.8564842639217451,-0.0362678008500269,-0.0362678008500269,-0.0362678008500269,-0.0362669060526987,0.5548068784043515,0.7297297297297298,1.4393226447194064e-05,-2.287287287287288,0.4007177033492823,0.948391473612567,0.9380660056913313,0.9885495175214298,0.3862470478391335,-0.075405489402124,1.48642e-05,0.0195207658,0.0084150857,0.8747890828,0.1918313203,0.007141849,0.0014165252,0.4109839415,600.6185508986,4.7029513692,13.1660636519
1,6,9,1,7.519776763011281,76.1135168999958,8,0.415287232456062,-179.8213920836355,0.3503228754060684,6.30210319463019,17.989413872346354,0.818090358623689,0.999999999999991,1.0000001423774616,0.999999999999998,0.3682051282051282,0.0177167277167277,20.782908339076503,0.3682051282051282,0.0177167277167277,20.782908339076503,0.3878754578754578,0.0473015873015873,8.200051626226122,3.963989890225683e-06,3.963989890225683e-06,3.963989890225683e-06,3.963989890225683e-06,0.0001303832506199,0.0001303832506199,0.0001303832506199,0.0001303832506199,-0.790848844065456,-0.790848844065456,-0.790848844065456,-0.790848844065456,-0.0202894646119369,-0.0202894646119369,-0.0202894646119369,-0.0202894646119369,0.5530758986079997,0.7077077077077075,1.3681576279674705e-05,-2.265265265265265,0.4193083573487031,0.9451107314803116,0.9428070381880048,0.9910658967202212,0.2643864772392046,-0.091188055555931,1.8444e-06,0.0170083723,0.0072797356,1.1811379868,0.1571123504,0.0105401962,0.0016140742,0.5549094689,689.7084222415,9.27354219,24.1674970471
