fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,6,0,1,6.154403053479635,41.834368379331856,8,0.8367367366903007,-174.42028151979395,1.3275935924869424,5.247403936246016,3.952567989136048,0.9167680889905188,0.999999999999992,1.000000168891795,0.9999999999999988,0.3150109649122806,0.0484210526315789,6.505661231884057,0.3150109649122806,0.0484210526315789,6.505661231884057,0.4321820175438596,0.0448026315789473,9.646353401860011,4.630245567330038e-06,4.630245567330038e-06,4.630245567330038e-06,4.630245567330038e-06,0.0001563331292344,0.0001563331292344,0.0001563331292344,0.0001563331292344,-0.7446332695422779,-0.7446332695422779,-0.7446332695422779,-0.7446332695422779,-0.0212117950176216,-0.0212117950176216,-0.0212117950176216,-0.0212117950176216,0.5380539648550207,0.6856856856856854,1.3808297652180924e-05,-2.497497497497497,0.4082397003745318,0.94648099212848,0.9391398111054118,0.990879081104908,0.3384517964339774,-0.0683391169229241,5.0569e-06,118.0,0.0162814964,0.0070437639,1.6343795259,0.1339113501,0.0135489223,0.0008028018,0.7678465047,2.6711964347,650.4354182392,6.5131118766,16.9794542963
1,6,1,1,7.770850759023852,75.26731526835846,10,0.6209491980971709,-173.9689455332857,1.272966327814098,4.667515255145372,3.666644712559128,0.829350897898686,0.9999999999999826,1.0000003695862023,0.9999999999999968,0.3223574561403509,0.0336513157894736,9.579341805148257,0.3223574561403509,0.0336513157894736,9.579341805148257,0.4100877192982456,0.0490021929824561,8.368762586708437,5.639655804573739e-06,5.639655804573739e-06,5.639655804573739e-06,5.639655804573739e-06,0.0001649711856854,0.0001649711856854,0.0001649711856854,0.0001649711856854,-0.5627407302825223,-0.5627407302825223,-0.5627407302825223,-0.5627407302825223,-0.0160350113718475,-0.0160350113718475,-0.0160350113718475,-0.0160350113718475,0.5648651421727788,0.6656656656656654,1.2308508778657816e-05,-2.477477477477477,0.418158567774936,0.9345915447293824,0.9296323696525034,0.9869947085629388,0.3151162269360965,-0.0875292740883807,5.9955e-06,118.0,0.0146804532,0.0062329838,2.4830921589,0.2101386016,0.0143586348,0.0011703044,1.1665794907,6.1657466695,649.455014,5.9607961222,15.6569416152
1,6,2,1,6.49621556586076,48.124166670281866,9,0.7997706178471693,-170.66149599057215,1.550160226912946,5.830682527557116,3.761341844751482,0.9306652258128384,0.999999999999991,1.000000184096822,0.9999999999999976,0.2896162280701754,0.0305153508771929,9.49083722601509,0.2896162280701754,0.0305153508771929,9.49083722601509,0.4038267543859649,0.036469298245614,11.073060733613952,4.3658358549457365e-06,4.3658358549457365e-06,4.3658358549457365e-06,4.3658358549457365e-06,8.30243975681572e-05,8.30243975681572e-05,8.30243975681572e-05,8.30243975681572e-05,-0.8396798753154131,-0.8396798753154131,-0.8396798753154131,-0.8396798753154131,-0.0399442757432106,-0.0399442757432106,-0.0399442757432106,-0.0399442757432106,0.5872562253715841,0.8058058058058054,1.148312414543511e-05,-2.3573573573573574,0.4339152119700748,0.9340879348359316,0.9303449094151708,0.9859423894281136,0.2496153309344994,-0.0707381910513663,3.622e-06,118.0,0.0151953267,0.0064333946,1.8906195726,0.4167510707,0.0127913469,0.0036512339,0.8882304309,3.5744423685,668.3361750257,6.8275985561,17.8977643612
1,6,3,1,7.622253546844599,78.34799637905732,6,0.5657564062096774,-173.98285510519327,0.1150357946166141,6.031097128452982,52.42800424470608,0.8074939293368362,0.9999999999999912,1.0000003750041702,0.9999999999999974,0.2257456140350877,0.04,5.643640350877193,0.2551425438596491,0.04,6.378563596491227,0.3786732456140351,0.0490241228070175,7.72422276895549,4.848516273426323e-06,4.848516273426323e-06,4.848516273426323e-06,8.471609277160702e-06,8.754979513317698e-05,8.754979513317698e-05,8.754979513317698e-05,0.0001425143979665,-0.7449091378534676,-0.7449091378534676,-0.7449091378534676,-0.7449064389652962,-0.0361165985439245,-0.0361165985439245,-0.0361165985439245,-0.0361146132356165,0.5565773198275127,0.7057057057057055,1.5856239617711373e-05,-2.397397397397397,0.4308943089430894,0.9513189604989124,0.9427495104203428,0.9898180812309192,0.2967095956321648,-0.0882442416093897,1.49301e-05,118.0,0.0167148937,0.0072568802,1.4212877132,0.2194700075,0.0094910824,0.0013289655,0.6677340149,2.0200587637,605.8591693341,5.8795470205,15.7645138802
1,6,4,1,6.605013557011111,53.96320264992468,8,0.7408282663659167,-169.83390788509303,1.3094898923248866,4.459364354090154,3.405420981274576,0.9131930960902512,0.9999999999999878,1.0000001673019128,0.999999999999997,0.2393311403508771,0.0263157894736842,9.094583333333333,0.2592872807017544,0.0252302631578947,10.27683615819209,0.4102302631578947,0.0511513157894736,8.019935691318327,3.8547640031766825e-06,3.8547640031766825e-06,3.8547640031766825e-06,6.533941087555969e-06,5.206437085620823e-05,5.206437085620823e-05,5.206437085620823e-05,7.952964014558434e-05,-0.8331365668966465,-0.8331365668966465,-0.8331365668966465,-0.833134334767644,-0.0470448825493832,-0.0470448825493832,-0.0470448825493832,-0.0470435903817394,0.518658839848777,0.8058058058058054,1.5856239617711373e-05,-2.117117117117117,0.4263657957244655,0.9402801467257152,0.9337164116096388,0.9803951363921906,0.3276598367973556,-0.0867064938331846,1.56078e-05,118.0,0.0160457858,0.006921002,1.2535385785,-0.1883273273,0.0083725284,-0.000743268,0.5889239315,1.5713589677,606.0816776656,7.3546936322,19.0128982906
1,6,5,1,7.242039528420067,64.47308030193703,7,0.6164437722228346,-174.3883035020925,0.420119953779631,4.789742724865607,11.400893201511703,0.8707831552630184,0.999999999999992,1.000000219352295,0.9999999999999972,0.2550657894736842,0.0389473684210526,6.548986486486486,0.2550657894736842,0.0389473684210526,6.548986486486486,0.3974342105263158,0.0479605263157894,8.286694101508917,5.03326306604336e-06,5.03326306604336e-06,5.03326306604336e-06,7.783633644035504e-06,8.2742906074309e-05,8.2742906074309e-05,8.2742906074309e-05,0.0001170161399468,-0.722111979223373,-0.722111979223373,-0.722111979223373,-0.7221099931378349,-0.0400801775155643,-0.0400801775155643,-0.0400801775155643,-0.0400788037245952,0.5509006423130369,0.7257257257257255,1.3808297652180924e-05,-2.417417417417417,0.4067388688327316,0.962795035487255,0.946223949472023,0.9903989479604342,0.2718831992556896,-0.0851269971166165,6.3053e-06,118.0,0.0167402306,0.0072174159,1.9925914375,0.2334170447,0.0090799465,0.0015519056,0.936137749,3.9704206366,640.8999956343,5.5799286001,15.1495821012
1,6,6,1,9.540993534220435,113.16835403816113,6,0.7504970591406331,-171.24821737687222,0.4118621070198074,5.755465910653836,13.9742545200378,0.9005121810134668,0.999999999999988,1.0000002089720157,0.999999999999998,0.2488048245614035,0.0273464912280701,9.09823576583801,0.2488048245614035,0.0273464912280701,9.09823576583801,0.4195175438596491,0.032313596491228,12.982694265354596,5.479360670769476e-06,5.479360670769476e-06,5.479360670769476e-06,8.154652462611415e-06,0.0001196315700683,0.0001196315700683,0.0001196315700683,0.000182740241777,-0.6338905945631409,-0.6338905945631409,-0.6338905945631409,-0.6338888987115442,-0.0250739926227208,-0.0250739926227208,-0.0250739926227208,-0.0250724100470259,0.5438724338493491,0.5855855855855853,1.996642450109793e-05,-2.577577577577577,0.436498150431566,0.9848761025284032,0.97400050861771,0.9977378859050064,0.241583983606861,-0.0881173181821619,6.1526e-06,118.0,0.0154393178,0.0067049303,2.1927534471,0.2415932506,0.0151900271,0.0030965584,1.0301756986,4.8081676797,644.4461231442,6.0091491608,16.1572251122
1,6,7,1,7.220469344146162,64.59686408506383,9,0.7838529719723049,-174.36840275279948,0.3557706850699974,5.543873034000059,15.582714559265357,0.8994906640498678,0.9999999999999912,1.0000002568728807,0.9999999999999984,0.3665131578947369,0.0335307017543859,10.93067364290386,0.3665131578947369,0.0335307017543859,10.93067364290386,0.3882894736842106,0.0406359649122807,9.55531570426336,4.835931379064261e-06,4.835931379064261e-06,4.835931379064261e-06,4.835931379064261e-06,0.0001124967209543,0.0001124967209543,0.0001124967209543,0.0001124967209543,-0.6659408230447669,-0.6659408230447669,-0.6659408230447669,-0.6659408230447669,-0.0235158291779861,-0.0235158291779861,-0.0235158291779861,-0.0235158291779861,0.5304669390070446,0.6456456456456453,1e-05,-2.277277277277277,0.4209039548022599,0.9624320342168118,0.9470777232551412,0.9941840563251356,0.2535351342857759,-0.0841308449577219,2.7779e-06,118.0,0.0169533431,0.0071824687,1.6275596919,0.588290776,0.0090607343,0.00338182,0.764642484,2.6489505506,674.5276136385,5.4165512217,14.351058923
1,6,8,1,7.692281955998497,73.16193035104418,7,0.748245911338171,-167.82160151831408,0.2609648193571527,4.809688827808095,18.430410810376788,0.9118935987159666,0.9999999999999932,1.0000001522359294,0.9999999999999984,0.2573026315789473,0.0357894736842105,7.189338235294118,0.2573026315789473,0.0357894736842105,7.189338235294118,0.4258552631578947,0.042828947368421,9.9431643625192,4.2365407332003846e-06,4.2365407332003846e-06,4.2365407332003846e-06,4.2365407332003846e-06,9.860746796871274e-05,9.860746796871274e-05,9.860746796871274e-05,9.860746796871274e-05,-0.8563900613543417,-0.8563900613543417,-0.8563900613543417,-0.8563900613543417,-0.0351267515538574,-0.0351267515538574,-0.0351267515538574,-0.0351267515538574,0.5435422934731055,0.7057057057057055,1.8207916800994626e-05,-2.477477477477477,0.4278668310727497,0.9481861725648284,0.941983854435228,0.9847821364284316,0.2546792483621682,-0.0809067436022032,4.8164e-06,118.0,0.0142079594,0.0061338279,0.8253483466,0.2375595402,0.0041173943,0.0010327828,0.3877562298,0.6811998932,657.9739260127,5.8409759532,15.6694515107
1,6,9,1,6.406549985741468,56.887304132913386,8,0.6416549409853036,-182.76133842897983,0.7041670941301563,6.7083337733688,9.526622060713404,0.867627588502674,0.9999999999999912,1.0000003701545068,0.9999999999999974,0.2697807017543859,0.0420833333333333,6.410630536737884,0.2697807017543859,0.0420833333333333,6.410630536737884,0.4112390350877193,0.0416666666666666,9.869736842105263,3.5524187944891944e-06,3.5524187944891944e-06,3.5524187944891944e-06,6.6463910806754176e-06,6.598845542459369e-05,6.598845542459369e-05,6.598845542459369e-05,0.0001346983705778,-0.8689281897845645,-0.8689281897845645,-0.8689281897845645,-0.8689255013352761,-0.0371175244057221,-0.0371175244057221,-0.0371175244057221,-0.0371149738954652,0.55796025046669,0.7857857857857854,1.2308508778657816e-05,-2.1771771771771773,0.4276807980049875,0.928815523224467,0.9226356044387428,0.9876715535180868,0.2750228618243953,-0.084678015336288,3.181e-06,118.0,0.0152698531,0.006545786,1.8934979466,0.2097141814,0.0119346314,0.0006309553,0.8895827174,3.5853344737,672.1973043292,8.9111039151,23.7591538118
