fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum
1,6,0,1,1.2897557102043853,0.6185720263649346,2,0.7618590246763858,-172.83399224741896,0.5776739638156821,7.032045822138605,12.173035765174824,0.8301849753181014,0.9999999999999888,1.000000120599171,0.9999999999999964,0.1054545454545454,0.0281818181818181,3.741935483870967,0.339090909090909,0.0872727272727272,3.885416666666666,0.1381818181818181,0.0463636363636363,2.980392156862745,0.1171482215674361,0.1361468468871512,0.1641963033100889,0.2462565642598442,0.1345813431728835,0.139448939078654,0.1617434130323053,0.2397023439452559,-3.999213964509319,-3.913152442585468,-3.786091728019465,-3.4143684676277912,-3.858823896393731,-3.837119724371324,-3.737710671687748,-3.3900988156559704,0.7820381110883565,0.9939939939939944,0.3842240846055061,0.0910910910910906,0.4705882352941176,0.9815263012255876,0.9423992180302996,0.9667974246515944,0.1350644513018765,-0.3036316611231268,0.5317235996,1.3421844095,0.591995043,0.8362341428,-0.1532243486,0.4812563041,-0.0968229216,0.3928704768,-0.1921053723,5.9645715308,15.8442698703
1,6,1,1,2.617640966518562,8.115254261285425,3,0.4192177494336728,-174.8066967456091,0.6562079047070288,3.0178519781324904,4.59892658482961,0.7641704327193274,0.9999999999999692,1.0000003294602349,0.9999999999999932,0.1054545454545454,0.0681818181818181,1.5466666666666662,0.2981818181818181,0.0863636363636363,3.452631578947368,0.3418181818181818,0.0945454545454545,3.615384615384616,0.15208606142395,0.1816957465035094,0.2168142710867213,0.2728400425721224,0.155803777657897,0.2079800077198214,0.2384605398511405,0.2942273191339287,-2.9541292578933827,-2.850969216489381,-2.7286163971224315,-2.5334228011555835,-2.702092775098192,-2.535087746467473,-2.4375260380951165,-2.2590284241488496,0.7887795508661992,0.7517517517517519,0.7060717714137765,0.0030030030030028,0.4803921568627451,0.9959280582445348,0.9631815447746196,0.9916377034944784,0.1045399125393286,-0.3802541439287649,0.4503202361,1.335116988,0.5901020109,0.2246752882,-0.0649384196,0.1159775487,-0.0448191457,0.1055545129,4.376059244,6.5289739655,17.7399784815
1,6,2,1,1.8249170598322697,3.58263281389684,3,0.7128786854800937,-173.2719645551632,1.0205722123210228,4.502864572432749,4.412097956490672,0.8561668314293387,0.9999999999999828,1.0000001724060152,0.999999999999989,0.1254545454545454,0.1172727272727272,1.0697674418604648,0.2145454545454545,0.1381818181818181,1.5526315789473684,0.1527272727272727,0.0763636363636363,2.0,0.2382182891045721,0.3099124638206292,0.3747373667586381,0.4669269934821384,0.2352441224971854,0.3254493720787416,0.410098938708077,0.5021644226473937,-3.24962364752904,-2.943789204124609,-2.667257837562245,-2.273993485356386,-3.029662920467057,-2.6723050917425417,-2.336956700452068,-1.97222935261318,0.8645979565971736,0.9279279279279278,1.05931476351837,0.1351351351351351,0.5,0.9954345151369884,0.9240630985059576,0.9469894727475244,0.160973240834431,-0.2894101784158787,0.9583020308,1.4099112738,0.6224885845,1.6266963108,-0.4412892109,0.9286810325,-0.2328764421,0.7642368597,-22.8505561243,4.9361773952,13.3136419597
1,6,3,1,2.29192195856373,6.436637237848885,2,0.6720265668347951,-171.53530532765015,0.7443449978428678,5.487745064870049,7.372582714700421,0.8516067643397933,0.9999999999999828,1.000000222802857,0.999999999999995,0.1254545454545454,0.0581818181818181,2.1562500000000004,0.24,0.059090909090909,4.061538461538462,0.1872727272727272,0.0827272727272727,2.263736263736264,0.1577468294597791,0.2179241419542443,0.2540318272045318,0.3192614245637444,0.1644629113918728,0.2394191009827335,0.2778664850960891,0.3376140242827337,-3.4737154697522854,-3.225525414016356,-3.0766060282330754,-2.8075787697342136,-3.230863603852159,-2.9410222214235517,-2.7923534720780347,-2.561321059023303,0.8208047884281743,0.9939939939939944,1.0331266974971984,0.1791791791791794,0.4607843137254901,1.0037781230398652,0.9578532991151107,0.9873355632464368,0.1136921670928228,-0.3786806051469035,0.6435970669,1.3692811133,0.6049359789,1.4096661381,0.5606263678,0.8052614496,0.3258344313,0.6622740922,-10.3689428169,6.4257391299,16.8864724008
1,6,4,1,2.0126723423321957,4.47710913231885,2,0.7305057749688548,-168.13077884834829,0.2545683871437937,4.870226862871466,19.13131051940281,0.9043983502880648,0.9999999999999772,1.000000227262038,0.9999999999999948,0.1145454545454545,0.1581818181818182,0.7241379310344827,0.2881818181818181,0.0881818181818181,3.2680412371134016,0.1663636363636363,0.0645454545454545,2.577464788732394,0.2059343632010611,0.2228520908095815,0.2545247501931111,0.312061515574583,0.2561906346648159,0.222274618306998,0.2754794628628597,0.3303133850147613,-3.338704933645631,-3.267573155597235,-3.134403227010786,-2.892485841919645,-2.963611432031388,-3.0987453769524738,-2.8867576111166,-2.668278998012201,0.7975493707990153,0.9939939939939944,1.0069386314760271,0.0910910910910906,0.5392156862745098,0.9760738057219368,0.9278378788480778,0.9645304282633356,0.1485731956095004,-0.3028428606433804,0.703115143,1.3987208083,0.6162106428,2.3291272774,0.183888029,1.3697286047,0.0966269773,1.094245376,-10.090129925,5.0049368259,13.621590795
1,6,5,1,2.243283532626611,5.207708603620336,3,0.6654018461247584,-172.98937460422613,0.6311905926477672,5.030893070577414,7.970481704224129,0.8804071850901946,0.9999999999999878,1.00000014007938,0.9999999999999948,0.1054545454545454,0.089090909090909,1.183673469387755,0.3090909090909091,0.0590909090909091,5.23076923076923,0.1972727272727273,0.0836363636363636,2.358695652173913,0.111678037758317,0.1430459281790711,0.1872939721324775,0.2594791344671824,0.1190204007970023,0.1552909543844894,0.2114717167704514,0.2771272597492032,-3.369298812392494,-3.250324160819993,-3.08249662949713,-2.808706954059037,-3.0317402599765018,-2.906921367845173,-2.713584905439252,-2.4876426099316418,0.7446514401286595,0.861861861861862,0.5479472336900282,-0.0410410410410407,0.5,0.978377787315391,0.9456141894089772,0.9748399818847926,0.1436158076140793,-0.3026266714302446,0.4790341495,1.3735123401,0.60052877,1.2358572891,-0.1083754925,0.8711560353,-0.0692113511,0.5806170994,4.7134591723,5.8246535317,15.2649503994
1,6,6,1,3.0280524210991464,10.140135539395647,3,0.722659512074352,-168.23414232122892,1.8767594865305013,4.562751621686134,2.4311861239721937,0.9161221582994226,0.99999999999999,1.0000004950008692,0.9999999999999984,0.1054545454545454,0.0672727272727272,1.5675675675675675,0.259090909090909,0.0972727272727272,2.663551401869159,0.2845454545454545,0.0954545454545454,2.980952380952381,0.1329793765520626,0.1633200574296424,0.2000892038273706,0.2655551304391439,0.1391132819003228,0.183361821167177,0.2287457609990891,0.3036476084981581,-2.898955707043396,-2.797509112110209,-2.674568406998817,-2.455677625816055,-2.482571781424193,-2.3549705853044345,-2.224095191378897,-2.0080978841046115,0.7498320263391351,0.7517517517517519,0.4252346334528677,-0.0410410410410407,0.4803921568627451,0.9762411505401544,0.9664029941263396,0.983337512977448,0.0915607353138395,-0.2932259613579637,0.4488399761,1.3035414251,0.5788488155,1.1323283181,-0.1540585897,0.7069082262,-0.1107379746,0.5319782385,8.7935853383,5.5754862666,15.0754338004
1,6,7,1,1.8658569327460932,3.858838293047481,2,0.711979310047936,-174.81139637339302,0.0195238013142599,5.693026245710919,291.5941498315085,0.7701949422289049,0.9999999999999848,1.0000002440304794,0.9999999999999932,0.1054545454545454,0.0781818181818181,1.3488372093023255,0.2990909090909091,0.0872727272727272,3.427083333333333,0.2336363636363636,0.1236363636363636,1.8897058823529411,0.214544136018795,0.250563274231331,0.2854594257662247,0.3702173179623242,0.2098231399465361,0.2295571762502339,0.3100845314904435,0.3879653134163578,-3.111676013294513,-2.968981950476784,-2.830736731786791,-2.4949583485849613,-2.959057907724269,-2.8851577986122106,-2.5835985916069064,-2.2919502844139656,0.7387268568268831,1.1261261261261255,0.9098272894455568,0.1131131131131128,0.4313725490196078,0.9845589367899816,0.9431950296783737,0.973174320758298,0.1321159434932304,-0.3352962933119098,0.7589383364,1.4362369417,0.6337750436,1.6241662815,0.2158958525,1.0526872927,0.1496997916,0.7630482287,-16.2690116553,5.4680722893,14.4280276839
1,6,8,1,2.439159836223918,6.6540926749724605,2,0.659478744033133,-164.4120876720567,1.0947801394911223,4.339487544406966,3.963798198261117,0.8981414257918207,0.999999999999989,1.0000002554992025,0.9999999999999956,0.1054545454545454,0.0781818181818182,1.348837209302325,0.3190909090909091,0.0581818181818181,5.484375,0.2418181818181818,0.0772727272727272,3.129411764705882,0.1530488484924759,0.1954477894810001,0.254162747753703,0.3780877234258826,0.1672264494703927,0.1861015573974357,0.2773738388112444,0.3918557450812213,-4.137336662962059,-3.930218823036639,-3.6433976184210577,-3.038026996523232,-3.796378056509143,-3.710331801194121,-3.2942473973288093,-2.7723569067455287,0.7767014081014945,1.0160160160160154,0.7814350607844542,0.2012012012012007,0.4313725490196078,0.9925850046054036,0.9267165944330972,0.95647081136281,0.1432041811281125,-0.3184456597054916,0.8391110585,1.4194816637,0.6237900333,1.0411536625,0.2092794347,0.7540884155,0.1022191366,0.4891435483,-20.5730079787,5.8044433999,15.4353107835
1,6,9,1,2.5587996106690105,9.01274819304664,3,0.4386584945510104,-171.3843965916404,0.1295939932831321,4.878769531944135,37.64657148333397,0.7587709591024415,0.9999999999999848,1.00000013761217,0.9999999999999938,0.1054545454545454,0.0590909090909091,1.784615384615384,0.2772727272727272,0.05,5.545454545454544,0.399090909090909,0.1118181818181818,3.5691056910569103,0.1283097783233086,0.1870926088585035,0.2198096013287205,0.3173971860826571,0.1248977140870987,0.2020082173037355,0.2349726870667166,0.3334125163235341,-3.9378780170204983,-3.67232540396315,-3.5245257358841866,-3.0836718692462477,-3.681057499350468,-3.356697477998015,-3.2180347061295267,-2.803954343692154,0.7779753587389416,0.971971971971972,1.0331266974971984,0.3333333333333329,0.4215686274509804,0.9562918944940167,0.9384277381163506,0.9701044777756548,0.1259143883899775,-0.3329643268320846,0.6745437011,1.4420369408,0.6348627502,1.211322844,-0.3514782258,0.7875466186,-0.1986665689,0.5690905919,-14.806007958,6.4401507297,16.9155041681
