fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,8.6e-09,0.0,0.0,8.6e-09,0.0
1,1,1,0.0,3.8e-09,0.0,0.0,3.8e-09,0.0
1,1,2,0.0,7e-10,0.0,0.0,7e-10,0.0
1,1,3,0.0,7e-10,0.0,0.0,7e-10,0.0
1,1,4,0.0,2e-10,0.0,0.0,2e-10,0.0
1,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,1,6,0.0,1e-10,0.0,0.0,1e-10,0.0
1,1,7,0.0,4.07e-08,0.0,0.0,4.07e-08,0.0
1,1,8,0.0,1e-10,0.0,0.0,1e-10,0.0
1,1,9,0.0,2.2e-09,0.0,0.0,2.2e-09,0.0
1,1,10,0.0,8.1e-09,0.0,0.0,8.1e-09,0.0
1,1,11,0.0,9e-10,0.0,0.0,9e-10,0.0
1,1,12,0.0,1.3e-09,0.0,0.0,1.3e-09,0.0
1,1,13,0.0,3.6e-09,0.0,0.0,3.6e-09,0.0
1,1,14,0.0,2e-09,0.0,0.0,2e-09,0.0
1,1,15,0.0,2.6e-09,0.0,0.0,2.6e-09,0.0
1,1,16,0.0,6.1e-09,0.0,0.0,6.1e-09,0.0
1,1,17,0.0,7e-10,0.0,0.0,7e-10,0.0
1,1,18,0.0,2.3e-09,0.0,0.0,2.3e-09,0.0
1,1,19,0.0,3.49e-08,0.0,0.0,3.49e-08,0.0
1,2,0,0.0,4.1e-09,0.0,0.0,4.1e-09,0.0
1,2,1,0.0,7.9e-09,0.0,0.0,7.9e-09,0.0
1,2,2,0.0,9.81e-08,0.0,0.0,9.81e-08,0.0
1,2,3,0.0,6.3e-09,0.0,0.0,6.3e-09,0.0
1,2,4,0.0,1.22e-08,0.0,0.0,1.22e-08,0.0
1,2,5,0.0,3.173e-07,0.0,0.0,3.173e-07,0.0
1,2,6,0.0,7.1e-09,0.0,0.0,7.1e-09,0.0
1,2,7,0.0,2.06e-08,0.0,0.0,2.06e-08,0.0
1,2,8,0.0,4e-09,0.0,0.0,4e-09,0.0
1,2,9,0.0,2.1e-09,0.0,0.0,2.1e-09,0.0
1,2,10,0.0,6.5e-09,0.0,0.0,6.5e-09,0.0
1,2,11,0.0,1.2e-09,0.0,0.0,1.2e-09,0.0
1,2,12,0.0,7.67e-08,0.0,0.0,7.67e-08,0.0
1,2,13,0.0,6e-10,0.0,0.0,6e-10,0.0
1,2,14,0.0,7.6e-09,0.0,0.0,7.6e-09,0.0
