fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.0001040933,0.0,0.0,1.0061e-06,0.0
1,1,1,0.0,6.47888e-05,0.0,0.0,1.4836e-06,0.0
1,1,2,0.0,2.2831e-06,0.0,0.0,2.717e-07,0.0
1,1,3,0.0,3.53893e-05,0.0,0.0,1.9807e-06,0.0
1,1,4,0.0,3.7835e-06,0.0,0.0,2.1935e-06,0.0
1,1,5,0.0,8.5053e-06,0.0,0.0,4.084e-06,0.0
1,1,6,0.0,1.22695e-05,0.0,0.0,5.6521e-06,0.0
1,1,7,0.0,8.81889e-05,0.0,0.0,3.5748e-06,0.0
1,1,8,0.0,1.43386e-05,0.0,0.0,8.3102e-06,0.0
1,1,9,0.0,6.40054e-05,0.0,0.0,2.71331e-05,0.0
1,1,10,0.0,7.75898e-05,0.0,0.0,1.789e-07,0.0
1,1,11,0.0,2.50182e-05,0.0,0.0,1.10428e-05,0.0
1,1,12,0.0,1.80049e-05,0.0,0.0,6.449e-07,0.0
1,1,13,0.0,3.40577e-05,0.0,0.0,2.2341e-06,0.0
1,1,14,0.0,6.71111e-05,0.0,0.0,7.568e-07,0.0
1,1,15,0.0,3.26598e-05,0.0,0.0,1.9349e-06,0.0
1,1,16,0.0,9.3659e-05,0.0,0.0,4.3852e-06,0.0
1,1,17,0.0,6.48987e-05,0.0,0.0,2.004e-06,0.0
1,1,18,0.0,3.17848e-05,0.0,0.0,7.741e-07,0.0
1,1,19,0.0,4.55071e-05,0.0,0.0,7.648e-07,0.0
1,2,0,0.0,0.0001531313,0.0,0.0,6.9459e-06,0.0
1,2,1,0.0,5.83753e-05,0.0,0.0,1.6144e-06,0.0
1,2,2,0.0,8.2158e-06,0.0,0.0,9.744e-07,0.0
1,2,3,0.0,8.63726e-05,0.0,0.0,1.9963e-06,0.0
1,2,4,0.0,0.0001501629,0.0,0.0,1.6816e-06,0.0
1,2,5,0.0,0.0001877771,0.0,0.0,3.7816e-06,0.0
1,2,6,0.0,0.0001133649,0.0,0.0,2.0691e-06,0.0
1,2,7,0.0,0.0001780887,0.0,0.0,3.2097e-06,0.0
1,2,8,0.0,9.15804e-05,0.0,0.0,1.8613e-06,0.0
1,2,9,0.0,5.32466e-05,0.0,0.0,9.1806e-06,0.0
1,2,10,0.0,0.0001081019,0.0,0.0,1.4084e-06,0.0
