fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.0001791344,0.0,0.0,3.7161e-06,0.0
1,1,1,0.0,0.0002483867,0.0,0.0,4.093e-06,0.0
1,1,2,0.0,0.000463182,0.0,0.0,1.204e-06,0.0
1,1,3,0.0,0.0003524108,0.0,0.0,4e-07,0.0
1,1,4,0.0,0.0001347913,0.0,0.0,2.5094e-06,0.0
1,1,5,0.0,0.0002069599,0.0,0.0,6.357e-07,0.0
1,1,6,0.0,0.0009383382,0.0,0.0,3.123e-06,0.0
1,1,7,0.0,0.0041578645,0.0,0.0,1.6435e-06,0.0
1,1,8,0.0,0.0063565919,0.0,0.0,5.352e-07,0.0
1,1,9,0.0,0.0001016419,0.0,0.0,1.1203e-06,0.0
1,1,10,0.0,7.17684e-05,0.0,0.0,3.0044e-06,0.0
1,1,11,0.0,0.0005911582,0.0,0.0,5.899e-07,0.0
1,1,12,0.0,7.30284e-05,0.0,0.0,1.009e-07,0.0
1,1,13,0.0,0.003138391,0.0,0.0,7.917e-07,0.0
1,1,14,0.0,0.0017233153,0.0,0.0,3.031e-07,0.0
1,1,15,0.0,0.0001238542,0.0,0.0,3.18e-08,0.0
1,1,16,0.0,0.0004284283,0.0,0.0,4.844e-07,0.0
1,1,17,0.0,0.0002427061,0.0,0.0,9.677e-07,0.0
1,1,18,0.0,0.0001917207,0.0,0.0,2.431e-06,0.0
1,1,19,0.0,0.0009535702,0.0,0.0,6.232e-07,0.0
1,2,0,0.0,0.0003777329,0.0,0.0,4.142e-07,0.0
1,2,1,0.0,0.0001954037,0.0,0.0,2.851e-07,0.0
1,2,2,0.0,0.0038749936,0.0,0.0,2.0375e-06,0.0
1,2,3,0.0,0.0010478225,0.0,0.0,4.363e-07,0.0
1,2,4,0.0,0.0007677669,0.0,0.0,3.49e-07,0.0
1,2,5,0.0,0.0055576988,0.0,0.0,4.242e-06,0.0
1,2,6,0.0,0.0003983053,0.0,0.0,5.4792e-06,0.0
1,2,7,0.0,0.0030987188,0.0,0.0,3.2519e-06,0.0
1,2,8,0.0,0.0008031201,0.0,0.0,7.1211e-06,0.0
1,2,9,0.0,0.0006547088,0.0,0.0,4.923e-07,0.0
1,2,10,0.0,0.0001381669,0.0,0.0,1.5724e-06,0.0
1,2,11,0.0,0.0006669113,0.0,0.0,4.166e-07,0.0
1,2,12,0.0,0.0009012108,0.0,0.0,3.2435e-06,0.0
1,2,13,0.0,0.0014647795,0.0,0.0,2.3377e-06,0.0
1,2,14,0.0,0.0011633797,0.0,0.0,1.9551e-06,0.0
1,2,15,0.0,0.0006904204,0.0,0.0,2.9362e-06,0.0
1,2,16,0.0,0.0010077961,0.0,0.0,1.34101e-05,0.0
1,2,17,0.0,0.0023858595,0.0,0.0,1.44633e-05,0.0
1,2,18,0.0,0.0026081438,0.0,0.0,2.2702e-06,0.0
1,2,19,0.0,0.0012807365,0.0,0.0,5.206e-07,0.0
1,3,0,0.0,0.0001517131,0.0,0.0,2.595e-06,0.0
1,3,1,0.0,0.0002186949,0.0,0.0,3.2574e-06,0.0
1,3,2,0.0,0.0005905849,0.0,0.0,9.487e-07,0.0
1,3,3,0.0,0.0006613636,0.0,0.0,3.10153e-05,0.0
1,3,4,0.0,0.0010593801,0.0,0.0,1.2246e-06,0.0
1,3,5,0.0,0.0052565471,0.0,0.0,1.0554e-06,0.0
1,3,6,0.0,0.0025356086,0.0,0.0,2.5348e-06,0.0
1,3,7,0.0,0.0017819044,0.0,0.0,9.371e-07,0.0
1,3,8,0.0,0.0004191391,0.0,0.0,2.2164e-06,0.0
1,3,9,0.0,0.0005635752,0.0,0.0,1.6601e-06,0.0
1,3,10,0.0,0.0010474167,0.0,0.0,1.1091e-06,0.0
1,3,11,0.0,0.0023186306,0.0,0.0,1.149e-06,0.0
1,3,12,0.0,0.0011244126,0.0,0.0,1.1843e-06,0.0
1,3,13,0.0,0.0055751094,0.0,0.0,5.0189e-06,0.0
1,3,14,0.0,0.0034592007,0.0,0.0,2.2925e-06,0.0
1,3,15,0.0,0.0002651211,0.0,0.0,2.9248e-06,0.0
1,3,16,0.0,0.001452191,0.0,0.0,2.1241e-06,0.0
1,3,17,0.0,0.0008986965,0.0,0.0,1.0459e-06,0.0
1,3,18,0.0,0.0014918593,0.0,0.0,5.0369e-06,0.0
