fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.4146580812899472,0.07326651523228997,0.6363636363636364,0.7937430971584324,0.00020178467234282797,2.9266404300441568e-09,7.59889975756958e-09,0.0011777513682824437,0.9011867755228191,0.9999999999999973,2.121059670132444e-11,0.9999999999999992,0.31966012305889246,0.03647727106788741,0.15584722040381838,0.5064301418546515,0.018965837826873312,0.4974944324770424,0.6193039110154288,0.04671042288948279,0.35246581588289067,6.820457309921302e-07,7.351679153318574e-07,9.223208049616277e-07,5.355023208200399e-06,8.575720028086888e-08,7.121116779547934e-08,8.594833707242481e-08,7.852724181203692e-07,0.44118825297606534,0.4750050849731099,0.5410003467009126,0.6202934221289539,0.5596143182040506,0.5765457600781021,0.6467179966272305,0.7124260407743113,0.45042434929446706,0.04733727810650888,1.1456687286348728e-09,0.2827102803738318,0.581892162604656,0.9282803620170222,0.9453825193042495,0.9904552074096087,0.14438869311130936,0.8349748523733103,6.509435320349873e-06,0.0026805531508384004,0.005733544749681704,0.3197733986425631,0.6671459590017232,0.003476658290704563,0.44056162684897127,0.31977339863059695,1.0,1.4449814938621784e-14,2.76219920933545e-14,0.0,3.5985182716343013e-07,0.0,3.9860643640647077e-07,0.0,4.916818470309221e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,1,0.0,0.39947436565853467,0.056542724073507536,0.7272727272727273,0.8246012413228965,0.00020178439453538143,4.0422616964665513e-10,6.773464579153379e-09,0.007554520968802487,0.9004019549354375,0.9999999999999925,1.2958972084439399e-11,0.999999999999999,0.38239085848227355,0.01387246097457685,0.3167035267390378,0.4397494202331113,0.027704998394158034,0.3415359692406717,0.5792743092931465,0.04333045118692028,0.35037873061561725,5.530547692222089e-07,5.961302934364737e-07,7.478881499557113e-07,3.0058288259508546e-06,1.0543946814012394e-07,8.755495320977134e-08,1.056744730327471e-07,6.815776452272838e-07,0.4505575152876207,0.48509249598284304,0.5524892612961936,0.6334682623200883,0.5617830941970433,0.5790557570336564,0.6495334890218267,0.7155274652414331,0.4704677763645301,0.04437869822485206,1.4032890847858735e-09,0.26869158878504673,0.5887272648924087,0.9014934835277467,0.9604359756375072,0.9829620056372339,0.13578534597962105,0.8568199274623823,2.71154463663863e-06,0.0017989952547088134,0.003695282245104686,0.24049377453039758,0.47351075398164183,0.0032088657993404684,0.4364905709338804,0.2404937745440027,1.0,1.8603621929657808e-14,3.72140506912422e-14,0.0,0.0,0.0,0.0,0.0,6.085313091910029e-08,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,2,0.0,0.42092865390181655,0.07468376569308482,0.4545454545454545,0.7258770655484622,0.00020178143854572225,3.540393549142323e-08,5.859508912999927e-09,1.9051025547512393e-05,0.8973978701902148,0.9999999999999961,9.76043185618898e-12,0.9999999999999992,0.48470553765016117,0.022663220455308778,0.30510776180023746,0.4703189470830949,0.03499044946669145,0.3042974562434742,0.6745828848223895,0.08389011161767007,0.23713018861557356,6.580413675510584e-07,7.092939349989395e-07,8.898600434532235e-07,2.807593156942171e-06,2.7723886495314624e-07,2.3021394433291667e-07,2.7785677863232655e-07,1.4993922553885475e-06,0.45403558332618044,0.4888371559846767,0.5567541890271961,0.6383591535410229,0.5633254214590713,0.5808407439316426,0.6515357293132393,0.7177332662768536,0.5354342663648493,0.03846153846153853,1.5530705739334586e-09,0.23130841121495327,0.6323228298931051,0.9298902474631613,0.9576958097731201,0.9919284894153915,0.14598760018778095,0.8262931133333684,2.1536927116708553e-06,0.0012354361534122355,0.002457246689377241,0.2942979288411272,0.5117916936993211,0.0027663877128887753,0.4381352938932373,0.2942979288299029,1.0,1.350602404182207e-14,2.7610929856231316e-14,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,3,0.0,0.4102630697131512,0.06393556218899346,0.5454545454545454,0.5127178177344685,0.00020178216820591132,1.775858268993339e-08,6.337574411633998e-09,0.00011157975763192514,0.7358915035799289,0.9999999999999947,2.7537422239405987e-11,0.999999999999999,0.5047758570172868,0.012602035601115561,0.4235836704109985,0.49094961298677825,0.023343869909903718,0.4229115181991892,0.6231162540365983,0.050110045590315885,0.3358299512486409,6.601994788459675e-07,7.116201341226032e-07,8.927784268639984e-07,2.8012656729949306e-06,1.082514489440139e-07,8.988996923417094e-08,1.0849272121695044e-07,5.85456819726157e-07,0.45951337446484364,0.49473481673999786,0.5634712466215032,0.6460622814146121,0.5618535343075541,0.5791372797282558,0.64962493396407,0.7156281280437065,0.5335963223364488,0.03846153846153853,1.808244934877952e-09,0.27336448598130836,0.6440849051162255,0.9727602656443405,1.0,1.0000000000000002,0.10846273659728826,0.8035308717717085,8.901801065533496e-07,0.000660473074861668,0.0011433979308524342,0.21397536208134993,0.6053085083327375,0.0025925048293815194,0.439576472600203,0.21397536205837342,1.0,1.314231558874477e-14,2.734319211892503e-14,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,4,0.0,0.513221961684759,0.16869433979549917,0.6363636363636364,0.6995415100764611,0.00020178457423001707,3.258611188789104e-08,5.4945573551301966e-09,2.0917415418532625e-05,0.8467085716290988,0.9999999999999895,1.9309007897368863e-11,0.9999999999999994,0.5324055083504248,0.010046582263693524,0.4862287187796707,0.5193506610848416,0.020385740124072335,0.48562961621211764,0.586898995335486,0.05020830058166949,0.3169478678961559,7.192505043747823e-07,7.752704399064657e-07,9.72632294317022e-07,1.8994698635987242e-06,1.9967754444271848e-07,1.6580848110396874e-07,2.0012258841646703e-07,7.636166348104148e-07,0.4655582664066078,0.5012430462567224,0.5708837029011163,0.654562665982745,0.5630628838101798,0.5805369003343485,0.6511949044626612,0.7173576402761518,0.49728901900851097,0.035502958579881685,1.4762814719093915e-09,0.2429906542056074,0.599266901093379,0.9595754104920095,0.9763850014816442,0.9972844804086525,0.1344566110474712,0.8260470281892436,8.717979356565377e-07,0.0013679505820810393,0.0028710584140579243,0.2125517601253739,0.48731977395519777,0.0019279843974983454,0.43770208111517045,0.21255176013041577,1.0,1.4852453229141672e-14,2.950780814453571e-14,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,5,0.0,0.46149305672198104,0.11080296349456571,0.7272727272727273,0.6978976000636159,0.0002017832126482257,4.9163500846033265e-09,7.463831010272019e-09,0.0006663066721409042,0.8878744555198851,0.9999999999999927,1.8815992858310475e-11,0.9999999999999988,0.7099326106065044,0.0,1.0000000000000002,0.7018341716109987,0.008756064166060938,1.0000000000000002,0.6440841406530318,0.03998978148089912,0.41081927777891675,6.324090047663897e-07,6.816651560811045e-07,8.551977614355139e-07,1.6701300015999488e-06,9.582640902096592e-08,7.957244953987321e-08,9.60399881992344e-08,3.664640417468074e-07,0.45778149929936174,0.4928701943150051,0.5613475611909683,0.643626570678166,0.5615110635743297,0.5787409269004223,0.6491803404477822,0.7151381966599998,0.4454851516647401,0.03846153846153853,1.0351779556301764e-09,0.29439252336448585,0.5794140740498243,0.9342506439452715,0.9720360137798671,0.994298244414056,0.13792263241068764,0.8477759286311228,5.025712358474355e-07,0.000483745907025818,0.0008188278155927733,0.2520870813985565,0.5283372921386889,0.002444822228869694,0.43846767716486684,0.2520870813831816,1.0,1.9521291610322308e-14,4.147901560643119e-14,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,6,0.0,0.3770957196956657,0.04281848287267123,0.6363636363636364,0.766471623101771,0.00020178310297395808,1.6053552034534584e-09,7.166990906202896e-09,0.0020600963886058545,0.8437249666988608,0.9999999999999912,1.918241966365839e-11,0.9999999999999979,0.5949897450922939,0.025174866021232183,0.3462967632033805,0.5836821973918016,0.03789786845619433,0.3455344876502347,0.6116792249730892,0.04500078603993078,0.35839668141097486,5.018433603659294e-07,5.409302049683402e-07,6.786356853580145e-07,1.325318972269349e-06,1.2591847524081666e-07,1.0456033591998063e-07,1.2619912401755283e-07,4.815435936584973e-07,0.4413898765295027,0.4752221628587676,0.5412475844992376,0.6205758162533793,0.5622241167881505,0.5795661672210555,0.6501060219874809,0.716158019295915,0.5002150651433758,0.06213017751479291,1.6338538778098605e-09,0.29439252336448585,0.5449040829573095,0.9410045711559017,0.9605671466838588,0.9898633902738345,0.17304164967250546,0.8214475125259528,1.147879357826466e-06,0.0021638442627946565,0.004691633568832234,0.3311980889957527,0.4237027130753972,0.004263186510100289,0.43515183129341156,0.3311980889917238,1.0,1.8272482596186304e-14,3.7249624927090355e-14,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,7,0.0,0.3544694846720875,0.027952170833245533,0.36363636363636365,0.43182825892213744,0.00020177570376022437,1.589347819913055e-08,4.592287524817311e-09,8.17297102986871e-05,0.7231270691846953,0.9999999999999855,1.2266405922142613e-11,0.9999999999999979,0.31693524758277186,0.020151574889385373,0.2233601100280516,0.5269102189561183,0.03201541608208385,0.35910141250493466,0.5430570505920344,0.048361106744222546,0.30339868867602543,7.491967092678138e-07,8.075490511827008e-07,1.0131281240648449e-06,1.0867922710167165e-05,9.555999295201605e-08,7.935122264198867e-08,9.577297833859742e-08,1.7036698310539836e-06,0.44976662616213525,0.48424098564973383,0.5515194456036782,0.6323581676035823,0.5601149798543371,0.5771251925423317,0.647367952673038,0.7131430828936555,0.46500564102832653,0.03846153846153853,1.6763465103135032e-09,0.2990654205607477,0.5636720310540342,0.9064296195051041,0.9400935753026372,0.9908580243391103,0.12388691616462309,0.7869715383284157,8.398612618108503e-06,0.0028200867371392666,0.006248871511658443,0.218456134415207,0.6295030327191882,0.0029549855178024704,0.4403442953239732,0.21845613443282033,1.0,1.2154640561138436e-14,2.5530803797704008e-14,0.0,4.732585952529444e-07,0.0,6.355098957558344e-07,0.0,5.595523103077449e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,8,0.0,0.4338901811509638,0.09352737682729492,0.4545454545454545,0.5588140331135732,0.0002017788102174584,2.163752509909913e-08,6.36917002235833e-09,8.120132982430897e-05,0.7253693939793056,0.9999999999999954,5.548162000353421e-12,0.9999999999999979,0.6597714620568412,0.020136972298885784,0.43266099576866207,0.6502725657320119,0.03206612687841236,0.43199942851776263,0.6879260853964836,0.04164046533563902,0.4243541775017232,5.855945700952127e-07,6.312045069182029e-07,7.918912629006793e-07,1.546497682542197e-06,1.7995116021366514e-07,1.4942806228511197e-07,1.803522377591932e-07,6.881780311156053e-07,0.44751227543091404,0.48181384020009965,0.5487550825025548,0.6291854527456563,0.5625957634000802,0.5799962862686194,0.6505884914600065,0.7166895555404209,0.48256101084528835,0.04437869822485206,1.5934622258716594e-09,0.28971962616822416,0.5634411252165189,0.9532815890748666,0.97481658518851,0.9906604445372269,0.11835816534332981,0.8052923175987998,5.521360090538758e-07,0.0014509141194250005,0.0030016371877765024,0.2905102307736506,0.4233640990923659,0.003138764421324916,0.43659230475293054,0.2905102307687906,1.0,1.6138419896472194e-14,3.307847509887243e-14,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,9,0.0,0.45447503973257447,0.10106388561789154,0.6363636363636364,0.7805123552482969,0.0002017850304899788,1.6519173558689084e-08,7.764865940697672e-09,0.00016404054560173318,0.8497961210541416,0.9999999999999942,1.0986615913907705e-11,0.9999999999999992,0.5671549956050395,0.005081701493844921,0.6291839563573998,0.555070324970635,0.014638516540171289,0.6287515521885476,0.680301399354144,0.053607923282502745,0.3461118575933563,6.94393605157938e-07,7.484775227331855e-07,9.390186607250622e-07,1.8338252367576926e-06,9.837570517623535e-08,8.168933716771897e-08,9.85949662597695e-08,3.762131848297464e-07,0.45754001828749474,0.49261020391909693,0.5610514487939122,0.6432869874910131,0.5613877249890102,0.578598183032612,0.6490202230128562,0.7149617954058543,0.4307125141132655,0.029585798816568032,2.40093487685975e-08,0.30841121495327106,0.5949181322070295,0.9057572166910749,0.9550682690132857,0.9898436529583157,0.11128780296115802,0.834711134692275,1.231041909080802e-06,0.0016965940792365297,0.0033779437334631335,0.14088864662853515,0.5638470411666416,0.001516752274821562,0.43948503749371853,0.1408886466378261,1.0,1.7301841810581656e-14,3.536216373243157e-14,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
