fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.4130677536457974,0.08086626925414293,0.3333333333333333,0.6397276310252044,0.0018778564441382112,8.506277621955108e-10,7.996360407132982e-09,0.00470651378074118,0.843901075084613,0.9999999999999929,3.5026754751038645e-12,0.9999999999999984,0.5959595959595959,0.002469135802469158,0.7503448275862069,0.1286407766990292,0.10263157894736852,0.09328749723878954,0.09130349060055087,0.15459454910084067,0.17361447047751377,0.16509278778427602,0.08004792425555286,0.12608350241818314,0.14520641990597835,0.1537804768125187,0.30485404188755216,0.4110710202955242,0.3907768003040387,0.30928982452733117,0.30174439740515413,0.4032466288694972,0.3759024495515543,0.33719556631450864,0.7696491572109478,0.05735660847880292,2.4469532817888347e-07,0.09064327485380116,0.3666666666666666,0.821562998270938,0.8485576462929476,0.9552448845085459,0.23730190803247403,0.6203253568359401,0.2105238138098673,0.19732821914987264,0.21798838522157205,0.27189349753326625,0.513753830074222,0.20383666655611077,0.47830133789685003,0.27189349755538905,0.9337336155511371,0.118030475953597,0.15081829025741844,5.602508082396308e-08,0.18489523486786916,2.0120593396093446e-08,0.180135166974609,3.5389161636797294e-08,0.31642824927950897,1e-12,0.01214774004416298,1e-12,1e-12,0.00025200194353252274,1e-12
1,1,1,0.0,0.38293487159485834,0.04422291409456218,0.0,0.7133302372182696,0.0018778578486606135,1.1771361968874417e-09,5.963260185378555e-09,0.0025562562332438186,0.835175133242238,0.9999999999999831,1.685096950621327e-12,0.9999999999999973,0.36363636363636376,0.11604938271604945,0.12097886540600666,0.2184466019417477,0.1421052631578947,0.12470827210649155,0.08125647725453586,0.1266901734882449,0.16852954280457907,0.21216612399194848,0.07295983522908317,0.11911873600858358,0.14636957785337767,0.21621190420792866,0.32527754883839005,0.42776453502707695,0.4364156087531401,0.4025287411556467,0.32695751496149267,0.4408860486868298,0.42766088849908973,0.44429947932213976,0.6937177020682685,0.027431421446384052,1.829485655595026e-07,0.05555555555555551,0.5666666666666665,0.681997684806416,0.8058705996980802,0.8799277898123079,0.2836155313019952,0.6759073881084805,0.22440559164316642,0.2559614201535596,0.29232247244668974,0.41896764803671754,0.5199427621427911,0.3358199041765072,0.5086764884094556,0.4189676480049593,0.928040459458353,0.11256685032570743,0.13790907167053176,3.598459004610523e-08,0.25922328158098584,1.730664055426096e-08,0.2064314751892076,2.9207982717486018e-08,0.3093132489338267,1e-12,0.01684398452758512,1e-12,1e-12,0.00027756087147862423,1e-12
1,1,2,0.0,0.4155324143414663,0.07081765257146361,0.3333333333333333,0.6285731005292472,0.00187785576902329,2.6704983903740702e-08,5.351000365587261e-09,4.6704469741422055e-05,0.890033105168575,0.9999999999999913,1.1839910274397776e-12,0.9999999999999971,0.5959595959595959,0.11604938271604945,0.18238042269187987,0.2305825242718446,0.04210526315789478,0.33034855383826073,0.06378679522357794,0.1501106530709918,0.16876856969247359,0.2161903452052771,0.05597076170808161,0.1341546736418543,0.14630512800400222,0.1994254109723856,0.2948665365790136,0.4275256147969175,0.41324752583386026,0.38278067330890336,0.29150665536230375,0.4298380478217503,0.39998059808725117,0.40277035947740925,0.5992377972266623,0.02992518703241888,1.2891390865897792e-07,0.09356725146198833,0.13333333333333341,0.8063046165300722,0.8650088079581595,0.9551832902260435,0.16933006531125133,0.562119955160111,0.20264755310483312,0.18056851061715218,0.20267152814736855,0.3696040898337227,0.6392638433738408,0.25118440483184284,0.611216509322631,0.369604089808261,0.9320192368868838,0.13210539345638342,0.16555589451502828,2.3334283988647826e-08,0.1870737238979485,7.129553131997186e-09,0.19070507628703834,2.50401724968101e-08,0.2633684445137503,1e-12,0.03141001688593285,1e-12,1e-12,8.1647518238276e-05,1e-12
1,1,3,0.0,0.39192750181671643,0.049872311580598724,0.0,0.47608207421266113,0.0018778563762253844,1.8657961681180685e-08,5.1139262563809465e-09,8.567225055996689e-05,0.7146440431127912,0.9999999999999891,3.492618529254304e-12,0.9999999999999967,0.7979797979797981,0.059259259259259324,0.3837665782493369,0.37864077669902924,0.06578947368421062,0.41438866799204777,0.058752925855870546,0.14014178045640574,0.18649887250117897,0.21832319587865026,0.0527988442953406,0.1365185801940704,0.17689980278833867,0.21302906002568003,0.29847098742392913,0.42945749326919175,0.4398359796067607,0.39703071290030384,0.30168648886292826,0.4475712196547582,0.44463123445954994,0.4332402306850565,0.6828045268927043,0.02493765586034913,1.5415274986062143e-07,0.07894736842105265,0.3666666666666666,0.8137814929167089,1.0,0.9926511940077596,0.0,0.5594198193180482,0.1658198813588984,0.14002571376761885,0.15640604914179423,0.21180336372723846,0.5814765541447752,0.14815196909911704,0.5501826207273659,0.21180336372877123,0.9310782140813176,0.17608118066538125,0.2162319392758822,1.017592054843045e-08,0.20143107517855294,6.017936371489447e-09,0.21278796336598363,2.195229159253655e-08,0.2811231526102589,1e-12,0.02389822829664338,1e-12,1e-12,2.7125422009394015e-05,1e-12
1,1,4,0.0,0.5453010717589897,0.19540947542474288,0.6666666666666667,0.6755765772985888,0.001877858176601967,2.0705287340078274e-08,4.860198891558965e-09,6.549266242888838e-05,0.8724123644409884,0.9999999999999831,2.2340428880879845e-12,0.9999999999999989,0.6767676767676769,0.07654320987654326,0.27988005997001497,0.43446601941747587,0.10263157894736852,0.3455240777556882,0.0853427156916857,0.15253564727443591,0.17952602548708332,0.19029559315683128,0.07747774112101594,0.12664500593160355,0.1632638069763742,0.17700689572243014,0.3477055442431888,0.47080593202334986,0.47570903003394993,0.41736769876038243,0.35011935824762247,0.4720502245594008,0.46983220951893795,0.44456553883491,0.6372024484775276,0.01745635910224433,1.3366027997469886e-07,0.05847953216374266,0.3666666666666666,0.8245950595441882,0.9323103115478251,0.9878154869050713,0.14051315407823833,0.662137202596165,0.12263282166769882,0.08881043884139395,0.11314310947466444,0.18279088697449153,0.4210670635293328,0.13079383489368504,0.4045463670099576,0.18279088698930862,0.9468866852833647,0.17249682485295423,0.22135552635422126,1.426711134614156e-09,0.0907734821683441,7.864788451310592e-09,0.15375419936068466,1.0578693097714968e-08,0.19945592955971603,1e-12,0.009140676903258831,1e-12,1e-12,0.00017017132970243337,1e-12
1,1,5,0.0,0.4704653827424966,0.11448141605248739,0.6666666666666667,0.6565988564755632,0.0018778570331148148,5.541917345577309e-10,5.021419781673832e-09,0.004638268664649155,0.8964714776353652,0.9999999999999876,2.3649503681072697e-12,0.9999999999999993,0.6717171717171717,0.11604938271604945,0.20240266963292555,0.3762135922330097,0.1236842105263159,0.25537500801641766,0.0669466699831311,0.1286247152916275,0.16672001294595065,0.21102048998348513,0.06138519159492286,0.12454426441285396,0.1581603399471363,0.2018509384878823,0.31645450962232824,0.43388841723311483,0.44090960263620144,0.40743489835883423,0.3239450889166121,0.4551865628374661,0.44862918249837674,0.4445819911673271,0.5129850208609368,0.009975062344139626,1.4889976977025542e-07,0.07894736842105265,0.13333333333333341,0.7772824007873007,0.8717917402745208,0.9584294776716367,0.27106958731474745,0.6938964489281378,0.17447652719158768,0.17007451158507902,0.20028545026928324,0.24601758494527956,0.621681766613875,0.16441984043753302,0.5867081441604317,0.2460175849473471,0.9283065067127834,0.167250895320119,0.2006242964200579,3.170993641552768e-08,0.18453953157105826,1.4535894013346501e-08,0.2276527741581725,9.986301803411727e-09,0.21146754760632785,1e-12,0.014034686049905213,1e-12,1e-12,4.310907633917945e-05,1e-12
1,1,6,0.0,0.35447661739374725,0.033782629430906444,0.0,0.5766561172796284,0.0018778571426422415,2.6227010191547782e-09,5.855747358162109e-09,0.0010994503094766276,0.7156554412416081,0.9999999999999769,2.5183089358141782e-12,0.999999999999996,0.7070707070707071,0.12098765432098763,0.20465517241379313,0.35194174757281566,0.11842105263157901,0.24683151093439368,0.07909572558373075,0.20043376057151385,0.24304942065535184,0.2853732589617516,0.06906500141779363,0.19423635336386078,0.20388363484143932,0.27438268914270014,0.29406536804269645,0.4509507862255566,0.4525326020173608,0.4221089692981262,0.28987926812364523,0.4659027366521334,0.4314221926984719,0.4487735268087939,0.7115847967747564,0.04488778054862835,2.1547073598030705e-07,0.10233918128654967,0.4,0.8970319470682186,0.8415310610833062,0.916205368954973,0.27312715930794457,0.5429112023970107,0.2930754383397575,0.3239808332179255,0.3858609273875371,0.3574170100042273,0.3023201318985122,0.2509433951220797,0.2977554019358681,0.35741700999397524,0.9098289249674261,0.10562858885180798,0.13956089609477496,4.140228929215508e-08,0.41817570792516745,1.766432809591232e-08,0.3037777088003749,3.371998270316747e-08,0.35645957883051504,1e-12,0.06363204681149241,1e-12,1e-12,0.0002117817255308438,1e-12
1,1,7,0.0,0.28804831214556814,0.00615707662554894,0.3333333333333333,0.12619217296634339,0.0018778503174059216,6.766493108393411e-09,1.3296278890073795e-09,6.554598231509878e-05,0.46859462464638413,0.9999999999999574,1.4536990927964573e-12,0.9999999999999938,0.7777777777777779,0.0,1.0,0.5024271844660195,0.16052631578947382,0.2769861096578424,0.11502254224691676,0.15998338018216496,0.20674758123364978,0.23238510224658296,0.0978829592251073,0.13142359189699138,0.19466370430302185,0.2100717029256087,0.3435882769156361,0.43685107443063365,0.44601198730388264,0.39881319898319023,0.3291858513454424,0.41961997756911573,0.4345717887856771,0.4027283293947548,0.490214913596976,0.02992518703241888,1.0249032933100438e-07,0.08187134502923969,0.4,0.7770139671146108,0.800394885674196,0.9235432517922839,0.1796797119712537,0.38442968144769907,0.21749352803550698,0.19759253402791144,0.21593210662714624,0.24663222512610702,0.48723382003400684,0.20116697870655245,0.46492271324544204,0.246632225114355,0.9232492581819092,0.14468550458854912,0.18570425145316555,1.4748880323938284e-08,0.25289627396360037,1.2258336991131477e-08,0.25182821884611295,3.5662855019409743e-08,0.32187811259471677,1e-12,0.28195956265728384,1e-12,1e-12,0.00011145157457234767,1e-12
1,1,8,0.0,0.44866831702215076,0.11759019811508471,0.3333333333333333,0.5844551489647735,0.0018778551218550511,1.4465131590589659e-08,6.381950540482921e-09,0.00017003514092088216,0.7364599502993243,0.9999999999999902,9.092786033392929e-13,0.9999999999999953,0.7979797979797981,0.18024691358024697,0.1616300940438872,0.266990291262136,0.10000000000000006,0.21185153231554074,0.10568827579919751,0.15248265190605254,0.2207878995073716,0.24531127128017097,0.09331726937484955,0.14773370988121995,0.19740548741829664,0.24035325449778208,0.30989915533783935,0.39679455453889917,0.41660084944415054,0.36798679967461806,0.3095449856934603,0.4140190410566777,0.4151962419186629,0.40673886044777896,0.6514937991836909,0.03740648379052369,2.087018707875243e-07,0.087719298245614,0.4999999999999999,0.8654436061511226,0.8503002400797293,0.9314676070188335,0.30703680930711513,0.5668234581050255,0.24434922288549032,0.26286819245275694,0.2942655520914039,0.3667315759221011,0.42583336181395187,0.27411412050997624,0.4268627405121874,0.3667315759533879,0.9123594743616941,0.14936792931997683,0.18781328121639143,2.326993908608573e-08,0.22231922001836155,1.4707228398431646e-08,0.2687069792976504,2.871353777816635e-08,0.35366439539350014,1e-12,0.43106307868200955,1e-12,1e-12,3.62938143105692e-05,1e-12
1,1,9,0.0,0.4566419795946656,0.09605781308927232,0.0,0.7002830613768699,0.0018778576337279613,1.8003636179504407e-08,7.239618566060515e-09,0.00014844615488164068,0.8140632745212452,0.9999999999999905,1.6457242994993805e-12,0.9999999999999987,0.9141414141414143,0.1382716049382716,0.23077221952404084,0.3228155339805826,0.04473684210526322,0.44749471918489064,0.08975512838660614,0.11427959371537412,0.14651133873760572,0.20466871539880202,0.083956349133168,0.11667302282647148,0.13696769057982427,0.21462767839840816,0.3378847326566348,0.42572688241788276,0.42864196648240893,0.4052196497972918,0.3499656738249415,0.45669336821887474,0.44073351201305155,0.46291240785247256,0.7227937760022309,0.027431421446384052,1.7683250438311851e-07,0.07017543859649117,0.5666666666666665,0.7157627747171458,0.8424944980592413,0.9440658788059761,0.17397719350155322,0.6353065560595245,0.15430942278709697,0.13472671244029266,0.16628337417272698,0.2041743957018063,0.6251440164024417,0.1591084156612432,0.5952645454702695,0.2041743956986949,0.9365095140422526,0.1622738973125044,0.20477592332969086,3.7631969253565655e-08,0.1705222757078351,1.1974198591836021e-08,0.15162093886078534,1.1323065832898997e-08,0.22780705822116076,1e-12,0.006892698325236814,1e-12,1e-12,7.59715238920603e-05,1e-12
