fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,1,2.223648367480654,4.245334944682201,2,0.8012128268716615,-174.5810992017222,0.3380551427098071,7.609940636185393,22.510944738734267,0.8718839054878295,0.999999999999992,1.0000001185151457,0.999999999999998,0.1,0.1,1.0,0.265,0.075,3.5333333333333337,0.285,0.04,7.125000000000001,0.0233580284725708,0.032361208117519,0.0429856725273581,0.074875605136459,0.0355402134353003,0.046757363887252,0.0592834632299028,0.1040463861658995,-2.862843411908405,-2.836452273411196,-2.8053086416326094,-2.7118292641966955,-2.010671701148428,-1.987286582042945,-1.9611726125183564,-1.86785245167611,0.7494549662402474,0.9279279279279278,0.0739619647438966,-0.3713713713713717,0.4848484848484848,0.96081609851305,0.948799790940348,0.9832533753855216,0.1185428760667989,-0.2188151163868693,0.1303450928,0.8068931949,0.3564803789,0.8570490318,-0.0252008812,0.2988306718,0.002997389,0.4026495028,80.610129413,5.8962903089,16.099854772,0.005572884636584163,0.03650895139283141,0.008643479538312413,0.048839485046765496,0.02222772581249914,0.06884953708263834
1,6,1,1,3.584696276270438,15.854065930753766,4,0.4378249815215372,-175.29828504492633,0.5883098720068655,3.365890291980908,5.7212881376595845,0.7624477172971253,0.9999999999999768,1.0000003275143834,0.999999999999996,0.11,0.0849999999999999,1.2941176470588238,0.265,0.06,4.416666666666666,0.3099999999999999,0.05,6.199999999999998,0.0219947670056706,0.0302868347986587,0.0372698921959221,0.067448834338718,0.0269815111157988,0.036257170124096,0.0454299027078584,0.0792609380911673,-2.159084174787382,-2.1407782682910628,-2.125362186444648,-2.058737924943674,-1.7402628727049425,-1.7236731725333436,-1.7072675583141543,-1.646760080300809,0.7356572513596265,0.7077077077077075,0.0505479682119123,-0.503503503503503,0.494949494949495,0.98035044917334,0.9682174127112362,0.995600962486621,0.1095255869896674,-0.2468130416368044,0.0887286441,0.7654417225,0.3379155737,0.5948545697,0.0656180583,0.1973987374,0.0126426122,0.2794681375,99.0993301237,5.5078119802,14.947544511,0.0025703015263260835,0.026943230094872754,0.0030481014184820087,0.03002717614649192,0.014651511301791206,0.04576844821494717
1,6,2,1,2.6666619290670943,8.15612242749375,3,0.7787187746249691,-173.69919866133867,1.0085170880311567,4.363605684130351,4.326754336556709,0.8969241843643943,0.9999999999999876,1.000000163105023,0.999999999999994,0.1,0.1,1.0,0.275,0.055,5.0,0.18,0.065,2.769230769230769,0.0395205880517339,0.0542636020126793,0.0716740436737458,0.1148783842356281,0.0474929169813437,0.0635196713656561,0.0811613504182083,0.1332152856508089,-2.946408369111428,-2.901182059020779,-2.847773031839199,-2.71523751985435,-2.4778617423084857,-2.436169578281308,-2.390276332578748,-2.2548626889964893,0.6915538840091312,0.9059059059059056,0.2199593068030075,-0.0410410410410407,0.51010101010101,0.9570826994804844,0.928426401061156,0.9755360658259784,0.1505465282876872,-0.2105888051937667,0.2128775733,0.8101958343,0.3542917589,0.832433164,0.0733413011,0.3391088593,0.0175600088,0.3910847421,60.6613920304,6.2682238589,16.0633239208,0.014159059470427239,0.05555723358291205,0.038334718193800674,0.08335422777284916,0.08847941744718567,0.12313407505898104
1,6,3,1,3.1857156048000586,12.694836283864214,4,0.7424618175476648,-171.97389622833057,0.903122560635269,5.634465583325001,6.238871476493334,0.8872246584996805,0.9999999999999872,1.0000002172833455,0.9999999999999964,0.1,0.12,0.8333333333333333,0.265,0.08,3.3125,0.19,0.0399999999999999,4.750000000000001,0.0660980186359747,0.0718767217276171,0.0892776556908734,0.1237227721028941,0.081567472327326,0.0888480716675258,0.1047754730751086,0.1452602643213184,-2.623398135172657,-2.6071653407072364,-2.558284860078215,-2.4615260395978056,-2.1671577911398145,-2.149978295522141,-2.1123955760375406,-2.016866587104386,0.7381326703590254,0.971971971971972,0.1622595287078087,-0.3273273273273273,0.494949494949495,0.9832101942114216,0.9594200880213208,0.9935760134709366,0.132679256453997,-0.2565457298302811,0.2342784025,0.8836216058,0.3863095353,1.7354557611,-0.4054979163,0.6790660163,-0.1729565156,0.8153330478,55.4621814228,5.1105185551,13.8271886181,0.022821190172833565,0.08061066906118529,0.026597726908155747,0.09496379746803531,0.060583329176316064,0.11815509716536254
1,6,4,1,2.9233060517222773,9.976046772005605,3,0.7659163863013254,-169.92298428576916,0.7112759975546054,5.320659179597937,7.480442469436015,0.9221427748478218,0.9999999999999832,1.000000234312705,0.9999999999999968,0.105,0.09,1.1666666666666667,0.29,0.045,6.444444444444445,0.195,0.0399999999999999,4.875000000000001,0.0306728134973408,0.0411905325349898,0.0515812423792117,0.0913101834843439,0.039830748221249,0.0509184285166346,0.0643590803989488,0.1152889007249584,-2.7708164198486886,-2.7407515779514755,-2.71104979113362,-2.597484831963872,-2.1233706522101423,-2.098850751269037,-2.069127360626597,-1.95649837818184,0.7069242449878925,0.971971971971972,0.1196955702359042,-0.2392392392392394,0.4393939393939394,0.9499760894911636,0.937624538322302,0.9822036951085116,0.1370319566911086,-0.2095640453745716,0.1592575268,0.836122928,0.3687315808,0.6381128447,-0.1506921441,0.2069264427,-0.0449415775,0.2997912722,73.6490526176,4.506939197,12.2840938434,0.016372683998311148,0.05279753226785407,0.01889296877380825,0.05392015904354012,0.036383235332206144,0.08483799471381262
1,6,5,1,3.2841104925249174,12.128790392463705,3,0.7200066795159834,-173.23856085108133,0.6338119930412288,5.274304341208529,8.321559704007433,0.8981859468229243,0.9999999999999906,1.0000001414630906,0.9999999999999972,0.1,0.08,1.25,0.265,0.135,1.962962962962963,0.25,0.0549999999999999,4.545454545454546,0.0272011545847414,0.0343049241774534,0.0447927935931674,0.0781188490935178,0.0376445696050477,0.0463361850323918,0.0616221925293362,0.1062326874483386,-2.3609571833428875,-2.343716521588641,-2.318262738669704,-2.237381279468908,-1.7225785268589624,-1.7070208756773042,-1.6796595209802825,-1.59980848237962,0.7471336217992098,0.8178178178178177,0.1324713987866117,-0.4814814814814818,0.5,0.9627126251289015,0.9509507071858152,0.9862583417211276,0.1260253123064615,-0.1968744910317184,0.1099147244,0.8435113687,0.3678415616,1.164309583,0.0272949425,0.4145589534,-0.0162039123,0.5470033303,87.3309608744,5.3525122851,14.7344106898,0.011016877481688237,0.039779200275796824,0.008394940639858132,0.040912697904320144,0.02063492710917769,0.06164624176739236
1,6,6,1,4.294851813960921,21.43220825524245,5,0.7581919189132651,-168.40990774391582,1.857968984798161,4.670231894202786,2.513622096178388,0.9291775362786012,0.9999999999999918,1.0000004921416514,0.9999999999999988,0.1,0.1149999999999999,0.8695652173913044,0.25,0.0399999999999999,6.250000000000001,0.2699999999999999,0.03,8.999999999999996,0.0192379168400387,0.0332674552430423,0.0389555285871008,0.0655278651715239,0.0287145606324171,0.0471830318485146,0.0572556865566294,0.0907287786665458,-2.091543950255576,-2.0616249753323834,-2.0494947598645865,-1.9928273878468608,-1.4549507500296217,-1.427285642576495,-1.4121971671105154,-1.3620556757453777,0.7074543246599134,0.7297297297297298,0.0977214696972572,-0.4814814814814818,0.5303030303030303,0.972607456372084,0.9664933829556036,0.9896959445436676,0.1051529493278118,-0.2006614495818953,0.0742885404,0.7656422948,0.3375882371,0.7543115622,-0.253168048,0.2526031727,-0.087514949,0.3543824964,102.8166117924,7.3680411339,18.505710034,0.002149398785649787,0.023132434062342465,0.0025181726890687816,0.029204041893886284,0.008591276163264418,0.04332456751770526
1,6,7,1,2.7370653162538576,8.71870263265893,3,0.766683303495538,-175.14291839596018,0.0984708732430046,6.091662444098087,61.8625817307946,0.8239403483432173,0.9999999999999888,1.000000254931999,0.999999999999996,0.1,0.09,1.1111111111111112,0.255,0.04,6.375,0.235,0.065,3.615384615384616,0.0242780010441103,0.0368897539231567,0.0458264969407364,0.0806098535688322,0.0337739195306804,0.0436506366646476,0.0534366696338662,0.0898553910110861,-2.5925795237438405,-2.5590689825161936,-2.5353232670550985,-2.4429008165440105,-2.1815044212481505,-2.159205186596255,-2.1371106948201053,-2.054886044392516,0.7152550519097852,0.8398398398398399,0.0758367791499719,-0.4374374374374374,0.5,0.963009613479994,0.9501170313676164,0.9890040822281938,0.1281058735808603,-0.2326687369597883,0.1094047431,0.8570504637,0.3713747228,0.4376059285,-0.0206965789,0.1689365556,-0.0069242731,0.2055912824,84.6784434074,7.1157318808,18.1220614912,0.004349453603046708,0.03851531800314838,0.004599450064556245,0.043981941260140454,0.027304025603307105,0.0685187259650791
1,6,8,1,3.374431180041461,13.54058765422326,4,0.7003967389372112,-166.00490969930553,1.3247672158232742,5.350371010919522,4.038725405500425,0.9050294248161954,0.9999999999999916,1.0000002449178815,0.9999999999999976,0.1,0.125,0.8,0.26,0.0699999999999999,3.714285714285715,0.25,0.0549999999999999,4.545454545454546,0.032990145531562,0.0433537555278702,0.0583382138663979,0.0897883340882014,0.0402368250737729,0.0514847534701603,0.0700005685900637,0.1085954829323876,-3.095439035956563,-3.0622646864008014,-3.01429880781186,-2.913625656064496,-2.503396619968993,-2.474058105359559,-2.425762410965263,-2.3250934327873978,0.7108347038973662,0.971971971971972,0.2199593068030075,-0.4154154154154152,0.5,0.957085086928051,0.9364922436340236,0.9804812081474,0.1283040143182605,-0.2106049621438242,0.1699451187,0.8320095887,0.3617349359,1.4399351447,0.0425189102,0.6047760321,0.0075955668,0.6764947494,70.0018443553,5.6886206436,14.8223504866,0.01565384106815227,0.053804806877794584,0.020236042063493397,0.06407797795909569,0.04804759037233823,0.09766305741757432
1,6,9,1,3.423184178882153,15.975422328148646,3,0.4034455419223961,-176.20782680972255,0.5084110544541293,5.5907598205079,10.996534736072146,0.7887454527309378,0.9999999999999888,1.000000142419914,0.9999999999999968,0.11,0.125,0.8800000000000001,0.31,0.0699999999999999,4.428571428571429,0.2799999999999999,0.045,6.2222222222222205,0.0374175328300134,0.0397753872764586,0.0454735129090174,0.0664471895201776,0.0460290118573391,0.045214738442956,0.0526711331745557,0.0759292535687993,-2.779927853437927,-2.773118395055316,-2.7566622692701555,-2.696090515899473,-2.378065862850294,-2.380095689578612,-2.3615083342066447,-2.303530321425252,0.6992024728647741,0.7737737737737733,0.0720871503378213,-0.3053053053053052,0.4696969696969697,0.947115615514988,0.9419284601817522,0.9857388325817004,0.1218092267974525,-0.231062138564608,0.1129751064,0.8189864972,0.3579960398,1.3934467304,0.3868068727,0.5584663886,0.1574407239,0.6546540656,85.5024252818,6.2003855803,16.3960611066,0.006156816186505104,0.04124244335882277,0.00486057214511545,0.04492390998417091,0.020776705400370372,0.06265523833721888
