fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,3.94067e-05,0.0,0.0,2.139e-07,0.0
1,1,1,0.0,5.64081e-05,0.0,0.0,7.714e-07,0.0
1,1,2,0.0,0.0001012506,0.0,0.0,1.1287e-06,0.0
1,1,3,0.0,0.0001231874,0.0,0.0,5.054e-07,0.0
1,1,4,0.0,8.96804e-05,0.0,0.0,6.447e-07,0.0
1,1,5,0.0,0.0001741655,0.0,0.0,8.916e-07,0.0
1,1,6,0.0,0.0002361025,0.0,0.0,3.216e-07,0.0
1,1,7,0.0,7.70892e-05,0.0,0.0,1.82e-07,0.0
1,1,8,0.0,0.0002346185,0.0,0.0,1.5716e-06,0.0
1,1,9,0.0,7.24561e-05,0.0,0.0,3.684e-07,0.0
1,1,10,0.0,5.03581e-05,0.0,0.0,3.1893e-06,0.0
1,1,11,0.0,7.36156e-05,0.0,0.0,1.1734e-06,0.0
1,1,12,0.0,6.28139e-05,0.0,0.0,1.5575e-06,0.0
1,1,13,0.0,0.0001535097,0.0,0.0,5.4343e-06,0.0
1,1,14,0.0,5.6174e-05,0.0,0.0,4.599e-07,0.0
1,1,15,0.0,2.74859e-05,0.0,0.0,5.559e-07,0.0
1,1,16,0.0,8.22013e-05,0.0,0.0,1.6953e-06,0.0
1,1,17,0.0,0.0010128279,0.0,0.0,2.186e-06,0.0
1,1,18,0.0,0.0001300684,0.0,0.0,6.234e-07,0.0
1,1,19,0.0,2.07605e-05,0.0,0.0,1.9983e-06,0.0
1,2,0,0.0,0.0002905766,0.0,0.0,5.4928e-06,0.0
1,2,1,0.0,0.0001411486,0.0,0.0,3.711e-07,0.0
1,2,2,0.0,0.000165202,0.0,0.0,8.2445e-06,0.0
1,2,3,0.0,0.0002119779,0.0,0.0,1.4234e-06,0.0
1,2,4,0.0,0.0001794019,0.0,0.0,1.5791e-06,0.0
1,2,5,0.0,0.0009084794,0.0,0.0,3.3671e-06,0.0
1,2,6,0.0,4.30685e-05,0.0,0.0,9.152e-07,0.0
1,2,7,0.0,0.000151987,0.0,0.0,1.427e-06,0.0
1,2,8,0.0,0.001087154,0.0,0.0,7.189e-07,0.0
1,2,9,0.0,0.0002161854,0.0,0.0,3.933e-07,0.0
1,2,10,0.0,2.68864e-05,0.0,0.0,6.524e-07,0.0
1,2,11,0.0,0.0001811128,0.0,0.0,5.8716e-06,0.0
1,2,12,0.0,0.0005548421,0.0,0.0,1.2698e-06,0.0
