fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.0012447282,0.0,0.0,4.656e-07,0.0
1,1,1,0.0,0.0034332739,0.0,0.0,1.9016e-06,0.0
1,1,2,0.0,0.0003976002,0.0,0.0,8.095e-07,0.0
1,1,3,0.0,0.0002367037,0.0,0.0,1.9435e-06,0.0
1,1,4,0.0,0.0005240959,0.0,0.0,7.087e-06,0.0
1,1,5,0.0,0.0024057192,0.0,0.0,2.5626e-06,0.0
1,1,6,0.0,0.0006674861,0.0,0.0,3.4628e-06,0.0
1,1,7,0.0,0.0011477268,0.0,0.0,2.6063e-06,0.0
1,1,8,0.0,0.0032848905,0.0,0.0,8.419e-07,0.0
1,1,9,0.0,5.89699e-05,0.0,0.0,5.903e-07,0.0
1,1,10,0.0,0.0004203319,0.0,0.0,1.014e-06,0.0
1,1,11,0.0,0.0007013972,0.0,0.0,1.3419e-06,0.0
1,1,12,0.0,0.0019961837,0.0,0.0,1.3781e-06,0.0
1,1,13,0.0,0.0033843574,0.0,0.0,3.7185e-06,0.0
1,1,14,0.0,0.0018610075,0.0,0.0,3.2444e-06,0.0
1,1,15,0.0,0.0003849906,0.0,0.0,2.8282e-06,0.0
1,1,16,0.0,0.0006083777,0.0,0.0,8.469e-07,0.0
1,1,17,0.0,0.0048834989,0.0,0.0,6.8901e-06,0.0
1,1,18,0.0,0.003382612,0.0,0.0,5.4743e-06,0.0
1,1,19,0.0,0.0003612945,0.0,0.0,1.2924e-06,0.0
1,2,0,0.0,0.0018516528,0.0,0.0,3.354e-06,0.0
1,2,1,0.0,0.0004182648,0.0,0.0,3.848e-07,0.0
1,2,2,0.0,0.0123106736,0.0,0.0,3.9201e-06,0.0
1,2,3,0.0,0.0037645893,0.0,0.0,3.593e-07,0.0
1,2,4,0.0,0.0011631224,0.0,0.0,4.247e-07,0.0
1,2,5,0.0,0.0048939877,0.0,0.0,1.4593e-06,0.0
1,2,6,0.0,0.0004927266,0.0,0.0,1.5891e-06,0.0
1,2,7,0.0,0.0014165257,0.0,0.0,3.2104e-06,0.0
1,2,8,0.0,0.0031931638,0.0,0.0,3.97e-06,0.0
1,2,9,0.0,0.0020829416,0.0,0.0,2.1579e-06,0.0
1,2,10,0.0,0.0009226078,0.0,0.0,2.2767e-06,0.0
1,2,11,0.0,0.0010239026,0.0,0.0,1.9063e-06,0.0
1,2,12,0.0,0.0009767622,0.0,0.0,2.1249e-06,0.0
1,2,13,0.0,0.005124281,0.0,0.0,7.085e-07,0.0
1,2,14,0.0,0.0018955364,0.0,0.0,8.336e-07,0.0
1,2,15,0.0,0.0003737693,0.0,0.0,3.532e-06,0.0
1,2,16,0.0,0.0022714708,0.0,0.0,4.689e-07,0.0
1,2,17,0.0,0.0089509433,0.0,0.0,1.1646e-06,0.0
1,2,18,0.0,0.0091606084,0.0,0.0,1.749e-06,0.0
1,2,19,0.0,0.0016113988,0.0,0.0,1.6028e-06,0.0
1,3,0,0.0,0.0021487566,0.0,0.0,1.3665e-06,0.0
1,3,1,0.0,0.0100983706,0.0,0.0,7.089e-07,0.0
1,3,2,0.0,0.002121794,0.0,0.0,1.6947e-06,0.0
1,3,3,0.0,0.0038790407,0.0,0.0,4.0167e-06,0.0
1,3,4,0.0,0.0035252892,0.0,0.0,4.4077e-06,0.0
1,3,5,0.0,0.0111867829,0.0,0.0,7.5615e-06,0.0
1,3,6,0.0,0.0003351698,0.0,0.0,2.0894e-06,0.0
1,3,7,0.0,0.0002770607,0.0,0.0,1.6942e-06,0.0
1,3,8,0.0,0.0021939213,0.0,0.0,3.6447e-06,0.0
1,3,9,0.0,0.0034993892,0.0,0.0,2.6429e-06,0.0
1,3,10,0.0,0.000702142,0.0,0.0,1.1628e-06,0.0
1,3,11,0.0,0.0019867214,0.0,0.0,5.0251e-06,0.0
1,3,12,0.0,0.0011507928,0.0,0.0,2.1379e-06,0.0
1,3,13,0.0,0.0079134285,0.0,0.0,5.9848e-06,0.0
1,3,14,0.0,0.0009154337,0.0,0.0,4.108e-07,0.0
1,3,15,0.0,0.0012355587,0.0,0.0,7.742e-07,0.0
1,3,16,0.0,0.010045793,0.0,0.0,1.5877e-06,0.0
1,3,17,0.0,0.0021686121,0.0,0.0,2.549e-07,0.0
1,3,18,0.0,0.0045337684,0.0,0.0,5.8203e-06,0.0
1,3,19,0.0,0.0009279509,0.0,0.0,1.272e-06,0.0
1,4,0,0.0,0.0020635198,0.0,0.0,1.1362e-06,0.0
1,4,1,0.0,0.0037226097,0.0,0.0,1.563e-06,0.0
1,4,2,0.0,0.0013977559,0.0,0.0,1.676e-07,0.0
