fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,0.0,0.4130600848685062,0.0728373654144945,0.6000000000000001,0.7908132205322403,0.0001889907789258,2.95380945823917e-09,7.675513075404961e-09,0.0005674942529303,0.8997705034414815,0.9999999999999972,6.393327944690439e-13,0.9999999999999992,0.1178195549128304,0.0689706613625062,0.1092074730803002,0.3840961738158,0.0345177959705045,0.229253701090933,0.5889767054908486,0.0378380469687004,0.4178637036674251,4.743926475247663e-06,7.441530341023364e-06,1.5448376074870716e-05,0.000104758381384,6.658985409830842e-07,8.839596967918212e-07,1.5405863005135912e-06,1.3877850370136144e-05,0.4540710776373254,0.444494835744335,0.4890759974619822,0.58984138367722,0.5924238401743334,0.5314301003479085,0.6103642266654687,0.6570601709472524,0.3936462572967504,0.0457142857142857,1.3744790926772532e-08,0.1337047353760445,0.6468520146181247,0.929636114168367,0.9482215568655374,0.9910315287799676,0.0292294801149194,0.8174195004731742,0.000107914926261,0.0096934086286451,0.018901938924541,0.2434993529452444,0.4783327593066396,0.0090132964613996,0.3871147056705556,0.2434993529342618,1.0,6.021294855515718e-11,1.1001579386746209e-10,4.150401645384343e-14,3.1277761769557006e-05,5.3039286860470205e-14,2.1109251769389632e-05,3.9525086881383574e-13,2.1174811113104563e-05,1e-12,0.181818181819,1e-12,1e-12,0.181818181819,1e-12,True
1,1,1,0.0,0.3976226785376443,0.0558495321703616,0.6000000000000001,0.8219084990368771,0.0001889904970485,4.17588343329065e-10,6.852040201513446e-09,0.0037004391155699,0.8988076152022526,0.999999999999992,3.903070392113992e-13,0.999999999999999,0.0969309873865187,0.0755345599204375,0.0881742030527021,0.3607316878344916,0.0326017534691981,0.2264897400124204,0.5213810316139768,0.053081595543003,0.301876799191152,2.725214221698563e-06,3.731838305774217e-06,6.446718109310021e-06,3.887812468515398e-05,5.98518690003836e-07,7.165245739594309e-07,9.80640295099005e-07,7.553310360270304e-06,0.4650884363106514,0.4578864191856204,0.5038076967845064,0.6075984811592908,0.597121463694309,0.5384974277030913,0.617259585000096,0.6657770100890211,0.4138147590696371,0.0371428571428572,1.8082449348779478e-09,0.1281337047353759,0.6495813480131378,0.9025139873044556,0.9624924595599592,0.9839415710749708,0.0198723486143959,0.8220356090072518,5.480580982479581e-05,0.0050713664442441,0.0106327115167704,0.2941704956302913,0.5806360183915936,0.0090965856715994,0.3911209276773462,0.2941704956421292,1.0,6.857118331535756e-11,1.2485078803476938e-10,5.775521481815923e-15,1.476725127377673e-05,8.554546920426596e-15,1.0427678283773364e-05,3.793113243142824e-14,7.99826551052444e-06,1e-12,0.09090909091,1e-12,1e-12,0.09090909091,1e-12,True
1,1,2,0.0,0.4193925914158056,0.0741669463504827,0.5000000000000001,0.7237345823760015,0.0001889875870101,3.5216714663253696e-08,5.909094810642858e-09,1.139928871052663e-05,0.8970535025080152,0.999999999999996,2.932652810881448e-13,0.9999999999999992,0.1491524062022976,0.0771755345599204,0.1150931984315991,0.417844875788801,0.0306857109678917,0.2681757497654818,0.6511647254575706,0.0358262080705691,0.4712178848488563,2.044056921712483e-06,2.621444752730451e-06,4.742143031428001e-06,3.034192415805037e-05,6.642369378701644e-07,7.333290863398927e-07,1.0674488833533393e-06,8.530873789525459e-06,0.4688703437749482,0.4624834690690416,0.5088655798838924,0.6137009463119028,0.5993167436557268,0.5418002662930121,0.6204831006480104,0.6698591129800235,0.4667193729540212,0.0342857142857143,1.5530705739334576e-09,0.0473537604456824,0.7041680159134014,0.9307540961710984,0.9598947068938328,0.9924208171434368,0.0033708491531518,0.7971945838388939,4.349390173595434e-05,0.0034953933055811,0.0075814701444762,0.2984314015427584,0.5446310751643059,0.0077303076296481,0.3902328326962533,0.2984314015379273,1.0,5.715557360422824e-11,1.0417080084884668e-10,5.969553462531647e-15,1.102037887757776e-05,5.2663082423657904e-15,6.805484635485533e-06,1.4410593663445832e-14,5.238467630732868e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,3,0.0,0.4084860870042807,0.0632320660472674,0.6000000000000001,0.51077763442989,0.0001889882980303,1.7886942526240098e-08,6.387183640645809e-09,5.501486700499781e-05,0.7345729646630021,0.9999999999999946,8.304639032625149e-13,0.9999999999999988,0.1073752711496745,0.0656887120835405,0.107817811489661,0.3918843358095694,0.0440980084770365,0.1938892824438056,0.5943843594009983,0.0529655279142646,0.3384023891028194,2.075297383289465e-06,2.714180412708918e-06,4.83804510966775e-06,3.581479483131561e-05,4.038306309106392e-07,4.462367333471892e-07,6.476348517442109e-07,6.25039358974994e-06,0.4756272448440592,0.4706971457683861,0.5179029945907705,0.6246107324468779,0.5972866951254339,0.5387458013521587,0.6175018046777043,0.6660829157513498,0.4695736661042612,0.0314285714285714,1.14566872863487e-09,0.0974930362116991,0.7014386825183883,0.9716771371713824,1.0,1.0,0.0187081220658697,0.7820268928047007,3.4345723990338835e-05,0.0034447791587271,0.0066608612957834,0.1089803936648168,0.5586660900116027,0.0033892550456803,0.389917199931427,0.1089803936691233,1.0,5.853208242937602e-11,1.0744579905886401e-10,3.3723959636099e-15,8.175737930002167e-06,4.093404428128671e-15,5.330263071560441e-06,1.2233868311484855e-14,4.62579905219619e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,4,0.0,0.5127846197004704,0.1689351270765393,0.7000000000000001,0.6975205372807577,0.0001889906952339,3.227106937303866e-08,5.549076042287087e-09,1.249608440836858e-05,0.8461826156199557,0.9999999999999888,5.814095352319121e-13,0.9999999999999996,0.1152084839720415,0.0837394331178517,0.0888335261795585,0.3944803898074927,0.0650873831504384,0.1420810546835833,0.5538269550748751,0.0379154253878594,0.3958329770331416,1.2961530371455245e-06,2.3306528335651746e-06,4.013214877428113e-06,2.6256751697860333e-05,3.336373004886514e-07,5.007290851903444e-07,7.094620195847695e-07,5.303461686393796e-06,0.4825340544065866,0.4790932468262498,0.527140982339698,0.6357580475020893,0.5991526074319369,0.5415534779780321,0.6202420141062724,0.6695514775039548,0.4096629705909419,0.0228571428571429,1.718839142817145e-09,0.0947075208913649,0.6604986815931906,0.9593525599112126,0.97761206499701,0.9974731026637778,0.0358655421746058,0.8076311902052077,2.163876006659723e-05,0.0044538303037117,0.0088448619573914,0.2028501932208282,0.4269059937719162,0.0051955959289082,0.386978469143676,0.2028501931984257,1.0,6.133968435852726e-11,1.0942418902517186e-10,0.0,3.835913914324428e-06,2.7406737344038493e-15,3.3145517415381943e-06,8.179048805939107e-15,3.1395658923720685e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,5,0.0,0.4604718076621369,0.1105549705428572,0.8,0.6962753946481474,0.000188989339094,4.8418051754401055e-09,7.490458929270307e-09,0.0003273475084705,0.8878679886504937,0.9999999999999926,5.673314110030615e-13,0.9999999999999988,0.1494737687796255,0.0246643460964693,0.3144964839954284,0.3763080118220306,0.0383208500261278,0.208496962896355,0.6133111480865224,0.0554416373273494,0.3368767193458713,8.375568844357918e-07,9.377816655857058e-07,1.1326870707516025e-06,1.104772750480052e-05,1.6428558221376026e-07,1.5931009128100106e-07,1.5770555952447919e-07,1.921535317936642e-06,0.4752370897906781,0.4702226689065924,0.5173801794186998,0.6239732630733859,0.5974459662533467,0.5389852921999714,0.6177349903906064,0.6663735972194691,0.3826253824334129,0.0285714285714287,1.4762814719093907e-09,0.1559888579387187,0.5520925777608467,0.9345548299055928,0.9734878392015482,0.9946468238836847,0.1451566763983353,0.837248157070155,7.3104764408668194e-06,0.0,0.0,0.1666534034022361,0.5709560681184206,0.0041785314111316,0.3900308653019889,0.1666534034225388,1.0,6.549156039339019e-11,1.2107632272841144e-10,0.0,1.272599805250815e-06,0.0,7.973184952154885e-07,0.0,8.389038912957468e-07,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,6,0.0,0.374909663658268,0.0420804813619942,0.4,0.7630481443982096,0.0001889892398427,1.7902116646792775e-09,7.219789273875976e-09,0.000897020380628,0.8411149144102503,0.9999999999999908,5.781667576847757e-13,0.999999999999998,0.0601751426046436,0.0870213823968175,0.0582475659549971,0.3815001198178768,0.0229925100156767,0.3010396049709669,0.5619384359400998,0.0454211320462723,0.3575040627948864,7.102594648732772e-07,7.952514227323932e-07,1.5309241286832054e-06,1.1284190382949196e-05,1.6977070547319978e-07,1.6462909417446166e-07,2.556899267580369e-07,1.9837354389967085e-06,0.4555597126162662,0.4463029203886711,0.4910616599577803,0.5922058400517858,0.597002615865648,0.5383182179002708,0.617084173157137,0.665548917306459,0.4748357010304972,0.0342857142857143,9.353431520292376e-10,0.1392757660167131,0.6016947129340169,0.9418145951841252,0.9626155025431312,0.9904185070641096,0.1192173577603391,0.8044910881848908,1.099756068652162e-05,0.0046286177457143,0.0090440733414568,0.2565414338178829,0.628398671692529,0.0097334440236991,0.3947063115653912,0.2565414338137039,1.0,5.3520513575179165e-11,9.87785860193363e-11,0.0,2.334813763514795e-06,0.0,1.743189175001459e-06,2.238084974160396e-15,1.5572495195360038e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,7,0.0,0.3516775405991078,0.0269714254667801,0.4,0.4248488640893213,0.0001889818229902,1.6049505536633554e-08,4.597956259760176e-09,3.990501941259498e-05,0.718111558398687,0.999999999999985,3.6934818810167863e-13,0.9999999999999978,0.1125974130312524,0.0886623570363003,0.0825776149159681,0.3815001198178768,0.0287696684665853,0.2593939465544576,0.4700083194675539,0.03296320656169,0.3744327918450809,8.570135192407732e-06,1.321303231928894e-05,2.5125436130147022e-05,0.0001347153836481,1.2346781284734743e-06,1.5880512344307612e-06,2.4399700227783765e-06,1.71750139089011e-05,0.4638801604637812,0.4564194774716822,0.5021977358623915,0.6056816799474263,0.5934899900603959,0.5330348283197037,0.6119310690411974,0.659045532257761,0.445774143633424,0.0314285714285714,7.479522515621812e-09,0.1448467966573816,0.6714160151732433,0.9082535266025196,0.9432068592199272,0.9913547303692298,0.027387055324774,0.7813162568776528,0.0001676487871026,0.0109319523222967,0.0223796280517256,0.1219156452082183,0.5777305131160313,0.0034881165825985,0.3906937773105075,0.1219156452338552,1.0,6.636507065737364e-11,1.2546697964104182e-10,7.72356011245704e-14,3.718118649273348e-05,1.671090873912173e-13,3.247354807329858e-05,5.735778752413214e-13,3.105948870247329e-05,1e-12,1.0,1e-12,1e-12,1.0,1e-12,True
1,1,8,0.0,0.4326966618045079,0.0934453225618743,0.5000000000000001,0.5602371139888318,0.0001889850490233,2.1696897530122385e-08,6.4393559862194555e-09,4.104971631692645e-05,0.7256456204638195,0.9999999999999952,1.6681876064843012e-13,0.999999999999998,0.1176588736241663,0.0837394331178517,0.0900880547713934,0.43342119977634,0.0191894559600534,0.3755264402322357,0.6727953410981697,0.0581498819979107,0.3532803154070375,8.832147913702624e-07,9.88903146177449e-07,1.7745282838549374e-06,1.0557793773355589e-05,2.3822073894489802e-07,2.3100607585247074e-07,3.401195375944181e-07,2.440571873661467e-06,0.4632990350208565,0.4557108127096887,0.5014131283607911,0.6046999182903852,0.5982288224907581,0.540163194127718,0.6188849129218117,0.6678303703278722,0.4609337930616729,0.0371428571428572,1.0095865926289991e-09,0.1197771587743732,0.6168293472729796,0.953312165443714,0.9761238118586076,0.9912248911937424,0.1179512919841251,0.7860743901435501,1.2032799278606426e-05,0.0028331646964211,0.0055640714573715,0.4194158292145039,0.6214512072509394,0.0090460129922917,0.3915627409477731,0.4194158292060026,1.0,7.841161452421826e-11,1.4202782044778043e-10,0.0,2.8654568752897355e-06,0.0,2.023103838387576e-06,3.0807115954911945e-15,1.7111884279291745e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
1,1,9,0.0,0.4532987310825391,0.1006390302813528,0.5000000000000001,0.7788780839687357,0.0001889911571798,1.6478403589672478e-08,7.814902316339664e-09,8.115723582709598e-05,0.8492696068857962,0.999999999999994,3.3034833904970834e-13,0.9999999999999992,0.1648188318470315,0.0410740924912978,0.2212473052108624,0.4126527677929548,0.0440980084770365,0.2027312372935538,0.6484608985024959,0.037721979339962,0.4551608072544468,1.2580482827615918e-06,2.069260515524326e-06,4.254387651571677e-06,5.240142223553635e-05,2.0468535328688206e-07,2.957379712829539e-07,4.892492448502165e-07,7.835727250816594e-06,0.4734610245455278,0.4680640501478259,0.5150059236703804,0.6211203715701057,0.5960683936282436,0.5369128932213327,0.6157129190915692,0.6638213076724426,0.3980670600289465,0.0257142857142858,1.2052609368708412e-09,0.1420612813370472,0.6932506823333489,0.9069593823616244,0.9574036326847492,0.9904652251443462,0.0074649840623364,0.8166007632537906,2.779304014245315e-05,0.0059546937416966,0.0114570882074257,0.1668999872376218,0.5906831192415994,0.0058494229159008,0.3921361613224182,0.1668999872336102,1.0,6.027740620652463e-11,1.0576615816416072e-10,3.016362559332312e-15,5.699088893839815e-06,4.20938784382868e-15,4.620780214716688e-06,1.2255504254151295e-14,4.2326964002254325e-06,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,True
