fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,1.0,0.0,1,6.1315161059311105,47.31501999407917,8,0.010411,0.7426537130417628,98.7095773850045,0.291037028533768,6.367124814993047,21.877370199490926,0.899113699310286,0.9999999999999942,1.0000002321909893,0.999999999999999,0.043213,0.11417543859649124,0.064,1.7839912280701755,0.26315789473684215,0.029333333333333333,8.971291866028709,0.37036842105263157,0.03952631578947368,9.37017310252996,0.255826,5.673540863040609e-06,9.073550736966454e-06,1.0413928255016835e-05,5.680747655205241e-05,6.0062839650308824e-05,9.601708658832841e-05,0.0001096592404780465,0.0005146071356135214,-0.9521206940166913,-0.952117456778564,-0.9521161805701506,-0.9520720080621335,-0.08650673790000964,-0.08650362742856962,-0.08650244721945198,-0.08646741439385335,0.017968,0.5745520763077197,0.7457457457457454,1.6604286571875295e-05,-2.497497497497497,0.48133333333333334,0.483843,0.9462212483198094,0.9345554120542364,0.98652201677773,0.20571383033730564,-0.09974195732488497,0.144364
1,1.0,1.0,1,5.376644621474433,32.58755514600437,7,0.008929,0.7429549784651341,101.150699261869,1.4343073238271469,5.499112999867899,3.8339851637894973,0.8547192073985128,0.9999999999999887,1.000000136078051,0.9999999999999959,0.022862,0.08635087719298244,0.07333333333333333,1.1775119617224878,0.2828947368421053,0.03992982456140351,7.084797891036908,0.40071929824561403,0.04610526315789473,8.691400304414003,0.215502,6.1662390830093215e-06,6.1662390830093215e-06,9.665811894311963e-06,4.082975448303562e-05,5.06228997642694e-05,5.06228997642694e-05,7.864969444433464e-05,0.000263631536768778,-0.8804235620184021,-0.8804235620184021,-0.880420480893043,-0.8803930432545155,-0.1063726538652652,-0.1063726538652652,-0.10636967242980684,-0.1063499944241642,0.01553,0.556546334360087,0.6656656656656653,1.906690840512252e-05,-2.277277277277277,0.44,0.498704,0.9424314731785248,0.9429231063554269,0.986410343524919,0.2182188575586561,-0.09944056776288722,0.187007
1,1.0,2.0,1,6.792150899651627,54.927066185344906,7,0.009649,0.6640178213213991,97.03417842719114,2.527894760850607,4.3722544896228115,1.7296030504654392,0.8678433609260126,0.9999999999999938,1.0000002272671358,0.9999999999999987,0.069368,0.10494736842105264,0.06133333333333333,1.7110983981693366,0.26447368421052636,0.032,8.264802631578949,0.38349122807017544,0.03970175438596492,9.659301811754307,0.247557,8.035753755563116e-06,8.035753755563116e-06,1.2877828744683572e-05,6.381314271823527e-05,0.00010874482679658642,0.00010874482679658642,0.00016770618509732407,0.0007006535901840042,-0.7718819500588426,-0.7718819500588426,-0.7718782125185237,-0.7718388961531104,-0.05593002665522646,-0.05593002665522646,-0.05592672858623712,-0.05589691758187229,0.015999,0.5382800592372537,0.6456456456456453,1.2024861420374123e-05,-2.577577577577577,0.456,0.543859,0.9717960128470503,0.9602662938833795,0.9948963758345486,0.208818293356263,-0.11595579657567115,0.188217
1,1.0,3.0,1,6.448738661507474,47.523378947287,8,0.009656,0.5096082512546773,96.56665087165145,1.8478027739320269,4.307211521702187,2.3309909382464387,0.762261112674318,0.9999999999999895,1.0000004149644652,0.9999999999999979,0.04371,0.10478947368421052,0.076,1.378808864265928,0.275,0.048,5.729166666666667,0.4217017543859649,0.0527719298245614,7.991023936170214,0.228808,7.874363599171473e-06,7.874363599171473e-06,1.1846028521907053e-05,3.755986899773279e-05,5.891098529198501e-05,5.891098529198501e-05,8.998801645223508e-05,0.00027398124062105056,-0.683802351916833,-0.683802351916833,-0.6837996360616322,-0.6837820527385805,-0.08819825855313511,-0.08819825855313511,-0.08819551745162478,-0.08817928861361068,0.01498,0.5796681345845746,0.5655655655655653,1.3808297652180924e-05,-2.1371371371371373,0.44533333333333336,0.556504,0.9759913974121595,0.9648872020269792,0.9970941762288275,0.22315967183193816,-0.11472545288090986,0.194981
1,1.0,4.0,1,10.007146332832711,124.03866845074447,8,0.011097,0.6982768906644473,102.0978536993746,2.244063035135467,3.9158615913270367,1.7449873421628943,0.8921310381895052,0.9999999999999857,1.0000004254928365,0.9999999999999988,0.026221,0.19917543859649123,0.05333333333333333,3.734539473684211,0.2789298245614035,0.04666666666666667,5.977067669172932,0.4367017543859649,0.043596491228070175,10.016901408450705,0.263216,6.496939046839078e-06,6.496939046839078e-06,6.496939046839078e-06,1.685517807627764e-05,0.0001521477388679594,0.0001521477388679594,0.0001521477388679594,0.0003838116738669834,-0.5613932254632829,-0.5613932254632829,-0.5613932254632829,-0.5613874103802837,-0.021795395699565207,-0.021795395699565207,-0.021795395699565207,-0.02179034572409023,0.016127,0.5749258459620917,0.5055055055055053,1.514189325304352e-05,-2.8178178178178173,0.4206798866855524,0.491271,0.9817099009759065,0.9707856549207006,0.9984162779169339,0.332801665529351,-0.06651077160108577,0.264545
1,1.0,5.0,1,8.573437413581573,90.03376331848202,7,0.023377,0.5959831104505866,100.64492412023287,0.8445242894931231,3.7566122040067613,4.448199123155416,0.8129812080965018,0.9999999999999901,1.0000002355280602,0.9999999999999986,0.052874,0.11550877192982456,0.06133333333333333,1.8832951945080092,0.27368421052631586,0.048,5.701754385964914,0.386,0.0502280701754386,7.68494586098498,0.249665,1.8904138178131752e-05,2.545618236762507e-05,4.375594643381355e-05,0.0002545625885441318,0.00016834285032925255,0.0002229031459271656,0.00038631782112631794,0.0021139486150360616,-0.6647734289493751,-0.6647690732421517,-0.6647569078152676,-0.664616766511696,-0.07370425617609112,-0.07370023417301186,-0.07368818778800526,-0.0735608326060589,0.014141,0.575688047934014,0.5455455455455454,5.5047898078549675e-05,-2.3773773773773774,0.49733333333333335,0.512648,0.9492606290730933,0.9465108258661211,0.9927699652548316,0.14412086800443835,-0.0900151771885345,0.10172
1,1.0,6.0,1,5.2965542207098535,31.18031728947397,5,0.007997,0.778878456023878,101.95766594878444,0.18297164461054116,6.045108103569707,33.03849684707618,0.8324686470990468,0.9999999999999873,1.000000374128711,0.9999999999999969,0.093227,0.10900000000000001,0.042666666666666665,2.5546875000000004,0.25921052631578945,0.046649122807017544,5.556600225648739,0.40761403508771926,0.03428070175438597,11.89048106448311,0.248822,6.256825912364306e-06,6.256825912364306e-06,6.256825912364306e-06,4.094243462812588e-05,0.00014247940493697478,0.00014247940493697478,0.00014247940493697478,0.0008011269236614298,-0.8230239636680617,-0.8230239636680617,-0.8230239636680617,-0.8229954164022789,-0.0357826663479971,-0.0357826663479971,-0.0357826663479971,-0.035759094825137096,0.014876,0.5802570380475995,0.7457457457457454,1.6604286571875295e-05,-2.5575575575575575,0.4552736982643525,0.478365,0.9550872927936943,0.9456693087085375,0.9877224975492732,0.246575148353311,-0.1130519006000919,0.202597
1,1.0,7.0,1,5.526026854076001,34.72339469706198,7,0.009562,0.38603081745409684,96.23326407229895,0.23780781883123403,3.2447454317064555,13.644401801646254,0.5720225722564523,0.9999999999999838,1.0000004189962861,0.9999999999999984,0.033154,0.17535087719298245,0.05466666666666666,3.207637997432606,0.26184210526315793,0.03326315789473684,7.871835443037976,0.38624561403508767,0.048842105263157895,7.9080459770114935,0.24258,6.846646079274912e-06,6.846646079274912e-06,6.846646079274912e-06,2.173476469400503e-05,0.00013388605259014534,0.00013388605259014534,0.00013388605259014534,0.0003259945695667787,-0.5880806669073987,-0.5880806669073987,-0.5880806669073987,-0.5880719114327291,-0.027942839143831732,-0.027942839143831732,-0.027942839143831732,-0.027937470367639442,0.01526,0.5517762470540597,0.6856856856856854,1.3808297652180924e-05,-2.5975975975975976,0.4325068870523416,0.482715,0.9769743685700696,0.9689315275919154,0.9946829695313724,0.30411931052734825,-0.10535418804459226,0.263068
1,1.0,8.0,1,8.09678732136531,86.56435165605906,8,0.014179,0.6395527104292595,96.16456109957333,1.7667285666554604,4.959213218614916,2.8070034708291662,0.8716517345367579,0.9999999999999931,1.0000003076752855,0.9999999999999991,0.037872,0.18443859649122807,0.06133333333333333,3.0071510297482837,0.28682456140350876,0.025333333333333336,11.322022160664819,0.44721052631578945,0.04347368421052632,10.286924939467312,0.226339,5.817672329853953e-06,5.817672329853953e-06,5.817672329853953e-06,1.8651736025498516e-05,7.181618873959808e-05,7.181618873959808e-05,7.181618873959808e-05,0.00022884300552573244,-0.6860066411122577,-0.6860066411122577,-0.6860066411122577,-0.6859978368081094,-0.05020166625357596,-0.05020166625357596,-0.05020166625357596,-0.05019378267955856,0.01485,0.5337983611566816,0.6656656656656653,1.259215613694151e-05,-2.237237237237237,0.41450068399452805,0.489349,0.9576973777239707,0.9532561181600387,0.9919910898863947,0.2887112173164836,-0.10026368480354927,0.243411
1,1.0,9.0,1,7.089277325385492,62.24251584048318,7,0.014592,0.7278473950859243,98.63771015064803,0.10968288909187955,5.155682845411515,47.00535232157027,0.9087142670138403,0.9999999999999905,1.000000167129329,0.9999999999999983,0.026086,0.1128421052631579,0.072,1.5672514619883042,0.275,0.03598245614035088,7.6426133593369086,0.3980877192982456,0.03819298245614035,10.423059255856684,0.227169,7.854081470735863e-06,7.854081470735863e-06,1.3493378306186368e-05,4.882628960759069e-05,6.090706493138667e-05,6.090706493138667e-05,0.00010088515300618927,0.0003412830770984444,-0.8004475052149294,-0.8004475052149294,-0.8004429912183929,-0.8004147088555578,-0.10252698337666315,-0.10252698337666315,-0.1025228842942286,-0.10249823551897684,0.015508,0.6184362340993552,0.6256256256256253,1.3186214013947486e-05,-2.4774774774774775,0.492,0.520168,0.9527278897300081,0.9413593723712702,0.9930259691588484,0.1960710442538448,-0.10410686288775009,0.159534
