fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,0,1,5.920740853402246,44.09651999168161,7,0.7416252414894603,98.73446405073524,0.2918377059313113,6.359331846128369,21.790644995082097,0.8986040019940651,0.9999999999999942,1.000000232126856,0.999999999999999,0.113440643863179,0.0542857142857142,2.089696071163825,0.262655935613682,0.0285714285714285,9.192957746478871,0.3632997987927565,0.0437223340040241,8.30924988495168,1.0554516433861184e-05,1.2318347560846353e-05,2.1596911544075727e-05,0.0001230472318706,8.990229819023929e-05,0.0001033963735355,0.0001836457127162,0.0008855594165919,-1.0124935499796672,-1.0124917640931788,-1.012482369507837,-1.0123796506287153,-0.1166504726759302,-0.1166488984441358,-0.1166395364791263,-0.1165576505520585,0.5895618603686216,0.8058058058058054,2.5142033481427965e-05,-2.357357357357357,0.51994301994302,0.9463276391694144,0.934555943123984,0.9864004746642472,0.1581337861959322,-0.0948593651396849,0.0001150159,87.0,0.0552758821,0.0241587586,0.7721799538,0.1766657039,0.0207245533,0.0036057588,0.3627772308,0.596261881,475.5580644983,6.3969037901,17.3958564895
1,1,1,1,5.1882214200948935,30.27026221590096,7,0.7420019478454227,101.15709129679888,1.4329900549870742,5.487707909043083,3.829550588955471,0.8539150551605048,0.9999999999999886,1.000000136082999,0.999999999999996,0.1035814889336016,0.0685714285714285,1.51056338028169,0.2809657947686116,0.0428571428571428,6.555868544600939,0.3872233400402414,0.0408450704225352,9.480295566502464,1.161597995560291e-05,1.161597995560291e-05,1.6925438605616085e-05,8.707577401902975e-05,8.164511862342388e-05,8.164511862342388e-05,0.0001149648687302,0.0005183960676374,-0.9361555368838056,-0.9361555368838056,-0.9361505663469548,-0.936084893959194,-0.1319056233967879,-0.1319056233967879,-0.1319012279755139,-0.1318480087866374,0.5848146008280216,0.6656656656656653,1.996642450109793e-05,-2.277277277277277,0.4458689458689459,0.9424257106109604,0.942923990043316,0.986255377868298,0.1392045815716099,-0.0976351655825171,0.0001065799,87.0,0.0603033791,0.02565776,2.1231536062,0.220585047,0.0505236165,0.0019643406,0.9974770544,4.5077812353,477.9390943487,4.8435988817,12.5835133182
1,1,2,1,6.561883563318757,51.2129633969156,7,0.6631194679587792,97.0560444796377,2.525215194735212,4.3700752595969,1.730575385697034,0.8674361057306526,0.9999999999999936,1.000000227370789,0.9999999999999988,0.1064587525150905,0.0757142857142857,1.4060589954823282,0.262655935613682,0.0456941649899396,5.748128577719067,0.3802414486921529,0.0467404426559356,8.135170038743004,1.3547563356963888e-05,1.6764619738581956e-05,2.8345309489322994e-05,0.000133072829522,0.000141548518478,0.0001763827181397,0.0003041170595045,0.0011720481107217,-0.8212401767132588,-0.8212375347015146,-0.821228024044971,-0.821142016432719,-0.0768938139280316,-0.0768911350143682,-0.0768813116432074,-0.0768145636663756,0.5409534297075704,0.6056056056056053,1.7387624002162504e-05,-2.537537537537537,0.4857549857549857,0.9718998615684468,0.9602675799641104,0.994851242527016,0.1214538012576914,-0.1228224744245557,0.0001409483,87.0,0.0562370089,0.0245514754,1.2392745791,-0.0686219361,0.0334211996,-8.99951e-05,0.5822225737,1.5358014825,466.779757131,6.0286637753,15.994081235
1,1,3,1,6.227287127118198,44.2460989926693,8,0.5092542583690021,96.58948891833812,1.8537642342939564,4.3024390322688895,2.320920294326188,0.7617519442409135,0.9999999999999892,1.0000004149855888,0.9999999999999978,0.0992756539235412,0.1057142857142857,0.939094023601066,0.2711066398390341,0.0328571428571428,8.251071647274953,0.415271629778672,0.0409054325955734,10.151992129857351,8.876692753012037e-06,1.363630517259536e-05,1.9744248314402e-05,6.832979762419526e-05,5.5022476254604367e-05,8.482577761827883e-05,0.0001228766996159,0.0003700141300803,-0.7275092717515619,-0.7275058090586595,-0.7275013654339477,-0.7274660186825895,-0.1127605485015162,-0.1127571876799865,-0.1127528968010563,-0.1127250279154268,0.5725367120342051,0.7257257257257255,1.259215613694151e-05,-2.037037037037037,0.4843304843304843,0.9760870696775888,0.9648882683210672,0.997069809888112,0.1516907940127752,-0.1179715407675407,0.0001094681,87.0,0.0588558916,0.0252593295,1.7559121194,-0.2511496729,0.0445838224,-0.0003018141,0.8249436327,3.0832273711,476.6510711635,4.9912261873,12.8792918369
1,1,4,1,9.678956451835608,115.99092371603678,8,0.697718156227431,102.10291669830042,2.239294844638915,3.913091307603704,1.7474658672001218,0.8920358466188555,0.9999999999999856,1.0000004255601898,0.9999999999999988,0.1404024144869215,0.0742857142857142,1.89003250270856,0.2781488933601609,0.05,5.562977867203219,0.4154728370221328,0.0395171026156941,10.513747454175151,7.678431902122885e-06,7.678431902122885e-06,7.678431902122885e-06,2.8945651052489604e-05,0.0001403622459325,0.0001403622459325,0.0001403622459325,0.0005091473791883,-0.5967223735549081,-0.5967223735549081,-0.5967223735549081,-0.5967096828319729,-0.0310502805773086,-0.0310502805773086,-0.0310502805773086,-0.0310388280879511,0.5644362538434905,0.5055055055055053,1.02358840974276e-05,-2.7177177177177176,0.4269340974212034,0.9817831920496856,0.970785462662031,0.9984061353772544,0.2439459414418506,-0.1215111590035349,2.6695e-05,87.0,0.0511275507,0.0223431265,0.6186585684,-0.101752031,0.0089595935,-0.001780869,0.2906514746,0.3827384243,537.1042662298,5.3766396834,14.5251771503
1,1,5,1,8.290022279011104,84.13221323382028,7,0.5963224289501119,100.6847764098652,0.8590905549968855,3.757110269782352,4.373357672167602,0.8128095519579507,0.99999999999999,1.000000235581316,0.9999999999999986,0.116338028169014,0.0514285714285714,2.262128325508608,0.2711066398390341,0.0571428571428571,4.744366197183098,0.3814688128772636,0.0424547283702213,8.985308056872038,4.464431368891936e-05,5.881100897270485e-05,9.59469635482172e-05,0.000454538766121,0.000320632880691,0.000414553532133,0.0006689309715267,0.0030559040824682,-0.7072979435523901,-0.7072879230305896,-0.7072616556735983,-0.7070080131053654,-0.0971043171973829,-0.0970951941715118,-0.0970704851014087,-0.0968386253654472,0.5869967514570639,0.5655655655655653,6.626467875983924e-05,-2.2972972972972974,0.49002849002849,0.9492829740036424,0.9465111743048076,0.9927112170569908,0.1263950182235956,-0.0973750055084301,0.0004117783,87.0,0.0656458748,0.0278994574,1.585376497,0.350307329,0.0438008489,0.0141164108,0.7448244318,2.5134186373,419.987378694,5.3896513754,14.5734459215
1,1,6,1,5.108993363375104,28.9336290501055,5,0.7780628907266206,101.97356637152043,0.1779657973512511,6.039309448394114,33.93522541005071,0.8316075291326015,0.9999999999999872,1.000000374120022,0.9999999999999968,0.1022535211267605,0.0614285714285714,1.6645922043891257,0.2612474849094567,0.0485714285714285,5.378624689312344,0.3999798792756539,0.0380885311871227,10.501320655044902,7.094708057557492e-06,1.0021643908320264e-05,1.6822198060848158e-05,7.507629851074855e-05,0.0001282222850843,0.0001723943533167,0.0002939734703908,0.0012887815679161,-0.8758488471504435,-0.8758462835788652,-0.8758403272790924,-0.8757893051303843,-0.0486982215796574,-0.0486960702026365,-0.0486901487565925,-0.0486416971588554,0.5803517447625969,0.6856856856856854,1.514189325304352e-05,-2.577577577577577,0.4886039886039886,0.9551738622202652,0.9456700033736196,0.9876105244580012,0.1727722212625576,-0.1110780750167875,8.08537e-05,87.0,0.0566418882,0.0246335389,1.2349851234,-0.1002492994,0.0374986357,-0.0013807894,0.580207348,1.5251882549,489.1121149807,5.3229657871,13.8116433896
1,1,7,1,5.330901598008887,32.24671637709604,6,0.3844764974256746,96.22912302000972,0.2365959615251013,3.2348544160086727,13.672483651693584,0.5702901154207336,0.9999999999999838,1.000000418963457,0.9999999999999984,0.1149295774647887,0.0642857142857143,1.7877934272300469,0.2612474849094567,0.0357142857142857,7.314929577464788,0.3844869215291751,0.035271629778672,10.900741585852826,8.27152139178739e-06,8.27152139178739e-06,8.27152139178739e-06,4.9725496511531856e-05,0.000143881729783,0.000143881729783,0.000143881729783,0.0007412586010696,-0.625990787375861,-0.625990787375861,-0.625990787375861,-0.6259648373546898,-0.0340437567688141,-0.0340437567688141,-0.0340437567688141,-0.0340234168893717,0.5711879686281512,0.5855855855855853,1.2889185075444495e-05,-2.617617617617617,0.4601139601139601,0.9770357724312754,0.9689314723149928,0.9946428099388546,0.2317509087850136,-0.1223465731806172,3.78794e-05,87.0,0.0518014725,0.0225637141,1.0732469673,-0.2317320889,0.0277539296,-0.0033661142,0.5042212775,1.1518590527,522.8655478993,5.0568233181,13.6783515651
1,1,8,1,7.827251003023779,80.89776566204999,6,0.6392841993282151,96.1858781088301,1.762945611998679,4.960921673513351,2.813995871312829,0.8714922522732382,0.9999999999999932,1.0000003076788233,0.9999999999999992,0.1232595573440643,0.0785714285714285,1.5687580025608194,0.286599597585513,0.0357142857142857,8.024788732394367,0.4408450704225352,0.0493762575452716,8.928280358598206,7.14051416248395e-06,7.14051416248395e-06,1.0599349025072256e-05,3.982718887706107e-05,8.279868819413611e-05,8.279868819413611e-05,0.0001239217293199,0.0003639376757895,-0.7302160171651921,-0.7302160171651921,-0.7302134914505398,-0.7301921486613343,-0.060382430150511,-0.060382430150511,-0.0603799468357374,-0.060365452889535,0.5635456317871419,0.6656656656656653,1.7387624002162504e-05,-2.2572572572572573,0.4715099715099715,0.9577317207239726,0.9532560947869873,0.9919293927197106,0.2206563310265439,-0.1066436344410697,3.9342e-05,87.0,0.0488762329,0.0210937917,0.9791164809,-0.1987786442,0.0199763808,-0.005845091,0.4599979109,0.9586690831,524.5582174134,5.1713562869,13.6704432472
1,1,9,1,6.851371087843799,58.09939971252144,7,0.7272447373729483,98.65101154024194,0.114976075493824,5.158550108602733,44.86629141277156,0.9083216427960092,0.9999999999999905,1.000000167135114,0.9999999999999984,0.116317907444668,0.0857142857142857,1.357042253521127,0.2795573440643863,0.0471428571428571,5.930004268032437,0.3928169014084507,0.0451307847082494,8.703967900133751,1.3489342333121004e-05,1.6233800735810952e-05,2.3901417208219704e-05,9.117233760220524e-05,8.297862667052475e-05,9.846995968728944e-05,0.0001430940661868,0.0004792665282254,-0.8512444957154567,-0.8512421594788334,-0.8512356323744696,-0.8511783676012984,-0.1392315281733213,-0.139229371112362,-0.1392231575142249,-0.1391763478244017,0.600340261072405,0.5455455455455454,1.6604286571875295e-05,-2.437437437437437,0.49002849002849,0.9528348619046672,0.941360448703912,0.992961321439892,0.1263347763085359,-0.1106053913929958,0.0001360067,87.0,0.0563211518,0.024588562,0.8733229736,0.1067284458,0.0223300112,0.0042932666,0.41029515,0.7626930161,468.0868436813,6.5941291202,17.6540228245
