fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,1,1.7658073432550436,3.812613942944586,2,0.6132276527664211,102.62740501092942,0.0609659652734877,5.979493354243684,98.0792041497289,0.8152450263042503,0.9999999999999885,1.000000487340834,0.999999999999996,0.2642857142857142,0.0285714285714285,9.249999999999998,0.1089285714285714,0.0964285714285714,1.12962962962963,0.256001166664656,0.278480155165921,0.3035507007416256,0.3417315446468649,0.2665057297193074,0.2618337088123447,0.3028015815155526,0.352535040822741,-3.440067074472537,-3.336129776796973,-3.22020975849881,-3.0436709547950844,-3.257817678436016,-3.2785684776193573,-3.0966095103197864,-2.8757181557373794,0.8715423668123115,1.1261261261261255,1.2333634979137746,0.2672672672672673,0.5142857142857142,1.0103116570129764,0.9382295075374452,0.9744334572812527,0.1422572066866176,-0.3735459917290077,0.8989005483,1.5821320001,0.6975593321,1.0306472277,-0.0167215266,0.7489131052,-0.0303242437,0.4842075288,-25.6832422353,4.9526418558,12.9830421069,2.90027180104274,0.5502528034217041,2.553972205263958,0.6194190254155754,6.369095311177107,1.006900221007682,0.0,0.0001791344,0.0,0.0,3.7161e-06,0.0,True
1,1,1,1,1.4390299881055888,1.3717604828931806,1,0.6922441281092524,104.39774757471376,0.084165017152239,4.529411895945639,53.81584949662357,0.804917209143226,0.9999999999999772,1.0000002778449857,0.9999999999999936,0.1821428571428571,0.1107142857142857,1.6451612903225803,0.175,0.1232142857142856,1.420289855072464,0.2278308620995456,0.2282143799778516,0.2966651697206335,0.4001486532337567,0.2429071622875769,0.2473701938792911,0.3047950419148061,0.4391719534928144,-3.17213654506582,-3.1705610209769284,-2.8893593502236907,-2.464240391500152,-2.917163723866431,-2.8999671619531564,-2.6787027737654325,-2.1609334431705083,0.8449044973487737,0.861861861861862,0.9820453926876064,0.0030030030030028,0.6,0.945617677979426,0.92875417807282,0.9417204620689736,0.1545758888180091,-0.3358701984015154,0.936050653,1.6281444932,0.7187756069,1.5625129651,-0.0030213148,1.2235629883,0.0217955654,0.7340829346,-28.2589965891,4.7622232568,11.9723140475,2.021501509365126,0.67683909495976,2.2630835632697366,0.6702115839877363,5.454155849759307,0.9938128283357898,0.0,0.0002483867,0.0,0.0,4.093e-06,0.0,True
1,1,2,1,1.7925354637882869,3.143264733740547,2,0.6012526463164769,101.77645049531009,1.8979676647405848,4.092725793194579,2.156372771373833,0.8698457995595033,0.9999999999999866,1.0000002200870353,0.9999999999999932,0.2642857142857142,0.1107142857142857,2.387096774193548,0.1839285714285713,0.0553571428571428,3.322580645161289,0.1788485181412871,0.2704030523870535,0.2969888374613192,0.4051426346792098,0.1863449780950817,0.2785948603938106,0.3046845855294501,0.4158771161143014,-3.571090487406002,-3.1729306672667525,-3.057312238418485,-2.586964190641229,-3.3961396175999226,-3.011095008325387,-2.9021983054721328,-2.438088396316392,0.8117595593600434,0.8838838838838833,0.7621166545204727,0.2892892892892895,0.4142857142857143,1.003238800556559,0.9418812049325148,0.9744067046100732,0.1241777850120297,-0.4130000137191254,0.8778222748,1.5689797935,0.6931876278,1.3839990305,0.2611153839,0.9191892618,0.1977409097,0.6502154494,-26.4588784969,5.4431817014,14.1369237343,1.4667888894423908,0.5539629351911888,1.211040652063404,0.639835303376447,4.837235665377762,0.9093015609479072,0.0,0.000463182,0.0,0.0,1.204e-06,0.0,True
1,1,3,1,1.5365509592084596,1.7480729504864394,1,0.4375450815416468,102.54180369333996,1.3262112683498612,3.923635865248997,2.958530031290551,0.6622594784864881,0.999999999999984,1.0000004861816605,0.9999999999999926,0.3357142857142857,0.0696428571428571,4.82051282051282,0.2928571428571428,0.0714285714285714,4.1,0.1647343104314365,0.2524455421857826,0.3209975467003368,0.4077894615120562,0.1757846272483415,0.2835039119983549,0.3571187994270378,0.4347550787717953,-3.523804660078532,-3.1537700099579946,-2.8645639812859867,-2.498407729819882,-3.258600079655085,-2.832723444164879,-2.541681216648475,-2.234740100987948,0.8410759952449598,0.8398398398398399,0.8648423275731727,0.1791791791791794,0.5142857142857142,1.0067046250668623,0.9718454709441324,0.9906803986760584,0.0791386992614271,-0.4148302771624115,0.7792648798,1.5371637724,0.6799826346,0.8133426693,0.1331937824,0.5486548329,0.0930146921,0.3821158524,-26.8846254023,6.9758284017,18.1046077606,0.8897980858471164,0.5784145915347982,1.0961287441326593,0.6824894404608707,4.38016685563149,0.941959723329423,0.0,0.0003524108,0.0,0.0,4e-07,0.0,True
1,1,4,1,3.199817335482748,11.442460606529666,3,0.6517134826274873,104.81110412598343,1.4716776916545993,3.742668226145754,2.543130365683462,0.8489903100589222,0.9999999999999772,1.0000003411170222,0.999999999999997,0.2928571428571428,0.0821428571428571,3.5652173913043472,0.3339285714285714,0.0964285714285714,3.4629629629629632,0.2392880561268461,0.2747713355249737,0.3115555727907103,0.3730077433774511,0.2579487491585716,0.2629997657873675,0.3337489572518495,0.3847666477343024,-2.877909667340856,-2.74367005978468,-2.6045086953740864,-2.3720241166382614,-2.604224497175778,-2.5864979840468845,-2.338204113026168,-2.1591578285639006,0.8250781165027847,0.7737737737737733,0.7814350607844542,0.0250250250250249,0.5142857142857142,1.0117171359501906,0.956820254851546,0.9885800725291692,0.1165129480930485,-0.3452041981054725,0.6636886324,1.496972508,0.6676346197,0.7084245563,-0.2218988203,0.4862299635,-0.1568781846,0.3328243598,-19.7323994907,6.8509062239,18.5057593245,0.5061475358804097,0.389956331845083,1.2870446278237042,0.568462943223907,2.696644308059959,0.7917403326678227,0.0,0.0001347913,0.0,0.0,2.5094e-06,0.0,True
1,1,5,1,2.38825843825358,6.051755173750312,3,0.6313398479556076,103.36978572969376,0.0399036157192152,3.857656863176218,96.67436881712447,0.8774661040323881,0.9999999999999823,1.0000003562055442,0.9999999999999976,0.2910714285714285,0.1107142857142857,2.6290322580645165,0.2910714285714285,0.1107142857142857,2.629032258064516,0.1877083286440296,0.2316991826744172,0.2942148744998548,0.3987269433728285,0.2043713866675258,0.2586372208662569,0.3250024585975364,0.4192430525393653,-3.287883638541296,-3.1098234486952947,-2.8567809424711106,-2.433751218795703,-2.957864555199325,-2.7561234603655764,-2.509401081238797,-2.159048029814559,0.78150081885019,0.7077077077077075,0.8434619515486134,0.1791791791791794,0.4142857142857143,0.989785868949399,0.9433868260415073,0.9758166436789412,0.1512388686259643,-0.3236764710029283,0.8024316026,1.5607446119,0.6925065986,0.9370719034,0.2221945858,0.6071588018,0.1556877415,0.4402449824,-28.1386288418,6.6680747819,16.8826064079,1.8340590629998008,0.5496470137740231,1.9766613153148176,0.7112015230340125,2.608958418550261,0.8138346059444492,0.0,0.0002069599,0.0,0.0,6.357e-07,0.0,True
1,1,6,1,1.1304132077959823,0.6763218464957461,1,0.5455168885899496,103.50784053390004,0.186875176347727,4.452729814261915,23.827294246810617,0.6634565452490349,0.99999999999997,1.0000003738818002,0.9999999999999912,0.3035714285714285,0.1142857142857142,2.65625,0.2732142857142857,0.1071428571428571,2.55,0.2217724414963428,0.3610529935828165,0.3975729826976275,0.4909973055153683,0.2299399862281534,0.4033646259188179,0.4033646259188179,0.5198963165996229,-3.581600803317768,-2.9405963415911502,-2.7725220798645926,-2.3425596273695795,-3.4181272158105105,-2.648333342323628,-2.648333342323628,-2.131074769878798,0.8511725365374048,1.0160160160160154,1.1144152514667882,0.3553553553553552,0.5285714285714286,1.045294465204902,0.9366698023063827,0.9574771541930308,0.151786149826555,-0.4260204986242714,1.1198233675,1.6815228304,0.7454731509,1.3399267705,-0.4847645451,0.9183225212,-0.3401175964,0.6295098971,-36.4984403159,4.5204105633,12.1016437419,2.2590662077273542,0.9475471126148928,2.3000590383745214,0.8582404218049596,6.122023078763008,1.080534191992641,0.0,0.0009383382,0.0,0.0,3.123e-06,0.0,True
1,1,7,1,0.4100285509495212,-1.1638460599946472,2,0.0619188886047424,94.9049116339293,0.4812995692235474,1.2245358226251284,2.5442279630555262,0.3710412406846863,0.9999999999999476,1.0000002511738462,0.9999999999999868,0.3285714285714285,0.0267857142857142,12.266666666666666,0.3839285714285714,0.1357142857142857,2.828947368421052,0.3225057970321204,0.2881873700995552,0.3484164444861523,0.425240017971667,0.3258843963535112,0.2729233074260369,0.3875631894472725,0.4306511154395083,-2.931922997051349,-3.080439375059361,-2.819792114150544,-2.487330521370652,-2.8870567131166656,-3.113874882722804,-2.622902949733881,-2.438368894569964,0.7735127308591407,0.8838838838838833,0.6545689288051284,0.2012012012012007,0.5285714285714286,0.9896614394478144,0.9275387228336044,0.9606642676510492,0.1269306252861503,-0.5334458102368533,0.9175527423,1.5823394216,0.6969724335,0.9392946329,-0.0754278996,0.7393121358,-0.0532802242,0.4412892411,-30.4266795661,5.8816244682,15.714440574,1.090321178834092,0.6660637219177489,1.741221879583161,0.7578975337553409,6.409607465791935,1.0169247463413382,0.0,0.0041578645,0.0,0.0,1.6435e-06,0.0,True
1,1,8,1,2.151879207283488,6.258834504258955,2,0.5538895811713882,100.96072162025604,1.0283026312202046,4.828037174822029,4.695152018713579,0.6880802671983998,0.9999999999999852,1.000000188423417,0.99999999999999,0.3357142857142857,0.1571428571428571,2.1363636363636367,0.2107142857142857,0.0946428571428571,2.2264150943396226,0.2963339268784456,0.2746758718847851,0.3674285235630841,0.441281146153369,0.3106837210514209,0.3067940248559297,0.3922621523661631,0.4726732227102063,-3.373881579449267,-3.4777258822812263,-3.0330029165223964,-2.678900292466599,-3.15242407756762,-3.1702126781209,-2.779344521867799,-2.411603613960915,0.830091732188841,0.94994994994995,1.086865007492579,0.2452452452452451,0.5714285714285714,1.030652034257941,0.9386163145800936,0.9641061077224434,0.160805573703102,-0.4098117854228451,0.9894233548,1.6335645932,0.7193301965,1.3736111294,-0.2113478407,1.0016511491,-0.1185861891,0.6453351182,-35.3535439678,6.044816608,15.8795671884,1.4639673822538075,0.6139886838096398,1.9943727800783408,0.7904996550061194,5.380968001229547,1.0753927076001093,0.0,0.0063565919,0.0,0.0,5.352e-07,0.0,True
1,1,9,1,2.2383499392199773,4.824539083860705,1,0.6782372620281614,104.12683383062046,1.2797201837526122,5.439757388099042,4.250739698539148,0.7799297154447291,0.9999999999999856,1.000000273306856,0.9999999999999966,0.3767857142857142,0.1267857142857142,2.971830985915493,0.2517857142857142,0.0571428571428571,4.406249999999999,0.2516597933986165,0.205858480620794,0.2668501877029678,0.3908445127756868,0.2795181548852187,0.2422912569773027,0.2886817616849114,0.4369735025069061,-3.006746269885311,-3.190770761868706,-2.945712984476094,-2.4475178172105005,-2.606300924504729,-2.7409670498092287,-2.5731521130034034,-2.03671541606039,0.8551048110463012,0.861861861861862,0.9571521538991856,0.1131131131131128,0.6,0.9612691171839528,0.936883658346882,0.9695780023343896,0.1254138466923481,-0.3633911169822008,0.7484608469,1.5330053731,0.6828017994,0.7857539551,0.2298588411,0.5880573826,0.1703694137,0.3691544212,-24.4273426064,6.4946161571,17.2076582909,2.093738657780828,0.5257745656776256,1.7118494494980705,0.5643424500350319,2.806826523833654,0.8438896419378965,0.0,0.0001016419,0.0,0.0,1.1203e-06,0.0,True
