fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,1,0,0.0,0.4437972128360826,0.085569457762545,0.3333333333333333,0.6165830100616347,0.0047144763199519,1.1289129367540352e-09,7.900720888092273e-09,0.0007539006294745,0.8389716511190924,0.9999999999999918,9.499794119481163e-12,0.9999999999999982,0.5917159763313612,0.1019736842105262,0.2974588262858211,0.1226415094339623,0.0440677966101695,0.3157894736842105,0.1257859620258145,0.1631614698363055,0.1499757945419585,0.1560149449807522,0.1110644989434329,0.1431624999691452,0.1292743856047177,0.181336565051137,0.320217682487743,0.3837305257584896,0.3734798098113616,0.3017553628543934,0.3143191685010257,0.3787226792244232,0.3787105202722133,0.3214429356816263,0.7315920142486898,0.0401002506265664,1.8294856555950294e-07,0.0801186943620178,0.4137931034482759,0.8071780725332818,0.8890344163434638,0.9563078405233114,0.1727492831471071,0.6651398900662331,0.233476447770914,0.1993230379098136,0.2226109819482919,0.1557342385021053,0.4225439915713902,0.1250069755370225,0.3496387158373409,0.903186566285498,0.1672939171152559,0.2039898069073474,1.3643587855027837e-08,0.182993799734121,3.837620123209109e-08,0.2856099268708392,4.5684437236543074e-08,0.3627749706282306
1,1,1,0.0,0.4108566730836163,0.0438318548197202,0.0,0.7050735911299286,0.0047144776555293,1.7281076897658791e-09,5.963752459750607e-09,0.0003682157127201,0.8327122095286615,0.9999999999999812,5.0211146513116835e-12,0.999999999999998,0.4378698224852071,0.1282894736842105,0.1847985714545639,0.229559748427673,0.0881355932203389,0.3120741056218059,0.0458241999761149,0.1398159554110557,0.1484797786534021,0.2140970372975875,0.0415395230044791,0.1306417965213969,0.1563413165923897,0.2373258841002752,0.2829845924854901,0.4133947391391459,0.4247780596207014,0.4096045866124281,0.2842560639029909,0.4230837857028685,0.4542812758557445,0.4306329051953853,0.6789030806302274,0.0225563909774436,9.453873528626328e-08,0.0801186943620178,0.5172413793103451,0.6919197457351285,0.7756326665483209,0.8682415113614892,0.3286183054487039,0.6549512493044064,0.2236890318324608,0.2464508974661505,0.2873178478682017,0.2762431643991062,0.4076852960162518,0.2203384893224036,0.3402231022760353,0.8925759539626145,0.1933133419915763,0.2462430532274164,1.5510187719538737e-08,0.1863625105205487,2.148226546118303e-08,0.2841197948337122,3.182143246042892e-08,0.2976827084544211
1,1,2,0.0,0.4425504433191285,0.0713540648785305,0.3333333333333333,0.6093726489857543,0.0047144752880538,2.450253420268385e-08,5.409764594875223e-09,1.0416792454428958e-05,0.885993733212094,0.9999999999999908,2.880271836872483e-12,0.999999999999998,0.6153846153846153,0.1348684210526316,0.2484928420942053,0.2389937106918239,0.0677966101694916,0.4088586030664395,0.0651635360956147,0.1569488781278911,0.1544863354526337,0.1705807588908574,0.0568942735916985,0.1568711229928711,0.130433109622699,0.1959615564210937,0.2797432560414024,0.4021559397597432,0.4032404672281657,0.3444085312396248,0.2702495403401105,0.4096062467063412,0.3988280561964982,0.3568271878706339,0.6295124943768555,0.025062656641604,1.336602799746991e-07,0.0830860534124629,0.4827586206896553,0.7982391888495795,0.8869508322853501,0.957923992536702,0.1244777319316947,0.5600826858885123,0.208673123560329,0.1874748582357996,0.2101450273660026,0.3499905154347806,0.5390525568977307,0.2931298934948054,0.4327065675902922,0.9030176614892784,0.1940170549790833,0.2333284826186505,3.747890936289882e-09,0.1583974944231714,9.443741024131421e-09,0.2132242925014525,2.554957037244448e-08,0.2948676974709442
1,1,3,0.0,0.4182081344216859,0.049054529184891,0.0,0.4539756810064202,0.0047144758993169,1.6370757594810736e-08,5.198078528127545e-09,2.123921321637864e-05,0.6991173345352786,0.9999999999999885,9.4173753708703e-12,0.9999999999999992,0.8994082840236688,0.1842105263157893,0.2796658409729497,0.3773584905660379,0.1593220338983052,0.2900581787792099,0.0599406063710347,0.1840238454684221,0.1697065910109853,0.1860938589546484,0.0535684227128594,0.1808036759167607,0.1587257218531605,0.2150242511956748,0.2834700645173331,0.4336592015504375,0.4265546192541354,0.370114112668814,0.2811070736327848,0.4464203229829449,0.4395567167689293,0.3932517399964797,0.7553673566891295,0.0200501253132832,9.841375237993705e-08,0.0830860534124629,0.4482758620689656,0.8163313481692944,0.9999999999999996,0.9955215118392696,0.0,0.5549729009071407,0.1923891645705603,0.1797698588856717,0.2067432095200447,0.2134497399806159,0.4627900474281001,0.1704945188987536,0.3670242849279396,0.9110665141646236,0.1910992022137913,0.2399015912439859,4.930284218126931e-09,0.222121886066844,7.940663677197114e-09,0.2770565297911213,1.2860068437756652e-08,0.2615801598391282
1,1,4,0.0,0.5725312855702884,0.2006439295564406,0.6666666666666667,0.6704872172080825,0.0047144777074689,1.867614964062266e-08,4.889596363449021e-09,1.5111336769779908e-05,0.8765770831614373,0.999999999999982,6.172204169611157e-12,0.9999999999999988,0.7041420118343195,0.1611842105263157,0.245188849474571,0.4716981132075473,0.1084745762711864,0.5255984936788309,0.1302070729189962,0.1995854635329858,0.1609605043285203,0.1739317270782704,0.1184757173745624,0.1866694711158472,0.149415963300979,0.2124514703050496,0.3680198714811352,0.4747618900368818,0.4536348145327015,0.3983027953540446,0.3669309096601579,0.482887890455209,0.466124087465452,0.4286488553412148,0.708671322379546,0.012531328320802,6.963789650242406e-08,0.0445103857566765,0.620689655172414,0.8350997681103423,0.9067290529104316,0.9849642916251982,0.161922312009595,0.6889940969057138,0.1464170166718866,0.1159003286907189,0.1503786985198871,0.2052943852157416,0.4537125163663786,0.1710374206500549,0.3778261732928346,0.9362349436499238,0.178521548847384,0.2241792786106336,5.503363883522496e-09,0.1841051450386338,3.271354980647381e-09,0.173242345795674,6.4186558767325e-09,0.2186383604185659
1,1,5,0.0,0.4965529999468742,0.1152790065977096,0.6666666666666667,0.6658310986244708,0.004714477015659,4.1343736734899495e-10,5.083318974030051e-09,0.0013564637544028,0.9013781676792282,0.9999999999999868,6.359700255569728e-12,0.9999999999999992,0.7396449704142014,0.0888157894736842,0.409788479383283,0.3176100628930819,0.1593220338983052,0.2424222943653371,0.1036937515544797,0.1996493100810012,0.1500424218697024,0.1742980303743942,0.0939510212504351,0.1969524028423696,0.1574234516265112,0.2058463504745145,0.3321473899816251,0.4572832417202321,0.4244294232926768,0.375156288426653,0.3320329885683815,0.4737668244160363,0.4537167136744466,0.4025340381578185,0.5838362473361478,0.0050125313283208,6.030343038957117e-08,0.0712166172106824,0.1379310344827586,0.7990749013258902,0.8098336489999265,0.9285821805542132,0.4166565970884974,0.7339157517590296,0.1970343167779431,0.2124862853858697,0.2534265138896026,0.4125210706157262,0.6400572213644903,0.3492142735148336,0.5166626878476812,0.9235667693424792,0.1342264846979621,0.1687420651495377,9.238673415652353e-09,0.2420844306290771,9.228896170847308e-09,0.2089034483390581,1.5073169028967603e-08,0.2492682768464614
1,1,6,0.0,0.3810397808649456,0.0339235971443882,0.0,0.5665596134908816,0.0047144774729762,2.8645308724377366e-09,5.957740761835757e-09,0.0002163160467324,0.7180003119083639,0.9999999999999748,6.8749693539818776e-12,0.9999999999999964,0.3431952662721894,0.1118421052631579,0.162514673024497,0.3616352201257862,0.152542372881356,0.2900090189397735,0.0821210378312973,0.2087663015866579,0.1941731771188749,0.2341328777157324,0.0721293956233484,0.2102832032524118,0.1754494100119423,0.2439730145497589,0.2839882975627558,0.4311393928070313,0.4215816322685373,0.3848822066627465,0.276884840703657,0.4461742031388427,0.4265143314887668,0.3900300249761426,0.7882672648132116,0.0401002506265664,1.488997697702557e-07,0.0830860534124629,0.5172413793103451,0.909826694906857,0.8428583903403752,0.9116917012232324,0.3207530721177842,0.5375768635181264,0.3081553387641415,0.3464561619147681,0.4109254680225951,0.5752342326919736,0.1270879071400242,0.551773325013943,0.1086292868446199,0.8754424686092641,0.1374385876038744,0.186478217200759,1.29060716076496e-08,0.2449223473950399,1.8943236820536243e-08,0.2922138859804012,2.8201385031396973e-08,0.3330617501866925
1,1,7,0.0,0.3120313199144943,0.0065758587860656,0.3333333333333333,0.0942037479279235,0.0047144707031461,2.684725873123015e-09,1.212816485789697e-09,4.343548275378533e-05,0.441912497722455,0.9999999999999504,3.8342455261958136e-12,0.9999999999999958,0.8461538461538463,0.1973684210526315,0.247735407184835,0.6226415094339623,0.1762711864406781,0.440227926922399,0.1176527596805253,0.1839936153837109,0.1912269142265662,0.2082240215806335,0.101154736594107,0.1834348618100401,0.1821210711854001,0.2241789390314674,0.3300999073590021,0.4261154681363412,0.4359026674094531,0.38007671087929,0.3140099326984716,0.4299202822369632,0.440264779631408,0.3799912242926826,0.4497635810406155,0.025062656641604,1.2416753734325713e-07,0.089020771513353,0.3793103448275864,0.7496286734552842,0.8289809617525692,0.9285247969621728,0.138121200536111,0.3744360474447384,0.2457294124225133,0.2276305214810179,0.2503224003912661,0.2213220858965014,0.486551949061893,0.1962904196370129,0.3985183869648482,0.9093411531112536,0.1331251188214332,0.1647685872454037,1.026448719417978e-08,0.2698680605177544,1.8999389171371562e-08,0.3021072380222355,3.026652201703165e-08,0.3511738726512004
1,1,8,0.0,0.4765288128998909,0.1223579509543194,0.3333333333333333,0.5639409765956018,0.0047144746144698,1.1838291083106757e-08,6.710226353669902e-09,4.839739853767357e-05,0.7291525547983435,0.9999999999999898,2.307974727403396e-12,0.9999999999999952,0.7869822485207104,0.1842105263157895,0.2445526308265342,0.2138364779874215,0.1152542372881356,0.2248722316865418,0.1356812662250957,0.2206747136794169,0.2056441512617965,0.1831492210269494,0.1198695834607077,0.2187839793188811,0.2090958365509849,0.2129885940521726,0.3236248266936337,0.4249002023248985,0.4131363586392834,0.3154802415262472,0.3182301306893733,0.4408033497678278,0.4432105602220669,0.3428641211801811,0.7507127315684774,0.0325814536340852,1.7683250438311888e-07,0.089020771513353,0.4137931034482759,0.8776359915718344,0.8231585096789007,0.9079841708802324,0.3808518560341646,0.5902110586458629,0.2539188913641996,0.2648712250811562,0.2978558052579019,0.4135712750049435,0.3645710717613001,0.3640859245501075,0.3254626060567775,0.8907839966833752,0.1645497949354467,0.2155654883070514,1.4118218423603122e-08,0.3017470118575183,1.2698622126443648e-08,0.3114015559095741,2.557514191924953e-08,0.3652133586305032
1,1,9,0.0,0.4832529050763762,0.096069751563154,0.0,0.697334063678149,0.0047144773238942,1.549808444065483e-08,7.335724929332297e-09,3.792927441613688e-05,0.8207309818601216,0.9999999999999898,4.896047736208326e-12,0.999999999999998,0.775147928994083,0.1085526315789473,0.370262029958906,0.2735849056603773,0.0915254237288135,0.3577512776831346,0.1036635123212472,0.1783950655172514,0.1806335333959204,0.1749234745010941,0.0956135339566103,0.1642097899878118,0.1987060732820295,0.2218552013474417,0.333931205488916,0.4435342530205163,0.4507297705033321,0.3786729650937888,0.3389315768861441,0.4553537587125109,0.4921280660827422,0.4241337452067784,0.5428773009862637,0.0200501253132832,2.087018707875247e-07,0.1008902077151334,0.3793103448275864,0.7230608668719276,0.8362235074711699,0.9431374858980092,0.1779849294698666,0.6575848322202098,0.1802447771639013,0.1560760232684934,0.1938559764557248,0.076298078457358,0.4779464618804874,0.0186149203431866,0.3836867793068778,0.9181132475628502,0.1760810017018315,0.2316142661627449,6.1739268666990075e-09,0.1534697750890424,1.4005154247025246e-08,0.2284606763164121,1.2265191515391872e-08,0.2557992099952482
