fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,20,1,0.682504598725775,0.2155971330914616,1,0.3212086220116428,108.76940659574927,0.768458198303546,2.9142880425059614,3.792383305870853,0.9999999999999548,1.000000967855305,0.0,0.0,0.3387386673207735,0.5400430608100195,0.0,0.0,0.337554522532484,0.5342266084279357,-6.159629111871843,-6.159629111871843,-4.073124555326135,-2.8331641528420706,-6.181237155087787,-6.181237155087787,-4.09473259854208,-2.879055793836497,0.8310026385347145,0.7857857857857854,0.880937190447399,0.125125125125125,0.5714285714285714,0.910938306101099,0.945370166795,0.8328919333781581,0.1145600596692538,-0.6507151011637085,1.9143637119,1.0,2.1520843379,0.9604408648,1.7802367913,-0.4600768096,1.9247399062,-0.4974215788,0.8363715869,3.169243033,-87.1538339822,7.4590028842,20.641875294
1,1,21,1,1.4315469887428771,1.4008562900127064,2,0.797346348506978,107.51072747136588,1.9626710680173989,5.99777335861109,3.0559238663816286,0.9999999999999704,1.000001760684906,0.0,0.0,0.8628629511057486,0.8436248307968849,0.0,0.0,0.8759207525777623,0.8853766839354074,-5.476657111029703,-5.476657111029703,-0.7510525940123296,-0.8564131824047134,-5.395013764784441,-5.395013764784441,-0.6694092477670672,-0.6183943679337149,0.7049371893136829,0.9059059059059056,4.740138434567485,0.5655655655655653,0.5,0.8678733869315146,0.8303761391007778,0.5301326350654064,0.253950135391201,-0.4580217668745452,1.7358854063,1.0,2.1201262758,0.9475750021,1.0013387021,0.0274547812,1.0826180927,0.0296833058,0.4704381144,1.0026791963,-88.7367412357,8.2402752906,22.0653185081
1,1,22,1,0.7677120058286381,-0.40583630447854,1,0.6969587553865122,107.08167688045576,0.7997002899074321,4.343639200378053,5.431583876105439,0.9999999999999843,1.000001298145576,0.0,0.0,0.2735175511098476,0.4664986339684504,0.0,0.0,0.2708700504144199,0.4593046605795175,-5.545398941906701,-5.545398941906701,-4.02863500338924,-2.9584779106971344,-5.599600015567891,-5.599600015567891,-4.0828360770504295,-3.02767763103642,0.7892840171978275,1.0060060060060056,3.851107002325569,0.6856856856856854,0.3571428571428571,0.8067930909629777,0.9468383634124516,0.9388598729277864,0.0967169378062899,-0.5666424402050103,1.8349305145,1.0,2.1089687433,0.9402016546,1.4429582024,-0.1026362036,1.5600841691,-0.1109672589,0.6779150097,2.0821283739,-86.7618205778,8.0392682281,19.8383886624
1,1,23,1,1.1376266204285626,0.5138929781449564,1,0.4071125691221814,111.45199673945189,0.0845285882411306,6.110559804269005,72.28985993280408,0.9999999999998525,1.000000768116618,0.0,0.0,0.4727506493190926,0.3452685283397049,0.0,0.0,0.4779454563941017,0.3373851438724668,-5.2797025511985005,-5.2797025511985005,-2.7837197419077397,-3.456787421274809,-5.222317266329732,-5.222317266329732,-2.7263344570389707,-3.460385004081408,0.8310026385347145,0.7857857857857854,2.920555512182745,0.4854854854854853,0.5714285714285714,0.9881437108865156,0.9359251739628768,0.967560248384733,0.1470089912148426,-0.4507383803727412,1.8144146589,1.0,2.1253772267,0.9498565957,1.353473144,-0.0093503278,1.4633355434,-0.0101093007,0.6358741078,1.8318895516,-85.7392135389,7.5972201424,19.5670994609
1,1,24,1,0.4421514287580056,-0.3440034153932276,1,0.7808702812547151,107.97911677917337,0.7707505325794491,5.135476005221087,6.662954857824534,0.9999999999999744,1.000001453264866,0.0,0.0,1.028531244207745,0.804867809919104,0.0,0.0,1.0501448193921976,0.8527888994965306,-5.587080237733901,-5.587080237733901,0.1594063506710519,-1.0902192029467097,-5.472089641627621,-5.472089641627621,0.2743969467773324,-0.8055523381976375,0.7631014715863887,1.0460460460460457,1.974288632420328,0.4654654654654652,0.5,0.8146568459060963,0.8038579909369603,0.354903854928212,0.2843706551124592,-0.5167664278301998,1.8469032062,1.0,2.1549587018,0.9619065827,1.4947189358,0.0501735676,1.6160463588,0.0542461926,0.7022326774,2.2341846971,-87.5559884441,7.6503797118,21.1020497158
1,1,25,1,0.3997131270638294,-1.0464171469954662,1,0.1329542923624469,119.93184116512496,1.087852472785125,3.805028699392893,3.4977433012136645,0.999999999999982,1.000000392630018,0.0,0.0,0.364843215976902,0.4503279880213179,0.0,0.0,0.3789470410677881,0.439545905384442,-7.180137941069802,-7.180137941069802,-4.560513323492124,-3.9467208683523096,-6.912904268090235,-6.912904268090235,-4.293279650512556,-3.874365502736539,0.7311197349251215,0.8458458458458454,1.60400310705682,0.7057057057057055,0.3571428571428571,0.9786839432557634,0.921379071967393,0.89853997838903,0.1601034462509627,-0.6202438590163879,1.9629062569,1.0,2.1235529159,0.9460005536,1.9795290609,-0.313773423,2.1402088744,-0.3392426399,0.9300009246,3.918535303,-111.5142531801,10.4169721348,26.4918435828
1,1,26,1,1.43382432407948,1.5167233545242462,2,0.5318035741154082,107.57577840209215,1.85999437444874,6.459317096418614,3.472761630439344,0.999999999999988,1.0000007271867943,0.0,0.0,0.7322471850588376,0.6088638893299932,0.0,0.0,0.7244316318000278,0.6391735409188559,-6.05405938917816,-6.05405938917816,-1.620991443273427,-2.367961243248382,-6.119373797758789,-6.119373797758789,-1.6863058518540566,-2.2080319792392373,0.8891669208074203,0.9459459459459456,1.0843023142067962,0.5255255255255253,0.5714285714285714,1.0247151512764217,0.8967670473946686,0.8787761267485374,0.181781947722018,-0.420137954527614,2.0735094974,1.0,2.1930846704,0.9755459779,2.415795644,-0.4976325589,2.6118875332,-0.5380257556,1.1349629702,5.8360685935,-93.6127169451,7.5888684546,19.7890422682
1,1,27,1,0.5601717040806046,0.4112982103127858,1,0.7435104260639067,106.57972379196784,0.2079967243187059,8.777575455888721,42.20054659341249,0.9999999999999404,1.0000022308886276,0.0,0.0,0.4090904059157349,0.6491009525834777,0.0,0.0,0.4331786113469654,0.6995026585519383,-4.828379428570026,-4.828379428570026,-2.8531357282211296,-1.6942737420507543,-4.559882802631671,-4.559882802631671,-2.5846391022827757,-1.3702326595055538,0.7340193304500358,0.8058058058058054,1.679674872092653,0.5255255255255253,0.4285714285714285,1.020663083066875,0.9170407345097448,0.922320844968751,0.1371824921130049,-0.4583435533581427,1.646419564,1.0,2.0920620291,0.9347125039,0.5802078409,-0.020852515,0.6273037333,-0.0225451288,0.2725869699,0.3366411387,-81.4972607469,7.7958249923,20.0229151704
1,1,28,1,0.9489604016472788,0.2091143016981145,1,0.5165547124361669,108.16907419415828,0.7870735609730932,5.6780507326232925,7.214129674999211,0.999999999999943,1.0000025113996838,0.0,0.0,0.7938141179961505,0.7815480704160521,0.0,0.0,0.7747808354724379,0.7763911417418086,-5.391245369199919,-5.391245369199919,-1.1115986815476546,-1.177727953762246,-5.523686817889172,-5.523686817889172,-1.2440401302369075,-1.2351453027240202,0.8101433278662709,0.8658658658658656,2.1150728248687947,0.3453453453453451,0.6428571428571429,1.0472682863241365,0.9030098649584092,0.8242814359548576,0.1636562286467013,-0.4831953368516164,1.7915075528,1.0,2.1291818304,0.9511597952,1.252354561,0.0169534832,1.3540090915,0.0183296098,0.5883676692,1.5683919466,-81.254872167,7.0236945334,18.4450514492
1,1,29,1,1.4002168687758632,0.7443248382186187,2,0.7063054306478542,117.96920674835216,0.2945136543532953,6.611566421733516,22.449099809146208,0.9999999999999888,1.00000068747766,0.0,0.0,0.3651987339122051,0.69558818256617,0.0,0.0,0.3573096798912741,0.6829250313776108,-6.602882638607699,-6.602882638607699,-4.191518258817287,-2.0099955043208526,-6.74866793568024,-6.74866793568024,-4.337303555889828,-2.139833673948736,0.8339022340596286,1.1261261261261255,0.6680743915695615,0.0250250250250249,0.7142857142857143,0.984772880901742,0.9718568252660044,0.9840135397601288,0.0509281478275902,-0.4572120578795381,1.8825174257,1.0,2.1366842369,0.9537944719,1.6467269634,0.3695716551,1.7803929885,0.3995700551,0.7736474441,2.7117096919,-88.2095901909,7.6631777106,19.9502544391
1,2,20,1,0.7916925236475181,-0.1234085771830511,1,0.8919741598021864,464.11544469097686,3.8188579147598345,7.966831202166559,2.086181622881245,0.9999999999999912,1.0000013100505516,0.0,0.0,0.3492509228208851,0.6358459653502925,0.0,0.0,0.3488622953623407,0.6559606371731724,-6.680910532094219,-6.680910532094219,-4.347596363476542,-2.4328805253958343,-6.688352968021993,-6.688352968021993,-4.3550387994043165,-2.3010566934792074,0.778637547311837,1.2662662662662656,6.854111821930196,0.6856856856856854,0.6428571428571429,0.8507810773594752,0.9640091765661868,0.9564381717376034,0.0621805202812832,-0.4438643735029434,2.0325041831,1.0,2.2163521283,0.9873200943,2.2568292031,-0.4514611211,2.4400176708,-0.4881065486,1.060279077,5.0932780521,-92.1429140967,7.4342974245,20.3927048041
1,2,21,1,-0.0500443062663414,-1.2752274811870623,1,0.9014191931441344,460.0568429212739,0.8278369552562612,11.58040094539152,13.98874605906757,0.9999999999999708,1.000002151389936,0.0,0.0,0.544089158407479,0.6268142509706601,0.0,0.0,0.5359340264967805,0.5536127228512615,-5.781282987855842,-5.781282987855842,-2.635749592477881,-2.1574924221735623,-5.869254870677365,-5.869254870677365,-2.723721475299404,-2.61996070061364,0.781061186729918,1.1261261261261255,3.677609101601031,0.8658658658658656,0.5,1.0412866625258086,0.9355186036609858,0.9618750484047456,0.1049411780941562,-0.4593162534770544,1.8489751079,1.0,2.1470676209,0.9590120658,1.5036421801,-0.4172638322,1.6256939093,-0.4511334409,0.7064248994,2.2609398057,-88.3068378255,7.702773038,20.7963981685
1,2,22,1,0.4604462381270469,-1.018257198229614,1,0.9147990083186,462.70880585652975,3.074378022741194,12.007292433280163,3.905600529428113,0.9999999999999674,1.0000044047780534,0.0,0.0,0.3099212542937162,0.6815392330681068,0.0,0.0,0.3124604934985037,0.7553022598535627,-5.767460339973295,-5.767460339973295,-3.980001797319508,-1.836709843117173,-5.720590538151813,-5.720590538151813,-3.9331319954980266,-1.39981557698884,0.8891669208074202,1.1261261261261255,7.689283720758305,0.8858858858858855,0.7142857142857143,0.7661369003210763,0.8878633272582299,0.8526023649117109,0.1494244274716581,-0.678624302168517,1.8605301484,1.0,2.1159364581,0.944087408,1.5532246488,-0.2609704327,1.6793010231,-0.2821535925,0.7297191984,2.4125068096,-93.2365826448,8.5917489488,21.6224027996
1,2,23,1,0.8343196903065122,-0.0911647907304025,1,0.718001907272473,464.27474091187366,2.8812092176543835,7.718872926566326,2.6790393697443204,0.9999999999999792,1.0000012554693305,0.0,0.0,1.040457698860194,0.7102792369912861,0.0,0.0,1.075471555939628,0.8145445864591019,-5.673577425221003,-5.673577425221003,0.2295398869295866,-1.643753180624043,-5.488864191292441,-5.488864191292441,0.4142531208581488,-1.0179395784659668,0.9100262314758638,1.0260260260260257,2.920555512182745,0.6256256256256253,0.5,0.8896808303136301,0.8981797057277614,0.5780575091728539,0.197903710665736,-0.41940035273317,1.9451227499,1.0,2.1820607861,0.9730973545,1.9070964918,-0.2616725921,2.0618969009,-0.2829127467,0.8959714387,3.6370170289,-91.8901877482,7.7623000095,21.1802937969
1,2,24,1,-0.1278787766111282,-1.4396645081744588,2,0.925830320244467,464.3918187229929,2.9307184702607625,11.816770641921735,4.032038819774569,0.9999999999999892,1.0000007480328026,0.0,0.0,0.8502173614120851,0.7259373405653535,0.0,0.0,0.8410450027360111,0.6906117737078153,-6.114346017993428,-6.114346017993428,-0.9158228798145656,-1.6757139303949191,-6.181028507710645,-6.181028507710645,-0.9825053695317828,-1.912337446662025,0.8310026385347143,1.1461461461461455,3.4328188412268283,0.5055055055055053,0.7142857142857143,0.8283672105939007,0.8790604769056604,0.7262901145431686,0.1753250357141471,-0.5375988704337562,2.0669279848,1.0,2.2024465569,0.9803874061,2.3904938622,-0.2899593084,2.5845319874,-0.3134955163,1.1230759609,5.7144609052,-86.9380213983,6.6037994222,16.9992324153
1,2,25,1,1.0813257572748964,0.3808141639661944,1,0.8259624931292082,471.4781015445362,0.938423605948965,10.943214275742823,11.66127344449811,0.9999999999999988,1.0000006420215564,0.0,0.0,0.9291514496840058,0.6656265899269777,0.0,0.0,0.9863617838194492,0.6647793755822492,-6.85347293867055,-6.85347293867055,-0.4855586223347057,-2.2916191173464497,-6.455962123428613,-6.455962123428613,-0.0880478070927681,-2.164171654233088,0.7994968579802806,1.2062062062062056,3.0583380323784315,0.8858858858858855,0.3571428571428571,0.8675896328371393,0.8383559139070166,0.7790232000136725,0.2054879519210502,-0.4776513110616902,1.9659840495,1.0,2.1198480221,0.9456679126,1.9919983245,-0.1317249895,2.1536902771,-0.1424172027,0.9358590991,3.9680573247,-114.4691056124,10.7502007701,27.4994305527
1,2,26,1,0.7062403067431571,-0.870285645254377,1,0.8115762132656655,467.26922146199337,1.348235415418031,9.587019668100115,7.110790562587013,0.9999999999999888,1.000002036139282,0.0,0.0,0.5819862939114026,0.5114121724213896,0.0,0.0,0.5880577012930078,0.5723796036168867,-5.809306173180587,-5.809306173180587,-2.4283696032545845,-2.8383562828933138,-5.749327935833637,-5.749327935833637,-2.368391365907635,-2.4585298908576867,0.9599676832806604,1.2062062062062056,2.4287643824604506,0.6056056056056053,0.6428571428571429,1.0178630480128448,0.9336387037080254,0.925900248680727,0.1453743752841052,-0.6338602266913884,1.8634530115,1.0,2.142584831,0.9561509123,1.5657178033,0.1711479065,1.692808256,0.1850401066,0.7355885971,2.4514722396,-90.4906927943,8.0818848566,21.4763907096
