fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,20,1,0.8212161462286329,0.7185420263373739,1,0.3021152194382979,104.9780874303101,0.0479554582051318,3.011559829880387,62.79910447311948,0.4424910019000854,0.999999999999926,1.0000004004145566,0.4666666666666666,0.4,1.1666666666666663,0.0,0.326722837449396,0.5118274117943612,0.579925238347264,0.0,0.3262495779985466,0.516989294157183,0.567884510680649,-5.714626299667257,-3.847527380077028,-2.7897239113365777,-2.40057028076718,-5.722915968334361,-3.855817048744131,-2.7642296813443084,-2.472960633990329,0.8373047716890634,0.9459459459459456,2.214855233726359,0.3653653653653652,0.5666666666666667,0.8428069855082883,0.9399148384946412,0.8065503384306634,0.1114293352270252,-0.6098016648287341,1.796145163,3.0,1.9607677647,0.8706915766,1.5304284945,-0.2121153673,1.3027841632,-0.1706768635,0.7190093559,2.3422113769,-68.3344308312,5.7000857208,14.2159701999
1,1,21,1,1.6960699959637435,3.040572568907101,2,0.6380150800416189,108.8930447575405,0.3742098250429964,4.707348737657551,12.57943651564114,0.8569318341917385,0.9999999999999698,1.0000004149731987,0.3083333333333333,0.3416666666666667,0.9024390243902438,0.0,0.3851461900643618,0.4202125202076828,0.6662314098278799,0.0,0.3896262424089777,0.3941623878559506,0.6674599838592384,-5.56911757298692,-3.424193157730522,-3.228904642309192,-1.858796520838624,-5.505082003703801,-3.360157588447403,-3.335185735781089,-1.8306600583678776,0.7720698641853473,1.0260260260260257,3.5947683160258794,0.6056056056056053,0.5666666666666667,0.9795129607927412,0.9307873125033416,0.908547205678434,0.1135471976794229,-0.5472467734638613,1.5523718769,3.0,2.0083902737,0.8957971278,1.8049066987,-0.1253588537,1.6971942185,-0.1329307421,0.8479617358,3.2576881909,-68.5915635237,6.3589792662,16.5242303448
1,1,22,1,1.1731074012350902,1.1596302539217485,2,0.5382807929553719,105.4309226984147,1.037746824034871,2.9016493143648097,2.796105222546368,0.6760059801450233,0.999999999999971,1.0000002481281416,0.375,0.25,1.5,0.0,0.2841719804242786,0.4567542819905155,0.5880093935250953,0.0,0.2918332769966983,0.4840929807589881,0.5927524200045272,-5.3374858993940215,-3.82072196087656,-2.899566359781804,-2.198994052742595,-5.197364584761253,-3.680600646243792,-2.6813568708329774,-2.116614149498196,0.8410507197169653,1.0060060060060056,0.9888042960880472,0.3653653653653652,0.5333333333333333,0.9746391554529616,0.9372425358151304,0.9125886723626652,0.1766852629223775,-0.5006661731294584,1.5840334334,3.0,1.9536471071,0.8669019339,1.2722016953,-0.0535225918,1.1154674829,-0.0408946523,0.5976920351,1.6184971535,-61.3117353439,5.3989051949,13.4703886654
1,1,23,1,0.8848923309903991,0.6760531627838122,1,0.5665581543545808,107.7503780406682,1.3799244576340672,6.17674585592335,4.476147822260948,0.6393920824762918,0.999999999999944,1.0000002749113832,0.4,0.275,1.4545454545454546,0.0,0.3032739620062168,0.398027669384405,0.6421835313398819,0.0,0.308075098529036,0.3874308057749712,0.6460158546891974,-5.194921858373893,-3.619437324072144,-3.12719921845123,-1.858828594328604,-5.113962607897244,-3.538478073595495,-3.132655954016542,-1.810261682907909,0.8735016233482981,0.9459459459459456,2.2671001465003933,0.5855855855855853,0.4666666666666667,1.0148552335304035,0.9412657851819692,0.9697645823446774,0.1248766571541102,-0.5315269711130383,1.6097772099,3.0,2.0321313235,0.9056545127,1.8914276905,-0.5614977573,1.8620584215,-0.5277677452,0.888610092,3.5774987083,-70.7382847327,6.2214914747,17.0762660708
1,1,24,1,0.4198338674566574,0.1032357219929438,1,0.4807150305058711,113.78975089466854,1.1614672515175035,2.620866702156404,2.256513645763267,0.8042452059872331,0.9999999999999618,1.0000002875190586,0.3166666666666666,0.4083333333333333,0.7755102040816326,0.0,0.3726051246391447,0.5669919955779925,0.6728533113824535,0.0,0.3780361059991544,0.5894706785488539,0.6494841110419944,-6.5248227066835165,-4.093640328811383,-2.8253004594284308,-2.134574142308089,-6.431085124650954,-3.9999027467788206,-2.640149012417515,-2.254197519431635,0.8243225580149445,1.0460460460460457,1.6418389895747365,0.4654654654654652,0.4666666666666667,0.9494348515625064,0.8829366354891895,0.6428494637515736,0.1935034548196295,-0.4955125210595959,1.9852156023,3.0,2.098243559,0.9332045608,2.395329902,-0.4029389739,2.0777485798,-0.3188328089,1.1253479768,5.7376053394,-77.4392223357,5.9154012922,15.8538555411
1,1,25,1,1.063162273405781,0.2092805113030746,2,0.3874891073970615,114.04679394992507,0.9330833318720436,5.013593390617886,5.373146448301806,0.8757048071400806,0.9999999999999856,1.0000002303087674,0.475,0.3916666666666666,1.2127659574468084,0.0,0.5445017556515479,0.4437134325061229,0.5315349946418779,0.0,0.5951882010509064,0.5306893464297314,0.5964591505285626,-5.977409281167825,-2.7226994333240877,-3.3251524915268926,-2.8002070709299733,-5.468370915446562,-2.2136610676028248,-2.566364728292874,-2.206711044444208,0.8473722169087209,0.8058058058058054,1.3038585066127686,0.2252252252252251,0.6,0.9757743374347968,0.9231695028511616,0.9157387840283988,0.1577432480659178,-0.4798013443226956,1.6231945775,3.0,1.9495655127,0.8644267184,1.2352824896,-0.0588572618,1.0546310697,-0.0459061212,0.5803470533,1.5259228291,-58.5293325715,4.4300744206,11.2810522636
1,1,26,1,1.9732764227163968,4.298260102884603,2,0.4418849012696761,105.2505764943966,1.3938462985128397,4.610175453681318,3.307520677566911,0.8588613325585014,0.9999999999999808,1.00000027892732,0.2833333333333333,0.1999999999999999,1.4166666666666667,0.0,0.5116738346927835,0.6151606087462251,0.6551604775642987,0.0,0.5216110805191939,0.6612581946542153,0.6731702306108462,-5.568285220577454,-2.719139369101436,-2.142895494614419,-1.9201648162497027,-5.462203465156597,-2.61305761368058,-1.8502766629531464,-1.785210698873767,0.7720698641853474,0.9259259259259256,2.7889802923804394,0.5655655655655653,0.4333333333333333,1.0688785006613737,0.9032532273089492,0.845588797335293,0.1918829739887127,-0.3684236374028927,1.7296105423,3.0,2.0057985214,0.8922343055,1.2292206161,0.0499786172,1.0290297804,0.0667307852,0.5774991295,1.5109833229,-69.1829879901,6.0052505428,15.4496100842
1,1,27,1,1.1989776603750586,1.7548528993720227,2,0.5820730053170309,105.89457894900636,0.0439851188372572,5.5173304706934765,125.4362979240167,0.7952196610149134,0.9999999999999593,1.0000003534709514,0.2583333333333333,0.2666666666666667,0.96875,0.0,0.435763404011587,0.459527589359554,0.5513680216710596,0.0,0.4494149249737785,0.4561116619148111,0.5832034892562584,-5.017488613068529,-2.8310506954484103,-2.7118141660661355,-2.251005842723865,-4.86507633841419,-2.678638420794072,-2.64605828435767,-2.027746842352973,0.8754617174618831,0.8058058058058054,1.6418389895747365,0.3653653653653652,0.6333333333333333,1.0033305757872892,0.9336669696009526,0.9278238932984658,0.1319706682767943,-0.4212137378367777,1.553700676,3.0,1.9927076509,0.8861239134,1.8931926973,-0.3480474524,1.7558399375,-0.3071095502,0.8894393084,3.5841785891,-59.4926277779,4.7957165517,12.4953547231
1,1,28,1,1.2135550089529266,1.589537872977168,1,0.3587280005376183,101.35222279300548,0.199863685640185,2.709464709265526,13.556563317577265,0.5970649080548386,0.999999999999966,1.0000003309979657,0.2166666666666666,0.25,0.8666666666666666,0.0,0.3957193475262145,0.4942109233736018,0.6219618371000604,0.0,0.3968264859188464,0.4726777204306085,0.6390539945577149,-5.263949390106683,-3.1809027720426517,-2.6624481014301518,-1.989973757034188,-5.249263070837536,-3.166216452773504,-2.768053368573473,-1.8947005369345116,0.8837433087672237,0.8658658658658656,1.46273335620113,0.2452452452452451,0.6333333333333333,1.019428720055902,0.9261056548942046,0.9090760533208672,0.1225346859717392,-0.4396722385250977,1.6911127918,3.0,2.0365363513,0.9054759459,1.7831592668,-0.2300924224,1.6858758736,-0.2103742514,0.8377445927,3.1796569709,-67.1283623163,5.5038450188,14.9171943012
1,1,29,1,1.31057843876607,1.3621057765234754,2,0.5906892099865294,116.45928829593085,1.4161767737280428,4.677757124823052,3.3030884361342805,0.5784410312580606,0.9999999999999762,1.000000230798863,0.2833333333333333,0.225,1.2592592592592593,0.0,0.2877700722442984,0.4036698091256401,0.5409919043683215,0.0,0.2920418927476256,0.4209168120539816,0.560399047975589,-6.241844766779855,-4.44562864730592,-3.722200481181955,-2.86505727962818,-6.15054265870744,-4.354326539233505,-3.5616758504022843,-2.7037844082345424,0.8754617174618831,1.1261261261261255,2.6633327251749805,0.6856856856856854,0.4333333333333333,0.9940733483467612,0.9420608594795904,0.9223455943264928,0.1131588809864334,-0.4399042040708636,1.826984804,3.0,2.0425772498,0.9074359062,2.0122938433,-0.1830129362,1.8110337512,-0.1735648236,0.9453941202,4.0493265117,-78.7940160112,7.0774365859,18.9558722254
