fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
1,1,20,1,1.4820274077159452,2.0973926159840808,2,0.3739986203863337,98.43791402825568,0.5832026871048358,3.5398152716502933,6.069614132305911,0.5810138847664655,0.9999999999999646,1.0000002808559487,0.9999999999999898,0.2875,0.1,2.875,0.3625,0.1,3.625,0.1003235913421559,0.177787517580185,0.2452476987262375,0.3807567454304972,0.1042996234820312,0.1674220430152239,0.2746205331607926,0.3790509064428045,-3.6563124822104394,-3.3414967132300486,-3.0673364707219064,-2.5166235542230018,-3.5013865499362056,-3.2546344031835712,-2.8355842817263173,-2.4273550189052826,0.83269951827511,0.7657657657657654,1.161622632608502,0.1651651651651651,0.5256410256410257,1.0157768070300848,0.9416531563959126,0.9751504448057984,0.1420887520195723,-0.4680281464635718,0.7292252685,9.0,1.4663158595,0.6474816975,0.6177565863,0.2123444592,0.4168481925,0.1388708823,0.2902277152,0.3816231999,-15.6870683401,5.4858461477,13.8962990145
1,1,21,1,2.1033484677650653,5.752938401160474,3,0.6954178705432306,106.30082923485934,0.8982827329963146,4.1960942225840405,4.67123998764569,0.8704559729375696,0.9999999999999822,1.000000251174623,0.9999999999999925,0.2375,0.075,3.1666666666666665,0.1625,0.1,1.625,0.2469210532678513,0.3267635427879095,0.329087564360611,0.4344531752283365,0.2618966359658312,0.3309689105746076,0.3384127952936014,0.4545224253734086,-3.5014525921030373,-3.130223661719193,-3.1194180862942664,-2.629518995512038,-3.235587355960321,-2.9327986284437912,-2.900167237706913,-2.3911831721986267,0.7415558548729528,1.0260260260260257,1.0354529378710997,0.2652652652652651,0.4871794871794871,1.0182211442881546,0.9368735943694476,0.955831261783439,0.1438030659333141,-0.360398175133468,1.1184521707,9.0,1.5935541642,0.7059463314,1.4039716416,0.0089744931,0.9175180022,0.0006686433,0.6595987655,1.9711363703,-36.5663750886,5.3344058911,14.3066841772
1,1,22,1,1.980867125100479,4.875069320742189,2,0.4057305275962666,97.42802085724055,1.1332536603934449,2.695151874838646,2.3782423732943774,0.6249391272935021,0.999999999999972,1.0000002445194875,0.999999999999988,0.3625,0.075,4.833333333333333,0.425,0.1875,2.2666666666666666,0.2126702751871211,0.1834019163754406,0.2939355397073095,0.4340680708003871,0.2251631743690124,0.196531684221975,0.2990089176985274,0.452890782956513,-3.374336248659911,-3.4997745256162527,-3.0260497313528454,-2.42546999406906,-3.136544061346441,-3.252444503113723,-2.837616054785468,-2.2147013524146857,0.7508266001422459,0.9059059059059056,0.944257242605741,0.4254254254254251,0.4615384615384615,1.0075147622706833,0.935295288069064,0.9592410497479228,0.1487398238907149,-0.4381235369579132,0.853300037,9.0,1.5448204987,0.6782233175,0.5169477059,-0.1868581281,0.4607942144,-0.1348166681,0.2428667777,0.2672349306,-27.7357255058,6.6311086234,17.1368891422
1,1,23,1,1.7303900420183078,3.045201242509827,2,0.7025432383361163,105.3381979397802,1.636875017989975,5.026798671193768,3.070972808520531,0.7619128531132853,0.9999999999999746,1.0000001526147229,0.999999999999993,0.2625,0.075,3.5000000000000004,0.2125,0.0375,5.666666666666667,0.1716984910911703,0.1630952250942596,0.2156262994727636,0.3242310022226699,0.1786415475986587,0.1851867521067265,0.2179312873425571,0.3349243212730503,-3.3445207576836284,-3.3792590762802552,-3.1671487918093533,-2.728624077291294,-3.1875879767845614,-3.1621868682496506,-3.0351094801519496,-2.581074354277132,0.8144816065495714,0.9459459459459456,0.8412497049736118,0.0250250250250249,0.5256410256410257,1.0076965127358657,0.961715577670208,0.98521016947942,0.1084876966161861,-0.341253263578602,0.6931493508,9.0,1.4962659037,0.6667051022,0.6962251679,-0.0588835795,0.483284331,-0.0464243248,0.3270929751,0.4847294845,-13.9274547126,5.0680060544,13.1092885659
1,1,24,1,1.2890291515264003,1.0454940175340868,2,0.5766741507915276,107.40467536717672,0.4918959006091966,4.711473719064348,9.578192689203846,0.8563477300485663,0.9999999999999812,1.0000001670371714,0.999999999999992,0.35,0.1125,3.1111111111111107,0.3375,0.15,2.2500000000000004,0.3259141591576417,0.3381552590006629,0.3411464219832303,0.4249418987700086,0.3373979116010499,0.3641069050937163,0.3660112899958824,0.4343017469783413,-3.329235189819837,-3.268777755632289,-3.254004733478901,-2.84014816927981,-3.161134032565357,-3.0337110893186114,-3.02462567285111,-2.698826386301452,0.7983189232318305,0.9659659659659654,1.1092898648952227,0.3853853853853852,0.4487179487179487,0.908949076400611,0.9187286210437304,0.8869965650443268,0.1545638919879724,-0.3443481650366458,0.9805741498,9.0,1.6169546006,0.7170434377,1.0663702216,-0.062194978,0.6708126275,-0.0625530446,0.5009905193,1.1371454496,-36.5776259036,6.2372425299,17.091126461
1,1,25,1,2.01029695975795,3.8809311743300094,2,0.5116431626903418,107.01607800297307,0.960747920875848,6.245333290714289,6.500491080970382,0.8611271447694959,0.999999999999988,1.0000001891927317,0.9999999999999938,0.2875,0.0875,3.2857142857142856,0.2875,0.15,1.9166666666666663,0.1160946060323862,0.1634639371399807,0.2803139685166973,0.3967746285216453,0.126627178660122,0.179329882836265,0.2968875431280676,0.4346856781393912,-4.045604483961528,-3.828796690232684,-3.2939781292023724,-2.760941707503152,-3.664902474010921,-3.443748041215666,-2.9504451246199825,-2.372207843154865,0.7633807217723662,1.1261261261261255,0.6838332040565495,0.2652652652652651,0.4487179487179487,0.9577363606612208,0.9308687071937072,0.9471894571555034,0.134672069346792,-0.3335320162398409,0.8894229689,9.0,1.5086504415,0.6633518575,0.6950238724,0.128884782,0.3938208018,0.0831431537,0.3265285955,0.4830581833,-23.8513919606,5.3818243872,14.1461280536
1,1,26,1,2.690931933226582,9.725190866636108,3,0.5339949491033702,99.84769114255964,1.8363366633839684,4.814863995135841,2.621994153437581,0.849350532153704,0.9999999999999843,1.0000002688764371,0.9999999999999925,0.3125,0.1125,2.7777777777777777,0.3125,0.15,2.083333333333333,0.1846213759491172,0.3228021298870389,0.3581407542499994,0.4649100212368932,0.1966266317369325,0.3449180648845131,0.4042160204147554,0.488166953308483,-3.48435978600711,-2.8938715784190334,-2.7428589347328693,-2.2866015233938963,-3.2234485699449853,-2.6284452663775024,-2.3905186465694754,-2.053674626998714,0.8379550862081415,0.9459459459459456,0.4952335336923612,0.1851851851851851,0.5,1.035904032958334,0.939843217638484,0.9676532286160529,0.1433955663701109,-0.3960019387110981,1.0728327134,9.0,1.6043222294,0.7113547907,1.4270437726,-0.1072563474,0.7959219925,-0.0547403176,0.6704382644,2.0364539289,-34.3550620747,5.0596038762,13.5136970099
1,1,27,1,2.0673972477386307,5.194312712610369,2,0.6081569940861726,103.01919153400016,0.6494132704861352,4.198084482968609,6.464426696772032,0.8288193964979286,0.999999999999974,1.0000003093759096,0.9999999999999905,0.325,0.0625,5.2,0.2625,0.1,2.625,0.2397763373121824,0.2359973436514483,0.2692509250790632,0.3505454187239908,0.2514659719169632,0.2195060654347113,0.2714135299246438,0.3647807423686702,-2.88839050246118,-2.902748394663501,-2.776404880928669,-2.467534932687104,-2.711771984576774,-2.827555603993806,-2.6395064269180546,-2.3012578216647315,0.8486051825700086,0.9259259259259256,0.7498773302497266,0.045045045045045,0.6025641025641025,1.0072346330047646,0.9457991642682892,0.9817130871044418,0.1390914720223108,-0.3245750526407356,0.6704302034,9.0,1.5178278629,0.6685956445,1.5681157111,-0.126712332,1.0940417509,-0.0700486656,0.7367151562,2.4589868833,-13.3940910053,5.2287919433,14.500683461
1,1,28,1,1.7159558076810415,3.4087128973420224,3,0.341139139125286,97.22289377258922,0.4712206519558283,2.661381406972886,5.647845432764184,0.5970076189132348,0.9999999999999716,1.0000001770099327,0.9999999999999885,0.3375,0.1125,3.0,0.3875,0.1,3.875,0.291739441778166,0.289328758997673,0.3222533363205795,0.3955339134570731,0.3083608066641943,0.2858346467322374,0.3417814148080545,0.4014542651900147,-2.837647046597125,-2.847305450969553,-2.7153930798566304,-2.421794331669422,-2.621687290160524,-2.7070736415396324,-2.495005077173712,-2.2688126419828984,0.7899565745222028,0.8658658658658656,0.5686828148371907,0.125125125125125,0.5512820512820513,0.9983031528327312,0.9395070494899788,0.9668488584902062,0.1453203820266201,-0.4633003571477311,0.8868253984,9.0,1.6121289016,0.7137656055,1.6759722557,-0.1634509669,1.1248427168,-0.1562509265,0.7873871509,2.8088830019,-26.4124937855,4.8893189331,13.0498839004
1,1,29,1,2.095296536795299,4.924753393192877,2,0.6374826666918265,108.60542275347652,1.1210314936969217,4.211009722230514,3.7563705800481184,0.6983627549464986,0.9999999999999868,1.0000002355470554,0.9999999999999952,0.35,0.0625,5.6,0.325,0.1625,2.0,0.20838374984059,0.2025304933948396,0.2293065674274495,0.3570012957007946,0.2204014607644834,0.2371166212913385,0.2427624099788426,0.3725979149616442,-3.844099556644352,-3.872523051618721,-3.742498062494629,-3.122410680202339,-3.5793183172916825,-3.502575125457444,-3.476653995737835,-2.8805489777942794,0.8303080303387336,1.1261261261261255,0.7498773302497266,0.1451451451451451,0.5641025641025641,0.988803902028626,0.9510563382357828,0.9654687820172698,0.1326819360727656,-0.3446577962569227,0.8247909818,9.0,1.5604156131,0.6899011512,0.8306411207,-0.1323996297,0.5654198306,-0.0567261983,0.3902428237,0.6899646714,-28.5743754093,6.7275570982,17.3248832443
1,2,20,1,1.9605795535531652,3.970055298555457,2,0.8466886969502412,459.14459585124,3.750142081932779,5.224865995026804,1.3932448106963375,0.9229078428966372,0.9999999999999876,1.0000004075831006,0.9999999999999972,0.275,0.1,2.75,0.125,0.075,1.6666666666666667,0.1448931524994635,0.2835620536608377,0.364061948334821,0.430444046775892,0.1560536760606445,0.2805757131279102,0.3763994833917607,0.4741469092364426,-4.752134834028301,-3.981502114232452,-3.534135384876907,-3.1652263026028216,-4.354688097334546,-3.7121654424084034,-3.217723296062026,-2.7133552577203908,0.7975222498541744,1.2662662662662656,0.9660174799522646,0.4254254254254251,0.5,0.9463887975324752,0.9295798132446124,0.9310280141440286,0.1467315421490911,-0.3175835272885142,1.2336413143,9.0,1.6806790418,0.7359726505,1.1265440031,-0.1291421886,0.8030364394,-0.0877122471,0.5292607142,1.2691013909,-42.2896669975,5.5340461391,14.7107758682
