fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,6.0,0.0,1,-0.19182425932264816,-1.0494211930800827,1,0.49028713631569043,-165.1618706246498,1.2326410608294798,6.176677260356691,5.010929342399341,0.999999999999964,1.0000009440174626,0.0,0.0,0.7095419096804518,0.6805512036078402,0.0,0.0,0.7253031982306328,0.7470320111145096,-5.516036633712889,-5.516036633712889,-1.602177466760915,-1.7620912634946433,-5.3961697349464055,-5.3961697349464055,-1.4823105679944315,-1.365058205534142,0.9047029965328686,1.0060060060060056,1.0843023142067962,-0.055055055055055056,0.6428571428571429,1.0740443554072452,0.8656911288173856,0.7734394056060874,0.22317563565651713,-0.561109116708328
1,6.0,1.0,1,0.8312705219279071,-0.6721078542044836,1,0.6467385119343805,-163.5884258387785,1.262820393564613,5.044880452379366,3.9949310908251827,0.999999999999931,1.000000898129407,0.0,0.0,0.5205363653143126,0.6550580256346977,0.0,0.0,0.5298932693105173,0.6462998502124098,-5.553444051324146,-5.553444051324146,-2.662674469871484,-1.9156159555909937,-5.455380826433316,-5.455380826433316,-2.5646112449806546,-1.9295690154578118,0.7994968579802805,0.6856856856856854,1.6418389895747365,0.22522522522522506,0.5714285714285714,0.9762589647216302,0.8829669220387898,0.7535791025971581,0.21937230626177076,-0.577028357933111
1,6.0,2.0,1,0.6224005462160059,-0.827897889705425,1,0.8311232854233592,-172.45925474322718,0.41850548327655607,10.866084144264423,25.964018581529352,0.999999999999944,1.0000014494712473,0.0,0.0,0.5411369240124039,0.6745156623184142,0.0,0.0,0.5434407813083761,0.6776798733687482,-5.51830745334372,-5.51830745334372,-2.532147532286577,-1.7961226465749394,-5.494913197106278,-5.494913197106278,-2.5087532760491356,-1.7711211175190322,0.7839607822548322,0.9859859859859856,2.8547679022815924,0.5855855855855853,0.5,1.1353310199543671,0.8846745075762515,0.8618517449485019,0.21026078268903978,-0.5177895606922451
1,6.0,3.0,1,1.4564695946060808,1.0605343305648596,2,0.5129542765714536,-162.61637932659423,0.9205464068772826,4.641940499796803,5.042592600565782,0.9999999999999687,1.0000006554018754,0.0,0.0,1.0511305010297218,0.8445575805581441,0.0,0.0,1.0703191741845375,0.8510029901343414,-6.480385970577471,-6.480385970577471,0.331345381541607,-1.0073268741836214,-6.36420566538841,-6.36420566538841,0.4475256867306676,-0.9482476143129572,0.9047029965328686,1.1461461461461455,2.6633327251749805,0.4454454454454452,0.6428571428571429,0.7010505847033095,0.8802751517916316,0.42958515219374516,0.19023242935284593,-0.44247150615422537
1,6.0,4.0,1,0.8570777859200753,-0.7187449225600848,1,0.6645708975382552,-165.97330643275546,0.6176426161004283,7.434757640351153,12.037313239963135,0.999999999999938,1.0000019833867622,0.0,0.0,0.7404340382341096,0.8407697377466158,0.0,0.0,0.7600379585626883,1.007051568857334,-5.3788759000592545,-5.3788759000592545,-1.39617309621825,-0.8564798201948429,-5.240136704978149,-5.240136704978149,-1.2574339011371447,0.03695118479699655,0.7340193304500358,1.0060060060060056,2.3193450592744274,0.4854854854854853,0.5714285714285714,0.875036341833961,0.8367574783162158,0.40966817816631573,0.2613284447304574,-0.6156189119693289
1,6.0,5.0,1,1.1995185409879126,0.6531789727979223,1,0.7206894369729495,-163.82530739282095,0.29922509296831784,7.611299672910624,25.436702508490868,0.9999999999999877,1.0000006658459637,0.0,0.0,0.4704574343494262,0.5500714711110125,0.0,0.0,0.46942815090819384,0.5986664720992365,-5.515413755868804,-5.515413755868804,-2.9206463509072336,-2.481541997392136,-5.527507031569202,-5.527507031569202,-2.932739626607632,-2.218373897475945,0.6758550481773299,1.0660660660660657,0.5430628373884226,0.08508508508508503,0.42857142857142855,1.0094833001645127,0.9477587305418498,0.9422683048993055,0.11290218644844575,-0.5249466799949197
1,6.0,6.0,1,0.9385903203908748,-0.5061148482520874,1,0.744874402411382,-158.29621022295692,1.9509349168311145,5.318950045966131,2.7263595520683244,0.99999999999997,1.0000006624620963,0.0,0.0,0.5470138276409097,0.5470573962672162,0.0,0.0,0.544576745653908,0.5846886979222918,-6.177022479197949,-6.177022479197949,-2.7981057694279374,-2.7978366450438545,-6.204665800984085,-6.204665800984085,-2.8257490912140732,-2.5768678327637264,0.8310026385347143,0.6056056056056053,0.5066461008921268,0.06506506506506507,0.42857142857142855,1.0453032620628038,0.929661642039557,0.8756252953631718,0.1719842361253364,-0.5784697480868553
1,6.0,7.0,1,0.5983727255931203,-0.5518074199208578,1,0.9333497161791019,-171.97918868044508,0.2897953047959506,6.61301802676563,22.819617562202946,0.9999999999999803,1.0000004146648327,0.0,0.0,0.6786851598740261,0.8138635071103285,0.0,0.0,0.6711960249879765,0.7622767726353556,-5.98320758603315,-5.98320758603315,-1.922493388946756,-1.1136932762950877,-6.0499675890648135,-6.0499675890648135,-1.9892533919784192,-1.4382178207239837,0.7311197349251215,0.9459459459459456,0.8222999513430427,0.4654654654654652,0.35714285714285715,1.0138771758451495,0.9190122453412741,0.7887088018402875,0.1263808501051493,-0.5144013769899711
1,6.0,8.0,1,0.7576302234991533,-0.7555055178598473,1,0.6982498210679382,-171.02149075774193,3.069723298882556,9.833817180491076,3.20348651100599,0.999999999999988,1.0000016434320913,0.0,0.0,0.9603940442955705,0.8090674975588988,0.0,0.0,0.9915017358638842,0.8741534052895156,-5.664390122343226,-5.664390122343226,-0.2243435842781336,-1.0815161808616471,-5.486673740742614,-5.486673740742614,-0.04662720267752096,-0.6904792065598935,0.9047029965328686,1.0660660660660657,7.012063589007177,0.8658658658658656,0.6428571428571429,0.9601008659653908,0.9197726065263279,0.8614412516963366,0.16270074503282236,-0.46475869267855335
1,6.0,9.0,1,1.2087160055311152,0.9744084673911066,2,0.6747509191534933,-168.14824466419847,1.1774021229323448,8.860064993549996,7.525096839033903,0.9999999999999827,1.0000016679535002,0.0,0.0,0.7034485094338949,0.5391988687121351,0.0,0.0,0.7242419982057492,0.5774388167187507,-6.110442601047127,-6.110442601047127,-1.8120608613591536,-2.81569886323208,-5.935007566996757,-5.935007566996757,-1.6366258273087837,-2.5079038202933175,0.7548786411184792,1.0660660660660657,2.214855233726359,0.5255255255255253,0.5,1.0536800643817883,0.8729801429733645,0.8154490043640009,0.2306911633463391,-0.6044752351943039
1,6.0,10.0,1,0.5345878113365585,-1.0181882588733357,1,0.5243297931677183,-170.14328480638858,0.17229260088728307,4.8764262483902305,28.3031669571259,0.9999999999999777,1.0000013016131173,0.0,0.0,0.8172138250667497,0.7040263603149904,0.0,0.0,0.8167255673236278,0.7190164737849926,-6.033346891541352,-6.033346891541352,-1.1028124003502597,-1.7857116389717325,-6.0369537681405365,-6.0369537681405365,-1.1064192769494445,-1.696284557369104,0.6758550481773299,0.7457457457457454,0.8222999513430427,0.4854854854854853,0.35714285714285715,0.9121676691550038,0.929433737201852,0.9010532386842094,0.11683842680147477,-0.5670814303022509
1,6.0,11.0,1,0.9537646300769362,0.644436222880191,1,0.7870354439378905,-169.6645906880089,3.5462952590678585,6.99503475050219,1.972490793770181,0.999999999999991,1.0000005663563896,0.0,0.0,0.5999171598272487,0.7661398301383606,0.0,0.0,0.6231145870881322,0.8183774456843033,-5.083245502663389,-5.083245502663389,-2.0337192980009333,-1.1887686567012747,-4.894005481260121,-4.894005481260121,-1.844479276597665,-0.8888617763414839,0.781061186729918,0.9059059059059055,3.0583380323784315,0.4854854854854853,0.5,1.0428275822454047,0.8797724246309847,0.8388140147229394,0.20763356083632833,-0.6216619910336791
1,6.0,12.0,1,0.6870711285943701,-0.028276796774454382,1,0.5494626403573635,-174.2355723408676,1.0098370057793826,7.193321634560644,7.123250181358631,0.9999999999999494,1.0000009469319053,0.0,0.0,0.45409447326051194,0.7320310395191568,0.0,0.0,0.4645709160320576,0.8301797992854811,-5.459287267802605,-5.459287267802605,-2.9802550915519617,-1.4629195341193664,-5.336176008227726,-5.336176008227726,-2.857143831977083,-0.9061904807652326,0.8600847796710673,0.8258258258258254,2.0197857568198785,0.3053053053053052,0.7142857142857143,0.8788625414994051,0.8861964325134218,0.7248618725262704,0.1730585420769287,-0.46356729410685515
1,6.0,13.0,1,0.5602531933815555,-1.2825270068121801,1,0.7814751458827495,-163.2447685172699,2.359304996007363,4.274113774189024,1.8115986620729747,0.99999999999997,1.0000008326776273,0.0,0.0,0.6518156281763118,0.6235666564894683,0.0,0.0,0.6577655332134327,0.6132770923809799,-5.831235312166596,-5.831235312166596,-2.0303450041228346,-2.195071405355551,-5.778488102705806,-5.778488102705806,-1.9775977946620444,-2.234673720720304,0.8392254690026237,1.0260260260260257,1.6418389895747365,0.40540540540540526,0.5,1.0104081100924271,0.9601536506021634,0.9507882800280744,0.09256754727664573,-0.3903942803283198
1,6.0,14.0,1,0.5091409008802317,-0.5181972825302972,1,0.7290847501382828,-162.70933916039075,2.1342538880049045,4.480962904276597,2.09954538654508,0.999999999999943,1.0000012765246273,0.0,0.0,0.8984746674229531,0.7460069879439997,0.0,0.0,0.9133205027732347,0.8332351926297868,-5.9329358760321576,-5.9329358760321576,-0.6023432879724577,-1.5069242534885126,-5.83649723385572,-5.83649723385572,-0.5059046457960203,-0.9733223369207309,0.8891669208074202,0.8858858858858855,1.46273335620113,0.34534534534534517,0.5714285714285714,0.683841954141664,0.8275123439167756,0.6051313393523838,0.23283683952515716,-0.4877554950059939
1,6.0,15.0,1,1.339638584805999,1.106743979195553,1,0.4074266291567653,-174.44248905752906,2.576822218338177,3.938612016049087,1.5284764265146489,0.999999999999958,1.0000014886229156,0.0,0.0,1.142587547552476,0.7969182512813641,0.0,0.0,1.1313820337728724,0.8114018072115142,-6.2341212240680575,-6.2341212240680575,0.8889080564847047,-1.266036239907704,-6.295865647432339,-6.295865647432339,0.8271636331204233,-1.1873888831448491,0.8392254690026237,0.9459459459459456,1.4972369099516047,0.40540540540540526,0.7857142857142857,0.605710970229781,0.8961385627914524,0.5998325403567013,0.1663207646802468,-0.5536356777075846
1,6.0,16.0,1,0.8627680034100816,-0.2969083175737892,1,0.5905033911748298,-169.72480034851833,0.48592594986572063,4.49036101057877,9.240833941508214,0.999999999999979,1.0000003063733445,0.0,0.0,0.4351813327860917,0.6189366519206303,0.0,0.0,0.45820880999527225,0.6274534492710889,-6.247911291604456,-6.247911291604456,-3.5289369285947574,-2.3808499952816935,-5.933919871679798,-5.933919871679798,-3.214945508670099,-2.2106613804960515,0.8891669208074202,0.9059059059059055,1.8853440944102444,0.32532532532532515,0.6428571428571429,1.1249471298768163,0.9138187003978481,0.9268711290262248,0.18837746946355313,-0.4590297407076851
