fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,0.26989744048798664,0.004980147672211454,0.08333333333333333,0.5838835726498508,0.05254821724060535,9.718262012704774e-10,7.533866655703426e-09,0.0005366798289144107,0.8285584073547909,0.9999999999999911,1.9502520840787156e-13,0.3673696319018406,0.1419145558699702,0.01812284126534036,0.2850877192982457,0.18733243845921593,0.03541677500366158,0.03129785066222845,0.03924204864682129,0.060693526334221565,0.15299747007136336,0.0003079665371121582,0.00024526347634534415,0.0003303838706679483,0.0028863954547604462,0.3052302775985271,0.30638948720358683,0.3146537043231409,0.4258301294802967,0.4210051095585515,0.44150024719095343,0.39830129590282815,0.4727719252445469,0.8341477007178186,0.08915662650602407,1.778732661579635e-07,0.4496402877697842,0.5586023883237505,0.912766788782303,0.9555620720629929,0.9656815885435862,0.04064771317892657,0.5488208044982921
1,1.0,1.0,1,0.2603901263372559,0.002433492509666722,0.0,0.7189341385984924,0.052548218616002645,1.801649833262045e-09,5.7273884417157054e-09,0.00021722337518583645,0.8305523846024546,0.9999999999999787,1.1314991962997753e-13,0.24125766871165652,0.13810476913520595,0.012413922046969538,0.16666666666666674,0.24609038228585783,0.01562688793112598,0.04054346909902183,0.06185187886946324,0.08582411752975079,0.18035461157750168,0.00040401074309826185,0.0004507020373520249,0.000569113338002204,0.0036162571041141755,0.37241855720018313,0.4111365102818536,0.4222899356247125,0.5120363867990005,0.47241071594761075,0.5332887896557246,0.5066386829188139,0.5600930426338608,0.8004886613925508,0.060240963855421756,1.8712538280526696e-07,0.43345323741007197,0.6812128360115975,0.8225426493926853,0.9216282268317335,0.8982594089073112,0.07225542842332265,0.5490409230170993
1,1.0,2.0,1,0.26837673039550347,0.003947999863860338,0.08333333333333333,0.5756378247828237,0.05254821568626737,2.4686851979062712e-08,5.209211222578126e-09,6.929014787691197e-06,0.8784097565705102,0.9999999999999905,5.369246593202179e-14,0.4989647239263803,0.11905583546138439,0.029184762045076328,0.32894736842105265,0.13309433646539273,0.05692342063063069,0.025968386914966477,0.0300854177806917,0.06206562739799964,0.13495673920292056,0.00025268314034530094,0.00020123597192112056,0.0004291155097301218,0.002404197035099768,0.3062784938780447,0.29816428653769583,0.33811542417197954,0.4102487354747934,0.41794674523285336,0.4382524918776667,0.4434785367279085,0.44281738790258357,0.8057419091550597,0.06265060240963854,1.380386075249977e-07,0.4370503597122303,0.6076465673988894,0.8906910176594285,0.9517351917024572,0.9633401092435648,0.03462609596934042,0.4229627941921712
1,1.0,3.0,1,0.2608207557766363,0.002608423713662097,0.0,0.43774419537493836,0.05254821633576155,1.764258743281761e-08,4.98942409968076e-09,1.2069198544092741e-05,0.6965279431031294,0.9999999999999879,2.0293348260375864e-13,0.5976610429447854,0.12286562219614865,0.03373403682462143,0.40350877192982465,0.1285744946325742,0.07180463187896899,0.03746729117435852,0.04651958206835635,0.05905918675387709,0.13290392936912193,0.0003640255755054955,0.00028990869905640674,0.00038607294328776224,0.0024567649278346,0.3485363830496043,0.3534907959288152,0.3374204855857903,0.4139471007341188,0.4489990465527794,0.47122772499628784,0.4348148611647552,0.4527409811777766,0.8196273651247672,0.05783132530120488,1.2472586530840384e-07,0.43345323741007197,0.6566907464740281,0.9015496528311226,0.9945235952238507,0.9892639056284643,0.0,0.44673357678929093
1,1.0,4.0,1,0.30009279048737336,0.010500654779231554,0.16666666666666669,0.6698032707857897,0.052548218063023344,1.6625614326393954e-08,4.860056128209674e-09,1.276861186328894e-05,0.885813626014025,0.9999999999999815,1.347697611586593e-13,0.5647622699386504,0.1419145558699702,0.027604487647971195,0.3991228070175438,0.20993164762330896,0.0441291610382603,0.03800003886760103,0.03974218268244993,0.05418145991824467,0.12673219739076585,0.0003816087912318934,0.0002723404052381151,0.0003694605347547317,0.002356872274075153,0.37290320134648797,0.36001572011542066,0.35346100550493426,0.4316574578429131,0.4740238027343985,0.48907284338381035,0.4575711500401113,0.47400201214168936,0.8460689995829369,0.050602409638554224,9.2007746418023e-08,0.43345323741007197,0.6076465673988894,0.9151704910622662,0.9709414878329932,0.9837246531806306,0.03538000370127496,0.5352357295015389
1,1.0,5.0,1,0.28041976238039207,0.00596260638823231,0.16666666666666669,0.6677322458083974,0.052548217372870694,1.1775054606712813e-09,4.8590417598890815e-09,0.0002860505416059423,0.9014300997419706,0.9999999999999863,1.3691753506328786e-13,0.4989647239263803,0.12286562219614865,0.02827490708916731,0.355263157894737,0.11049512730129982,0.07313305909392039,0.03047069999166385,0.0357004582476146,0.04897697907865428,0.12621700651176634,0.0002988825354568018,0.00023802900910091052,0.00032841450044624224,0.0023236082868161494,0.3388427362179454,0.33500373338086,0.3249461870169906,0.4155592280687213,0.44365190228273443,0.4655494557109616,0.42938199040056096,0.4546351380226442,0.800936724664278,0.04337349397590365,7.902387601346059e-08,0.4118705035971224,0.534080298786181,0.8901381969450579,0.9428621422456411,0.9539726695798773,0.07356844456430013,0.6053460122911944
1,1.0,6.0,1,0.2537057781944678,0.0020750709776327565,0.0,0.5334148060910876,0.052548218540432054,3.668939179830411e-09,5.346596167283073e-09,9.5474032027444e-05,0.7011380515568534,0.999999999999971,1.4837207500554357e-13,0.43865030674846645,0.20287114362619912,0.014913518569984862,0.4649122807017545,0.20993164762330896,0.05137119476979071,0.06648639818685743,0.06424259872260611,0.07717500549374708,0.15385095341656066,0.0006430563901605519,0.0004180610699375182,0.0005205224534142339,0.00274747031729427,0.42881736489052363,0.39333374418198297,0.371783355425414,0.4372663596243259,0.508518877894125,0.5030125060328245,0.466551147763551,0.46435650789792093,0.8514819718793532,0.0698795180722892,1.0182828690466696e-07,0.4496402877697842,0.6566907464740281,0.9537171345579345,0.9390597964731944,0.9261434466301829,0.05937794135021093,0.3952540888182442
1,1.0,7.0,1,0.23226126232834077,0.0006185471507321797,0.08333333333333333,0.06818783645613966,0.05254821194034229,2.669736108178334e-09,1.0474288456438678e-09,2.389538471561461e-05,0.39422881693593903,0.9999999999999425,1.0434014138618501e-13,0.4989647239263803,0.11143626199185587,0.031186442948076168,0.5614035087719299,0.2551300659514949,0.0511093359230009,0.0158632477439687,0.03905505457800422,0.05479325848841395,0.14036675518855438,0.0001505621872925593,0.0003087328592367264,0.0003421106059014016,0.002440538306556858,0.27751594540116253,0.3274653993771728,0.3212766632914286,0.42288755629159747,0.3896280568450464,0.4700646072860607,0.41153494936144536,0.4421421093929465,0.7988948772566924,0.06265060240963854,1.3462605792989095e-07,0.44424460431654683,0.46051403017347275,0.844605644687789,0.9379889859293877,0.9525100405548254,0.027234611717712895,0.21607237107054444
1,1.0,8.0,1,0.27667090153699747,0.006734724785015074,0.08333333333333333,0.54352689968868,0.05254821523039091,8.316663451880981e-09,6.592125607782535e-09,4.787089405940272e-05,0.7382387606959749,0.99999999999999,6.591950246327227e-14,0.5647622699386504,0.14572434260473446,0.02687513023392267,0.2850877192982457,0.10597528546848113,0.061472903359412606,0.03996499041221303,0.05333591356244238,0.06500974853480375,0.1272910609334774,0.0003895703177038007,0.00037121128301638277,0.0004303070896324588,0.002304390545821813,0.3288397817792204,0.34551424866296565,0.3207754927200347,0.3685122454183396,0.43630853882355547,0.479109817608048,0.42551932662298775,0.4128811674858518,0.8494401244717675,0.0698795180722892,1.2164242938573679e-07,0.4406474820143885,0.6076465673988894,0.9271694450845784,0.9461441690110375,0.9461583529613166,0.06427924154780693,0.4861211005791861
1,1.0,9.0,1,0.2777790796099747,0.005044056300035247,0.0,0.6917526374631188,0.052548217773747526,1.4412182004315997e-08,7.088689118316216e-09,2.6568080270640138e-05,0.8226436326244111,0.9999999999999896,1.0228661101424592e-13,0.5866947852760737,0.13810476913520595,0.029455259464400644,0.31578947368421056,0.1828125966263974,0.04014323549610014,0.043192974480447344,0.05207694614695841,0.06087920314185486,0.13922394145864375,0.0004347331589113874,0.0003658812224676475,0.00043107402763371534,0.002553432265560097,0.37543818249439775,0.379639847361673,0.3542923246748842,0.4370454093614687,0.4774220259492191,0.5071471853903655,0.46455204043944126,0.4773995542180581,0.7414693006369326,0.050602409638554224,2.1787066944919046e-07,0.4172661870503598,0.6566907464740281,0.8606896252826093,0.9238874463637659,0.9404805849545023,0.057939722634875596,0.5917487907608123
