evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_ratio ps_squared loglikelihood mhl_norm mhl_sum x0 x1 x2 x3 x4
1 18620905.8485359810 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.528105 0.800314 1.957476 4.481786 3.735116
2 334838.1428924946 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.954556 1.900177 -0.302714 -0.206438 0.821197
3 3131451.2956847195 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.288087 2.908547 1.522075 0.243350 0.887726
4 6550150.5951087372 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.667349 2.988158 -0.410317 0.626135 -1.708191
5 10060802.8267239556 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -5.000000 1.307237 1.728872 -1.484330 4.539509
6 1128002.6803544476 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -2.908731 0.091517 -0.374368 3.065558 2.938718
7 3115288.7487168545 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.309895 0.756325 -1.775571 -3.961593 -0.695824
8 8660149.5316499230 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.312698 2.460581 2.404760 -0.774654 -0.604606
9 280672.5307841487 0.0000000000 1.0000000000 1.8713913534 1.0000000000 2.1125455283 0.9429537336 1.5995499227 0.0518560123 1.7293865532 0.0560652025 0.7514832373 2.5585599553 -86.9876904092 7.7691519949 20.0509225217 0.388766 5.000000 -1.295819 0.394343 -0.023881
10 378731.5258172014 0.0000000000 1.0000000000 1.8713913534 1.0000000000 2.1125455283 0.9429537336 1.5995499227 0.0518560123 1.7293865532 0.0560652025 0.7514832373 2.5585599553 -86.9876904092 7.7691519949 20.0509225217 -1.918113 -0.799367 -1.558020 3.293015 0.353653
11 573429.5639208348 0.0000000000 1.0000000000 1.8713913534 1.0000000000 2.1125455283 0.9429537336 1.5995499227 0.0518560123 1.7293865532 0.0560652025 0.7514832373 2.5585599553 -86.9876904092 7.7691519949 20.0509225217 -1.991607 0.831653 1.499412 2.171996 1.365732
12 964530.7202513654 0.0000000000 1.0000000000 1.8713913534 1.0000000000 2.1125455283 0.9429537336 1.5995499227 0.0518560123 1.7293865532 0.0560652025 0.7514832373 2.5585599553 -86.9876904092 7.7691519949 20.0509225217 -3.077190 0.455446 -0.706634 0.733141 1.210335
13 2214150.3679677481 0.0000000000 1.0000000000 1.8713913534 1.0000000000 2.1125455283 0.9429537336 1.5995499227 0.0518560123 1.7293865532 0.0560652025 0.7514832373 2.5585599553 -86.9876904092 7.7691519949 20.0509225217 -1.959819 0.425201 1.449716 2.892281 -0.209549
