fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,1,3.7396835099182817,17.429837664423342,7,0.7187921535990771,99.31259452776251,0.3100924543593839,6.177985554444564,19.92304381352196,0.8872432512045276,0.9999999999999936,1.000000230571351,0.9999999999999988,0.1019354838709677,0.1066666666666666,0.9556451612903226,0.2692473118279569,0.08,3.365591397849462,0.268494623655914,0.0323655913978494,8.295681063122924,0.0079292077290379,0.0113260043939243,0.0147558264914811,0.0271574352064284,0.0148417587981032,0.0210625119507746,0.0279205064549157,0.0502827215335007,-2.111314351715678,-2.1040853257184327,-2.096786015351854,-2.0703930455474584,-1.114460937999436,-1.1074237067165398,-1.0996655957164678,-1.0743683245269984,0.6851443762318601,0.8658658658658656,0.0420362168384471,-0.6956956956956954,0.5,0.949055912732954,0.9344812423007942,0.983328938244622,0.1494124807091966,-0.1787345096013218,0.0478875179,37.0,0.4665104936,0.204929594,0.5154449183,0.1662977155,0.0683532527,0.0128146571,0.2421607544,0.2656834639,146.9598249914,4.3701687419,11.7005353732,0.0,1.314e-07,0.0,0.0,2.2208e-06,0.0
1,1,1,1,3.230919476857609,11.088042881519645,3,0.721029831320168,101.29827539813157,1.4040055431523553,5.228733176913311,3.7241542260392033,0.835734445550358,0.999999999999987,1.0000001362023274,0.999999999999995,0.1019354838709677,0.1066666666666666,0.9556451612903226,0.2595698924731183,0.0633333333333333,4.098471986417658,0.3240860215053763,0.0453763440860215,7.142180094786731,0.0111033117099725,0.01247601711745,0.0147230085716421,0.028658622592479,0.0157618694690319,0.0162671736434091,0.0188521450856876,0.0361147731624457,-1.941312508203916,-1.9386177371432267,-1.9342066468164976,-1.9068495101929213,-1.473948311873034,-1.473191592323463,-1.4693204617754818,-1.443468769260274,0.6585305758112212,0.6856856856856854,0.0401424249049932,-0.7557557557557554,0.4768211920529801,0.9423726002478876,0.9427358517400676,0.9820852743976738,0.1170297236185743,-0.1561738821919055,0.0388195692,37.0,0.491315674,0.2109991,1.1011313432,-0.4108751044,0.2238908581,-0.092260991,0.5173216133,1.2124902349,151.8559186937,7.4005743147,19.2204012171,0.0,2.31e-08,0.0,0.0,2.38e-06,0.0
1,1,2,1,4.187500250073038,20.382428649047867,4,0.6437688742310066,97.535380366462,2.466046874605376,4.323440842390776,1.7531868055357325,0.8589070478927501,0.9999999999999932,1.0000002297155708,0.9999999999999984,0.1051612903225806,0.0933333333333333,1.126728110599078,0.2627956989247312,0.06,4.379928315412186,0.3064516129032258,0.0487096774193548,6.291390728476822,0.0039598586032887,0.0058659451790817,0.0085127324922332,0.0185505050216167,0.0063302823356324,0.0087520832806365,0.0129022256738719,0.0274753934114167,-1.7392186995148589,-1.735890418577441,-1.7312687755358096,-1.7137414882719653,-1.127989290272733,-1.1252401217305357,-1.1205289827177862,-1.1039858830931573,0.607064950653017,0.7057057057057055,0.0091825428356562,-0.9759759759759756,0.4867549668874172,0.9745522618540065,0.9602369395051604,0.9937112561895528,0.1170525906141505,-0.1959678361797585,0.0211069832,37.0,0.4569768998,0.1976915848,1.1589394115,-0.0673206076,0.1938250369,-0.0163480462,0.5444803744,1.3431405595,180.8443712354,5.9178494963,15.353511833,0.0,7.678e-07,0.0,0.0,2.9693e-06,0.0
1,1,3,1,3.931945077412108,17.022031025445457,5,0.5028113124120202,97.08124668255611,1.9755329438779792,4.202038495817468,2.1270404570266743,0.7516281925741235,0.9999999999999885,1.0000004154531603,0.9999999999999974,0.1116129032258064,0.08,1.3951612903225807,0.266021505376344,0.0566666666666666,4.69449715370019,0.3294623655913978,0.0393548387096774,8.371584699453553,0.0082976221028421,0.011522479954662,0.0166380629491049,0.0340906945570845,0.0164617065098791,0.0211773338658583,0.0301430591699086,0.0616369198954342,-1.533255304659238,-1.5282694031243846,-1.5203602814589856,-1.4933770447645858,-0.8195336230874455,-0.815604324962751,-0.8081336312534482,-0.7818913609155921,0.6835200255948817,0.7857857857857854,0.0220466873523941,-0.7757757757757754,0.5662251655629139,0.9785058094368873,0.9648381232218488,0.9964635047237576,0.1258132291086588,-0.1946786552751087,0.0334422988,37.0,0.4785696551,0.2077455597,0.9323357394,-0.1224336411,0.2082239555,-0.0238095697,0.4380198891,0.8692499309,161.1670901826,4.4251224347,11.720036074,0.0,9.76e-08,0.0,0.0,1.3726e-05,0.0
1,1,4,1,6.321561768268675,49.04714168111593,5,0.6858557493515339,102.21114601048382,2.137358918324386,3.853601048393816,1.8029732935144565,0.8903841461409481,0.9999999999999846,1.0000004270751648,0.9999999999999986,0.1051612903225806,0.0933333333333333,1.126728110599078,0.2595698924731183,0.0699999999999999,3.7081413210445473,0.3208602150537635,0.0421505376344086,7.612244897959185,0.0020093563926439,0.0028736344907393,0.003857978971604,0.0093064998309661,0.0047351817783092,0.0065710298135628,0.0088793596021941,0.0207926471680768,-1.2905529821015662,-1.2894353396827651,-1.288162433254902,-1.28111667096431,-0.5529931339950848,-0.5519730925548905,-0.5506905288585365,-0.5440712189958475,0.6608365054800305,0.7257257257257255,0.0038245697224669,-0.8958958958958956,0.4867549668874172,0.983551889169434,0.9707587077403378,0.998164323046089,0.1120097900874268,-0.1778812786968973,0.008612415,37.0,0.4092574902,0.1804834689,0.9855381524,0.1771720962,0.1706811486,0.0229047006,0.4630148711,0.9712854498,220.3369498868,4.8970167388,13.4487816363,0.0,2.4725e-06,0.0,0.0,1.3006e-06,0.0
1,1,5,1,5.387202945486918,35.084172125431046,4,0.6056145689905807,101.5426363777658,1.172613775059118,3.7666880072191904,3.212215383559937,0.8103685454297088,0.9999999999999892,1.0000002368079723,0.9999999999999982,0.127741935483871,0.1066666666666666,1.1975806451612907,0.3047311827956989,0.0533333333333333,5.713709677419354,0.2758064516129032,0.0591397849462365,4.663636363636364,0.0081058350254906,0.0108394202881773,0.0138122851077925,0.0257962548959216,0.015902932655845,0.0206719518020859,0.0262906918412495,0.0479495733172673,-1.4936837793128388,-1.4895672998431275,-1.485090491615041,-1.4670439480256212,-0.7815103955416746,-0.7777231288552867,-0.7732610652071313,-0.7560608909651798,0.6678589507576168,0.7257257257257255,0.0139041083409006,-0.8758758758758756,0.5231788079470199,0.9498480115036964,0.9464781679994568,0.9912584085024078,0.1203509676249351,-0.1505230668247797,0.0299797166,37.0,0.4703017206,0.2063431263,0.891605431,-0.2794609957,0.1989679815,-0.0662120794,0.4188844163,0.7949602446,164.5883431614,5.3620589905,14.0505519733,0.0,3.03e-08,0.0,0.0,1.1502e-06,0.0
1,1,6,1,3.1493731473918847,10.312493152902046,4,0.7600834161077366,102.33248388751,0.0647964288703133,5.908548148928763,91.1863238752619,0.8122261147901412,0.9999999999999856,1.000000373927043,0.9999999999999962,0.1019354838709677,0.12,0.8494623655913977,0.2595698924731183,0.0799999999999999,3.244623655913979,0.2756989247311828,0.0421505376344086,6.540816326530612,0.0038184419697871,0.0043017915356092,0.0060259567027659,0.0112359183864436,0.0063835203827921,0.007594231477354,0.0104697608880315,0.0194644116252695,-1.864263242333314,-1.8633586975528007,-1.86013207915284,-1.85038210939828,-1.0460306450672447,-1.044756067870495,-1.0417288516899426,-1.0322597250139718,0.6508161426563941,0.8858858858858855,0.0126795284678643,-1.0960960960960962,0.5198675496688742,0.95741848691239,0.9455970370143898,0.9847553748924696,0.1324699216362269,-0.1908265914755018,0.0150720379,37.0,0.4185630871,0.1844751923,0.5873674005,-0.1879095762,0.0924647185,-0.0285237266,0.2759505967,0.3450004632,195.4622108007,6.494660481,17.6477063635,0.0,8.809e-07,0.0,0.0,2.0063e-06,0.0
1,1,7,1,3.290600558689164,11.696881615602829,4,0.3511333712721499,96.139001314448,0.2095783738145353,3.01943745685125,14.407199568803206,0.5322178524718366,0.999999999999982,1.0000004182123234,0.999999999999998,0.1051612903225806,0.13,0.8089330024813894,0.2724731182795699,0.1,2.724731182795699,0.3138709677419354,0.0359139784946236,8.739520958083832,0.0039632678714252,0.0058463472739287,0.007119510868969,0.0125241808719648,0.010271110906605,0.0142826762804312,0.0170036001921348,0.0290786318492,-1.3468846033809616,-1.344338220730238,-1.3426165930146812,-1.3353081609272084,-0.5605379261630321,-0.5582659559698898,-0.5567249470496483,-0.5498861922371012,0.6703421189475701,0.7057057057057055,0.0105444279352616,-1.1561561561561562,0.5331125827814569,0.9785469703409424,0.9689203194054054,0.9936586668503652,0.1134880188341808,-0.2085629730444999,0.0138533782,37.0,0.4159762249,0.184134187,1.1383370162,-0.436714447,0.2340317508,-0.0914256801,0.53480118,1.2958111624,199.657174332,5.5843727641,14.5242348904,0.0,4.38e-08,0.0,0.0,2.5767e-06,0.0
1,1,8,1,5.0602849106080425,33.82900657525717,4,0.6339412497093666,96.63093421039233,1.683032151069183,4.997674494783876,2.969446835349517,0.8685693326329954,0.9999999999999926,1.0000003077579778,0.999999999999999,0.1019354838709677,0.0998924731182795,1.0204520990312165,0.2692473118279569,0.1066666666666666,2.524193548387097,0.35,0.0424731182795698,8.240506329113925,0.0050325519137557,0.0077954236628673,0.0113207606627008,0.021402331914894,0.0093492702856936,0.0150472969310645,0.0217599717610147,0.0410655327666059,-1.5652136553837284,-1.560867297522372,-1.5553214823074295,-1.539461854917601,-0.7955031121817834,-0.7909275359532225,-0.7855371864000256,-0.7700346148057038,0.7058649548844924,0.7857857857857854,0.0139041083409006,-0.9159159159159156,0.5231788079470199,0.9586093999599412,0.9531494327301444,0.9904159785089556,0.1323174585551703,-0.1721210930120366,0.0232010594,37.0,0.432373379,0.1904322496,0.5142494732,0.1609036567,0.0848421374,0.0237544624,0.2415991233,0.2644525207,177.9019899408,5.39793591,13.886531708,0.0,9.422e-07,0.0,0.0,3.5177e-06,0.0
1,1,9,1,4.408471656455995,23.73278579880289,5,0.7149123819716814,98.9449691911987,0.2335505084777541,5.224022882148001,22.36785060412572,0.8997459632455705,0.9999999999999892,1.0000001672690375,0.999999999999998,0.1148387096774193,0.0799999999999999,1.4354838709677422,0.266021505376344,0.0633333333333333,4.200339558573854,0.2745161290322581,0.0362365591397849,7.575667655786352,0.0094920896113397,0.0119091881828742,0.0148728684191806,0.0327870714316758,0.0148625266286747,0.0186137588019464,0.0231932546528498,0.0496353729423983,-1.77425810456525,-1.7699284503695605,-1.7646197258016332,-1.732530714145709,-1.1201632566355388,-1.1158978697619404,-1.1106906950023183,-1.080624343720198,0.6845668529825846,0.6656656656656653,0.0333828586473176,-0.7157157157157155,0.5132450331125827,0.9556602662189372,0.9411491311853454,0.9913161707671349,0.1342990968649683,-0.183273894673793,0.0358974074,37.0,0.4822252396,0.2108507099,1.4803697461,0.4908044437,0.3497180726,0.1113756287,0.6954912963,2.1914945853,155.6001987471,6.2728947868,15.9498193265,0.0,3.365e-07,0.0,0.0,2.3211e-06,0.0
