fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,1,1.6052633717923614,3.1764209129098475,2,0.544416997977614,104.26805825607563,0.0741898678473424,5.738389665095922,77.34734986863138,0.7822790594514301,0.999999999999986,1.0000004807971663,0.24,0.1266666666666666,1.8947368421052635,0.2333333333333333,0.1466666666666666,1.5909090909090908,0.2663455772628843,0.2876067944824934,0.3545637897802271,0.5124143109062773,0.2799577330584871,0.2799577330584871,0.3028856409965492,0.5483057081884496,-3.746468453433259,-3.637896246783592,-3.295974678746476,-2.4898976219893982,-3.498175163514996,-3.498175163514996,-3.3867847052284663,-2.1944624998590654,0.8381659275486966,1.1261261261261255,1.3650078065460138,0.4214214214214208,0.5,1.0239330998094949,0.9423343661115012,0.9685316743251012,0.130702894851208,-0.382087361927603,1.2523573117,1.7477235737,0.7712635881,0.8213337703,-0.1865412191,0.6051493438,-0.1476619389,0.385870145,-48.9426140867,6.2864187096,16.507304681,5.659253434196765,0.991041501731848,4.890390369364322,1.0029039203457244,12.315020166675977,1.4432516613388078,0.0,0.0012447282,0.0,0.0,4.656e-07,0.0,True
1,1,1,1,1.2158521771446418,0.6450382244940829,1,0.6922764387872675,106.16620569691004,0.1374748522232583,4.397801483056881,31.98986150510552,0.7848112956205853,0.9999999999999712,1.000000311159385,0.1633333333333333,0.1233333333333333,1.3243243243243243,0.1433333333333333,0.19,0.7543859649122806,0.345026046611279,0.4533152887726911,0.5013734775982901,0.6040379881258733,0.3672669531880738,0.5144570342966587,0.5217453800997742,0.6869517512552336,-2.8736028643738627,-2.39849957996703,-2.187651273173524,-1.7372256799186516,-2.6079140003001604,-2.001245713947017,-1.9712055901463963,-1.29028018179931,0.8137432226683208,0.861861861861862,1.4360089846512607,0.2232232232232229,0.5925925925925926,0.9545140160021456,0.9158644993268096,0.9096479056025386,0.1739719979635496,-0.3819028021975394,1.1575357772,1.7714586059,0.7851114996,1.6276534939,0.0190729934,1.3549070839,0.0576576038,0.7646865531,-47.8203542361,6.363832031,17.0820196923,2.85319076565578,0.9749304909422531,3.812456471803216,1.0617263510953443,8.10508343206206,1.145014934982317,0.0,0.0034332739,0.0,0.0,1.9016e-06,0.0,True
1,1,2,1,1.54297642887261,2.15046296918279,2,0.5353891819139651,102.1229597590188,1.8827730148711368,4.013261968105158,2.1315697306081463,0.8455873994603955,0.9999999999999852,1.0000001879692175,0.3199999999999999,0.1066666666666666,3.0,0.2666666666666666,0.1066666666666666,2.5,0.2209916929471415,0.2204974222025548,0.3625794280619054,0.4519928629445114,0.2297022261461056,0.2297022261461056,0.393399732146119,0.4567062894243487,-3.732850722398809,-3.735219168138459,-3.054390846527299,-2.6259396965563817,-3.5511410396788508,-3.5511410396788508,-2.796481021980315,-2.5046321795427384,0.8175549333510714,0.8838838838838833,1.05931476351837,0.2672672672672673,0.5370370370370371,1.0069478471259206,0.9393492339328756,0.9664867222586606,0.1224596550621243,-0.4876137871203151,1.0751166665,1.7192979729,0.760962417,1.0650844596,-0.0242711086,0.861736141,-0.0392766094,0.5003864564,-42.2717261125,6.2194840207,16.3450347769,1.9542520356960145,0.7680740042099162,2.1335725626437663,0.8792505679360065,9.431683901307723,1.3600710296089442,0.0,0.0003976002,0.0,0.0,8.095e-07,0.0,True
1,1,3,1,1.233490378826103,0.8189203534805358,1,0.3844170272084661,103.01930856547122,1.3455550391923368,3.8501578591050514,2.861390093277857,0.6146079802552409,0.9999999999999822,1.0000004971823555,0.38,0.1099999999999999,3.454545454545455,0.3233333333333333,0.1033333333333333,3.1290322580645165,0.3188476871465958,0.3409441744430693,0.3450161877476191,0.4451176568648493,0.3309183388866513,0.3309183388866513,0.3539396480304104,0.4666921961047411,-3.183864239297507,-3.0805801215021456,-3.0615465848060888,-2.5936490502761207,-3.0133658856548227,-3.0133658856548227,-2.9096840308846845,-2.4018765364714065,0.8276300988957708,0.8398398398398399,0.9571521538991856,0.2232232232232229,0.5740740740740741,1.0153025569642946,0.9727260391084228,0.9891275036598884,0.0750585662681199,-0.467683027803479,1.0880780201,1.7259724985,0.7652904478,1.2394793465,-0.0085178857,1.0011166494,-0.049076157,0.5823187753,-36.4014464232,4.3813213254,11.8788215609,1.597914306415045,0.8829536067036606,3.769976129617618,0.9732123163467792,9.117513654326364,1.2579489657134186,0.0,0.0002367037,0.0,0.0,1.9435e-06,0.0,True
1,1,4,1,2.8420382516003926,8.663821141852862,3,0.638485752385836,105.4030543933524,1.2679974418071112,3.7541538373872,2.9606951194135647,0.8549898868852338,0.9999999999999746,1.0000003559536326,0.36,0.1266666666666666,2.842105263157895,0.3199999999999999,0.1633333333333333,1.959183673469388,0.3233813847932329,0.2912723000246052,0.316521133714494,0.4244474863887462,0.3469024041062045,0.3108648854154584,0.3387099093726157,0.4477163789927568,-2.8673066888986662,-3.0033753566271857,-2.896378374725077,-2.4390188726712463,-2.5799779711382183,-2.7223395491644924,-2.6123413668607194,-2.1817253423956027,0.8468159178576884,0.7737737737737733,0.7060717714137765,0.2232232232232229,0.5370370370370371,1.0257825251534165,0.9543309755108772,0.9842897475714064,0.1234917104048796,-0.3934778518685722,0.9423336626,1.6752194075,0.7471511577,0.6550612957,-0.0991756583,0.4580558109,-0.066068556,0.3077538101,-38.2156285671,6.5044627001,17.7162863279,0.6853683890304569,0.570329085610769,2.3178265280270627,0.829953790585116,5.229972155533541,1.1204160924894049,0.0,0.0005240959,0.0,0.0,7.087e-06,0.0,True
1,1,5,1,2.036248387499928,4.152987753366281,3,0.6362183009841402,104.4505939675152,0.0898756210794968,3.753401074263742,41.7621712003946,0.8748219083663719,0.9999999999999803,1.000000360403615,0.3199999999999999,0.1099999999999999,2.909090909090909,0.2866666666666667,0.09,3.185185185185186,0.2593065021132036,0.2616503141964337,0.2861172247347767,0.422722025313314,0.2716998991575041,0.2716998991575041,0.3010801837242102,0.4413974825085141,-3.3097976729560936,-3.299324320886643,-3.1899936411989307,-2.579573470967363,-3.1059696931403207,-3.1059696931403207,-2.980672067430171,-2.3822631465152817,0.8140683334638898,0.7077077077077075,0.6064329395408061,-0.0410410410410407,0.4814814814814814,1.0065225030022642,0.9324278716323384,0.9583055843355792,0.1757694398334486,-0.3346934527346009,1.0116637798,1.7237105913,0.7637231902,0.5388598538,0.101984869,0.3392029349,0.0891832615,0.253161306,-38.0274931768,5.5993789851,14.4657127476,1.440731067041218,0.6360213926076763,1.969254912649464,0.7754232534707006,6.796974685700415,1.1654359572917796,0.0,0.0024057192,0.0,0.0,2.5626e-06,0.0,True
1,1,6,1,0.9420671780948,0.2887661721602996,1,0.489161519784583,106.0619128343137,0.279880265334094,4.115215388763898,14.703485377404336,0.6204625522589718,0.999999999999962,1.000000384136328,0.2833333333333334,0.18,1.5740740740740744,0.37,0.1633333333333333,2.26530612244898,0.5658010927433977,0.4708369854520967,0.4508464753471433,0.5152727704611658,0.5845719827429093,0.4771987707412065,0.4771987707412065,0.5219151989607764,-2.1409069419787405,-2.609146988512549,-2.707714306721156,-2.3900472187796664,-1.9825795958626111,-2.4950051675954548,-2.4950051675954548,-2.2816014622476035,0.8507435232668475,0.94994994994995,0.7814350607844542,0.4214214214214208,0.5740740740740741,1.0554405822257318,0.929461877493446,0.9340006814573464,0.1563434755700145,-0.5108463220834585,1.2504483455,1.7954183852,0.7974664599,2.0299811821,-0.1141898104,1.6833769932,-0.1108062964,0.9537037943,-49.0532312112,5.6785611031,14.5845292083,3.0718846435690543,0.9203587355388968,5.746264593443588,1.0470936662111274,11.689982007179328,1.3635223934138154,0.0,0.0006674861,0.0,0.0,3.4628e-06,0.0,True
1,1,7,1,0.063718739232213,-1.1590227766178949,2,-0.0201899153360409,96.95331302958324,0.2036778672099207,0.924801654808326,4.540511286163353,0.2307055149279641,0.999999999999928,1.0000002929063656,0.3199999999999999,0.1,3.2,0.4433333333333333,0.1966666666666666,2.254237288135593,0.1349966783096235,0.2862363062798069,0.3200951824264904,0.4701119181941012,0.136868924247446,0.3524053099160912,0.3136363465645916,0.4636097532410911,-4.106514685339518,-3.388520039895658,-3.227778492853117,-2.515589402905434,-4.041574481394133,-3.032334540205812,-3.2138685590278206,-2.511624473118843,0.8125867868230507,0.8838838838838833,1.0331266974971984,0.3553553553553552,0.4259259259259259,0.9714894388744882,0.928626598960965,0.9570281840838714,0.1123411478633598,-0.6610823387486983,1.2567423107,1.7601351436,0.7757724218,0.9007101427,0.043822586,0.891539202,0.066916827,0.4231618934,-46.5542906292,5.6822633974,14.6558569784,3.39403729003302,0.8917235067893481,4.127765607821833,0.8643444441694428,8.337085316391034,1.3114315044152356,0.0,0.0011477268,0.0,0.0,2.6063e-06,0.0,True
1,1,8,1,1.882698356813064,4.920475700603775,2,0.5002326951939735,101.49381736687256,0.6343304721019754,5.039523268807132,7.944633736587977,0.6675783143337245,0.9999999999999848,1.00000021330247,0.36,0.1299999999999999,2.7692307692307696,0.2333333333333333,0.0866666666666666,2.692307692307692,0.3401031769409246,0.3909013840879574,0.3797786058142245,0.4263192145748109,0.3541398491989763,0.4237217494734893,0.3944921354822391,0.4377468402972042,-3.43974942600376,-3.17496090487402,-3.232939014247665,-2.9903434649495573,-3.233144757385247,-2.884821121374527,-3.031143158922435,-2.814612193308123,0.8492619766260084,0.94994994994995,0.9334897216723712,0.3113113113113108,0.5370370370370371,1.0350146042900037,0.9349879944439968,0.9514808804328796,0.163053067262882,-0.4346583154897296,1.1802952352,1.7602527962,0.7762564165,0.7616446463,0.0395274342,0.5920239934,0.0585940713,0.3578276466,-43.0579201408,5.2294367781,13.5010561842,1.7933206562870097,0.8209033329624212,2.298223583911091,0.8448431249492891,10.530680254992015,1.4695604982245063,0.0,0.0032848905,0.0,0.0,8.419e-07,0.0,True
1,1,9,1,1.928088352393185,3.239946276097182,1,0.6625169073849947,105.00383289842476,1.0991940665842732,5.408023242235428,4.919989478328215,0.7747676364789652,0.9999999999999842,1.0000002886516466,0.3733333333333333,0.1233333333333333,3.027027027027028,0.2566666666666666,0.1433333333333333,1.7906976744186045,0.3675734108981355,0.3816743535120553,0.3556484898555898,0.4662844424218989,0.3951952403512679,0.4176377140903028,0.3951952403512679,0.4850553254475531,-2.8343738942796746,-2.771177083268946,-2.8878183342775854,-2.391976348620334,-2.521126293965244,-2.4275749292604307,-2.521126293965244,-2.1465448778967304,0.770919290112384,0.7737737737737733,1.6719497597319883,0.0250250250250249,0.5740740740740741,0.9838645660236212,0.9176267882640852,0.9465221505315736,0.1543746387398049,-0.3460941270116264,1.1131427606,1.7052154006,0.758982863,1.296326468,0.0684684266,0.8966246403,0.0429189844,0.6090260748,-41.4839451591,5.5536617121,14.8724800605,2.5993401406710244,0.8301866428367788,2.358900364364436,0.9366423826109264,5.517324416445711,1.1635072375087503,0.0,5.89699e-05,0.0,0.0,5.903e-07,0.0,True
