fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,1,6.063972960575646,45.96988988001469,7,0.789544015370165,102.97281052786296,0.2232356245455521,5.545662653688024,24.842193825369524,0.8995495143659212,0.9999999999999938,1.0000003902820476,0.9999999999999986,0.1126806526806527,0.0723076923076923,1.5583494519664731,0.2651282051282051,0.0384615384615384,6.893333333333333,0.3878787878787879,0.0379487179487179,10.221130221130222,3.54311216242947e-05,4.9638858203626485e-05,8.531672070736227e-05,0.0003452245934484,0.0002008879986457,0.0002750011802771,0.0004841549852064,0.0018591287923231,-0.9945414017720728,-0.9945272710891532,-0.9944917867205156,-0.9942332884215436,-0.1728352843492992,-0.1728224724027116,-0.1727863159819729,-0.1725486242436295,0.5473920971387931,0.7737737737737733,0.0001726780903884,-2.287287287287288,0.4801223241590214,0.9606005077302616,0.9419240442115656,0.9917899616379002,0.1393944074341201,-0.1107269495933724,0.0003778356,0.0774183386,0.0335608699,1.3029929805,-0.1609723327,0.0450332975,-0.006090927,0.6121580635,414.9713133922,5.6798091991,15.210431115,6.369582199862876e-10,1.464877168793568e-05,7.80144007815043e-10,1.4857155319371885e-05,3.898059924945742e-09,2.327786192678245e-05,0.0,2e-10,0.0,0.0,2e-10,0.0,True
1,1,1,1,5.553283357264377,34.93003690692112,7,0.8208279591819232,102.60677816972424,0.0319607238248588,4.974269100253539,155.6369351179894,0.8985845031210986,0.9999999999999888,1.000000268367947,0.9999999999999982,0.1005594405594405,0.0784615384615384,1.2816399286987523,0.2514918414918415,0.0369230769230769,6.811237373737374,0.35,0.0471328671328671,7.425816023738871,2.035389819911121e-05,2.4893292644119377e-05,3.560327931851572e-05,0.0001281203910479,0.0001805608728462,0.0002229118638005,0.000308182597371,0.0010118697344042,-0.8679249627115965,-0.867921022777649,-0.8679117271236613,-0.8678314275785045,-0.0976511953985932,-0.0976470590268333,-0.0976387307340038,-0.0975700024342441,0.55838592767894,0.7077077077077075,2.2717281330269027e-05,-2.331331331331332,0.481651376146789,0.9449392770791136,0.9515909084205222,0.9865363229895918,0.1309839625896507,-0.10815632686277,0.0001918888,0.0660301068,0.0290933015,1.5741400798,0.1881785428,0.0454494369,0.005301922,0.7395454599,447.094863675,6.4682306237,17.2614698699,8.863638261711822e-11,6.916162798403349e-06,1.2582707865398088e-10,7.339229148193619e-06,3.7408602714141445e-10,8.792641370600484e-06,0.0,1e-10,0.0,0.0,1e-10,0.0,True
1,1,2,1,6.273460564082018,46.8339422778805,6,0.7220583889997143,98.82794176182632,2.656416215059255,4.319975638177461,1.6262420074412542,0.896826522905263,0.9999999999999928,1.000000220859774,0.9999999999999984,0.1308624708624708,0.08,1.635780885780886,0.2848251748251748,0.0353846153846153,8.049407114624506,0.4227272727272727,0.0367365967365967,11.506979695431472,1.526651599219726e-05,1.7486393040968585e-05,2.618942538723074e-05,9.998988427956734e-05,0.0002003867269003,0.0002281397726694,0.0003354636466365,0.0011428277912486,-0.824461581861081,-0.8244597516297965,-0.8244525762044376,-0.824391729632442,-0.0625163824045122,-0.0625146470367453,-0.062507936191635,-0.062457452589787,0.5872241808316216,0.6856856856856854,1.951148346846616e-05,-2.96996996996997,0.5122324159021406,0.9612460682387152,0.9498312354124708,0.9928194203940256,0.1161519650846386,-0.1219898196149086,0.0001522833,0.0621470727,0.0274448247,1.5969406763,0.065297243,0.038623077,0.0027763675,0.7502573894,458.7920614318,5.3914109926,14.4023211105,9.161417309661424e-11,5.161335241363466e-06,7.74610493801843e-11,4.789849652540816e-06,1.4212076958295835e-10,5.758744461274229e-06,0.0,0.0,0.0,0.0,0.0,0.0,True
1,1,3,1,5.91265912554637,39.727711065753056,7,0.507809361036314,99.75123854861054,1.3494519186370948,4.651713190310492,3.447112954575351,0.7339877429749708,0.9999999999999912,1.0000004838530003,0.999999999999998,0.1066200466200466,0.0692307692307692,1.54006734006734,0.2696736596736596,0.0461538461538461,5.842929292929292,0.3909090909090909,0.047062937062937,8.306092124814265,1.5499842667791524e-05,1.8104987881698324e-05,2.6719063634304856e-05,0.0001180253820432,0.0001218274590536,0.0001388249133969,0.0002035300729085,0.0008373261258863,-0.7468082370057388,-0.7468062914316784,-0.7467998582692391,-0.7467316689016362,-0.095006714723989,-0.0950050996549334,-0.0949989514812861,-0.0949387292637679,0.5887800532290361,0.6636636636636631,1.4393226447194064e-05,-2.573573573573573,0.5107033639143731,0.9848764121003027,0.9769978716666202,0.9984355734988284,0.1299375240339567,-0.1304364172317998,0.0001202535,0.0620223647,0.0269474526,0.5831665926,0.1131973565,0.0169337968,0.0018787746,0.2739770186,469.6890718735,5.5212552815,14.8551118683,5.1755842292005046e-11,3.8290629361326535e-06,6.020904739102361e-11,3.7515562944832673e-06,1.206533762599371e-10,5.085226548794306e-06,0.0,0.0,0.0,0.0,0.0,0.0,True
1,1,4,1,9.36299107555022,108.4207713165138,8,0.6956852946498369,102.86413218906918,2.434263656225981,4.070164855240837,1.6720312299905569,0.8458434743217753,0.9999999999999856,1.000000361924892,0.9999999999999988,0.1111655011655012,0.0861538461538461,1.290313852813853,0.2711888111888112,0.063006993006993,4.30410654827969,0.3681818181818181,0.037995337995338,9.690184049079754,9.680621346561764e-06,1.5546660461685637e-05,2.216377509045273e-05,8.652745785503554e-05,0.0001006515639301,0.0001557775653417,0.0002229602934169,0.0007104715829315,-0.6674320763481624,-0.6674281611275941,-0.6674237446102833,-0.6673807858079864,-0.065143334606404,-0.0651397431533632,-0.0651353662058818,-0.0651036048979992,0.5561227918502454,0.5975975975975976,2.1594061521035675e-05,-2.5955955955955954,0.4877675840978593,0.9777597855865376,0.961832669280548,0.9965631497047444,0.1453590808956767,-0.1161778727428758,7.57636e-05,0.0645085619,0.0281273902,1.0854746621,-0.3364867823,0.0259588507,-0.0064783549,0.5099659607,486.1679551818,5.7860927234,15.1286377253,0.0,1.7965296736867523e-06,4.031200866059844e-11,2.3328543605480635e-06,8.066376291666868e-11,3.451382917292881e-06,0.0,0.0,0.0,0.0,0.0,0.0,True
1,1,5,1,7.632414795094054,70.48136283423234,9,0.6944325973263381,101.10311393379348,0.3656231282398043,5.417256789341856,14.816504676336542,0.8876207565443812,0.9999999999999892,1.000000355032746,0.999999999999998,0.131048951048951,0.0307692307692307,4.259090909090909,0.2605827505827506,0.0415151515151515,6.276810780460416,0.4015151515151515,0.0485547785547785,8.26932309169467,6.255488990933534e-06,6.255488990933534e-06,6.255488990933534e-06,3.640708443548419e-05,4.956160704083039e-05,4.956160704083039e-05,4.956160704083039e-05,0.0002574160651515,-0.7512920742851923,-0.7512920742851923,-0.7512920742851923,-0.7512694214888034,-0.0924576269570879,-0.0924576269570879,-0.0924576269570879,-0.0924384082746297,0.5413846290573228,0.641641641641642,1.854676923084701e-05,-2.1111111111111107,0.4270353302611367,0.9634407400636124,0.9590389896104186,0.9944688851057432,0.2435929313365678,-0.0996847492228186,2.55971e-05,0.0535347867,0.023348827,0.891781486,0.1551418327,0.0208772727,0.0022020149,0.4189671286,537.1125265901,6.177733795,16.7396243919,0.0,5.960152818663352e-07,0.0,5.611702798297195e-07,0.0,9.222225807406416e-07,0.0,0.0,0.0,0.0,0.0,0.0,True
1,1,6,1,4.801907102072938,25.981968349918407,5,0.7616104793647975,100.97423101198746,0.1354802426770138,5.229443807146367,38.59930941822572,0.8407645996886371,0.9999999999999876,1.0000003603373442,0.9999999999999972,0.0792307692307692,0.0892307692307692,0.8879310344827587,0.2636130536130536,0.0292074592074592,9.025538707102951,0.3727272727272727,0.0425174825174825,8.766447368421053,5.3047385148223165e-06,5.3047385148223165e-06,8.454832124619937e-06,3.7186332834476254e-05,5.121635677535755e-05,5.121635677535755e-05,8.03548315765844e-05,0.0002657486262373,-0.977433339333234,-0.977433339333234,-0.9774302603103844,-0.977402177034727,-0.0995533200971037,-0.0995533200971037,-0.099550419116617,-0.0995319616035066,0.5916483833076315,0.6856856856856854,1.1750871309048075e-05,-2.2432432432432425,0.4548238897396631,0.9676327733459128,0.9516742556225638,0.9913357142766764,0.2202779647043496,-0.1179265356198959,3.85064e-05,0.06493922,0.028235017,1.3727826519,0.3511877408,0.0486313839,0.0154979963,0.6449458918,513.3675202855,5.0485205033,13.6568107675,0.0,1.0934974825745818e-06,0.0,1.2268948519340754e-06,2.207253679815941e-11,1.7119132306627063e-06,0.0,0.0,0.0,0.0,0.0,0.0,True
1,1,7,1,4.033358068972587,16.163073070673516,5,0.4213592325144883,91.34306179607346,1.2108774167132048,3.410199324486167,2.816304340486242,0.7174900420960207,0.9999999999999816,1.0000002581072434,0.999999999999997,0.1096503496503496,0.0907692307692307,1.2080123266563945,0.2636130536130536,0.0338461538461538,7.788567493112947,0.3212121212121211,0.035011655011655,9.17443408788282,6.400805407149448e-05,8.813776302455023e-05,0.0001387602040873,0.0004439459920698,0.0003724771912467,0.0004940451079319,0.0007668013469213,0.0023008291640973,-0.8818110119607584,-0.8817897327556476,-0.8817450904722005,-0.8814759570569574,-0.1557718675966236,-0.1557529236790245,-0.1557104200986642,-0.1554713726809268,0.5758069568668392,0.6636636636636631,9.39664831495469e-05,-2.199199199199199,0.4938837920489297,0.9482534806159282,0.9385271742148248,0.9920294531033214,0.1377383858128856,-0.1308321568149934,0.0005869771,0.0804699816,0.0354397412,0.652384608,0.1782623415,0.0174277405,0.0040871966,0.3064962777,394.4703212791,6.2601308832,17.3466625468,1.1853274746695402e-09,1.7413608941440726e-05,2.457973341961762e-09,2.2855596814459564e-05,5.656764110408094e-09,3.414427102422589e-05,0.0,1.1e-09,0.0,0.0,1.1e-09,0.0,True
1,1,8,1,6.713576622674629,59.36234633478122,6,0.5575689275650398,95.53223372673904,1.6367883660918046,4.687914676568878,2.864093351153463,0.725040715492828,0.999999999999992,1.0000001589560816,0.9999999999999972,0.1125874125874125,0.0861538461538461,1.3068181818181817,0.2939160839160839,0.0261538461538461,11.237967914438505,0.4348484848484849,0.0501864801864801,8.664653971202974,6.596495720727234e-06,6.596495720727234e-06,9.80018438489714e-06,3.479253893544747e-05,7.186633479011632e-05,7.186633479011632e-05,0.0001068882474403,0.000326948145357,-0.8884895668133564,-0.8884895668133564,-0.8884867203506264,-0.888464514757879,-0.0799282421013463,-0.0799282421013463,-0.0799254426602476,-0.0799078523953022,0.5840704669053614,0.7077077077077075,1.2683603979550896e-05,-2.397397397397397,0.463302752293578,0.9742718581295916,0.9608245521834348,0.9919332426407506,0.2191399902749293,-0.1281824432222009,4.2131e-05,0.0605154102,0.0263548962,2.2443422324,0.3274767338,0.0451967597,0.0065583456,1.0544125835,512.1620590581,7.3964657134,19.6363113276,0.0,1.3420213331441148e-06,0.0,1.4239049437899974e-06,3.038272489251899e-11,1.8811411229728376e-06,0.0,0.0,0.0,0.0,0.0,0.0,True
1,1,9,1,7.395120034922274,64.0373083745622,6,0.7775364643979922,103.4639930903277,1.243223741736694,5.642382431853674,4.538509234043159,0.8489372718808679,0.9999999999999908,1.0000002390143126,0.9999999999999984,0.13995337995338,0.0461538461538461,3.0323232323232334,0.2817948717948718,0.0461538461538461,6.105555555555556,0.4212121212121212,0.0378787878787878,11.12,9.396027098719737e-06,1.3803038435552428e-05,2.3495699566792767e-05,0.0001726855593641,6.174939340336282e-05,9.200452401929e-05,0.0001537547496195,0.0010497033583913,-0.7717034145662762,-0.7717000136286243,-0.7716925336986514,-0.7715774022926494,-0.1145052734620477,-0.1145018088761068,-0.1144947377129981,-0.1143921405372293,0.5498018723732887,0.6196196196196196,1.514189325304352e-05,-2.2212212212212217,0.5061162079510704,0.9475061980906968,0.9481438245577212,0.991370332242272,0.1198318851368028,-0.1111828887228362,9.73111e-05,0.0682065335,0.0295386828,0.8931009844,0.2224683014,0.0292255784,0.008189032,0.419587041,474.6294062351,5.6858894056,14.6228901006,4.629183126799943e-11,2.6691376656102645e-06,6.191502369878049e-11,3.2522066673285714e-06,1.2086675517368768e-10,4.653081524843456e-06,0.0,0.0,0.0,0.0,0.0,0.0,True
