fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,8,16,24,32,40,48,56,64,72,80,88,96,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
1,1,10,0.0,0.4944432305934,0.1188688938327564,0.0,0.9434666667449032,0.4222488124940456,4.6142866218214625e-10,5.607386674431135e-09,0.0056497985509598,0.0,0.001463843869508,0.0,0.0,0.0,0.2151947809712065,0.0,0.0,0.0,0.2024748595506386,0.6178880144963861,0.6178880144963861,0.6178880144963861,0.2008037879714063,0.7943139184529362,0.7943139184529362,0.7943139184529362,0.1896751599691145,0.5565735963827291,0.0900473933649288,8.14734794155905e-10,0.2744282744282743,0.4,0.8108800302644092,0.952748966673032,0.9934470478280344,0.119796860846023,0.0771233794921431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.351645692153694e-09,0.4884050971452467,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,11,0.0,0.6532680460438499,0.1702112449670214,0.0,0.9911603052410106,0.4222488130326554,2.6845148452921824e-09,3.814926190296822e-09,0.0005845674915765,0.0,8.998330798939448e-05,0.0,0.0,0.0,0.0468542614541692,0.0,0.0,0.0,0.0373553124485419,0.9013707283620036,0.9013707283620036,0.9013707283620036,0.0622905170730052,0.8664212471250243,0.8664212471250243,0.8664212471250243,0.0327585966847767,0.5565735963827291,0.0853080568720379,7.1002008111376364e-09,0.2515592515592515,0.4,0.7877759413480137,0.93259640227921,0.9917459420771816,0.1440349431920722,0.4691791149284491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5297406296494105e-09,0.0936008778618235,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,12,0.0,0.4599671065991322,0.0720115966343856,0.0,0.9317253600453066,0.4222488139671871,1.7702057373766642e-10,3.309708096211688e-09,0.009095037093004,0.0,0.0021201312231723,0.0,0.0,0.0,0.2620131507718669,0.0,0.0,0.0,0.2437526797221084,0.5814013157500311,0.5814013157500311,0.5814013157500311,0.2449330309712514,0.7439936329220735,0.7439936329220735,0.7439936329220735,0.2281631853701935,0.4999999999999999,0.0947867298578199,4.975864842678902e-09,0.2307692307692307,0.4,0.8005754563412759,0.9180449781279734,0.9908124728020332,0.1044603275704017,0.4460146090404748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7552968846565205e-09,0.5159658503644877,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,13,0.0,0.2605088405426912,0.4040864096930049,0.0,0.989010994169157,0.4222488172580486,1.8262528003266303e-09,1.047076140511981e-09,0.0002486023958451,0.0,0.0001507353713914,0.0,0.0,0.0,0.4848411271527347,0.0,0.0,0.0,0.4529248350178545,0.399315045742088,0.399315045742088,0.399315045742088,0.4653886205992268,0.6230137487360135,0.6230137487360135,0.6230137487360135,0.4440798804159513,0.4999999999999999,0.0545023696682464,1.66683788908704e-09,0.239085239085239,0.4,0.4832218098132065,0.4727258870548918,0.3351306997923191,0.5381214131529558,0.610545437727177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1270929203746e-09,0.5500209404288361,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,14,0.0,0.4966445742833611,0.1489146532557651,0.0,0.9192807186943676,0.4222488152167548,2.243562940385445e-09,1.01389585942878e-09,0.0001732503224296,0.0,0.0009918070817975,0.0,0.0,0.0,0.4683884400200646,0.0,0.0,0.0,0.4248135152938856,0.7928992101116661,0.7928992101116661,0.7928992101116661,0.4476855974449213,0.8164999079322088,0.8164999079322088,0.8164999079322088,0.4140403817279161,0.4999999999999999,0.0521327014218008,3.859392118122365e-09,0.212058212058212,0.2,0.4459318905485323,0.4510569487889695,0.4520477077179349,0.6083033790562445,0.3861730775879599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.482466027948266e-09,0.210761555477112,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,15,0.0,0.5512014972240302,0.0583481169560832,1.0,0.9122328102606624,0.4222488128293178,5.31073268318206e-09,3.565836911623844e-09,0.0002146492362651,0.0,2.151799910290161e-05,0.0,0.0,0.0,0.1871380176214878,0.0,0.0,0.0,0.1625299915695907,0.7539168898326407,0.7539168898326407,0.7539168898326407,0.1815938874490081,0.7391999841594199,0.7391999841594199,0.7391999841594199,0.1443432259295579,0.6131471927654585,0.1042654028436019,4.4950646305598906e-09,0.2598752598752599,0.4,0.7183133080609928,0.8506417237610577,0.910253513739104,0.2575443760486847,0.2764122819002403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5022423750716202e-09,0.321051821303663,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,16,0.0,0.8040410328467036,0.5548045111768631,1.0,0.9693769425680688,0.4222488124429856,6.54290586415924e-09,5.660972310165897e-09,0.0002924986800139,0.0,0.0001901143596823,0.0,0.0,0.0,0.2649588180592265,0.0,0.0,0.0,0.2600642456613623,0.4234906105285629,0.4234906105285629,0.4234906105285629,0.2410508275885273,0.7549021987793227,0.7549021987793227,0.7549021987793227,0.245533121580872,0.4999999999999999,0.0687203791469193,8.69892287653114e-09,0.1683991683991683,0.2,0.8631655229305688,0.8593836396358907,0.9670428331245104,0.2349887744828131,0.4498968122476735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.091073414373543e-09,0.7609877121917483,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,17,0.0,0.6808554283142798,0.2371756939175248,0.0,0.6921007015520103,0.4222488187946747,2.92387975095211e-10,3.578315243135994e-09,0.0059185365021727,0.0,0.000373174578573,0.0,0.0,0.0,0.3311851499406012,0.0,0.0,0.0,0.3020883295855904,0.3192076811812239,0.3192076811812239,0.3192076811812239,0.3056284389421563,0.5180151090922358,0.5180151090922358,0.5180151090922358,0.2784129390139585,0.8065735963827291,0.0924170616113743,2.4417514408142422e-09,0.1787941787941787,1.0,0.5044046978784036,0.6555926130496572,0.3076264628929379,0.4338997505744515,0.3347145538263052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063984086072418e-09,0.7027868645801991,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,18,0.0,0.5613601570944431,0.1242610395972473,0.0,0.962541166946658,0.4222488145645213,7.21473553350336e-09,5.1262440855248595e-09,0.000221200508326,0.0,0.0001461425343452,0.0,0.0,0.0,0.3714316608097996,0.0,0.0,0.0,0.3546440048734153,0.5014119966313295,0.5014119966313295,0.5014119966313295,0.3511216864696747,0.7452720566763436,0.7452720566763436,0.7452720566763436,0.3420352080560004,0.5565735963827291,0.0805687203791468,2.4417514408142422e-09,0.2494802494802494,0.4,0.6530478704163486,0.8920168565660855,0.9751602612694636,0.1490152123716655,0.251659995668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.372528474002944e-09,0.4954273391003037,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,19,0.0,0.4379248395408137,0.1011531060138573,0.0,0.9348277089753968,0.422248813755852,2.3613972218826153e-09,3.517274494207181e-09,0.0006255574921747,0.0,0.0001666669038641,0.0,0.0,0.0,0.3423057248813174,0.0,0.0,0.0,0.3156636044066477,1.0,1.0,1.0,0.3347957842402727,1.0,1.0,1.0,0.3116974321480693,0.5565735963827293,0.0876777251184833,5.945938121314738e-09,0.2702702702702703,0.2,0.982866177546824,0.7472670790175147,0.8893019036749528,0.5095064468510727,0.4224800062459398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.591986911881717e-09,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,0,0.0,0.2419988593627753,0.3592942932432104,0.0,0.922420735521066,0.4222489454100316,8.571319475515056e-09,4.750806229076772e-09,0.0001475376370649,0.0,3.930806842172384e-05,0.0,0.0,0.0,0.2899849435056272,0.0,0.0,0.0,0.2735421645382711,0.3530033278012343,0.3530033278012343,0.3530033278012343,0.2639315263010831,0.6216962783906861,0.6216962783906861,0.6216962783906861,0.2523162709054152,0.7499999999999999,0.1090047393364927,1.4092751451239496e-08,0.2765072765072764,0.8,0.9618645728490838,0.7342339974537273,0.9511860375228356,0.3729059624272126,0.5673910497326735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312868608999833e-09,0.637275428019846,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,1,0.0,0.5711359549055749,0.156837823647581,0.0,0.8473794669792645,0.4222489471352636,7.894676339865417e-09,6.110351241521986e-09,0.0002466304501536,0.0,4.389327223387283e-05,0.0,0.0,0.0,0.3684161903912915,0.0,0.0,0.0,0.3537138806028023,0.7097866584251369,0.7097866584251369,0.7097866584251369,0.3522715349233893,0.8935281485293443,0.8935281485293443,0.8935281485293443,0.344744209582057,0.5565735963827291,0.0947867298578199,1.5597970537530032e-08,0.2744282744282743,0.6,0.658492285151102,0.7487236723367068,0.902677974500961,0.3513541923499406,0.4751278394252284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504683770045521e-09,0.269875254211942,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,2,0.0,0.7067567487036913,0.5450379330479944,1.0,0.9698485501202218,0.4222489440174046,6.4588371289548315e-09,4.452361714636228e-09,0.0002153465781266,0.0,0.0001208448588319,0.0,0.0,0.0,0.5749427983765455,0.0,0.0,0.0,0.5514098250162736,0.5390848715935501,0.5390848715935501,0.5390848715935501,0.554142858420223,0.7798991717851345,0.7798991717851345,0.7798991717851345,0.5424243403694617,0.4999999999999999,0.1066350710900473,3.313423895188165e-09,0.1787941787941787,0.6,0.689585175046879,0.5206024790474513,0.6363144674616593,0.5990536515188463,0.5891282399926103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036672751583115e-09,0.5005962731941942,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,3,0.0,0.6138756815898552,0.2519188937524483,0.0,0.9399318707639688,0.4222489469866115,1.5122052354203158e-09,4.19666514529645e-09,0.0012418209468782,0.0,7.544836393581192e-05,0.0,0.0,0.0,0.3231650683235745,0.0,0.0,0.0,0.3299965555182668,0.463536945169551,0.463536945169551,0.463536945169551,0.301603018256233,0.8702695254918162,0.8702695254918162,0.8702695254918162,0.3208619253004326,0.4999999999999999,0.1042654028436019,1.4450220596815313e-08,0.2598752598752599,0.2,0.8482573842228658,0.7026702220393108,0.8633505557436222,0.3457911711362669,0.5158781582443372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540207743632117e-09,0.4728754574263423,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,4,0.0,0.5880842788695718,0.1998692362863273,0.0,0.9578635402632109,0.4222489438674908,3.582031970021889e-09,5.154780170839931e-09,0.0005726007350458,0.0,0.0001818614895091,0.0,0.0,0.0,0.3570620827999382,0.0,0.0,0.0,0.3221711509197215,0.1638282284680228,0.1638282284680228,0.1638282284680228,0.3291090725699646,0.383135315025469,0.383135315025469,0.383135315025469,0.2957956208010976,0.7499999999999999,0.0971563981042654,4.4950646305598906e-09,0.2681912681912681,0.6,0.7034972151363096,0.8895383493281837,0.9804793433618318,0.1294736832116303,0.615544736736156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.823855485782929e-09,0.8555241319910412,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
