fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,1.0,0.0,1,5.920740853402246,44.09651999168161,7,0.009726,0.7416252414894603,98.73446405073524,0.2918377059313113,6.359331846128369,21.790644995082097,0.8986040019940651,0.9999999999999942,1.000000232126856,0.999999999999999,0.020294,0.11344064386317909,0.054285714285714284,2.0896960711638255,0.26265593561368206,0.02857142857142857,9.192957746478871,0.36329979879275653,0.043722334004024144,8.30924988495168,0.202762,1.0554516433861184e-05,1.2318347560846351e-05,2.1596911544075727e-05,0.00012304723187065851,8.990229819023929e-05,0.00010339637353551435,0.0001836457127162749,0.0008855594165919985,-1.0124935499796672,-1.0124917640931788,-1.0124823695078373,-1.0123796506287153,-0.11665047267593029,-0.11664889844413588,-0.11663953647912635,-0.11655765055205851,0.013696,0.5895618603686216,0.8058058058058054,2.5142033481427965e-05,-2.357357357357357,0.51994301994302,0.465557,0.9463276391694145,0.9345559431239839,0.9864004746642473,0.15813378619593227,-0.09485936513968499,0.092874
1,1.0,1.0,1,5.1882214200948935,30.270262215900956,7,0.007926,0.7420019478454227,101.15709129679888,1.4329900549870742,5.487707909043083,3.829550588955471,0.8539150551605048,0.9999999999999886,1.0000001360829993,0.9999999999999959,0.01696,0.10358148893360161,0.06857142857142857,1.51056338028169,0.28096579476861167,0.04285714285714286,6.555868544600939,0.38722334004024145,0.04084507042253521,9.480295566502463,0.200596,1.161597995560291e-05,1.161597995560291e-05,1.6925438605616085e-05,8.707577401902975e-05,8.164511862342388e-05,8.164511862342388e-05,0.00011496486873023588,0.0005183960676374907,-0.9361555368838056,-0.9361555368838056,-0.9361505663469548,-0.9360848939591941,-0.13190562339678794,-0.13190562339678794,-0.13190122797551398,-0.1318480087866374,0.012526,0.5848146008280216,0.6656656656656653,1.9966424501097934e-05,-2.277277277277277,0.4458689458689459,0.444666,0.9424257106109603,0.9429239900433161,0.9862553778682979,0.13920458157160995,-0.09763516558251717,0.095877
1,1.0,2.0,1,6.561883563318757,51.2129633969156,7,0.009703,0.6631194679587792,97.0560444796377,2.5252151947352113,4.3700752595968995,1.730575385697034,0.8674361057306526,0.9999999999999937,1.000000227370789,0.9999999999999987,0.017481,0.10645875251509054,0.0757142857142857,1.4060589954823282,0.26265593561368206,0.04569416498993963,5.748128577719067,0.38024144869215293,0.04674044265593562,8.135170038743004,0.197847,1.3547563356963888e-05,1.6764619738581956e-05,2.8345309489322994e-05,0.00013307282952207213,0.0001415485184780598,0.000176382718139726,0.0003041170595045869,0.0011720481107217416,-0.8212401767132588,-0.8212375347015146,-0.821228024044971,-0.821142016432719,-0.07689381392803163,-0.07689113501436824,-0.07688131164320748,-0.0768145636663756,0.012952,0.5409534297075704,0.6056056056056053,1.7387624002162504e-05,-2.537537537537537,0.48575498575498577,0.475592,0.9718998615684467,0.9602675799641105,0.994851242527016,0.12145380125769142,-0.12282247442455574,0.094008
1,1.0,3.0,1,6.227287127118198,44.2460989926693,8,0.008692,0.5092542583690021,96.58948891833812,1.8537642342939564,4.3024390322688895,2.320920294326188,0.7617519442409135,0.9999999999999893,1.0000004149855888,0.9999999999999978,0.029007,0.09927565392354125,0.10571428571428572,0.9390940236010659,0.27110663983903416,0.032857142857142856,8.251071647274953,0.41527162977867205,0.04090543259557344,10.151992129857353,0.24027,8.876692753012037e-06,1.3636305172595359e-05,1.9744248314402e-05,6.832979762419526e-05,5.5022476254604367e-05,8.482577761827883e-05,0.00012287669961599289,0.000370014130080371,-0.7275092717515619,-0.7275058090586595,-0.7275013654339477,-0.7274660186825895,-0.1127605485015162,-0.11275718767998656,-0.11275289680105632,-0.11272502791542681,0.014482,0.5725367120342051,0.7257257257257255,1.259215613694151e-05,-2.037037037037037,0.4843304843304843,0.473278,0.9760870696775887,0.9648882683210671,0.9970698098881121,0.15169079401277524,-0.1179715407675407,0.097496
1,1.0,4.0,1,9.678956451835607,115.99092371603678,8,0.010095,0.697718156227431,102.10291669830042,2.239294844638915,3.9130913076037035,1.7474658672001218,0.8920358466188555,0.9999999999999857,1.0000004255601898,0.9999999999999988,0.018807,0.14040241448692153,0.07428571428571427,1.8900325027085594,0.27814889336016096,0.05,5.562977867203219,0.4154728370221328,0.03951710261569417,10.513747454175151,0.215086,7.678431902122885e-06,7.678431902122885e-06,7.678431902122885e-06,2.8945651052489604e-05,0.00014036224593257633,0.00014036224593257633,0.00014036224593257633,0.0005091473791883731,-0.5967223735549081,-0.5967223735549081,-0.5967223735549081,-0.5967096828319729,-0.03105028057730862,-0.03105028057730862,-0.03105028057730862,-0.03103882808795116,0.01446,0.5644362538434905,0.5055055055055053,1.02358840974276e-05,-2.7177177177177176,0.4269340974212034,0.446504,0.9817831920496856,0.970785462662031,0.9984061353772544,0.24394594144185064,-0.12151115900353499,0.187002
1,1.0,5.0,1,8.290022279011104,84.13221323382028,7,0.009755,0.5963224289501119,100.68477640986521,0.8590905549968855,3.757110269782352,4.373357672167602,0.8128095519579507,0.9999999999999901,1.000000235581316,0.9999999999999986,0.024101,0.11633802816901409,0.05142857142857142,2.2621283255086078,0.27110663983903416,0.05714285714285714,4.744366197183098,0.3814688128772636,0.04245472837022133,8.985308056872038,0.223164,4.464431368891936e-05,5.881100897270485e-05,9.59469635482172e-05,0.0004545387661210938,0.00032063288069101074,0.0004145535321330768,0.0006689309715267143,0.0030559040824682,-0.7072979435523901,-0.7072879230305896,-0.7072616556735983,-0.7070080131053654,-0.0971043171973829,-0.09709519417151183,-0.09707048510140875,-0.09683862536544721,0.012905,0.5869967514570639,0.5655655655655653,6.626467875983924e-05,-2.2972972972972974,0.49002849002849,0.454468,0.9492829740036423,0.9465111743048076,0.9927112170569907,0.12639501822359567,-0.09737500550843016,0.09532
1,1.0,6.0,1,5.108993363375104,28.9336290501055,5,0.008795,0.7780628907266206,101.97356637152045,0.17796579735125118,6.039309448394114,33.93522541005071,0.8316075291326015,0.9999999999999872,1.000000374120022,0.9999999999999969,0.018798,0.10225352112676056,0.06142857142857143,1.6645922043891255,0.2612474849094567,0.04857142857142857,5.378624689312344,0.3999798792756539,0.038088531187122736,10.501320655044902,0.20951,7.094708057557492e-06,1.0021643908320265e-05,1.6822198060848158e-05,7.507629851074855e-05,0.0001282222850843256,0.00017239435331674994,0.0002939734703908806,0.0012887815679161433,-0.8758488471504435,-0.8758462835788652,-0.8758403272790924,-0.8757893051303843,-0.04869822157965747,-0.048696070202636575,-0.0486901487565925,-0.0486416971588554,0.013646,0.5803517447625969,0.6856856856856854,1.514189325304352e-05,-2.577577577577577,0.4886039886039886,0.471131,0.9551738622202653,0.9456700033736197,0.9876105244580013,0.17277222126255765,-0.1110780750167875,0.115652
1,1.0,7.0,1,5.330901598008887,32.24671637709604,6,0.008735,0.3844764974256746,96.22912302000972,0.23659596152510137,3.2348544160086727,13.672483651693584,0.5702901154207336,0.9999999999999838,1.000000418963457,0.9999999999999984,0.019123,0.11492957746478874,0.0642857142857143,1.7877934272300469,0.2612474849094567,0.03571428571428571,7.314929577464788,0.3844869215291751,0.03527162977867203,10.900741585852826,0.205517,8.27152139178739e-06,8.27152139178739e-06,8.27152139178739e-06,4.9725496511531856e-05,0.0001438817297830951,0.0001438817297830951,0.0001438817297830951,0.0007412586010696316,-0.625990787375861,-0.625990787375861,-0.625990787375861,-0.6259648373546898,-0.03404375676881419,-0.03404375676881419,-0.03404375676881419,-0.03402341688937176,0.013471,0.5711879686281512,0.5855855855855853,1.2889185075444497e-05,-2.617617617617617,0.4601139601139601,0.492704,0.9770357724312754,0.9689314723149927,0.9946428099388546,0.2317509087850136,-0.12234657318061726,0.180024
1,1.0,8.0,1,7.827251003023779,80.89776566204999,6,0.009938,0.6392841993282151,96.1858781088301,1.762945611998679,4.960921673513351,2.813995871312829,0.8714922522732382,0.9999999999999931,1.0000003076788233,0.9999999999999991,0.017735,0.12325955734406438,0.07857142857142857,1.5687580025608194,0.28659959758551307,0.03571428571428571,8.024788732394367,0.4408450704225352,0.049376257545271626,8.928280358598206,0.217757,7.14051416248395e-06,7.14051416248395e-06,1.0599349025072256e-05,3.982718887706107e-05,8.279868819413611e-05,8.279868819413611e-05,0.0001239217293199116,0.00036393767578959003,-0.7302160171651921,-0.7302160171651921,-0.7302134914505398,-0.7301921486613343,-0.06038243015051101,-0.06038243015051101,-0.06037994683573745,-0.060365452889535,0.01232,0.5635456317871419,0.6656656656656653,1.7387624002162504e-05,-2.2572572572572573,0.47150997150997154,0.45149,0.9577317207239726,0.9532560947869871,0.9919293927197106,0.22065633102654397,-0.10664363444106978,0.166327
1,1.0,9.0,1,6.851371087843799,58.09939971252144,7,0.0133,0.7272447373729483,98.65101154024194,0.11497607549382406,5.158550108602733,44.86629141277156,0.9083216427960092,0.9999999999999903,1.000000167135114,0.9999999999999983,0.034637,0.11631790744466804,0.08571428571428572,1.357042253521127,0.2795573440643863,0.04714285714285714,5.930004268032437,0.3928169014084507,0.045130784708249494,8.703967900133751,0.22951,1.3489342333121005e-05,1.6233800735810952e-05,2.3901417208219704e-05,9.117233760220523e-05,8.297862667052475e-05,9.846995968728944e-05,0.00014309406618680357,0.0004792665282254887,-0.8512444957154567,-0.8512421594788334,-0.8512356323744696,-0.8511783676012984,-0.13923152817332135,-0.13922937111236203,-0.1392231575142249,-0.1391763478244017,0.013404,0.600340261072405,0.5455455455455454,1.6604286571875295e-05,-2.437437437437437,0.49002849002849,0.445751,0.9528348619046673,0.9413604487039121,0.9929613214398921,0.12633477630853593,-0.11060539139299583,0.09251
