fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.47977051526283965,0.11767313801453194,0.0,0.5273657589121912,0.12547539419749748,5.639396444965054e-09,6.134122038822389e-09,0.000849073801683476,0.8401898396028493,0.9999999999999898,1.4035726120036843e-11,0.5263157894736842,0.17857142857142855,0.26785714285714285,0.2647058823529412,0.21875,0.22167487684729067,0.0,0.24402779074608527,0.30531606789840493,0.3313878602017447,0.0,0.2227034435338492,0.2708932542388921,0.25235032833818,0.49312218302538957,0.35043046073986484,0.4152494528181783,0.43228856661062565,0.5144463194405384,0.3507030581212353,0.385252551244753,0.3678946166822118,0.47617278467745483,0.05735660847880292,1.6115212488597003e-07,0.0980392156862745,0.33333333333333326,0.912551862182502,0.8296268730069665,0.9460319545210092,0.256183931608212,0.6111260440784659,0.3328686708632612,0.3413223905961682,0.35472337402098164,0.34584488003732144,0.43194051245679366,0.36180642162721777,0.4663966535949101,0.34584488006153496,0.5867834623282625,0.31039396584983825,0.33818191083105975,2.1054841886436918e-08,0.569482276173767,4.0653306925584114e-08,0.48872232327066606,7.46123331550908e-09,0.5127701073947879,1e-12,0.09164658746075391,1e-12,1e-12,0.00020221547513697962,1e-12
1,1,1,0.0,0.4133652729476961,0.03878555888275195,0.0,0.7528704276035172,0.12547539287300605,4.468918217546434e-09,6.769685551629169e-09,0.0012247608825939724,0.8956969005875042,0.9999999999999815,9.588127004595687e-12,0.5789473684210527,0.17857142857142855,0.29464285714285715,0.20588235294117646,0.21875,0.1724137931034483,0.0,0.1766800499805566,0.10281419206617895,0.28766594968517734,0.0,0.16419878856904313,0.13318479231279295,0.2920186370538898,0.808202002795559,0.34445177968131385,0.3134681164992783,0.47731690990655046,0.8228933713629136,0.34830996614800713,0.3460455465943583,0.4760614692068171,0.6956385418473856,0.027431421446384052,5.108038377736526e-08,0.07002801120448178,0.625,0.7529991864448187,0.7181550229601159,0.8714289501156645,0.47783560532624475,0.5474627531935403,0.1945892328188652,0.3059124732745313,0.3335592005242445,0.3474999594288306,0.4837737283371447,0.3529447768400362,0.5230313552857988,0.3474999594251008,0.7421245063157114,0.29030650892168786,0.2979024879644452,2.0254156613176396e-08,0.21571186863178576,3.0401626236449535e-08,0.22731267837629193,4.675033648871927e-09,0.18808385647134918,1e-12,0.2163857514553417,1e-12,1e-12,0.0001563325486298027,1e-12
1,1,2,0.0,0.4610657290343173,0.08057440741637736,0.3333333333333333,0.5456996001561172,0.1254753912056461,1.595187075238584e-08,4.580945894378175e-09,0.00013678102700397777,0.889593411821717,0.9999999999999895,4.957577934055959e-12,0.5789473684210527,0.14285714285714285,0.34374999999999994,0.4411764705882353,0.1875,0.4310344827586207,0.0,0.16292268662405765,0.21665003408893788,0.2555852670099791,0.0,0.14954527671860982,0.22369084593100352,0.23363243235519887,0.5552763129302338,0.27894983463278433,0.34068269124415107,0.3786872304779799,0.5805756488757903,0.284542957261941,0.35450024794905555,0.370712066840995,0.688316881713362,0.02992518703241888,8.002027633340702e-08,0.08683473389355745,0.625,0.8997364124429312,0.8121823594576085,0.9168735802844932,0.25654619395126405,0.4938621100560664,0.23845348721205895,0.28993837772379694,0.30871617910619875,0.2530498104306496,0.46478435321733846,0.23923619611511251,0.5157637824730603,0.2530498104479943,0.6329808774452862,0.3882195195055399,0.411403680991719,2.2374872024668715e-08,0.4012794036305917,2.3721245464046166e-08,0.4064575847841036,5.077833559000476e-09,0.434051829465395,1e-12,0.5658276486011327,1e-12,1e-12,0.0008171769257140662,1e-12
1,1,3,0.0,0.41401307266993487,0.04362867898333376,0.0,0.416308225432116,0.12547539098650246,1.2977430604497946e-08,4.189715851380631e-09,0.00017110552814288794,0.7074442324224628,0.9999999999999871,1.298635527726636e-11,0.8421052631578947,0.07142857142857144,0.7499999999999999,0.4705882352941177,0.34375,0.25078369905956116,0.0,0.16417654393009454,0.11542272214255292,0.1551081053750114,0.0,0.15127333930542364,0.1276357680270433,0.1335091145814173,0.6170659540627397,0.2933780288015196,0.26172985356476247,0.3094313335221056,0.641174069043513,0.2990919094365755,0.28168963767491023,0.3117564771785272,0.8040808111079556,0.02493765586034913,6.424359111927844e-08,0.07282913165266108,0.5833333333333334,0.877035929256123,0.9841737383310303,0.9908992055533576,0.003394925829452,0.46900190455972934,0.23617767013373092,0.27354776799763947,0.2959180657051128,0.21860372885062662,0.6023633136758634,0.22821382280420735,0.6549363225399947,0.21860372885479018,0.7496462617361903,0.21761836351700872,0.22950193373192881,1.67434798763322e-08,0.3771142275009805,1.2686649144899864e-08,0.2934152950000947,3.938758290352623e-09,0.37189246152966815,1e-12,0.10653527987230241,1e-12,1e-12,4.825387931358857e-05,1e-12
1,1,4,0.0,0.5937109775714338,0.208302370274755,0.3333333333333333,0.690178658985886,0.12547539213542477,2.1310627604596095e-08,4.747514756628114e-09,7.763211529853342e-05,0.9356110029194873,0.9999999999999817,1.00607350141807e-11,0.6842105263157895,0.17857142857142855,0.3482142857142856,0.35294117647058826,0.21875,0.2955665024630542,0.0,0.16982684472476728,0.1915475445491748,0.21547028758837394,0.0,0.1621921391139892,0.21753307704603475,0.225122513202958,0.7426589258075273,0.32507615140238144,0.3671423791205026,0.4021944779958332,0.7913821560615497,0.34024826104257566,0.4041895787562862,0.4237939858674936,0.48366212299014744,0.027431421446384052,8.247541149640146e-08,0.08403361344537814,0.45833333333333337,0.8671057897783332,0.9479444516529982,0.9884587136196723,0.06994413751106593,0.655849444351895,0.1826941086642424,0.2287280866485526,0.2640996387028478,0.27803734865527835,0.4072723472750498,0.2756472392470266,0.44600059040602946,0.27803734867515817,0.7798168406747709,0.273912711845654,0.29865666453412376,7.509548858919272e-09,0.2633085695079997,7.973870501071461e-09,0.2636090645390556,5.2572073627272535e-09,0.2496485750561528,1e-12,0.14290462868150305,1e-12,1e-12,0.00034470633933357645,1e-12
1,1,5,0.0,0.5027724887468229,0.11208048244338745,0.6666666666666667,0.6892442074280014,0.12547539210808348,2.531260622107578e-09,4.570200334048644e-09,0.0015180557562489041,0.9108765444834173,0.9999999999999863,8.712100858169602e-12,0.7894736842105263,0.14285714285714285,0.46874999999999994,0.2647058823529412,0.28125,0.1724137931034483,0.0,0.14020580689583925,0.1369529344085468,0.1333179983645441,0.0,0.13220401299610332,0.17007603332786975,0.13955009957205622,0.6561181666260991,0.27936346623227676,0.2939518539455659,0.3049913302496851,0.7020433465925355,0.2938426997694581,0.3389964048573524,0.3367616003573644,0.5444739847128959,0.009975062344139626,3.720665680384011e-08,0.07282913165266108,0.41666666666666663,0.8621226930446837,0.846217888337061,0.9277532159898247,0.42967856868900917,0.5921015859244829,0.24289173145537168,0.2957510807156498,0.3166133399046016,0.2953532200869526,0.4806743605702539,0.26620290082796527,0.5194569828718537,0.2953532201216534,0.6964981868816292,0.29238567944583627,0.2802531592332034,1.0107391268319133e-08,0.22042056988840614,1.7293955464406054e-08,0.30968619945434456,5.533256070087216e-09,0.35231658008363276,1e-12,0.04019628208471721,1e-12,1e-12,0.0001443442148480876,1e-12
1,1,6,0.0,0.41984383607960724,0.04196893649208278,0.0,0.43677772919297403,0.12547539320097126,1.0404783113921433e-08,3.991017932551907e-09,0.0002280299026134571,0.6359579573366169,0.9999999999999588,1.0727054044568172e-11,0.631578947368421,0.2142857142857143,0.28124999999999994,0.4705882352941177,0.21875,0.394088669950739,0.0,0.13701599822213917,0.24194624394010042,0.2524376335664338,0.0,0.1223154268860743,0.2772697391825395,0.17024306295945307,0.5652373217363313,0.25530006885016165,0.36778353935059876,0.37878084037612036,0.5585288314004293,0.2509928426637962,0.40142124736601253,0.31337997491341896,0.8952196188848538,0.04488778054862835,6.846093812037283e-08,0.0924369747899159,0.6666666666666666,0.8755019254698704,0.8107622776189514,0.8224265407950191,0.3860987022625378,0.3138846795650998,0.2752949601955208,0.37900097020439905,0.41506778090698626,0.27386307804297483,0.527370169740557,0.2622730603806318,0.552056013129129,0.273863078068424,0.6559403102776126,0.2578961196650834,0.25428244966445457,1.5012705100492213e-08,0.3123769453613146,1.6789158052985117e-08,0.30990087666341487,3.683231406781838e-09,0.4312221110311898,1e-12,0.9516909887084906,1e-12,1e-12,0.0019289362639529227,1e-12
1,1,7,0.0,0.2989129568957689,0.018154715036760964,0.0,0.019230115848053148,0.12547538770840672,1.815437239271968e-09,2.145123960145278e-10,0.00012842880519244423,0.3028591100726075,0.9999999999998878,8.08575274335692e-12,0.6842105263157895,0.25,0.2708333333333333,0.5882352941176471,0.4375,0.24630541871921185,0.0,0.35139965855024474,0.29409826446546383,0.3873642734066489,0.0,0.31271470657171396,0.3177645221240082,0.40439787196910687,0.5582271158599295,0.46806953440732324,0.4169966668227355,0.49917991394937267,0.5408113010769484,0.45149382224281503,0.4378369834646619,0.49935311683349526,0.5428754962377027,0.02992518703241888,5.461304368404358e-08,0.0924369747899159,0.6666666666666666,0.674598736603985,0.6261524327689516,0.7333129558769105,0.39109504851337556,0.18220928899156186,0.3139987417184438,0.3596918879118962,0.36380162335947697,0.31995582136182665,0.47627660470224037,0.29383049572044084,0.5245751341586532,0.31995582134461414,0.5704072806052901,0.3530269523032683,0.3621190245250989,2.3289732507479656e-08,0.488042133531385,2.004392406752499e-08,0.46428034622646447,1.1435184965831528e-09,0.4223785592665168,1e-12,1.0000000000000002,1e-12,1e-12,0.0008825116751400427,1e-12
1,1,8,0.0,0.5134894679571718,0.1663338494937805,0.3333333333333333,0.48468207624687243,0.12547539076997943,2.0782159637117555e-09,6.130874210661216e-09,0.0025127399980166957,0.7025953504273856,0.9999999999999885,7.1431929381943204e-12,0.8421052631578947,0.17857142857142855,0.42857142857142855,0.3823529411764706,0.21875,0.3201970443349753,0.0,0.18842173305499818,0.23604567756520592,0.27104479534800285,0.0,0.1684435476312018,0.267431146299971,0.23902906425164044,0.43887714657166144,0.28165373628883256,0.3314798601918231,0.35956646591966185,0.4391164376785286,0.27643234877101236,0.3646226389231482,0.3360326524215543,0.7795825684430666,0.019950124688279253,9.307546363031033e-08,0.07002801120448178,0.6666666666666666,0.917417169209727,0.7950114359887825,0.8910343955835898,0.4303810578226414,0.4510734457428305,0.311425090974656,0.3653995440187532,0.3702425644936098,0.31204945237063436,0.3867660554802637,0.2875626717757582,0.45562336695050165,0.3120494523877612,0.6348505123643212,0.2759996412070457,0.29964529858059397,1.9160725440445367e-08,0.5220236675063425,2.0698465685771007e-08,0.49067357278685747,5.65133387725956e-09,0.5504762700562595,1e-12,0.6300434924397637,1e-12,1e-12,0.0006302891541002265,1e-12
1,1,9,0.0,0.48804122135688915,0.08805920790121582,0.0,0.7276126284984379,0.12547539215601966,1.1763322386475853e-08,6.508388540742957e-09,0.00036928192744975497,0.8508364462371618,0.9999999999999895,1.1893742006628249e-11,0.47368421052631576,0.07142857142857144,0.42187499999999994,0.35294117647058826,0.28125,0.22988505747126436,0.0,0.15595742442048707,0.21380488314982757,0.16242690479055877,0.0,0.14391935844115564,0.24318811556834308,0.16127153749544093,0.7018503287924229,0.30405332132025137,0.375580237824852,0.3457899678186826,0.7200641526901592,0.3088291109172649,0.40752206628114357,0.3582277172832638,0.6930573231985944,0.027431421446384052,1.321600014806541e-07,0.0924369747899159,0.5833333333333334,0.8574308411141303,0.7001350167661506,0.9042136685544213,0.48763901507213053,0.6091894916744665,0.18800102756365333,0.2019194009264531,0.21635934065572338,0.1996820072103893,0.5361243415448085,0.18468468812290897,0.5698480039588316,0.19968200723714596,0.7653566494468799,0.3053125639209413,0.3370628327798638,7.539962551344581e-09,0.2851592827956299,1.255999356011184e-08,0.29322237887824126,6.061245995598763e-09,0.2963962740088961,1e-12,0.07835431366973097,1e-12,1e-12,0.0007078125994324036,1e-12
