fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,1,0,1,2.6738542796383293,8.726787539304139,4,0.7305283814483506,102.9991213862594,0.2198655525681009,5.5460849128147975,25.224892431009444,0.8651594296577148,0.999999999999992,1.0000003906210426,0.9999999999999972,0.105,0.1329166666666666,0.7899686520376177,0.2566666666666667,0.0729166666666666,3.520000000000001,0.1529166666666666,0.0720833333333333,2.121387283236994,0.0848246450228906,0.085237031934402,0.0972590245044953,0.1346063584863567,0.0970921315277155,0.0950181728656142,0.1111773703738314,0.1498018259942286,-2.9762813140745794,-2.9749401727815745,-2.9358429313078824,-2.814384052792194,-2.539612134748368,-2.5454455655657897,-2.4999945339460297,-2.391355391884304,0.7216021326154487,0.861861861861862,0.3300034791125282,-0.1291291291291294,0.4533333333333333,0.9750736461677104,0.9402726528168583,0.986287570893601,0.1440560881534952,-0.2169087673006907,0.231796055,1.0046229918,0.4397193683,1.1359489789,0.0770008186,0.6760572466,0.0585520747,0.5336792581,46.7321816627,6.7133005693,17.5946997925,0.04902749847052299,0.11390871513230003,0.10873291699781229,0.126124314829527,0.1827722010189813,0.16600430279971728
1,1,1,1,2.3711916764322645,5.530052041061055,2,0.7657377931907476,102.67238777230844,0.0158847478809677,4.927947523500581,310.2313968360173,0.8600737599648588,0.9999999999999848,1.000000267860586,0.9999999999999968,0.105,0.0795833333333333,1.3193717277486912,0.2895833333333333,0.0733333333333333,3.9488636363636367,0.2375,0.0379166666666666,6.263736263736265,0.0642751750739245,0.078109936146061,0.1060210078905777,0.169302676090403,0.0779453790914087,0.079470566382953,0.1179211263360552,0.1940079120846374,-2.656207789643741,-2.6169355600856843,-2.5377054229661016,-2.358070069135122,-2.28426797426832,-2.280489525133276,-2.185233364921198,-1.9967384493171347,0.7346216699068925,0.861861861861862,0.3652267364308175,-0.1071071071071072,0.4733333333333333,0.9410555219563538,0.9495641813951102,0.9751892089358464,0.128437628806302,-0.2142236848501326,0.2499129985,1.0278513142,0.4525071316,1.283830867,0.3364871141,0.5303884261,0.1387906775,0.6031555267,43.2061771427,6.2704992063,16.5742104051,0.07569622147731939,0.11808549820039996,0.07242553167944307,0.12762441761693905,0.16960505770879866,0.17947578646707565
1,1,2,1,2.784143538805039,8.63121142360456,3,0.68091271990107,100.07683669601224,2.3816856775727104,3.972406339826568,1.6678969761765696,0.887378664701392,0.9999999999999905,1.0000002164048372,0.9999999999999972,0.105,0.0329166666666666,3.18987341772152,0.25625,0.0333333333333333,7.687499999999999,0.1991666666666666,0.0579166666666666,3.4388489208633097,0.0506880853034581,0.0594028725068209,0.0791609249491371,0.1290778196592153,0.0619747996115521,0.0714512103166947,0.0980580639509069,0.1575953829096681,-2.731649757113347,-2.706572913581924,-2.6497190193881086,-2.506082906536596,-2.2037051462792867,-2.18144218891894,-2.1189346355443264,-1.9790634507075429,0.7782879723815077,0.8178178178178177,0.3652267364308175,-0.2612612612612616,0.5666666666666667,0.9709533143458292,0.948430159110616,0.9876314169374378,0.1260641939271808,-0.2577697714139108,0.2181774947,0.9874278309,0.4328753491,0.8043865452,-0.079938768,0.3392445157,-0.0254720801,0.3779081831,51.2179192013,6.0898732843,15.6871270742,0.01939965617391399,0.07614298666629452,0.06410048807305838,0.11196874184142355,0.14784370869027996,0.1472688965465258
1,1,3,1,2.5427935164517947,6.521519444510226,3,0.4699950849693944,100.38832367923966,1.5034166285088455,4.367758263573341,2.9052214673889,0.6976856530125883,0.9999999999999888,1.0000004834472056,0.9999999999999968,0.105,0.1129166666666666,0.929889298892989,0.25,0.0929166666666666,2.6905829596412554,0.32375,0.045,7.1944444444444455,0.0835404696024509,0.0881691686147617,0.1018531269720486,0.1396881118331403,0.0984819922225417,0.110731556221639,0.1260228316813245,0.1735246545241331,-2.3990188202954528,-2.3869022612159703,-2.3510817229964265,-2.252040971346456,-1.8711585838889404,-1.8457338262822505,-1.81399580098696,-1.7154027137764003,0.8273077686274379,0.8398398398398399,0.2199593068030075,-0.2612612612612616,0.6133333333333333,0.9904964854388232,0.9767030402510072,0.9972957960826024,0.1085634652718121,-0.2913269025136892,0.2043418541,0.9756968142,0.4281727926,1.3401758898,-0.2863790108,0.6368089959,-0.1402756581,0.6296269356,52.921066046,6.3444745299,17.2808353328,0.024679841353674997,0.08987074755103194,0.03198810901147805,0.09263665092372486,0.10280123319153517,0.14484957931771417
1,1,4,1,4.493086128349335,24.221769223599,4,0.6568440579021242,103.29472408443362,2.023415848693001,4.040379118326936,1.9968110464968267,0.8311352685172899,0.9999999999999826,1.0000003548313066,0.999999999999998,0.105,0.0533333333333333,1.96875,0.2825,0.0795833333333333,3.5497382198952883,0.32875,0.0583333333333333,5.635714285714286,0.049894525159164,0.0680217835040084,0.0884825485299838,0.1322918529782414,0.0634518677592744,0.0806545182172394,0.1111391111773923,0.1630191438357195,-2.20930502827639,-2.167153241900421,-2.119575291608279,-2.017704373940911,-1.7332672335851966,-1.701430332369802,-1.6450125741275234,-1.5489983303439532,0.7342528346195294,0.7517517517517519,0.1706994934038408,-0.1951951951951951,0.5133333333333333,0.9869969916677068,0.961567697917212,0.9946710839362776,0.1312572475397755,-0.2444360574069634,0.2086170678,0.9763572642,0.4320877364,1.0415672564,0.1661353864,0.3592050344,0.0554861511,0.4893378585,54.8844070306,5.0174180067,12.4577207155,0.02142467820903108,0.07584426886850634,0.057321667131292324,0.10353632466135858,0.07189564104357353,0.11850241181613286
1,1,5,1,3.541271721239893,14.531994018521228,3,0.6657081600442363,101.81683157835604,0.2517415223785674,4.818409648234601,19.140305511415413,0.8826004703768606,0.9999999999999865,1.0000003558457664,0.9999999999999968,0.105,0.0595833333333333,1.7622377622377627,0.2629166666666666,0.0533333333333333,4.9296875,0.2570833333333334,0.0383333333333333,6.706521739130436,0.0604678075764259,0.0706847275006029,0.0904769708778137,0.1420522550696761,0.0746819140339071,0.0861882209700103,0.1141813598251774,0.1799717864116866,-2.452231382167553,-2.425564651778538,-2.3739057935462347,-2.2392914275251545,-1.8911572573225115,-1.867640764780952,-1.8104286249729271,-1.6759667090237556,0.7577113318663328,0.7077077077077075,0.209083769055575,-0.1951951951951951,0.5066666666666667,0.9681618374428216,0.9568667508508764,0.9906439691707112,0.1251661839447122,-0.2249579626364042,0.2147548413,1.0446188763,0.4554496945,1.1318326563,0.1100801944,0.5697508728,0.0802696932,0.531745372,52.7960388772,4.5690327916,12.0059612082,0.03281295868566512,0.09294042599240424,0.047619378041553855,0.10117864172992164,0.09299781647715881,0.145057588503509
1,1,6,1,1.951045746577368,3.523267319955833,1,0.6925862608612463,101.94118549202926,0.0929968153499665,4.864214763086247,52.305175664147065,0.7792079962909403,0.999999999999982,1.000000358937696,0.9999999999999946,0.105,0.04,2.625,0.3220833333333333,0.0866666666666666,3.7163461538461537,0.1908333333333333,0.0704166666666666,2.7100591715976337,0.0759661994446768,0.0848475711493967,0.1163740177475475,0.1861953810920265,0.0869355178413506,0.0913502140344616,0.1288789343763889,0.1995938876108089,-2.988951204618638,-2.96022283273491,-2.858244950020817,-2.632395367515094,-2.677140825389732,-2.6641967632328862,-2.554161085232928,-2.346822072525064,0.7552391455853334,0.9279279279279278,0.5344010443738973,-0.2612612612612616,0.54,0.9852185649770636,0.9500530497928296,0.982913023536276,0.1345027635894069,-0.2730820155119936,0.2903282319,1.0887219324,0.4738376995,0.4461363388,-0.0168031985,0.1701221996,-0.0140351754,0.2095989475,36.0797539952,5.7823372704,15.3879404086,0.05312896536179064,0.13725580655992362,0.05932546817274,0.1491627749210429,0.3618927798532035,0.24962701132980655
1,1,7,1,1.398658113772586,0.6384604646019478,2,0.2808158593729145,92.45626947292162,1.364881757110733,2.311460292701104,1.6935242050521269,0.5929436284922953,0.9999999999999728,1.0000002576691978,0.999999999999994,0.12375,0.1133333333333333,1.0919117647058825,0.2879166666666666,0.1195833333333333,2.407665505226481,0.2299999999999999,0.07625,3.0163934426229506,0.0928312710565695,0.1150336868968756,0.1430730588704468,0.1732023325914074,0.0979793020524326,0.1338707841103502,0.1506560405345821,0.1794968312529352,-2.566332316874833,-2.503522857657656,-2.4242009584951267,-2.338966837909726,-2.314752258403502,-2.2226480646305085,-2.1795739862814427,-2.105563173002598,0.7441890117495971,0.8178178178178177,0.3561977091617367,-0.1951951951951951,0.48,0.9581836851487524,0.9369441354674516,0.9851718310727618,0.1393890209310495,-0.3101151039056843,0.3181755912,1.0777926747,0.4655370779,2.6702524325,-0.4387324387,1.3028546417,-0.1862675049,1.2545091053,34.7806607551,4.9444111617,13.2689777822,0.09834405307395631,0.1744984716889184,0.08558117759378783,0.1599905039953499,0.20362482947733374,0.1836349354624885
1,1,8,1,3.0963285351259127,12.694019185782944,3,0.5722135722557522,98.46143356254736,1.4917203884295365,4.57972536152131,3.07009637801008,0.719065074642683,0.9999999999999896,1.0000001608034763,0.9999999999999948,0.105,0.10625,0.9882352941176472,0.275,0.08,3.4375,0.3304166666666667,0.0391666666666666,8.436170212765958,0.0822495610308062,0.1016049931931261,0.1130273918839687,0.1680264629421089,0.0869039437763742,0.1207420289571098,0.1360154469570105,0.2033487584309085,-2.842188769249045,-2.7822467745849013,-2.746872655545022,-2.5765455868310583,-2.3117645649722065,-2.226093746733367,-2.1874247082707456,-2.0169511174074075,0.7430002844005532,0.7957957957957954,0.3842240846055061,-0.1291291291291294,0.4866666666666667,0.9850752029139922,0.9602068954211228,0.9859235680590106,0.1131805648594719,-0.2980670108314678,0.2822699011,1.0296448971,0.451856607,1.0662531932,-0.1984026152,0.5249862557,-0.1055197032,0.5009355382,38.0182019246,6.0846718772,16.7106497295,0.053773065741039135,0.12197049797664028,0.059191677462408034,0.13463285105778855,0.16622948041526245,0.19539877573456127
1,1,9,1,3.385221972482797,12.612706335863926,4,0.744387318977933,103.9013312753434,1.1720993222763785,5.313020942322802,4.532910173520263,0.8306949950766361,0.9999999999999885,1.0000002365393923,0.9999999999999972,0.105,0.1395833333333333,0.7522388059701494,0.2629166666666666,0.1,2.629166666666666,0.2504166666666667,0.0654166666666666,3.828025477707008,0.0805237228205938,0.1053227986558589,0.1182933054424364,0.1559713455630493,0.1039022575482674,0.1224432420567887,0.1384604027796753,0.1900229963506404,-2.437413033897319,-2.3716738819804184,-2.3372907411833133,-2.2374111158346226,-1.9493354727187573,-1.909002150705577,-1.874159054813008,-1.7619918347079129,0.7620297922779703,0.861861861861862,0.2560993100258457,-0.1731731731731728,0.5666666666666667,0.9490716365584894,0.9453007555533194,0.985459632388922,0.1391484062061185,-0.2499126072644012,0.2270956086,1.0474900657,0.453934079,1.5381018956,0.114727551,0.6268719829,0.0879619353,0.7226143901,49.368296499,5.251244545,14.3736066266,0.04274133745922026,0.11145165830157915,0.05986336799622058,0.11551753560338304,0.10142753574742426,0.16033872083668438
