fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.5338567656593549,0.1363856495194707,0.0,0.518472992327428,0.2611428105179683,7.310487256908161e-09,5.546474197961461e-09,8.837858647704156e-05,0.9200912714352774,0.9999999999999916,2.4961459244554325e-12,0.41346153846153844,0.3406593406593406,0.23443889141299418,0.0,0.2570207433007196,0.23975925284491617,0.30747647485553253,0.0,0.24917935771717795,0.26203534358342945,0.2591469381055787,0.47366560943138936,0.3069886995120614,0.32758459971403586,0.40713911853372775,0.504951175408437,0.3176940498723155,0.3691751581832896,0.36542808024426837,0.47204495356124476,0.05970149253731338,1.7239043519527115e-07,0.10326086956521742,0.21052631578947378,0.9312900806079031,0.6582982551089516,0.876237695286306,0.5524873432388575,0.5372443581065457,0.3633921699646811,0.34767297643585904,0.3781459322512277,0.4944799745797628,0.4922602538013628,0.5095377273095716,0.49982713766640907,0.49447997456894527,0.49613096928216405,0.4233356859892353,0.39076313782995714,3.9016951001151924e-08,0.44443525438890935,1.6857823577757184e-08,0.4935471324144578,6.821993643748816e-09,0.5371522070041179,1e-12,0.0001604617770372535,1e-12,1e-12,2.666777564426107e-07,1e-12
1,1,1,0.0,0.45705846800362443,0.034862841246381324,0.0,0.7470842374808091,0.26114280884817587,7.177237818372483e-09,6.612791604015636e-09,0.00011067314427201782,0.9518445636784632,0.999999999999982,1.237758535091091e-12,0.2980769230769231,0.3626373626373627,0.15877080665813065,0.0,0.059092141994179725,0.29251992156409445,0.3059649758477143,0.0,0.05648579330082246,0.3180901306562517,0.2713570589416057,0.8188356712124729,0.19479184465771904,0.4511133663067445,0.48913394288298584,0.8046800771219755,0.1972664208978997,0.4795684082579716,0.4499206525578447,0.7488819445273931,0.039800995024875635,8.759215059827263e-08,0.07880434782608703,0.4736842105263158,0.6916411471450093,0.6279385457394806,0.8580279624864393,0.5499387583088504,0.5613487337592348,0.1921329119709359,0.29969399055848145,0.3436870343347276,0.288782968118548,0.5388230689898575,0.3126721854408844,0.5719178931548474,0.28878296812332843,0.7779361087794934,0.27764287315444725,0.29288502110989073,2.8822163553249033e-08,0.2615362622173483,1.1100225229819572e-08,0.11222620523770477,4.38137148304257e-09,0.19250801298239928,1e-12,0.0008355308551413745,1e-12,1e-12,6.871693638737075e-07,1e-12
1,1,2,0.0,0.5137627025744661,0.08933809266294686,0.5,0.618050893766565,0.26114280799897654,8.147171504693674e-09,4.3657819485089275e-09,5.713027761569868e-05,0.9634154095121674,0.9999999999999944,1.0549347506322109e-12,0.38461538461538464,0.5604395604395604,0.13256006628003317,0.0,0.16568590312439527,0.20026579321318028,0.2779801377816301,0.0,0.16054498269206952,0.1967637477240528,0.30912009789366374,0.5047989319366366,0.21617654249988083,0.2961234639686137,0.3890671918529308,0.5313933877748738,0.22773266473352743,0.3127322254691622,0.41559115627893395,0.8589905445439938,0.039800995024875635,1.0836805420259354e-07,0.10326086956521742,0.5789473684210525,0.909388719527869,0.7589254764101363,0.8886764443881585,0.36758466354405184,0.45976083144764035,0.2800478751775643,0.3286516561805404,0.36218848366456013,0.17081474346491424,0.5015036824731176,0.13842935223619912,0.5428600169787378,0.17081474349438286,0.5130329172890926,0.5067232417695626,0.49020035863810546,1.8201596513968032e-08,0.39774672896082036,1.1994172987196194e-08,0.5335934879122914,4.665207618720357e-09,0.48973414948402527,1e-12,5.3224317408415934e-05,1e-12,1e-12,1.0622611150179743e-06,1e-12
1,1,3,0.0,0.4537505170828333,0.042549870248122346,0.0,0.42990268896556955,0.26114280706877946,1.265811187280096e-08,3.709825591188411e-09,2.1180671083880845e-05,0.7562442572157217,0.9999999999999876,1.3313216064034868e-12,0.4615384615384616,0.20879120879120874,0.42698295033358064,0.0,0.15031592499967555,0.12193854795667664,0.18211447756222432,0.0,0.14440344351829182,0.14592607005815406,0.18203898661403223,0.5839783685442297,0.21826561114372345,0.2434031374132713,0.33025127081526556,0.593347695797467,0.22494814507342975,0.2824412295643988,0.3234110159104254,0.6492688549603938,0.027363184079602004,9.903358845126575e-08,0.10869565217391314,0.368421052631579,0.840863889179024,0.9404891717405168,0.9773448416987516,0.14894993869941622,0.4435488936972565,0.28977893842944896,0.3240561162759539,0.35758651938333275,0.279985163637286,0.5479930185434433,0.2785278824421473,0.5897481983541233,0.2799851636253753,0.6557256670799305,0.28645063458619535,0.2649217729747247,6.668837811790556e-09,0.2448168115293316,1.4708398171445533e-08,0.3195104361918655,3.7243738885366606e-09,0.42042585771387575,1e-12,4.538182833858568e-05,1e-12,1e-12,7.721777508162461e-07,1e-12
1,1,4,0.0,0.6306034188895129,0.20713096547720639,0.5,0.7014003938319218,0.2611428083400144,2.085468597263451e-08,4.368496760241356e-09,7.72878991998598e-06,0.9518381280147128,0.9999999999999816,1.4398586201781012e-12,0.4711538461538462,0.3956043956043956,0.23004694835680758,0.0,0.2188284072176656,0.17590798027174526,0.26839646218989943,0.0,0.21913629022898773,0.21731208364385413,0.22411009220330075,0.7459911345757089,0.31694428598413177,0.3383388264257555,0.4437493298154704,0.7937693810060038,0.3371623198174522,0.3978681622285361,0.413197989941704,0.677586610881967,0.012437810945273617,1.0204079664271159e-07,0.08695652173913045,0.3157894736842106,0.8392665101513833,0.8628215606707754,0.9671650312504374,0.274868359695972,0.5841578505266757,0.1997933367883638,0.27720723857486007,0.33051825048269157,0.1971760912340431,0.5207075877362067,0.18444103098513145,0.5353719527260062,0.19717609125860375,0.7471796737326524,0.31130649803607646,0.3128655266484334,7.526593557199584e-09,0.2396226535236627,5.975625783934962e-09,0.2313151406728413,5.175240845208827e-09,0.25847994825768095,1e-12,0.00026363458787745294,1e-12,1e-12,7.776588268599864e-07,1e-12
1,1,5,0.0,0.5499708198438149,0.11709766751927497,0.0,0.7145111243870222,0.26114280899948755,7.062912920403447e-10,3.6742096400570013e-09,0.0007738822213523393,0.9245319576012592,0.9999999999999853,8.727918430200693e-13,0.25961538461538464,0.30769230769230765,0.16297786720321938,0.0,0.018501797416493344,0.11535438481953991,0.23550784131718128,0.0,0.01840293998985965,0.1676727480812073,0.20062131763265528,0.5584487340341757,0.07854069290409915,0.22931905578266892,0.3671959105068116,0.5819800059251954,0.09288838906553104,0.2991657583686702,0.3356691080146465,0.6346090331581142,0.017412935323383116,3.444053013895806e-08,0.0896739130434783,0.368421052631579,0.7342953627426615,0.839930984549762,0.9472632647320505,0.20019493887722664,0.6302594702041417,0.2703314672072699,0.3422955448781817,0.3891772736991954,0.49655246901737926,0.47915023438974824,0.5163964387948873,0.4936364199121648,0.4965524690409427,0.660449383078366,0.296038755117361,0.2606624427755991,1.1779803179180984e-08,0.36421411093643646,8.280461129285696e-09,0.4019649559091567,5.15784741819875e-09,0.44965961177416824,1e-12,0.00047873414297105625,1e-12,1e-12,4.400038592597573e-07,1e-12
1,1,6,0.0,0.4648568206224408,0.039178530343795606,0.0,0.4424106909363456,0.2611428099335243,9.247193865544972e-09,2.9444119309395633e-09,2.6573394974642685e-05,0.7663082435186435,0.999999999999958,1.5438685914036991e-12,0.3942307692307692,0.18681318681318673,0.40762220381110204,0.0,0.13543998178982833,0.09153453668098244,0.2773803883182706,0.0,0.1280679795585827,0.07894323289652794,0.18528643663063388,0.4836481553235412,0.17936360350220698,0.18239227235269806,0.38312366272736376,0.4782449754950051,0.1803030387438621,0.18239227297867378,0.2921777518894645,0.8185960663379728,0.04726368159203975,7.725414978695295e-08,0.10054347826086957,0.5789473684210525,0.8624858758969732,0.7702103635789697,0.7818893662350836,0.5135585045340798,0.32529225314281107,0.3195772500033181,0.44807244801494317,0.5097187425640999,0.34939383940432145,0.5241270982571253,0.3456469073558607,0.5148756626488992,0.3493938393980182,0.47339899536477303,0.42374374069948406,0.44256485475259916,1.460094500784744e-08,0.31196766454076613,1.591031890361039e-08,0.46734217047385873,3.3927136047177385e-09,0.5131806675985358,1e-12,0.002101521532539885,1e-12,1e-12,7.552953843921407e-08,1e-12
1,1,7,0.0,0.3379043895961928,0.018328389519999058,0.0,0.03749934738030079,0.2611428053311884,1.0366659660679336e-09,1.9881648245144857e-10,6.637665744467535e-05,0.6053825990890527,0.9999999999998888,7.677487994952974e-13,0.6250000000000001,0.5824175824175823,0.20728142439542932,0.0,0.17807429751328102,0.34949468189878397,0.38944075780737086,0.0,0.16680746589357448,0.37376567469031635,0.3570387534104486,0.5499380136952776,0.23876951443103867,0.4505059431024807,0.4945833535008673,0.5283335940959721,0.23372412334257942,0.4812288814341875,0.45667937506796774,0.6896633331664148,0.03233830845771139,6.791316815964007e-08,0.06793478260869573,0.42105263157894735,0.6591795749615029,0.6025310284027925,0.5755610969019966,0.48784574956567883,0.050001382641908565,0.3503994803721355,0.41611731596054335,0.44998368119420507,0.41305335980459457,0.46302104962381047,0.4210051228798809,0.47880589996577383,0.4130533597979253,0.5426603068690496,0.3306060707000864,0.3262385406443377,1.2074848682596205e-08,0.3954369023656335,5.837837637043361e-09,0.394692019056158,7.636659431042211e-10,0.4393439397254737,1e-12,0.0012569809614365983,1e-12,1e-12,6.086417460898054e-07,1e-12
1,1,8,0.0,0.558567838569835,0.1767717681550393,0.5,0.5255637364562792,0.26114280752747615,7.326852478915478e-09,5.748065289524538e-09,9.187049362104389e-05,0.7439117753561726,0.9999999999999902,1.2190772797670885e-12,0.5961538461538461,0.3626373626373627,0.31754161331626124,0.0,0.19298136898300924,0.18192163287095237,0.2789905539138122,0.0,0.18372872968174342,0.22869636699079282,0.2408451665224512,0.37667647880575417,0.2188191538977583,0.2434108269574376,0.35719647193191256,0.387426302195796,0.2229248742306592,0.30828753666040637,0.3182926892130394,0.5966672805663502,0.022388059701492505,1.1502442544136602e-07,0.07880434782608703,0.368421052631579,0.8610241843732452,0.8071690980721375,0.8959233046831769,0.40423966887787033,0.4270265266421297,0.3503421534696795,0.4284053019524814,0.4535373541672123,0.31515944275587515,0.3834973290022452,0.2894337080557672,0.41898732202335787,0.3151594427714607,0.5878673583501275,0.28826846267402884,0.295982166587535,1.745693476178553e-08,0.4489958251468907,1.5175689241146958e-08,0.6148540172480295,5.489547706145667e-09,0.6209264437446622,1e-12,0.0018550707050865563,1e-12,1e-12,9.583619754215383e-07,1e-12
1,1,9,0.0,0.5272177970428182,0.08359096760669575,0.0,0.7600325655218839,0.26114280861088257,8.260664692940795e-09,5.9551940850055515e-09,8.219142021903498e-05,0.8724934407343626,0.9999999999999891,9.897995204217244e-13,0.2788461538461539,0.15384615384615374,0.3501006036217306,0.0,0.2687691836530597,0.20180512022484332,0.22868037880236014,0.0,0.2565396704067961,0.23993819792824878,0.230092150093192,0.6521112294420661,0.34716857137247414,0.33576909370401276,0.3878856943372447,0.6498538558747569,0.3479345344243699,0.3818513190317039,0.37874262180554713,0.7376767360223555,0.03731343283582089,2.155626579316237e-07,0.11413043478260872,0.368421052631579,0.828578495537058,0.6919763963166639,0.8748786560581803,0.46026323042077333,0.6374679870254824,0.2329501961951445,0.24292798626038659,0.2737859560747897,0.33722175889820194,0.5642546991405769,0.35892266110170046,0.5852107176059197,0.337221758890107,0.807750348619747,0.18708307033520255,0.20518626170314297,9.45045349804711e-09,0.3267863287076233,5.504421465377975e-09,0.2647760322996663,5.727719106545093e-09,0.349947638658729,1e-12,4.685630673870458e-05,1e-12,1e-12,7.814567606965913e-06,1e-12
