fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.0076269533,0.0,0.0,3.348e-06,0.0
1,1,1,0.0,0.0064129873,0.0,0.0,6.9258e-06,0.0
1,1,2,0.0,0.0009297425,0.0,0.0,2.6587e-06,0.0
1,1,3,0.0,0.0003682097,0.0,0.0,3.332e-07,0.0
1,1,4,0.0,0.0007945786,0.0,0.0,1.1021e-06,0.0
1,1,5,0.0,0.0013045694,0.0,0.0,5.108e-07,0.0
1,1,6,0.0,0.007584597,0.0,0.0,6.1399e-06,0.0
1,1,7,0.0,0.0026334497,0.0,0.0,1.6845e-06,0.0
1,1,8,0.0,0.0001610572,0.0,0.0,2.538e-07,0.0
1,1,9,0.0,0.0063219277,0.0,0.0,5.3438e-06,0.0
1,1,10,0.0,0.0042717208,0.0,0.0,7.33e-07,0.0
1,1,11,0.0,0.0050559552,0.0,0.0,1.3781e-06,0.0
1,1,12,0.0,0.002576938,0.0,0.0,1.6373e-06,0.0
1,1,13,0.0,0.0007713413,0.0,0.0,1.6007e-06,0.0
1,1,14,0.0,0.0008678061,0.0,0.0,4.793e-07,0.0
1,1,15,0.0,0.0016276763,0.0,0.0,1.21775e-05,0.0
1,1,16,0.0,0.000413783,0.0,0.0,4.978e-07,0.0
1,1,17,0.0,0.0036223437,0.0,0.0,5.6123e-06,0.0
1,1,18,0.0,0.0033306276,0.0,0.0,1.4752e-06,0.0
1,1,19,0.0,0.0023860588,0.0,0.0,3.3063e-06,0.0
1,2,0,0.0,0.0119443886,0.0,0.0,1.3615e-06,0.0
1,2,1,0.0,0.0032973335,0.0,0.0,2.2729e-06,0.0
1,2,2,0.0,0.0168895796,0.0,0.0,6.2882e-06,0.0
1,2,3,0.0,0.0019954584,0.0,0.0,6.346e-07,0.0
1,2,4,0.0,0.0097384168,0.0,0.0,4.7427e-06,0.0
1,2,5,0.0,0.0198586302,0.0,0.0,1.876e-06,0.0
1,2,6,0.0,0.0008466142,0.0,0.0,3.2577e-06,0.0
1,2,7,0.0,0.0282369612,0.0,0.0,1.9187e-06,0.0
1,2,8,0.0,0.0226101188,0.0,0.0,7.8533e-06,0.0
1,2,9,0.0,0.0010188825,0.0,0.0,2.6963e-06,0.0
1,2,10,0.0,0.0194131122,0.0,0.0,3.00665e-05,0.0
1,2,11,0.0,0.0038653691,0.0,0.0,1.2736e-06,0.0
1,2,12,0.0,0.0059485399,0.0,0.0,4.7198e-06,0.0
1,2,13,0.0,0.0200608283,0.0,0.0,7.99e-07,0.0
1,2,14,0.0,0.0191558862,0.0,0.0,1.1353e-06,0.0
1,2,15,0.0,0.0015350845,0.0,0.0,1.303e-06,0.0
1,2,16,0.0,0.0007693509,0.0,0.0,3.1469e-06,0.0
1,2,17,0.0,0.0082416311,0.0,0.0,5.637e-07,0.0
1,2,18,0.0,0.0169092602,0.0,0.0,7.89e-06,0.0
1,2,19,0.0,0.0217026136,0.0,0.0,3.0015e-06,0.0
1,3,0,0.0,0.0378394032,0.0,0.0,4.7693e-06,0.0
1,3,1,0.0,0.0246063896,0.0,0.0,4.414e-07,0.0
1,3,2,0.0,0.0140873198,0.0,0.0,1.0747e-06,0.0
1,3,3,0.0,0.0007739394,0.0,0.0,1.6927e-06,0.0
1,3,4,0.0,0.0020209466,0.0,0.0,7.0615e-06,0.0
1,3,5,0.0,0.0102501147,0.0,0.0,8.4833e-06,0.0
1,3,6,0.0,0.0040035762,0.0,0.0,7.2583e-06,0.0
1,3,7,0.0,0.006493545,0.0,0.0,4.2549e-06,0.0
1,3,8,0.0,0.0222331831,0.0,0.0,9.8241e-06,0.0
1,3,9,0.0,0.0114415518,0.0,0.0,4.6029e-06,0.0
1,3,10,0.0,0.0010440493,0.0,0.0,2.6444e-06,0.0
1,3,11,0.0,0.001307117,0.0,0.0,2.0493e-06,0.0
1,3,12,0.0,0.0120516722,0.0,0.0,2.2351e-06,0.0
1,3,13,0.0,0.0026868892,0.0,0.0,9.298e-07,0.0
1,3,14,0.0,0.0298171999,0.0,0.0,4.664e-07,0.0
1,3,15,0.0,0.000282554,0.0,0.0,1.9333e-06,0.0
1,3,16,0.0,0.0013086373,0.0,0.0,1.3782e-06,0.0
1,3,17,0.0,0.0025571532,0.0,0.0,1.6136e-06,0.0
1,3,18,0.0,0.0301715563,0.0,0.0,1.4526e-06,0.0
1,3,19,0.0,0.0020986556,0.0,0.0,5.913e-06,0.0
1,4,0,0.0,0.0083941053,0.0,0.0,5.8466e-06,0.0
1,4,1,0.0,0.0703981829,0.0,0.0,5.6156e-06,0.0
1,4,2,0.0,0.0018492646,0.0,0.0,2.4551e-06,0.0
1,4,3,0.0,0.0069236077,0.0,0.0,3.9663e-06,0.0
1,4,4,0.0,0.0016070664,0.0,0.0,5.682e-07,0.0
1,4,5,0.0,0.0011037293,0.0,0.0,3.4787e-06,0.0
1,4,6,0.0,0.0046906921,0.0,0.0,2.4161e-06,0.0
1,4,7,0.0,0.0005225758,0.0,0.0,1.1342e-06,0.0
1,4,8,0.0,0.0064635921,0.0,0.0,3.3758e-06,0.0
1,4,9,0.0,0.0005239879,0.0,0.0,2.0268e-06,0.0
1,4,10,0.0,0.0022565737,0.0,0.0,1.9713e-06,0.0
1,4,11,0.0,0.0015291003,0.0,0.0,1.3417e-06,0.0
1,4,12,0.0,0.0145628398,0.0,0.0,1.6064e-06,0.0
1,4,13,0.0,0.0035867661,0.0,0.0,1.3216e-06,0.0
1,4,14,0.0,0.0068714279,0.0,0.0,1.2453e-06,0.0
1,4,15,0.0,0.0088567501,0.0,0.0,1.591e-06,0.0
1,4,16,0.0,0.0122266541,0.0,0.0,2.2566e-06,0.0
1,4,17,0.0,0.0049988009,0.0,0.0,5.448e-07,0.0
1,4,18,0.0,0.0423941113,0.0,0.0,1.6651e-06,0.0
1,4,19,0.0,0.0010220112,0.0,0.0,1.1937e-06,0.0
1,5,0,0.0,0.0102252031,0.0,0.0,3.1976e-06,0.0
1,5,1,0.0,0.0070938173,0.0,0.0,7.702e-07,0.0
1,5,2,0.0,0.0046383149,0.0,0.0,1.50344e-05,0.0
1,5,3,0.0,0.012675977,0.0,0.0,1.7873e-06,0.0
1,5,4,0.0,0.0089013267,0.0,0.0,8.438e-07,0.0
1,5,5,0.0,0.0011145836,0.0,0.0,1.7388e-06,0.0
1,5,6,0.0,0.0014228784,0.0,0.0,1.1725e-06,0.0
1,5,7,0.0,0.0016882508,0.0,0.0,1.6015e-06,0.0
1,5,8,0.0,0.01576007,0.0,0.0,1.0342e-06,0.0
1,5,9,0.0,0.0270184617,0.0,0.0,3.5716e-06,0.0
1,5,10,0.0,0.0006897125,0.0,0.0,3.0218e-06,0.0
1,5,11,0.0,0.0082868361,0.0,0.0,3.7284e-06,0.0
1,5,12,0.0,0.0020917643,0.0,0.0,9.143e-07,0.0
1,5,13,0.0,0.0074479179,0.0,0.0,2.7821e-06,0.0
1,5,14,0.0,0.0080826742,0.0,0.0,2.4961e-06,0.0
1,5,15,0.0,0.0029949053,0.0,0.0,1.2257e-06,0.0
1,5,16,0.0,0.0017473469,0.0,0.0,2.7707e-06,0.0
1,5,17,0.0,0.0018333196,0.0,0.0,4.5402e-06,0.0
1,5,18,0.0,0.0084908285,0.0,0.0,3.2536e-06,0.0
1,5,19,0.0,0.0138641477,0.0,0.0,1.0017e-06,0.0
2,1,0,0.0,12.760810364,1.587e-07,12.4294178099,5.6382196319,292.2371396839
2,1,1,0.0,0.9799941648,3.63e-07,4.9709284713,15.6012954924,1.6746175421
2,1,2,0.0,36.149540193,1.712e-07,3.1417318128,0.7786869211,10.8981948598
2,1,3,0.0,3.8346641815,6.1e-07,0.0009267075,1.764229106,11.2191288791
2,1,4,0.0,33.3990945899,4.578e-07,0.4802327268,4.2457339859,12.4398507113
2,1,5,0.0,276.9160078745,3.716e-07,1.6699140553,29.4788075402,12.4604307624
2,1,6,0.0,2.5545156442,1.3742e-06,0.0736782289,0.6286084055,20.4826541046
2,1,7,1e-10,9.7586756884,9.906e-07,2.0138835127,11.0258502976,91.5712044879
2,1,8,0.0,17.6491304043,2.854e-07,2.1452478782,13.7363713937,73.9555095637
2,1,9,1e-10,14.8959412885,3.408e-07,0.0461060683,7.999576053,4.1057817323
2,1,10,1e-10,13.1360773659,2.7605e-06,1.970544473,0.174839135,18.7069680922
2,1,11,1e-10,4.9488535868,2.743e-07,2.5036917402,0.0304613691,6.0522283732
2,1,12,1e-10,101.1898811041,3.2622e-06,26.7817609253,6.0569823137,20.8044717607
2,1,13,0.0,13.5127688455,3.521e-07,1.5845206971,0.215638341,7.2507129622
2,1,14,0.0,14.8040440041,5.4e-08,1.1758165512,11.0930275741,4.4385440497
2,1,15,0.0,27.5650588808,2.4571e-06,1.7431351985,185.0169225286,585.862966548
2,1,16,0.0,17.404160964,1.45e-07,0.0099281242,23.0717348467,10.2453470298
2,1,17,0.0,7.9996471528,2.399e-07,1.9987149237,0.2802301751,48.8439055229
2,1,18,0.0,26.4009806891,1.841e-07,2.0258581818,9.78174519,32.9811002418
2,1,19,0.0,1.7216934791,1.29e-07,0.2381640619,0.9481598554,70.7560934036
2,2,0,0.0,13.1311661592,2.628e-07,0.5010633439,0.0546401394,0.8185954689
2,2,1,0.0,3.5191534291,1.887e-07,0.5638899443,0.5797897397,7.7814409561
2,2,2,0.0,2.95461623,2.69696e-05,0.5642364386,5.2739323611,3.7465921
2,2,3,0.0,6.27248123,2.662e-07,0.0031133439,0.0264528002,12.4494533215
2,2,4,0.0,60.1452478325,2.67201e-05,0.0486610061,1.2869564198,1.4041360612
2,2,5,0.0,18.320645334,6.08e-08,9.5983484582,0.831541438,4.8734319769
2,2,6,0.0,15.1653098086,2.40932e-05,0.2370642474,0.8140877516,3.1545918189
2,2,7,1e-10,1.7786985831,2.52e-07,6.9062181395,0.6805214344,5.3273543643
2,2,8,1e-10,7.0929855934,2.69696e-05,4.3168076175,0.462768912,4.4213850257
2,2,9,0.0,5.7670216773,1.14348e-05,0.0204338086,1.8363764186,6.5821440986
2,2,10,1e-10,120.8582562343,2.69696e-05,1.1279764769,7.125351902,15.488336475
2,2,11,0.0,9.4462695359,7.476e-07,0.1026295515,13.1469994896,0.6086824853
2,2,12,1e-10,12.3447879487,2.55234e-05,18.0530962169,2.6134105203,5.4582179373
2,2,13,1e-10,7.5252195017,5.6188e-06,0.7566443099,3.6730069983,3.6100666142
2,2,14,1e-10,10.4892603209,2.4589e-05,2.1803963179,27.6954509354,18.9574679668
2,2,15,1e-10,13.5160248148,3.81e-08,0.4178727819,5.447674668,72.3891089161
2,2,16,0.0,0.3939555677,2.9e-07,2.0255710294,10.086761419,3.6592325681
2,2,17,0.0,22.6024535631,1.673e-07,0.1641364289,0.2252216072,118.7630344155
2,2,18,0.0,15.2897684275,2.294e-07,4.9322024886,25.5501250024,11.8605268514
2,2,19,1e-10,11.1788039269,2.69696e-05,0.0008602668,28.186715401,33.3637139598
2,3,0,0.0,10.6108220845,7.5675e-06,3.1696446785,11.9068683013,73.4114474464
2,3,1,1e-10,13.5131641374,1.621e-07,0.4026571008,20.7791883787,289.9548953607
2,3,2,1e-10,176.0903765726,3.6063e-06,19.5260011743,1.3051993013,17.2719081254
2,3,3,0.0,44.7721952333,9.348e-07,6.5059510301,25.1716277282,152.4135385114
2,3,4,1e-10,48.9388674327,3.124e-07,0.8318874096,29.1162338053,283.7540656915
2,3,5,1e-10,16.0935714719,2.7139e-06,0.5416544835,18.7611642684,747.4075581724
2,3,6,1e-10,58.4703119903,9.49e-08,0.349242513,0.514552874,16.7677939833
2,3,7,0.0,136.3160291125,7.569e-07,4.3976151431,6.1167223271,137.8246418248
2,3,8,0.0,34.2659110392,7.806e-07,3.3511729993,0.2093294823,174.898894582
2,3,9,0.0,39.4087684096,6.963e-07,5.4190906533,20.257857667,64.83369136
2,3,10,0.0,254.4067987745,9.7857e-06,3.8289411647,2.0465676983,493.7410784578
2,3,11,1e-10,24.244459153,9.8505e-06,2.8876489439,1.2310576553,8.6232975114
2,3,12,1e-10,26.0069393713,3.4027e-06,0.831934458,0.5877052546,2.02004456
2,3,13,0.0,11.6870660011,2.942e-07,2.944856636,24.7055329339,12.8970574821
2,3,14,0.0,21.3341651826,1.0474e-06,11.1885558187,2.8665937693,10.2060656017
2,3,15,0.0,28.6337258913,2.31e-08,2.0335145549,4.5791624106,28.5786329524
2,3,16,0.0,24.1681629095,4.101e-07,4.7030269928,0.5553388629,29.7017511627
2,3,17,1e-10,9.8208833584,7.282e-07,4.0648608809,1.6752436731,67.6521776787
2,3,18,1e-10,22.8912835826,7.424e-07,0.5835643857,2.4301162278,6.659491244
2,3,19,0.0,3.2588037457,1.2374e-06,5.6238269646,0.5586541654,86.6621286906
2,4,0,1e-10,2.605252104,7.042e-07,2.7609942465,8.0241592252,58.0023571503
2,4,1,0.0,14.6328339665,1.15696e-05,2.2358630411,8.260422208,0.3602406167
2,4,2,0.0,217.4110661607,2.493e-07,0.5060011447,6.0664016246,108.1881272042
2,4,3,0.0,12.6102304052,1.15696e-05,3.7350756483,0.619861135,41.027615776
2,4,4,0.0,130.2569544066,1.15696e-05,0.7394389468,19.3392317628,76.3124408693
2,4,5,0.0,10.3130974082,2.585e-07,3.0943912817,6.1610869245,24.7124792795
2,4,6,0.0,8.1173150284,1.15688e-05,0.0344743245,4.9929478733,425.3589359319
2,4,7,1e-10,192.6461517963,9.6944e-06,10.5651244566,4.0179738277,203.165528195
2,4,8,1e-10,10.4878010197,1.15696e-05,1.5276721935,0.8818199884,80.4694011799
2,4,9,0.0,18.084752998,1.15696e-05,0.0145576074,0.6179160699,6.8790499069
2,4,10,0.0,6.2982608746,1.861e-07,0.116720599,0.6405465365,2.2896438041
2,4,11,0.0,0.8733517474,1.15696e-05,3.5330233304,24.9048335178,21.3640304782
2,4,12,1e-10,313.1734326815,5.9591e-06,0.0261409501,0.2405866265,274.5089592345
2,4,13,0.0,43.2165287005,8.7873e-06,0.0659255734,0.1051260048,30.1373579114
2,4,14,0.0,35.8052188302,1.09197e-05,0.0420201836,0.6676402944,40.809992709
2,4,15,0.0,19.8815369956,1.15696e-05,2.3203892348,12.4876783689,3.2530200541
2,4,16,0.0,181.0211107204,7.3801e-06,0.3674581251,13.2517164223,8.0418601662
2,4,17,1e-10,20.0492486346,1.15696e-05,1.7475747203,3.4470504138,2.1587472937
2,4,18,0.0,51.9878186756,1.15689e-05,6.604862866,3.3500226669,46.9814061071
2,4,19,0.0,55.283229619,5.14e-08,6.9308352176,0.7756312296,2.0226007193
2,5,0,1e-10,12.5539955356,2.144e-07,0.0270978287,5.1478347928,116.2088791764
2,5,1,0.0,93.217345039,4.67e-08,4.4070008312,4.5769855591,9.245338541
2,5,2,0.0,5.6573482605,3.202e-07,6.2826564198,4.7270736611,2.2385679135
2,5,3,0.0,18.451499987,1.388e-07,12.9540653904,0.2476116977,9.6478674458
2,5,4,0.0,294.5016093723,4.006e-07,1.3729400233,1.1372928576,1.2030340299
