fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.0156112747,0.0,0.0,5.565e-07,0.0
1,1,1,0.0,0.0094615112,0.0,0.0,1.0269e-06,0.0
1,1,2,0.0,0.00382851,0.0,0.0,1.6658e-06,0.0
1,1,3,0.0,0.0010204534,0.0,0.0,2.3358e-06,0.0
1,1,4,0.0,0.0089354789,0.0,0.0,4.889e-06,0.0
1,1,5,0.0,0.001800144,0.0,0.0,4.901e-06,0.0
1,1,6,0.0,0.0286799204,0.0,0.0,1.8781e-06,0.0
1,1,7,0.0,0.0104112244,0.0,0.0,9.706e-07,0.0
1,1,8,0.0,0.0040617217,0.0,0.0,2.2438e-06,0.0
1,1,9,0.0,0.0010959928,0.0,0.0,5.376e-07,0.0
1,1,10,0.0,0.0023334443,0.0,0.0,1.923e-06,0.0
1,1,11,0.0,0.0023853882,0.0,0.0,5.742e-07,0.0
1,1,12,0.0,0.0009547899,0.0,0.0,1.186e-07,0.0
1,1,13,0.0,0.0001364769,0.0,0.0,3.3757e-06,0.0
1,1,14,0.0,0.0148221139,0.0,0.0,4.9624e-06,0.0
1,1,15,0.0,0.0048259474,0.0,0.0,8.471e-07,0.0
1,1,16,0.0,0.0020709419,0.0,0.0,2.2615e-06,0.0
1,1,17,0.0,0.0038645748,0.0,0.0,1.2973e-06,0.0
1,1,18,0.0,0.0123947296,0.0,0.0,3.4812e-06,0.0
1,1,19,0.0,0.0017028939,0.0,0.0,2.16923e-05,0.0
1,2,0,0.0,0.05393681,0.0,0.0,1.891e-06,0.0
1,2,1,0.0,0.0122558373,0.0,0.0,1.06019e-05,0.0
1,2,2,0.0,0.0100007665,0.0,0.0,1.5856e-06,0.0
1,2,3,0.0,0.0043252205,0.0,0.0,2.1605e-06,0.0
1,2,4,0.0,0.0135179124,0.0,0.0,2.2748e-06,0.0
1,2,5,0.0,0.011211592,0.0,0.0,2.3072e-06,0.0
1,2,6,0.0,0.0120484787,0.0,0.0,5.5154e-06,0.0
1,2,7,0.0,0.0079984283,0.0,0.0,1.0478e-06,0.0
1,2,8,0.0,0.026352996,0.0,0.0,6.4997e-06,0.0
1,2,9,0.0,0.0077688414,0.0,0.0,1.06385e-05,0.0
1,2,10,0.0,0.0441497843,0.0,0.0,2.0762e-06,0.0
1,2,11,0.0,0.0004773912,0.0,0.0,1.3992e-06,0.0
1,2,12,0.0,0.0454683663,0.0,0.0,7.732e-07,0.0
1,2,13,0.0,0.0085311286,0.0,0.0,2.6193e-06,0.0
1,2,14,0.0,0.1530273031,0.0,0.0,4.0398e-06,0.0
1,2,15,0.0,0.0014507436,0.0,0.0,5.207e-06,0.0
1,2,16,0.0,0.0025944221,0.0,0.0,8.474e-07,0.0
1,2,17,0.0,0.0122281189,0.0,0.0,4.0898e-06,0.0
1,2,18,0.0,0.0064330168,0.0,0.0,3.0669e-06,0.0
1,2,19,0.0,0.0933531195,0.0,0.0,4.2149e-06,0.0
1,3,0,0.0,0.0199113165,0.0,0.0,3.4888e-06,0.0
1,3,1,0.0,0.0118018193,0.0,0.0,1.01805e-05,0.0
1,3,2,0.0,0.0186049704,0.0,0.0,1.02819e-05,0.0
1,3,3,0.0,0.0001829526,0.0,0.0,9.603e-07,0.0
1,3,4,0.0,0.0275793079,0.0,0.0,9.066e-07,0.0
1,3,5,0.0,0.0047364579,0.0,0.0,7.88e-07,0.0
1,3,6,0.0,0.003861873,0.0,0.0,3.6306e-06,0.0
1,3,7,0.0,0.0080786542,0.0,0.0,1.3896e-06,0.0
1,3,8,0.0,0.0113896238,0.0,0.0,3.5033e-06,0.0
1,3,9,0.0,0.0090790581,0.0,0.0,2.1982e-06,0.0
1,3,10,0.0,0.0026465284,0.0,0.0,4.6318e-06,0.0
1,3,11,0.0,0.0120611024,0.0,0.0,1.6836e-06,0.0
1,3,12,0.0,0.0028316147,0.0,0.0,1.2483e-06,0.0
1,3,13,0.0,0.0103668611,0.0,0.0,2.1887e-06,0.0
1,3,14,0.0,0.0306984225,0.0,0.0,1.75269e-05,0.0
1,3,15,0.0,0.0023587177,0.0,0.0,6.6878e-06,0.0
1,3,16,0.0,0.0135083168,0.0,0.0,4.1462e-06,0.0
1,3,17,0.0,0.0084473436,0.0,0.0,5.1508e-06,0.0
1,3,18,0.0,0.020405663,0.0,0.0,4.4224e-06,0.0
1,3,19,0.0,0.0079615223,0.0,0.0,3.1447e-06,0.0
1,4,0,0.0,0.0147619198,0.0,0.0,3.3187e-06,0.0
1,4,1,0.0,0.0279902339,0.0,0.0,4.522e-07,0.0
1,4,2,0.0,0.0098750135,0.0,0.0,6.887e-07,0.0
1,4,3,0.0,0.0169880624,0.0,0.0,2.34e-06,0.0
1,4,4,0.0,0.0031616755,0.0,0.0,8.451e-06,0.0
1,4,5,0.0,0.0033140872,0.0,0.0,6.3249e-06,0.0
1,4,6,0.0,0.0120130887,0.0,0.0,1.6758e-06,0.0
1,4,7,0.0,0.0057036134,0.0,0.0,9.761e-07,0.0
1,4,8,0.0,0.04091434,0.0,0.0,1.2495e-06,0.0
1,4,9,0.0,0.0071743966,0.0,0.0,2.866e-07,0.0
1,4,10,0.0,0.0088083214,0.0,0.0,1.0027e-06,0.0
1,4,11,0.0,0.0084860377,0.0,0.0,5.1166e-06,0.0
1,4,12,0.0,0.0143230557,0.0,0.0,3.8907e-06,0.0
1,4,13,0.0,0.0099787651,0.0,0.0,8.726e-07,0.0
