fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,5.0478e-06,0.0,0.0,2.0152e-06,0.0
1,1,1,0.0,1.6856e-06,0.0,0.0,1.6856e-06,0.0
1,1,2,0.0,1.945e-07,0.0,0.0,1.945e-07,0.0
1,1,3,0.0,6.198e-07,0.0,0.0,6.198e-07,0.0
1,1,4,0.0,4.18e-08,0.0,0.0,4.18e-08,0.0
1,1,5,0.0,1.81e-08,0.0,0.0,1.81e-08,0.0
1,1,6,0.0,4.67e-08,0.0,0.0,4.67e-08,0.0
1,1,7,0.0,3.9527e-06,0.0,0.0,7.013e-07,0.0
1,1,8,0.0,4.73e-08,0.0,0.0,4.73e-08,0.0
1,1,9,0.0,6.403e-07,0.0,0.0,6.403e-07,0.0
1,1,10,0.0,7.857e-07,0.0,0.0,7.857e-07,0.0
1,1,11,0.0,4.662e-07,0.0,0.0,4.662e-07,0.0
1,1,12,0.0,4.056e-07,0.0,0.0,4.056e-07,0.0
1,1,13,0.0,2.2092e-06,0.0,0.0,1.0761e-06,0.0
1,1,14,0.0,3.0397e-06,0.0,0.0,3.0397e-06,0.0
1,1,15,0.0,7.889e-07,0.0,0.0,7.889e-07,0.0
1,1,16,0.0,3.387e-07,0.0,0.0,3.387e-07,0.0
1,1,17,0.0,1.1338e-06,0.0,0.0,1.1338e-06,0.0
1,1,18,0.0,9.647e-07,0.0,0.0,9.647e-07,0.0
1,1,19,0.0,1.7472e-06,0.0,0.0,1.7472e-06,0.0
1,2,0,0.0,3.6248e-06,0.0,0.0,3.6248e-06,0.0
1,2,1,0.0,1.2709e-06,0.0,0.0,1.2709e-06,0.0
1,2,2,0.0,9.0286e-06,0.0,0.0,2.4423e-06,0.0
1,2,3,0.0,2.0489e-06,0.0,0.0,9.81e-07,0.0
1,2,4,0.0,5.9566e-06,0.0,0.0,5.9566e-06,0.0
1,2,5,0.0,1.14902e-05,0.0,0.0,7.5951e-06,0.0
1,2,6,0.0,1.9889e-06,0.0,0.0,1.9889e-06,0.0
