fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.0005106728,0.0,0.0,1.3929e-06,0.0
1,1,1,0.0,0.0003972254,0.0,0.0,2.1807e-06,0.0
1,1,2,0.0,6.1928e-05,0.0,0.0,1.5975e-06,0.0
1,1,3,0.0,0.0001486336,0.0,0.0,1.8101e-06,0.0
1,1,4,0.0,0.0002770092,0.0,0.0,2.544e-07,0.0
1,1,5,0.0,0.0002027033,0.0,0.0,3.444e-07,0.0
1,1,6,0.0,0.0011203406,0.0,0.0,1.5578e-06,0.0
1,1,7,0.0,0.0005218599,0.0,0.0,1.2462e-06,0.0
1,1,8,0.0,2.74621e-05,0.0,0.0,3.7349e-06,0.0
1,1,9,0.0,8.76665e-05,0.0,0.0,1.2391e-06,0.0
1,1,10,0.0,0.0002633479,0.0,0.0,1.3494e-06,0.0
1,1,11,0.0,0.0001840294,0.0,0.0,8.413e-07,0.0
1,1,12,0.0,0.0002284449,0.0,0.0,8.191e-07,0.0
1,1,13,0.0,0.0002158396,0.0,0.0,1.325e-07,0.0
1,1,14,0.0,0.0010314877,0.0,0.0,1.1429e-06,0.0
1,1,15,0.0,0.0004138938,0.0,0.0,4.998e-07,0.0
1,1,16,0.0,0.0005660601,0.0,0.0,9.919e-07,0.0
1,1,17,0.0,0.0004230711,0.0,0.0,1.1096e-06,0.0
1,1,18,0.0,0.001204447,0.0,0.0,5.1351e-06,0.0
1,1,19,0.0,0.001043859,0.0,0.0,2.3906e-06,0.0
1,2,0,0.0,0.0003443778,0.0,0.0,1.903e-07,0.0
1,2,1,0.0,0.000332999,0.0,0.0,3.188e-06,0.0
1,2,2,0.0,4.05142e-05,0.0,0.0,2.608e-07,0.0
1,2,3,0.0,0.0007396146,0.0,0.0,1.684e-06,0.0
1,2,4,0.0,0.0029042988,0.0,0.0,6.737e-07,0.0
1,2,5,0.0,0.0003597902,0.0,0.0,4.2106e-06,0.0
1,2,6,0.0,0.0013261884,0.0,0.0,1.2696e-06,0.0
1,2,7,0.0,0.000616649,0.0,0.0,1.8546e-06,0.0
1,2,8,0.0,0.0008346434,0.0,0.0,3.812e-06,0.0
1,2,9,0.0,0.0005686574,0.0,0.0,1.4695e-06,0.0
1,2,10,0.0,7.69785e-05,0.0,0.0,8.748e-07,0.0
1,2,11,0.0,0.0004788533,0.0,0.0,8.545e-07,0.0
1,2,12,0.0,0.0002433518,0.0,0.0,5.805e-07,0.0
1,2,13,0.0,0.0010560674,0.0,0.0,3.4995e-06,0.0
1,2,14,0.0,0.000164629,0.0,0.0,1.1012e-06,0.0
1,2,15,0.0,0.0020827179,0.0,0.0,1.9945e-06,0.0
1,2,16,0.0,0.000498231,0.0,0.0,5.058e-07,0.0
1,2,17,0.0,0.000986885,0.0,0.0,1.3215e-06,0.0
1,2,18,0.0,0.0021425841,0.0,0.0,1.09575e-05,0.0
1,2,19,0.0,0.0011390117,0.0,0.0,1.7219e-06,0.0
1,3,0,0.0,5.63774e-05,0.0,0.0,3.7812e-06,0.0
1,3,1,0.0,0.0005891044,0.0,0.0,5.1113e-06,0.0
1,3,2,0.0,1.59773e-05,0.0,0.0,6.282e-07,0.0
1,3,3,0.0,0.0016916373,0.0,0.0,1.8021e-06,0.0
1,3,4,0.0,0.0003385838,0.0,0.0,5.903e-07,0.0
1,3,5,0.0,0.0003121432,0.0,0.0,8.468e-07,0.0
1,3,6,0.0,0.0007173381,0.0,0.0,2.7978e-06,0.0
1,3,7,0.0,0.0010082961,0.0,0.0,7.099e-07,0.0
1,3,8,0.0,0.0009922839,0.0,0.0,3.0016e-06,0.0
1,3,9,0.0,0.0016754956,0.0,0.0,2.1594e-06,0.0
1,3,10,0.0,0.0008164221,0.0,0.0,3.3104e-06,0.0
1,3,11,0.0,0.0004419311,0.0,0.0,7.1915e-06,0.0
1,3,12,0.0,0.0007673244,0.0,0.0,2.8101e-06,0.0
1,3,13,0.0,0.0003612373,0.0,0.0,1.6416e-06,0.0
1,3,14,0.0,0.0003036417,0.0,0.0,9.471e-07,0.0
1,3,15,0.0,0.0002151181,0.0,0.0,1.9854e-06,0.0
1,3,16,0.0,0.0013846479,0.0,0.0,4.95e-07,0.0
1,3,17,0.0,0.0002880767,0.0,0.0,5.584e-07,0.0
1,3,18,0.0,0.000312771,0.0,0.0,1.0098e-06,0.0
1,3,19,0.0,0.0002298998,0.0,0.0,9.853e-07,0.0
1,4,0,0.0,0.0002455181,0.0,0.0,4.8677e-06,0.0
1,4,1,0.0,0.0015377886,0.0,0.0,1.8576e-06,0.0
1,4,2,0.0,0.0001578771,0.0,0.0,1.433e-06,0.0
1,4,3,0.0,0.0049451854,0.0,0.0,3.9027e-06,0.0
