fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,6,0,0.0,0.3478310609612277,0.030921975072491666,0.16666666666666666,0.8060342605173438,0.00015021922207003222,4.466131542433678e-09,1.0468280754208373e-08,0.001056911440076935,0.8778979633973374,0.999999999999996,2.3684592037853365e-13,0.9999999999999993,0.11235955056179776,0.09604519774011301,0.10810810810810811,0.45238095238095233,0.09230769230769229,0.1927804878048781,0.3947368421052632,0.028846153846153855,0.5924902470741226,0.008143599553897212,0.011787519351558114,0.01688437208273866,0.03292724385259151,0.007595422940271079,0.011305936232849418,0.016169424928812876,0.03228198072766073,0.361878737503093,0.3540809994302907,0.36211599444117565,0.36849211227250267,0.392326014736016,0.39034314624911254,0.41223516656701026,0.4533652340567796,0.4651737543183234,0.03713527851458884,8.002027633340685e-08,0.03833865814696478,0.2987012987012986,0.8046066227952515,0.8588894590206388,0.8808912406919331,0.08849267437621999,0.7484600290587385,0.019243422382249666,0.10942992958551057,0.18888731412483784,0.0338908817009366,0.7065704366731245,0.0925214638274098,0.49596662049049356,0.03389088170382533,0.9999062756376317,0.0034860770541037343,0.005156760640770896,6.284520176937587e-08,0.012414365621617672,9.785050499127679e-08,0.019852240040330652,5.4213394506575476e-08,0.04234085740355935
1,6,1,0.0,0.42370205494863655,0.09055866507879035,0.5,0.45146011454444507,0.00015021864667871294,7.776087018719679e-09,4.39855833404222e-09,0.0002202360760745689,0.773598956258556,0.9999999999999816,1.65612999591838e-12,0.9999999999999976,0.1348314606741573,0.07909604519774,0.14387917329093805,0.45238095238095233,0.06923076923076922,0.2470731707317073,0.43859649122807015,0.04807692307692309,0.5094928478543563,0.007668308778105472,0.011031932120400805,0.014639266767758584,0.029492635516931737,0.005766312823787512,0.008766988113253408,0.012390898934316419,0.02428456480851287,0.43055414960593674,0.42003524326103003,0.4306636205947094,0.4482999047425064,0.4161207530894556,0.4133022567595951,0.4362138111062528,0.47907569509588765,0.4179094934409098,0.010610079575596787,4.9358827389112675e-08,0.01916932907348247,0.3246753246753248,0.881872279477689,0.9587563286550234,0.982134894720402,0.04967954256427348,0.7001833725841885,0.012799095109832905,0.07496170033066996,0.13284852381748802,0.02352141437654542,0.7220585634022808,0.06111638932115067,0.5031480225475427,0.02352141437133698,0.9999316228951891,0.0032563961332621196,0.004787677299086624,2.8985189639436486e-08,0.00893654995413015,3.222063404857197e-08,0.011772981367235629,2.8654138813682415e-08,0.027150962846660538
1,6,2,0.0,0.37252664959583526,0.05101257938340009,0.33333333333333337,0.7840857846205894,0.00015021992961037232,1.333389277832035e-08,5.8254630579562495e-09,0.00015074257162870264,0.9017627952092129,0.9999999999999918,5.396494306920876e-13,0.9999999999999958,0.11235955056179776,0.09604519774011301,0.10810810810810811,0.47619047619047616,0.06153846153846153,0.2829268292682927,0.21052631578947373,0.07692307692307694,0.2016604981494449,0.013778553425679326,0.01976543201004398,0.028152897254120558,0.05142705787477112,0.010149876893597778,0.015359064204803393,0.022136567116854085,0.04169378641224119,0.35372416194576045,0.3479442111763316,0.3578350203696005,0.36807562327033355,0.3512154309776177,0.3512481914966772,0.3717108626848211,0.4083604626733688,0.2668328058834697,0.03448275862068961,2.7120891187595703e-07,0.08626198083067095,0.3636363636363634,0.7898396344819334,0.7541069735503445,0.8176134024649473,0.22624604587045782,0.7626446086651535,0.03202361703029406,0.1121761802105008,0.18228085551020767,0.03291735451516301,0.7233756737308642,0.10499228464825945,0.5068092962502152,0.03291735451491459,0.9998789274687034,0.0037059761680176538,0.005145059860962022,1.596711590694277e-07,0.019339762272419393,4.461079630856018e-07,0.034675169857058305,2.7772131184238434e-07,0.07806605272070284
1,6,3,0.0,0.40146105966057355,0.07432898421734953,0.5,0.7487082128174526,0.00015022131380395686,1.1939908360505417e-08,7.643011436845178e-09,0.00024602869582312104,0.8925185869255355,0.9999999999999916,9.075667074012446e-13,0.999999999999998,0.11235955056179776,0.11864406779661017,0.08783783783783783,0.45238095238095233,0.09999999999999999,0.17920731707317075,0.22807017543859653,0.028846153846153647,0.3793888166449937,0.02304457312009476,0.026180983269044875,0.0350674322101151,0.05551726196481249,0.01743206893292152,0.021483474455636562,0.0285772634385213,0.04558028884200894,0.38524468737421225,0.3758188337542106,0.3870192698385626,0.3990791781279599,0.3785559555677146,0.3761736962357111,0.3979537585038172,0.4360366301824215,0.42638907505139967,0.04244031830238729,1.956490305141267e-07,0.04472843450479231,0.3246753246753248,0.8931836397657427,0.9135107631421393,0.9655313886353154,0.1493399191100745,0.6834013560491785,0.03533754581504145,0.17323206504984234,0.27892811027306486,0.06863078354343885,0.6417151465015057,0.21024887772888035,0.3649592081954347,0.06863078353971598,0.9998717997549408,0.003021503443040126,0.004428828896167474,2.5735366772424586e-07,0.028448456506415094,3.0844126624476813e-07,0.039661092486117974,1.8361055878240396e-07,0.07478933775986484
1,6,4,0.0,0.3868331589854931,0.06036194445170874,0.33333333333333337,0.771593908614402,0.0001502229592309261,9.402479462121938e-09,7.194214271445179e-09,0.0003078996373877392,0.9257975682796846,0.9999999999999878,1.0232106638754027e-12,0.9999999999999982,0.12359550561797754,0.0847457627118644,0.1283783783783784,0.5119047619047619,0.04615384615384614,0.3717073170731708,0.23684210526315796,0.028846153846153647,0.3906046814044215,0.010693843900697378,0.015003586936370541,0.020260631917908136,0.040527631871011105,0.008512368090264393,0.01231208216259015,0.017553787553918197,0.03590955544952062,0.3708590695128586,0.3631540235143684,0.3716185374669797,0.3824650072862002,0.3824090232359362,0.3806265916359121,0.4020399834135111,0.4430567479451877,0.319484187461192,0.04244031830238729,1.3991003534640366e-07,0.05750798722044723,0.18181818181818177,0.7617303362943533,0.8014139602440107,0.8722844201094206,0.16807525370962195,0.7644115959443383,0.023720526814712917,0.13373539048268734,0.2258681780170756,0.025232225754975475,0.6851693435322266,0.06406633103911302,0.46027340888747853,0.02523222574976396,0.9998967325422231,0.0026646478541239808,0.003934577829195663,1.846341161676701e-07,0.018336415826068004,2.1806984340743032e-07,0.0220342199169748,1.0196868004739726e-07,0.05286302067484852
1,6,5,0.0,0.40694603773280213,0.07142107779800931,0.33333333333333337,0.7267977073006388,0.0001502202991756668,8.377913785883555e-09,7.127918874586941e-09,0.00034981485251838444,0.9029653276972811,0.9999999999999947,3.926821483946205e-13,0.9999999999999987,0.11235955056179776,0.07344632768361582,0.13851351351351351,0.45238095238095233,0.1846153846153846,0.09626016260162604,0.3333333333333334,0.057692307692307515,0.3610355834022935,0.009483476338849117,0.012495514880872352,0.017594192417741218,0.03442712489549115,0.00804515223509644,0.01120409513489624,0.016807307835372372,0.0329874253348154,0.41085463971146674,0.40079542843100563,0.4112166849752303,0.4264696783910103,0.41767689452455226,0.414752569641942,0.4388210979746845,0.4845356176683742,0.45722195721301917,0.023872679045092826,1.5664043053090215e-07,0.022364217252396096,0.33766233766233766,0.8121080942768386,0.8699518473406442,0.9055303681229274,0.12069933666245258,0.7862921192458454,0.016079769923224695,0.1398791159799605,0.22318161067736997,0.046042657219855246,0.7155229962900208,0.12835293374492857,0.4816701898331045,0.04604265721739734,0.9999154893753545,0.003164577943309662,0.004719410838553532,1.2423689585463395e-07,0.01360333218749365,9.493531758472988e-08,0.016447949577640654,4.883989970016999e-08,0.03760029698511428
1,6,6,0.0,0.46328935101828694,0.11921485023939764,0.6666666666666666,0.7640567923837309,0.00015022417315771485,2.4569036927016877e-08,6.26399131067331e-09,6.0389140748772914e-05,0.9325021021712517,0.9999999999999958,2.7740903421030858e-12,1.0,0.11235955056179776,0.11299435028248576,0.09224441833137487,0.41666666666666663,0.0384615384615383,0.3597560975609757,0.36842105263157887,0.009615384615384609,0.7607282184655396,0.006707153867049296,0.01211761844707417,0.01530136905327598,0.028604257930781224,0.00613668887904423,0.011408862797272655,0.015616353618458765,0.027984844525032488,0.4371449728713125,0.4275394701623948,0.4383120640195717,0.45635417548544,0.441226913073957,0.4391157920682395,0.4640800859502225,0.5121834927799582,0.32129998262154835,0.013262599469496025,1.111341806629823e-07,0.022364217252396096,0.4155844155844156,0.8512458494580515,0.949889462419649,0.933716884889555,0.030858391275479402,0.7797622890752804,0.010563038045924034,0.07512848263340355,0.13186044196638835,0.029827741596926628,0.6676932554494316,0.07820863363185823,0.4285751794814844,0.029827741594257103,0.999936718999523,0.004356223622810915,0.005927352667728166,2.4238685918645502e-08,0.0075510563008327905,2.600494077898457e-08,0.011419472683918745,8.209218828148802e-09,0.025542620609708782
1,6,7,0.0,0.3764512542562911,0.053902681784719436,0.33333333333333337,0.7723422248078285,0.00015021877132788438,1.2973072529542237e-09,8.296881634227142e-09,0.003017913144085199,0.8322049847624214,0.9999999999999931,1.1632333551253593e-12,0.9999999999999976,0.11235955056179776,0.0847457627118644,0.12162162162162163,0.4285714285714285,0.038461538461538464,0.3674390243902439,0.3070175438596492,0.07692307692307694,0.27758327498249485,0.008464341016815815,0.013437035065697163,0.01800022147154791,0.03557912284562084,0.00721794211093296,0.010554729215355451,0.01457472575007644,0.027703032216523874,0.3882520807108448,0.3803786691255996,0.3893341031352567,0.40135518126388414,0.37729351782984033,0.37537009063676663,0.3956196771682182,0.4316154112626822,0.3480214804174864,0.02652519893899205,8.247541149640131e-08,0.028753993610223613,0.33766233766233766,0.8132827941874345,0.8656641649851142,0.9280439814850565,0.12965469988695744,0.7245723132599002,0.01600079907148999,0.15113730786901547,0.2338466339553339,0.01730242472410031,0.7073385936812652,0.05230400744825116,0.48857939438521414,0.017302424723668042,0.9999118529800086,0.0042070502524898645,0.005804470583795282,4.9048617923222236e-08,0.013143821667297469,5.041686837778576e-08,0.01776608714032919,7.133889222626956e-08,0.04212314731099053
1,6,8,0.0,0.4119809232024838,0.07867380126557136,0.5,0.7076633911085326,0.00015022610266456565,1.751672618691149e-08,7.236707303829463e-09,0.00013638928755264212,0.9094875574265409,0.9999999999999958,1.0952289083792331e-12,0.999999999999999,0.11235955056179776,0.12429378531073447,0.08378378378378379,0.44047619047619047,0.08461538461538444,0.20390243902439031,0.3333333333333334,0.057692307692307515,0.3610355834022935,0.011501764147146092,0.015791537522075315,0.022914707428056253,0.03982383249925727,0.00859915219038771,0.012449019604723808,0.01909249016714551,0.03374981858108026,0.33918120190814854,0.3326725712919529,0.34104701221218525,0.34383258366536923,0.34896847870051834,0.34794833326151675,0.36835957823564436,0.40019344727273953,0.33287951789430315,0.04244031830238729,2.7120891187595703e-07,0.03194888178913738,0.33766233766233766,0.7898490777292282,0.7955904496536697,0.858160942175517,0.13050755738018494,0.7626167493319836,0.02537550560577037,0.13031501687985847,0.2047484564696559,0.05694330795413753,0.718119269075811,0.1872474186453019,0.49939021814364043,0.056943307952391324,0.9998917325030847,0.0033632960482324692,0.004747577830698349,1.7652775259973237e-07,0.01870263132731421,2.3382315351103754e-07,0.026396664049073724,1.4131976132183255e-07,0.061303322225285846
1,6,9,0.0,0.41469863685387126,0.0911821004793008,0.33333333333333337,0.4179145224425761,0.00015021791696208378,6.719317664349025e-09,7.58050467397803e-09,0.0004831163107808916,0.7986622167859175,0.9999999999999931,3.9917979996641336e-13,0.9999999999999982,0.1348314606741573,0.12429378531073447,0.09351351351351353,0.5595238095238095,0.08461538461538444,0.2478048780487805,0.38596491228070173,0.038461538461538464,0.5114867793671435,0.01304533916551453,0.014488122493274804,0.01786157262926178,0.029029411629077854,0.009837020624980073,0.01093292921418093,0.014365927484342756,0.023209544225611736,0.36996994234609004,0.36008544695181155,0.36702019435424865,0.3704153880569879,0.359997011276337,0.356131883149058,0.37442769559400535,0.40270098532622267,0.29303315153091614,0.018567639257294377,7.756514117041239e-08,0.04792332268370606,0.2597402597402597,0.7504160927837398,0.8235494827258991,0.9012706691917804,0.10255203305580607,0.7273425613452245,0.016553671560742684,0.11948589845682356,0.1934624121362164,0.05510474855366189,0.776833625617301,0.17290915512820781,0.6109582241009095,0.05510474855152951,0.9999129825951348,0.0036658679891411164,0.005251635109481557,6.94301749865468e-08,0.014135324450385123,5.3479647707506963e-08,0.018170631262146,4.931820553366692e-08,0.038264327681057364
