fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,6.0,0.0,1,0.9845664722046868,-0.12139454449070719,1,0.7254029860789788,-171.7165599310454,0.6279261110804507,6.66894804795148,10.620593618055558,0.7967072505216812,0.999999999999986,1.0000001240565652,0.9999999999999949,0.2875,0.0625,4.6,0.125,0.0875,1.4285714285714286,0.16747357293579038,0.2187515877105924,0.23096692179631287,0.3719807597891928,0.17111744792770534,0.19782691636560848,0.23279166076562807,0.3877136642060751,-4.286420988789197,-4.0224063561615635,-3.9595133803857134,-3.233476758324487,-4.176781760624466,-4.042191377067112,-3.866002233852814,-3.08534229997955,0.8224744134937181,0.9939939939939944,1.1723818032865998,0.3333333333333329,0.5,0.9981579370527199,0.9441492663423658,0.9498346223446457,0.1305660492388563,-0.34293575867153797
1,6.0,1.0,1,2.35078292785248,6.3187034420456705,3,0.40734675817804766,-174.3204223048744,0.47289071685769013,3.0036110137288365,6.351596482349074,0.7548758086558292,0.9999999999999644,1.0000003420107733,0.9999999999999901,0.275,0.1,2.75,0.4875,0.125,3.9,0.24442941558782916,0.24625483698728012,0.27518063316132196,0.404896348642615,0.2644064154252285,0.26236242248806635,0.29941141269829946,0.44709423922560804,-3.0347518936693634,-3.0274200822370294,-2.9112395207831163,-2.390235896082994,-2.7312884184927,-2.7388778460704017,-2.6013134626934646,-2.0529612174281944,0.7614582837129122,0.861861861861862,0.9098272894455567,0.025025025025024978,0.5512820512820513,1.0183917289751543,0.9543716426194824,0.9859332397361156,0.11950992590230977,-0.42937062823083716
1,6.0,2.0,1,1.5680313437544455,2.572244799266346,2,0.6850169117785201,-172.73935933290628,0.8087398787964948,4.990331760317256,6.170502891168775,0.8296892225529363,0.9999999999999799,1.0000001944057215,0.9999999999999869,0.1875,0.1,1.875,0.2,0.125,1.6,0.4187840917115811,0.40141826026951316,0.3954698746760345,0.4600187942638567,0.4398201328407837,0.39113849814307844,0.38731182825035587,0.47453590732345363,-2.6482588412841137,-2.7273847151579664,-2.754488007608592,-2.46037656888837,-2.430331438018099,-2.641535935352022,-2.6581378817774857,-2.2797176029507296,0.8318027663516214,0.9279279279279278,0.9098272894455567,0.3553553553553552,0.5384615384615384,0.9956707363515243,0.9176538219631143,0.9320716712566182,0.16884056173438483,-0.34068024472807495
1,6.0,3.0,1,2.100126774033697,5.25936365242586,2,0.6216987673751688,-171.27738774808248,0.6636931261421526,5.4622243329888365,8.2300450582321,0.8274077870926106,0.9999999999999791,1.0000002181895349,0.9999999999999941,0.2375,0.15,1.5833333333333333,0.175,0.05,3.4999999999999996,0.23654948335836187,0.35446552137235965,0.3671152979788259,0.48240030842564136,0.2525273003053709,0.41251923320096695,0.38856355885484173,0.51435940200914,-3.5555351648660944,-3.0063776091089434,-2.9474651785432524,-2.4105608216915124,-3.26086701904307,-2.5628984945667375,-2.6674056804828643,-2.1186183920077806,0.8542057924901203,0.9939939939939944,0.9098272894455567,0.2892892892892895,0.5512820512820513,1.009876295205518,0.9578288824912484,0.978237431385005,0.0951539717976024,-0.3753961549305152
1,6.0,4.0,1,1.7674512583687456,3.3354921396301522,2,0.694838237708217,-167.5471149464629,0.4576710148967786,4.572382430217692,9.990544040130944,0.890665754189321,0.9999999999999727,1.0000002131717034,0.9999999999999927,0.3125,0.1,3.125,0.1875,0.1,1.875,0.2615796235511796,0.2003246035927732,0.3150073357288376,0.39944502785567854,0.27474909155002986,0.21239584510099735,0.32887397863945045,0.42370236214252793,-3.501144165111791,-3.79157853359789,-3.2478221703346817,-2.8474695493423967,-3.273876166362646,-3.5553467651118593,-3.029549443314705,-2.601481886241334,0.7671220738083304,1.1261261261261257,0.8648423275731727,0.047047047047047236,0.5,0.9783933570694628,0.9210663022021983,0.9407293668612514,0.14306566737990195,-0.33821031721494305
1,6.0,5.0,1,1.940850933407148,3.6520843175546807,2,0.6353198124844118,-172.43769547642984,0.6175307387625709,4.805079536973329,7.781117983862488,0.8742582872934056,0.9999999999999861,1.0000001339358127,0.999999999999993,0.3125,0.1,3.125,0.1875,0.0875,2.142857142857143,0.17997119388236843,0.21891632960869647,0.261562649831577,0.3766463588376936,0.19170323527356112,0.22430013217789718,0.26157370485330134,0.4110686965632666,-3.5848451926845484,-3.4145922923651573,-3.22815926111534,-2.7250582994063137,-3.317307214018595,-3.183527238675045,-3.030553854487107,-2.4170158123956504,0.7757889771843326,0.861861861861862,0.5208548550577665,0.1351351351351351,0.5128205128205128,0.9878482329961413,0.9439022952449533,0.9629203227590812,0.13992174265850635,-0.33249500603170545
1,6.0,6.0,1,2.624707558944487,7.348026910979753,3,0.7176710592895142,-167.55354216194442,1.7883128630589076,4.231185523266178,2.3660208516471433,0.9126951044916951,0.9999999999999892,1.0000004912332552,0.9999999999999982,0.275,0.0625,4.4,0.2625,0.0375,7.000000000000001,0.24365545353509105,0.24365640645615005,0.2494702453659469,0.33438182144102363,0.27638117556522146,0.26648004368239947,0.29620757800661607,0.3789383464975424,-2.952857813438776,-2.9528540931232032,-2.930156184172703,-2.5986514327514216,-2.490579379985721,-2.5246574803241657,-2.4223400978769307,-2.137594125085499,0.7717658729840859,1.1261261261261257,0.5764488282925874,0.15715715715715728,0.5128205128205128,0.9882901428486305,0.9585541405361785,0.9755383537657929,0.1168000575186965,-0.33699995702720875
1,6.0,7.0,1,1.6102639036011248,2.82424185951938,2,0.680074611156569,-174.16018920672275,0.03824812591149338,5.65451597805527,147.83772651083316,0.7326138817179091,0.9999999999999825,1.0000002510175703,0.9999999999999916,0.3125,0.1375,2.2727272727272725,0.1875,0.1125,1.6666666666666665,0.30110359185201485,0.25703160582942813,0.39096858842715526,0.45703003392502106,0.30564235047747806,0.29096722103346684,0.4292522463740923,0.4646988951900884,-3.081115117809985,-3.2754083790472777,-2.6849413840755,-2.3937066373306632,-3.015648685691209,-3.0793839017583364,-2.4788013990581823,-2.3248538764988456,0.7784176404083092,1.1261261261261257,1.05931476351837,0.3773773773773774,0.4230769230769231,0.9954595522248157,0.9383770191713968,0.9632294426692409,0.1209375966739638,-0.3861746369667799
1,6.0,8.0,1,2.15942850240639,4.980706169915191,2,0.6290835291993264,-163.48946581284505,1.083597738152897,3.899548953348144,3.5987053276756775,0.900615651077114,0.9999999999999875,1.000000236183806,0.9999999999999949,0.2875,0.1625,1.769230769230769,0.25,0.1375,1.8181818181818181,0.23599437938021464,0.31901359239816085,0.3806897055552272,0.48484280697119747,0.25175216906456965,0.34672502003760663,0.37803667896782894,0.5143428997757747,-4.149370910419728,-3.698487437568895,-3.3635199152173203,-2.7978567347621386,-3.809426595168167,-3.325907513177202,-3.1664958031312067,-2.4725431832037836,0.7765735820553489,1.0160160160160154,0.822081575524054,0.22322322322322294,0.46153846153846156,1.0248247704579647,0.9226662654825533,0.9286343068758058,0.16016344710429098,-0.31723708500175085
1,6.0,9.0,1,2.3659158403532663,7.64911159642438,2,0.4860735334074443,-168.41349161473167,0.3837091625798854,4.674786937324165,12.183151702432722,0.748030289805376,0.9999999999999819,1.000000142466548,0.9999999999999912,0.2625,0.075,3.5000000000000004,0.3375,0.1125,3.0,0.17454452500771658,0.22524506031704958,0.2570511225234678,0.401393376716621,0.18389340589412662,0.23184360805499185,0.2794890785771065,0.4209256461053056,-4.303909777718097,-4.0395581121659125,-3.873721884449096,-3.121124006089163,-4.038838313961001,-3.8015370655111527,-3.5657439066012615,-2.8657870234518574,0.8337252044110756,0.8398398398398399,1.6719497597319883,0.3333333333333329,0.5,0.9746654605495468,0.9242189997921192,0.954109573620576,0.14222192382257065,-0.388339732590866
