fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,6.0,0.0,1,0.8761221082054664,-0.32745177321360597,1,0.714456796170347,-170.7639304230058,0.7081037773126196,6.495468983991614,9.17304665234675,0.7820568992178427,0.9999999999999845,1.0000001217028045,0.9999999999999936,0.23571428571428568,0.0857142857142857,2.75,0.10714285714285714,0.10892857142857144,0.9836065573770489,0.16047514405504437,0.20961033991665054,0.3117865761104108,0.41158533721223295,0.16447239476489603,0.1901446467186261,0.32749046503998896,0.4196593390000388,-4.510958846045176,-4.246944213417542,-3.6979279535057996,-3.1616864104130826,-4.380370723379844,-4.24578033982249,-3.5257256129840426,-3.0425173568212975,0.7995413647775457,0.9939939939939944,1.0331266974971984,0.3113113113113108,0.5428571428571428,1.001939498401372,0.9365793233367886,0.9292635665806115,0.1401990325573329,-0.3554961947258928
1,6.0,1.0,1,2.226782087755976,5.59485725898767,3,0.3933721413513266,-174.43713322346986,0.33550245730929784,3.0252875054077926,9.017184343954884,0.7445192553341952,0.9999999999999629,1.000000338731527,0.9999999999999907,0.3071428571428571,0.05535714285714286,5.548387096774192,0.43392857142857133,0.23571428571428568,1.8409090909090908,0.2357260970225041,0.2316443969054965,0.2696816500557023,0.38542103286684715,0.2542907930812531,0.25232499892982324,0.28795657423887233,0.4297804008125677,-3.183046502899569,-3.200045959812477,-3.0416284799692157,-2.559597317751687,-2.878992195504466,-2.8865816230821677,-2.7490172397052306,-2.2014717808937805,0.8418746303188509,0.7077077077077075,0.8873348085093646,-0.0410410410410407,0.5857142857142857,1.0259253773689394,0.9508779388302261,0.983698486253882,0.1303602121503521,-0.47085162671891345
1,6.0,2.0,1,1.4523048585691885,2.1770331923128667,2,0.6805980107157944,-172.41647416466185,0.6939070540137071,5.091518288965408,7.337464375833874,0.8293845023040696,0.9999999999999798,1.000000193025116,0.9999999999999897,0.2785714285714285,0.1375,2.0259740259740253,0.1375,0.026785714285714284,5.133333333333334,0.40551464944390836,0.39188800734837353,0.4086233188187942,0.49173724534504876,0.4282498049387514,0.39301356490270606,0.4513435378088759,0.514188993809668,-2.7973558942882164,-2.86147617504811,-2.7827280239948684,-2.391634732884882,-2.5475473313454318,-2.7045494452858714,-2.4446485863125815,-2.164628089415587,0.7834268790956042,0.9059059059059056,1.5892828656229763,0.42142142142142086,0.4714285714285714,1.0022817620175566,0.9195410871759098,0.9306474987098525,0.169048432373042,-0.38026802053966313
1,6.0,3.0,1,2.027610999398999,4.837091463675391,2,0.6044280544321364,-171.0213107801217,0.6471291535610677,5.45535460163773,8.4300862843493,0.8191174388701115,0.9999999999999779,1.0000002162910517,0.9999999999999941,0.2089285714285714,0.11071428571428572,1.887096774193548,0.2107142857142857,0.06964285714285715,3.025641025641025,0.25791727704725537,0.3542785539232006,0.4635766025923023,0.5456197529665684,0.2749406887549807,0.37428027069385694,0.504708585070563,0.5737129641248814,-3.620943113682145,-3.1507546951440792,-2.617442162152415,-2.217118086164724,-3.318824858594179,-2.8641163004557075,-2.26710482111251,-1.9512500420543915,0.8276613231386477,0.9939939939939944,1.2333634979137746,0.2672672672672673,0.5,1.0286743057614554,0.947522681588615,0.9694231674686671,0.10573582683939943,-0.3862145781385701
1,6.0,4.0,1,1.6809386138719709,2.972632979656857,2,0.677645907043215,-167.39142583235324,0.4607959772974262,4.53474400092006,9.841110218705438,0.8829682363783523,0.9999999999999707,1.0000002031424957,0.9999999999999921,0.3053571428571429,0.12321428571428569,2.478260869565218,0.14821428571428572,0.09821428571428571,1.509090909090909,0.25216059199087765,0.2696273244256035,0.32295286320866384,0.4421643437748759,0.26513511014499996,0.2545360501676292,0.36050413806387055,0.4658508085614421,-3.678251014860659,-3.5923408239610293,-3.3300589556265505,-2.7437168283200384,-3.4375615883030477,-3.4871420240448057,-2.9914429730125587,-2.4986507972569245,0.7670241898751234,1.1261261261261257,0.9098272894455567,0.047047047047047236,0.5,0.980732873177246,0.9221556096806682,0.9264919727674809,0.1395014349171597,-0.3263737212521389
1,6.0,5.0,1,1.8281804173512886,3.1323225724109127,2,0.6278430391357093,-172.0944504249442,0.665876578458791,4.802875152695531,7.212860923584453,0.8680022079402135,0.9999999999999852,1.0000001337742768,0.9999999999999926,0.3071428571428571,0.09821428571428571,3.127272727272727,0.19107142857142856,0.09464285714285713,2.018867924528302,0.17175012156369823,0.23764106074211566,0.30984465156274055,0.42372961262025327,0.18184366534279872,0.24401499526128398,0.3124027284625182,0.44990495083712406,-3.794098683999748,-3.492261361552658,-3.1615066508730867,-2.6398153206051735,-3.5398300814490695,-3.270839994192264,-2.974954055364605,-2.380037799864774,0.7761359025555897,0.861861861861862,1.2333634979137746,0.4654654654654652,0.44285714285714284,0.9885395854288336,0.940752100678866,0.9534602184331304,0.1478617517496203,-0.36292802092907095
1,6.0,6.0,1,2.4807796643633178,6.437898357552962,3,0.7127038860169358,-167.26211977597174,1.7283002082259884,4.100585210498599,2.3726116510207675,0.9108267631211755,0.9999999999999887,1.0000004950175403,0.999999999999998,0.2928571428571428,0.09464285714285714,3.094339622641509,0.23749999999999996,0.125,1.8999999999999997,0.2525066134441363,0.26700467395223026,0.28232086098297277,0.3834367068474753,0.2821454131085708,0.2875676038914943,0.3244064879676203,0.4358601835623982,-3.0886342508834588,-3.0287284282205933,-2.9654421159843674,-2.5476325801928232,-2.6545772697345535,-2.6345263782763784,-2.4982986991661233,-2.086150539418335,0.7666417177837872,1.1261261261261257,0.5764488282925874,0.15715715715715728,0.5142857142857142,0.9895761037967693,0.9584088238175118,0.9732419467193312,0.11140299062627418,-0.33652257888649184
1,6.0,7.0,1,1.5301263505920277,2.5420731684291242,2,0.659598054622027,-174.08741444663931,0.0540837607592403,5.651104102745468,104.48800200677553,0.7226176960311563,0.9999999999999808,1.000000245634663,0.9999999999999882,0.3375,0.16964285714285712,1.9894736842105267,0.22857142857142856,0.10714285714285712,2.1333333333333337,0.28986833954549024,0.34408885294694824,0.36677168905305063,0.4667660941630774,0.29344764081500774,0.3450078251186159,0.402445389254892,0.46686898669504673,-3.2489223502502096,-3.000858156464947,-2.8970819452409446,-2.4395976845701717,-3.1931179958362677,-2.9601023527232853,-2.700525100880123,-2.4093759090778932,0.7941559565067496,1.1261261261261257,1.6306163126774824,0.3113113113113108,0.45714285714285713,1.006254519588618,0.9344937359923624,0.9539630607692107,0.1330450945790678,-0.4192269702241973
1,6.0,8.0,1,2.052882223591074,4.385892083733616,2,0.6179564454676549,-162.88991940443117,0.917473820240994,3.933238226473585,4.287030474003537,0.9010935695482399,0.9999999999999871,1.000000304446531,0.9999999999999951,0.2678571428571428,0.17142857142857143,1.5624999999999996,0.23392857142857143,0.18928571428571428,1.2358490566037736,0.34450252829067307,0.395005405521177,0.4300584342436215,0.5128339655770161,0.36846737896209053,0.39815866240761066,0.4638003382927999,0.5410279670664528,-3.661567065670468,-3.3794612148170677,-3.183657232251871,-2.7212783941102456,-3.298261831933633,-3.1431952151553313,-2.800372965054522,-2.3970415584578877,0.7991850544299302,1.0380380380380387,1.5499930850548158,0.3333333333333329,0.42857142857142855,1.0443387712646421,0.910056264266647,0.9057171065936812,0.17381761509206256,-0.3275786133656987
1,6.0,9.0,1,2.3058814628479123,7.217906410293297,2,0.48243402368847765,-168.12907015005922,0.28906467341398956,4.696439527339002,16.24701998992767,0.7440658250183148,0.9999999999999806,1.0000001411105444,0.9999999999999891,0.35,0.1392857142857143,2.5128205128205128,0.3232142857142857,0.1125,2.8730158730158726,0.1657781105042392,0.2311383955159078,0.36629702789013185,0.4653901805270374,0.17426988823026215,0.21731668527785078,0.3938668347579814,0.4939519734079015,-4.579627271716923,-4.2208189648436125,-3.478838723587783,-2.934847118991214,-4.312126636973747,-4.087327713524687,-3.16534776937162,-2.642683298031763,0.8041028729658621,0.971971971971972,1.5107033044866556,0.3113113113113108,0.4714285714285714,0.9748865267632639,0.9161730171481632,0.9398667447211584,0.14332769896782788,-0.42315268423208674
