fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,6.0,0.0,1,0.26745195682799533,-1.3249501913279806,1,0.5934244330987427,-170.3836794666656,1.2399978988660572,8.315008173205843,6.705663115082438,0.7517861303489164,0.9999999999999597,1.0000001660442681,0.25,0.19166666666666665,1.3043478260869565,0.0,0.898062860414247,0.6494215413294919,0.6716789999293704,0.0,0.9365407503129436,0.673478270570446,0.7328738431850638,-5.675119424377501,-0.5785054409285877,-1.989574620569325,-1.8632608849318766,-5.441956457042459,-0.3453424735935462,-1.7769170338338327,-1.4536889139239788,0.8624795037877643,0.9279279279279278,2.776153294436798,0.6196196196196196,0.43333333333333335,1.0027019390124328,0.9050973917670512,0.7840185805250887,0.17532131696927578,-0.5688126905818398
1,6.0,1.0,1,1.5000058179919886,1.5412375560733524,1,0.4934883816679092,-169.2099531863115,0.8841280833123458,3.44855239709612,3.9005122246273123,0.7729244987339035,0.9999999999999564,1.0000002842637778,0.4416666666666667,0.30833333333333335,1.4324324324324325,0.0,0.5636954283506935,0.419317925145841,0.5295828888884963,0.0,0.5694586641161673,0.42861191252009073,0.5403733901600287,-5.145667402753599,-2.2450782120082082,-2.9879968239403714,-2.4206099943439825,-5.09359041054766,-2.193001219802269,-2.9104168830888333,-2.341149692313408,0.79657227675239,0.7077077077077075,1.6719497597319883,0.24524524524524513,0.6,1.0216862466564576,0.9203609604673223,0.9233828325895075,0.1619158450226958,-0.48036248399950254
1,6.0,2.0,1,1.0654083592168242,1.1139651245607736,2,0.6726165733056788,-170.27337605143842,0.1368058220783464,6.504060319650329,47.542277227979106,0.7311732864879743,0.9999999999999646,1.0000005086083783,0.21666666666666665,0.225,0.9629629629629628,0.0,0.4359775069061268,0.7250627606894828,0.7332348145068539,0.0,0.44902106705943245,0.6805696727537431,0.736379578291981,-5.161656506228138,-2.9112903711370057,-1.4191315900915336,-1.3769502553358537,-5.011716153605938,-2.761350018514805,-1.6008941310116964,-1.3211907258944882,0.7887980258873681,0.8838838838838833,2.266498079273693,0.047047047047047236,0.5333333333333333,0.9917244864752354,0.8900729748217152,0.870532697103197,0.1885813124306257,-0.4196016593208353
1,6.0,3.0,1,1.3837509897576792,1.6650720869950835,2,0.6137712773001773,-167.33803293939073,1.2682193926845438,6.599209085200777,5.2035232415360655,0.8443768342224109,0.999999999999978,1.0000003022958441,0.3416666666666667,0.3083333333333333,1.1081081081081083,0.0,0.613354809458516,0.6202604429817317,0.6684831287644318,0.0,0.6329902983935879,0.6430186399363308,0.6689594660311724,-5.980395694824917,-2.3122912329390513,-2.270992811946773,-1.9826020694990185,-5.794882593295403,-2.1267781314095373,-2.0686650695638753,-1.9183410279711746,0.8624795037877644,0.9939939939939944,1.9466563433422632,0.48748748748748744,0.5666666666666667,1.0450183462176952,0.9012426904394779,0.8465681827286982,0.15773175600292313,-0.5430763787268111
1,6.0,4.0,1,1.0498987206626795,0.8340083371458977,1,0.7342659722120829,-164.25325825653817,0.5254771674929841,6.200690758381114,11.800114528218588,0.8606570605379371,0.9999999999999435,1.000000342825272,0.35,0.25,1.4,0.0,0.390394973986937,0.5201342327871354,0.6178631391239219,0.0,0.40112603807919933,0.5323836925340629,0.616878760339564,-5.464806676541612,-3.33137361620951,-2.622373648508625,-2.0883040686682453,-5.318610256636774,-3.185177196304671,-2.487068889058948,-2.0376725547933905,0.8624795037877643,0.9939939939939944,2.266498079273693,0.6636636636636631,0.5666666666666667,0.975007743265537,0.8860454640045774,0.8140476344451248,0.1979910884190509,-0.43146351482054773
1,6.0,5.0,1,1.0453984726342118,0.3770377786723045,2,0.6231910169852868,-168.53023533694684,0.661943606041696,5.457738313834943,8.24502006518537,0.8479579028157471,0.9999999999999801,1.0000001957650886,0.3916666666666667,0.33333333333333337,1.175,0.0,0.5936644598702423,0.5513433356117985,0.6429093840009198,0.0,0.6087657320186556,0.5675397939400748,0.6397341504415877,-5.682072988021854,-2.3088281966445665,-2.5492999136161862,-2.029014943444458,-5.541121344316922,-2.167876552939634,-2.396314478366346,-1.9962767886165875,0.7642956133203254,1.0820820820820811,2.996512177445874,0.6196196196196196,0.43333333333333335,1.0592441546940772,0.9089464360423917,0.8860708222558149,0.2001531280759637,-0.5357178048345161
1,6.0,6.0,1,1.4831759282192354,1.5650887822407444,1,0.6543921775201091,-165.14163677661335,1.4348537859579145,4.677258097991803,3.2597454484668944,0.9277450667172847,0.9999999999999846,1.0000005354561305,0.2333333333333333,0.15833333333333333,1.4736842105263157,0.0,0.31202127665840207,0.49880487549888386,0.5753545981412556,0.0,0.3269033034912217,0.4853782146957187,0.6298779039522329,-5.268085288707103,-3.624330591379366,-2.6403386621560547,-2.2370681944491673,-5.028259671202363,-3.3845049738746265,-2.5876519689676787,-1.8610700089778751,0.8165483071499227,0.861861861861862,1.7154331750298604,0.44344344344344305,0.5666666666666667,1.0632032320641223,0.9461011474223682,0.9386892281324577,0.14728106407827501,-0.4616772909042829
1,6.0,7.0,1,1.0377901035059363,1.2798563557981018,2,0.564666204789818,-171.6056950246321,0.19259751739684072,5.705532080152242,29.624120587163045,0.6440591664683496,0.9999999999999823,1.0000004946272998,0.29166666666666663,0.24166666666666664,1.206896551724138,0.0,0.7207744704189628,0.5317671214168245,0.5965393347771528,0.0,0.7167149969005092,0.6479016576962096,0.5765130269738026,-5.538578575133214,-1.546512535767758,-2.5933445894937277,-2.2345985963122557,-5.569949082451828,-1.5778830430863717,-1.9611698386478071,-2.3588008768375706,0.8902297850503189,1.1261261261261257,1.4005083955986373,0.2672672672672673,0.5666666666666667,0.8895565584828826,0.919054749050639,0.8044363142317434,0.1503104976035559,-0.5309856143909061
1,6.0,8.0,1,1.3035257913639933,0.939920294831083,2,0.7090939648497079,-165.2344988326343,1.36714423550936,6.535487761076864,4.780393751681894,0.9310761160620363,0.9999999999999818,1.000000426747922,0.125,0.13333333333333333,0.9375,0.0,0.6188201444894924,0.6613709026763502,0.711044319595858,0.0,0.642473488484779,0.6715694186227603,0.742164406536607,-5.612316849270545,-2.1393021256841336,-1.900493788562795,-1.6217108338246011,-5.405693442350799,-1.9326787187643872,-1.775395040018405,-1.39378017678969,0.8309832744973079,1.0160160160160154,2.3843904700937206,0.6856856856856854,0.43333333333333335,1.0062143736191096,0.9041723975156792,0.8773488224200153,0.16940987022612136,-0.3808495434437753
1,6.0,9.0,1,1.6595213838347544,3.0856242366726994,2,0.5775217901676586,-167.55875467555103,0.9024648948404628,6.588833983900712,7.3009310628813795,0.8649417441476613,0.9999999999999817,1.0000003538696816,0.20833333333333334,0.2416666666666667,0.8620689655172413,0.0,0.4297714329320716,0.5708768915343078,0.5952716942510505,0.0,0.4443937260957004,0.5784854002553529,0.6024677661889818,-6.3371361119047025,-3.6136160444058416,-2.7194115471107367,-2.564818361871675,-6.128619527163059,-3.4050994596641977,-2.5833026069793648,-2.436323810810957,0.8075943963129237,0.9499499499499499,1.4360089846512607,0.22322322322322294,0.5666666666666667,1.0029894482832937,0.9046387319914412,0.8305820381464877,0.17940373455723535,-0.4196639272922965
