fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
1,1,0,0.0,0.4797705152628396,0.1176731380145319,0.0,0.5273657589121912,0.1254753941974974,5.639396444965054e-09,6.134122038822389e-09,0.0008490738016834,0.8401898396028493,0.9999999999999898,1.4035726120036843e-11,0.5263157894736842,0.1785714285714285,0.2678571428571428,0.2647058823529412,0.21875,0.2216748768472906,0.0,0.2440277907460852,0.3053160678984049,0.3313878602017447,0.0,0.2227034435338492,0.2708932542388921,0.25235032833818,0.4931221830253895,0.3504304607398648,0.4152494528181783,0.4322885666106256,0.5144463194405384,0.3507030581212353,0.385252551244753,0.3678946166822118,0.4761727846774548,0.0573566084788029,1.6115212488597006e-07,0.0980392156862745,0.3333333333333332,0.912551862182502,0.8296268730069665,0.9460319545210092,0.256183931608212,0.6111260440784659,0.3328686708632612,0.3413223905961682,0.3547233740209816,0.3458448800373214,0.4319405124567936,0.3618064216272177,0.4663966535949101,0.3458448800615349,0.5867834623282625,0.3103939658498382,0.3381819108310597,2.105484188643692e-08,0.569482276173767,4.0653306925584114e-08,0.488722323270666,7.46123331550908e-09,0.5127701073947879,1e-12,0.0916465874607539,1e-12,1e-12,0.0002022154751369,1e-12,True
1,1,1,0.0,0.4133652729476961,0.0387855588827519,0.0,0.7528704276035172,0.125475392873006,4.4689182175464345e-09,6.769685551629169e-09,0.0012247608825939,0.8956969005875042,0.9999999999999816,9.588127004595688e-12,0.5789473684210527,0.1785714285714285,0.2946428571428571,0.2058823529411764,0.21875,0.1724137931034483,0.0,0.1766800499805566,0.1028141920661789,0.2876659496851773,0.0,0.1641987885690431,0.1331847923127929,0.2920186370538898,0.808202002795559,0.3444517796813138,0.3134681164992783,0.4773169099065504,0.8228933713629136,0.3483099661480071,0.3460455465943583,0.4760614692068171,0.6956385418473856,0.027431421446384,5.1080383777365266e-08,0.0700280112044817,0.625,0.7529991864448187,0.7181550229601159,0.8714289501156645,0.4778356053262447,0.5474627531935403,0.1945892328188652,0.3059124732745313,0.3335592005242445,0.3474999594288306,0.4837737283371447,0.3529447768400362,0.5230313552857988,0.3474999594251008,0.7421245063157114,0.2903065089216878,0.2979024879644452,2.02541566131764e-08,0.2157118686317857,3.0401626236449535e-08,0.2273126783762919,4.675033648871927e-09,0.1880838564713491,1e-12,0.2163857514553417,1e-12,1e-12,0.0001563325486298,1e-12,True
1,1,2,0.0,0.4610657290343173,0.0805744074163773,0.3333333333333333,0.5456996001561172,0.1254753912056461,1.595187075238584e-08,4.580945894378175e-09,0.0001367810270039,0.889593411821717,0.9999999999999896,4.957577934055959e-12,0.5789473684210527,0.1428571428571428,0.3437499999999999,0.4411764705882353,0.1875,0.4310344827586207,0.0,0.1629226866240576,0.2166500340889378,0.2555852670099791,0.0,0.1495452767186098,0.2236908459310035,0.2336324323551988,0.5552763129302338,0.2789498346327843,0.340682691244151,0.3786872304779799,0.5805756488757903,0.284542957261941,0.3545002479490555,0.370712066840995,0.688316881713362,0.0299251870324188,8.002027633340702e-08,0.0868347338935574,0.625,0.8997364124429312,0.8121823594576085,0.9168735802844932,0.256546193951264,0.4938621100560664,0.2384534872120589,0.2899383777237969,0.3087161791061987,0.2530498104306496,0.4647843532173384,0.2392361961151125,0.5157637824730603,0.2530498104479943,0.6329808774452862,0.3882195195055399,0.411403680991719,2.2374872024668715e-08,0.4012794036305917,2.372124546404617e-08,0.4064575847841036,5.077833559000476e-09,0.434051829465395,1e-12,0.5658276486011327,1e-12,1e-12,0.000817176925714,1e-12,True
1,1,3,0.0,0.4140130726699348,0.0436286789833337,0.0,0.416308225432116,0.1254753909865024,1.2977430604497946e-08,4.189715851380631e-09,0.0001711055281428,0.7074442324224628,0.9999999999999872,1.2986355277266359e-11,0.8421052631578947,0.0714285714285714,0.7499999999999999,0.4705882352941177,0.34375,0.2507836990595611,0.0,0.1641765439300945,0.1154227221425529,0.1551081053750114,0.0,0.1512733393054236,0.1276357680270433,0.1335091145814173,0.6170659540627397,0.2933780288015196,0.2617298535647624,0.3094313335221056,0.641174069043513,0.2990919094365755,0.2816896376749102,0.3117564771785272,0.8040808111079556,0.0249376558603491,6.424359111927844e-08,0.072829131652661,0.5833333333333334,0.877035929256123,0.9841737383310304,0.9908992055533576,0.003394925829452,0.4690019045597293,0.2361776701337309,0.2735477679976394,0.2959180657051128,0.2186037288506266,0.6023633136758634,0.2282138228042073,0.6549363225399947,0.2186037288547901,0.7496462617361903,0.2176183635170087,0.2295019337319288,1.67434798763322e-08,0.3771142275009805,1.2686649144899864e-08,0.2934152950000947,3.938758290352623e-09,0.3718924615296681,1e-12,0.1065352798723024,1e-12,1e-12,4.825387931358857e-05,1e-12,True
1,1,4,0.0,0.5937109775714338,0.208302370274755,0.3333333333333333,0.690178658985886,0.1254753921354247,2.1310627604596092e-08,4.7475147566281144e-09,7.763211529853342e-05,0.9356110029194872,0.9999999999999816,1.00607350141807e-11,0.6842105263157895,0.1785714285714285,0.3482142857142856,0.3529411764705882,0.21875,0.2955665024630542,0.0,0.1698268447247672,0.1915475445491748,0.2154702875883739,0.0,0.1621921391139892,0.2175330770460347,0.225122513202958,0.7426589258075273,0.3250761514023814,0.3671423791205026,0.4021944779958332,0.7913821560615497,0.3402482610425756,0.4041895787562862,0.4237939858674936,0.4836621229901474,0.027431421446384,8.247541149640147e-08,0.0840336134453781,0.4583333333333333,0.8671057897783332,0.9479444516529982,0.9884587136196724,0.0699441375110659,0.655849444351895,0.1826941086642424,0.2287280866485526,0.2640996387028478,0.2780373486552783,0.4072723472750498,0.2756472392470266,0.4460005904060294,0.2780373486751581,0.7798168406747709,0.273912711845654,0.2986566645341237,7.509548858919272e-09,0.2633085695079997,7.973870501071461e-09,0.2636090645390556,5.2572073627272535e-09,0.2496485750561528,1e-12,0.142904628681503,1e-12,1e-12,0.0003447063393335,1e-12,True
1,1,5,0.0,0.5027724887468229,0.1120804824433874,0.6666666666666667,0.6892442074280014,0.1254753921080834,2.531260622107578e-09,4.570200334048644e-09,0.0015180557562489,0.9108765444834171,0.9999999999999865,8.712100858169602e-12,0.7894736842105263,0.1428571428571428,0.4687499999999999,0.2647058823529412,0.28125,0.1724137931034483,0.0,0.1402058068958392,0.1369529344085468,0.1333179983645441,0.0,0.1322040129961033,0.1700760333278697,0.1395500995720562,0.6561181666260991,0.2793634662322767,0.2939518539455659,0.3049913302496851,0.7020433465925355,0.2938426997694581,0.3389964048573524,0.3367616003573644,0.5444739847128959,0.0099750623441396,3.720665680384011e-08,0.072829131652661,0.4166666666666666,0.8621226930446837,0.846217888337061,0.9277532159898249,0.4296785686890091,0.5921015859244829,0.2428917314553716,0.2957510807156498,0.3166133399046016,0.2953532200869526,0.4806743605702539,0.2662029008279652,0.5194569828718537,0.2953532201216534,0.6964981868816292,0.2923856794458362,0.2802531592332034,1.0107391268319133e-08,0.2204205698884061,1.7293955464406054e-08,0.3096861994543445,5.533256070087216e-09,0.3523165800836327,1e-12,0.0401962820847172,1e-12,1e-12,0.000144344214848,1e-12,True
1,1,6,0.0,0.4198438360796072,0.0419689364920827,0.0,0.436777729192974,0.1254753932009712,1.0404783113921431e-08,3.991017932551907e-09,0.0002280299026134,0.6359579573366169,0.9999999999999588,1.0727054044568172e-11,0.631578947368421,0.2142857142857143,0.2812499999999999,0.4705882352941177,0.21875,0.394088669950739,0.0,0.1370159982221391,0.2419462439401004,0.2524376335664338,0.0,0.1223154268860743,0.2772697391825395,0.170243062959453,0.5652373217363313,0.2553000688501616,0.3677835393505987,0.3787808403761203,0.5585288314004293,0.2509928426637962,0.4014212473660125,0.3133799749134189,0.8952196188848538,0.0448877805486283,6.846093812037284e-08,0.0924369747899159,0.6666666666666666,0.8755019254698704,0.8107622776189514,0.8224265407950191,0.3860987022625378,0.3138846795650998,0.2752949601955208,0.379000970204399,0.4150677809069862,0.2738630780429748,0.527370169740557,0.2622730603806318,0.552056013129129,0.273863078068424,0.6559403102776126,0.2578961196650834,0.2542824496644545,1.5012705100492213e-08,0.3123769453613146,1.6789158052985117e-08,0.3099008766634148,3.683231406781838e-09,0.4312221110311898,1e-12,0.9516909887084906,1e-12,1e-12,0.0019289362639529,1e-12,True
1,1,7,0.0,0.2989129568957689,0.0181547150367609,0.0,0.0192301158480531,0.1254753877084067,1.815437239271968e-09,2.1451239601452778e-10,0.0001284288051924,0.3028591100726075,0.9999999999998878,8.08575274335692e-12,0.6842105263157895,0.25,0.2708333333333333,0.5882352941176471,0.4375,0.2463054187192118,0.0,0.3513996585502447,0.2940982644654638,0.3873642734066489,0.0,0.3127147065717139,0.3177645221240082,0.4043978719691068,0.5582271158599295,0.4680695344073232,0.4169966668227355,0.4991799139493726,0.5408113010769484,0.451493822242815,0.4378369834646619,0.4993531168334952,0.5428754962377027,0.0299251870324188,5.461304368404358e-08,0.0924369747899159,0.6666666666666666,0.674598736603985,0.6261524327689516,0.7333129558769105,0.3910950485133755,0.1822092889915618,0.3139987417184438,0.3596918879118962,0.3638016233594769,0.3199558213618266,0.4762766047022403,0.2938304957204408,0.5245751341586532,0.3199558213446141,0.5704072806052901,0.3530269523032683,0.3621190245250989,2.3289732507479656e-08,0.488042133531385,2.0043924067524993e-08,0.4642803462264644,1.1435184965831528e-09,0.4223785592665168,1e-12,1.0000000000000002,1e-12,1e-12,0.00088251167514,1e-12,True
1,1,8,0.0,0.5134894679571718,0.1663338494937805,0.3333333333333333,0.4846820762468724,0.1254753907699794,2.0782159637117555e-09,6.130874210661216e-09,0.0025127399980166,0.7025953504273856,0.9999999999999885,7.1431929381943204e-12,0.8421052631578947,0.1785714285714285,0.4285714285714285,0.3823529411764706,0.21875,0.3201970443349753,0.0,0.1884217330549981,0.2360456775652059,0.2710447953480028,0.0,0.1684435476312018,0.267431146299971,0.2390290642516404,0.4388771465716614,0.2816537362888325,0.3314798601918231,0.3595664659196618,0.4391164376785286,0.2764323487710123,0.3646226389231482,0.3360326524215543,0.7795825684430666,0.0199501246882792,9.307546363031033e-08,0.0700280112044817,0.6666666666666666,0.917417169209727,0.7950114359887825,0.8910343955835898,0.4303810578226414,0.4510734457428305,0.311425090974656,0.3653995440187532,0.3702425644936098,0.3120494523706343,0.3867660554802637,0.2875626717757582,0.4556233669505016,0.3120494523877612,0.6348505123643212,0.2759996412070457,0.2996452985805939,1.9160725440445367e-08,0.5220236675063425,2.0698465685771007e-08,0.4906735727868574,5.65133387725956e-09,0.5504762700562595,1e-12,0.6300434924397637,1e-12,1e-12,0.0006302891541002,1e-12,True
1,1,9,0.0,0.4880412213568891,0.0880592079012158,0.0,0.7276126284984379,0.1254753921560196,1.1763322386475853e-08,6.508388540742957e-09,0.0003692819274497,0.8508364462371618,0.9999999999999896,1.1893742006628247e-11,0.4736842105263157,0.0714285714285714,0.4218749999999999,0.3529411764705882,0.28125,0.2298850574712643,0.0,0.155957424420487,0.2138048831498275,0.1624269047905587,0.0,0.1439193584411556,0.243188115568343,0.1612715374954409,0.7018503287924229,0.3040533213202513,0.375580237824852,0.3457899678186826,0.7200641526901592,0.3088291109172649,0.4075220662811435,0.3582277172832638,0.6930573231985944,0.027431421446384,1.321600014806541e-07,0.0924369747899159,0.5833333333333334,0.8574308411141303,0.7001350167661506,0.9042136685544212,0.4876390150721305,0.6091894916744665,0.1880010275636533,0.2019194009264531,0.2163593406557233,0.1996820072103893,0.5361243415448085,0.1846846881229089,0.5698480039588316,0.1996820072371459,0.7653566494468799,0.3053125639209413,0.3370628327798638,7.539962551344581e-09,0.2851592827956299,1.2559993560111841e-08,0.2932223788782412,6.061245995598763e-09,0.2963962740088961,1e-12,0.0783543136697309,1e-12,1e-12,0.0007078125994324,1e-12,True
