fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,1.1807392286500096,1.7028353710437596,1,0.4669439941682588,109.53562766835853,0.20241502047507554,5.817164274503216,28.73879745114822,0.8658825123354206,0.9999999999999867,1.000000082237914,0.375,0.225,1.6666666666666665,0.0,0.2565345413881015,0.4546140134052449,0.5869491057189978,0.0,0.2693902739205845,0.4424391393340011,0.6196442491176118,-5.741885063374818,-4.268893211938769,-3.1315436502023632,-2.3716907602856976,-5.467873171509833,-3.994881320073784,-3.0486720715195474,-2.079737005879288,0.8688010009795197,1.0260260260260257,2.543345761304648,0.5255255255255253,0.5666666666666667,1.0666188029345836,0.9101770869582454,0.9120812436435924,0.18047016771188001,-0.505415570808196
1,1.0,1.0,1,0.5004030498067811,-0.9596217837090939,1,0.5782121057250292,107.37231942096545,0.23361371963606978,5.508436568858027,23.579251156307212,0.7065462504478097,0.9999999999999655,1.0000005009456876,0.15,0.1833333333333333,0.8181818181818183,0.0,0.4195006413589472,0.6637106976743374,0.6299468690833372,0.0,0.44176896920305975,0.7262320835616662,0.6623794902066071,-4.762506193680209,-2.764631790955403,-1.6015798851943641,-1.7623803279813597,-4.5224416878553555,-2.5245672851305496,-1.238099438098022,-1.526869068164617,0.7369865469087711,0.7857857857857854,2.214855233726359,0.4854854854854853,0.4666666666666667,1.0097564818027687,0.9324820056423282,0.9195710480721535,0.15526121878236218,-0.40027890941622907
1,1.0,2.0,1,1.0690687335225522,0.45143630303438353,2,0.5869844181014383,106.44157205238746,1.254542552971932,4.408704101958813,3.5141925568924477,0.9191957713481733,0.9999999999999879,1.0000004106428015,0.25833333333333336,0.4416666666666666,0.5849056603773587,0.0,0.3550443874762605,0.5139312601102274,0.585372360289071,0.0,0.3649806192438838,0.5737625987913288,0.5915281407119384,-5.802034813691867,-3.7420549171486988,-2.8201877506877975,-2.405684000321698,-5.644080227631671,-3.5841003310885027,-2.4057180884389684,-2.3054479445516947,0.7965722767523901,0.9459459459459456,1.1890234632329348,0.4654654654654652,0.4666666666666667,1.0570373645849378,0.9444601176544056,0.9071464179084876,0.12552618006864405,-0.4946728787925281
1,1.0,3.0,1,0.6233671451985674,-0.44956056194578586,1,0.33240926308612684,104.05937778507898,1.4523425544274933,3.970250351767166,2.7336872693455025,0.5628589806058266,0.9999999999999801,1.0000003628895393,0.4333333333333333,0.2833333333333333,1.5294117647058822,0.0,0.3945991871429361,0.36100141757398135,0.4860127147894543,0.0,0.40404683967989846,0.40998693976067874,0.4899094874176848,-5.439488406081019,-3.293070702568024,-3.4758253806085353,-2.7958278787758215,-5.31229920078937,-3.165881497276375,-3.134325908364637,-2.709753422321273,0.8272941909507957,0.8458458458458454,1.5678717853794497,0.22522522522522512,0.5333333333333333,1.0226000194985267,0.9584336838140866,0.9765471394917526,0.10288472960625218,-0.5746952775551197
1,1.0,4.0,1,2.092624932875665,3.953868369985053,2,0.6461335453567365,106.09239150194689,2.5277024854781605,4.458744790585807,1.7639515790333826,0.9169951030453181,0.999999999999971,1.000000493241261,0.4083333333333333,0.3,1.3611111111111112,0.0,0.45241659101005427,0.4478576759727881,0.5649630770305618,0.0,0.48285884134162776,0.49833513441008315,0.5418220831842392,-4.873414349509629,-2.6686008429250014,-2.6908183248858095,-2.120115182965775,-4.566165756556373,-2.3613522499717456,-2.290684930524134,-2.0921163141744614,0.8410507197169653,0.7057057057057055,1.429784237094935,0.32532532532532515,0.4666666666666667,1.0280787476180167,0.9514021910591065,0.97166580425191,0.11946508042144528,-0.4317159930965839
1,1.0,5.0,1,1.6011940505298048,2.0188915286857396,3,0.7122051440180577,107.82978635233454,2.1468579284347227,3.5335947363689395,1.6459378562349902,0.8038745404475454,0.9999999999999815,1.0000003339739219,0.325,0.3333333333333333,0.9750000000000001,0.0,0.4567499422281646,0.4319032945505088,0.5441197975507639,0.0,0.4740358659996278,0.5015348781056722,0.5503033050166078,-5.293048507677609,-2.875448907584988,-3.0069634189959955,-2.4129960252536953,-5.100035194582764,-2.6824355944901432,-2.5421896649330593,-2.2934689713028504,0.8566653470363275,0.8258258258258254,2.164964029297577,0.4454454454454452,0.43333333333333335,1.0444530238682483,0.9059038893533936,0.8630479479612668,0.2032657083194053,-0.5056979049283961
1,1.0,6.0,1,0.5051882593293943,-0.7255085698930617,1,0.32145208168720596,107.9120590628017,0.09898840691029216,4.507663964224769,45.53729173871665,0.5217943573599784,0.9999999999999416,1.0000005502615945,0.375,0.15833333333333333,2.368421052631579,0.0,0.3017736373844959,0.3985003550799357,0.5931293035359387,0.0,0.3045648170481444,0.4018153033354497,0.5665376225553881,-5.6736644509954655,-3.9615020923194546,-3.412707152669364,-2.308447806679911,-5.6216682388673895,-3.9095058801913787,-3.362795910215626,-2.4367816800243234,0.8575785186723981,0.9459459459459456,1.8853440944102444,0.4454454454454452,0.5333333333333333,1.0553917211855248,0.9045735628523686,0.8763410980379898,0.20160099963921568,-0.617495686378562
1,1.0,7.0,1,0.465812417800869,0.2001577728180015,2,0.020783096486685193,99.48824655216849,0.006463400427242916,1.3953482486321012,215.8845431811368,0.02918201126940667,0.9999999999999244,1.000000392598714,0.41666666666666663,0.30833333333333335,1.351351351351351,0.0,0.38495457093946306,0.44816613237335373,0.605340531817131,0.0,0.3862963423215953,0.4461823547259515,0.5686538432395155,-5.2247111829953266,-3.2134347312627463,-2.8831725793445013,-2.061981736890024,-5.206563540428695,-3.1952870886961144,-2.8834867599299328,-2.245831173093179,0.7610477446248136,0.7657657657657654,1.1890234632329348,0.32532532532532515,0.36666666666666664,1.0283370099503268,0.9323386186932544,0.9191702591192459,0.1276092878193977,-0.6245925673769015
1,1.0,8.0,1,1.795294333966009,4.063329927004971,2,0.4781057553420376,103.43191611410653,1.137617584126178,4.74466085266098,4.170699291981697,0.8534531081842559,0.9999999999999901,1.0000006178654155,0.275,0.31666666666666665,0.8684210526315791,0.0,0.5215953548347007,0.5154284554626647,0.6026106592273855,0.0,0.5363200994766198,0.5356676697653514,0.635339750172417,-5.882640702527453,-2.8142826379275934,-2.8505602911819232,-2.3376987107795344,-5.72113196502273,-2.65277390042287,-2.656506536898938,-2.08626941166176,0.8567734616462772,0.9859859859859856,1.1890234632329348,0.24524524524524513,0.6,1.0234366410338542,0.9287018376600451,0.9262375215375767,0.14372690432460675,-0.508984809030494
1,1.0,9.0,1,1.3621694738521595,1.3444059122766596,1,0.5673185538149057,103.22694196052657,0.04834927086889651,5.360596877136876,110.87234162584637,0.8782432206399076,0.9999999999999745,1.0000002727449744,0.3833333333333333,0.35,1.0952380952380951,0.0,0.3834067466466925,0.5582916184341233,0.5801809517822758,0.0,0.3997337653652486,0.5813547196462608,0.6107937998563259,-5.387252208823261,-3.3217433660731266,-2.379594454246517,-2.261671094817014,-5.167211333430434,-3.1017024906803,-2.1632286373310023,-2.011110688423787,0.8707610950931048,0.8858858858858855,1.679674872092653,0.4454454454454452,0.5666666666666667,1.0197445303639376,0.9240937805432136,0.9217589346919353,0.1461634465623612,-0.44689969010593567
