fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,1.4764221134021294,2.0867456548830097,1,0.44707671509916924,121.373954694508,0.34012022265236275,4.8954992139411075,14.393437637328619,0.8191264904794957,0.9999999999999837,1.0000002265867625,0.5333333333333333,0.4666666666666666,1.142857142857143,0.0,0.5678426239050959,0.5412222934947103,0.6340199853494872,0.0,0.583108438184267,0.583108438184267,0.6451763320474333,-5.939137284823758,-2.5666419852768487,-2.7247437821514975,-2.1736055505112053,-5.783650310478226,-2.4111550109313167,-2.4111550109313167,-2.0521760173188857,0.9311681280503528,1.0260260260260257,2.543345761304648,0.40540540540540526,0.5454545454545454,1.103982474948461,0.8784502603997021,0.8761833896630165,0.22262589003711425,-0.49873504167417293
1,1.0,1.0,1,0.3582245735638417,-1.1145515578254859,1,0.6346203102826431,107.74235798014426,0.44447115119887143,7.020749280317147,15.795736711775533,0.8591657146551063,0.9999999999999621,1.0000002760888662,0.13333333333333333,0.18333333333333332,0.7272727272727273,0.0,0.41858185881965154,0.4425633171482703,0.5464957142780824,0.0,0.4297243454169024,0.4319487562237453,0.5473862443371585,-4.874174733498485,-2.8339336133389095,-2.7170437950811093,-2.2104591309990487,-4.747790396143859,-2.7075492759842836,-2.6969882397184763,-2.148915242298642,0.8925748284019125,0.9259259259259256,2.214855233726359,0.4854854854854853,0.5909090909090909,0.9532232160588808,0.9117280687332382,0.8834004105806882,0.17375660162289203,-0.46020138602054544
1,1.0,2.0,1,0.9579230861539144,0.06859154829258163,2,0.5635520825795444,107.4545291166335,1.1486387832594505,4.45909271747729,3.8820670017983243,0.9235572552850015,0.9999999999999882,1.0000004567295855,0.2,0.5,0.4,0.0,0.5775491741135622,0.576717530637952,0.6086703685535656,0.0,0.5878974667341033,0.5878974667341033,0.601510503807305,-6.045144749422539,-2.5537763919966143,-2.558803797186591,-2.36564426683187,-5.938736863115308,-2.4473685056893832,-2.4473685056893832,-2.3665242606038053,0.7034286044796751,0.9459459459459456,2.72615650877771,0.4454454454454452,0.5,1.0818750655647016,0.9186229638346295,0.8699521202706706,0.1691169972956589,-0.5711300429992515
1,1.0,3.0,1,0.2801332663783989,-0.6313197768767029,1,0.2569846158749468,107.03053353155033,1.1352099026224503,3.6917489356740907,3.2520408139021475,0.5312847473440043,0.9999999999999709,1.0000004087373224,0.41666666666666663,0.3333333333333333,1.25,0.0,0.2021741250068514,0.32547708578372875,0.514931688989368,0.0,0.20808400739571847,0.38060457468171544,0.4783588212042105,-5.975012382938748,-4.767019482513004,-4.030282765018152,-2.8982891648597096,-5.805313515173099,-4.597320614747355,-3.5957846338366273,-3.0282905853340236,0.7980017164407939,0.8458458458458454,2.067429290844337,0.5255255255255253,0.45454545454545453,0.9963048258189809,0.9733557984136354,0.9834046779079408,0.058948030311803144,-0.6687489460576176
1,1.0,4.0,1,1.7195981032957053,2.1537803633717383,2,0.7919273250445462,108.43923359514741,2.1875379568394013,6.272645454707402,2.8674453099640136,0.949135914328962,0.999999999999966,1.0000005757234178,0.25,0.13333333333333333,1.875,0.0,0.4272049904203984,0.4118982402320365,0.5887699188921457,0.0,0.43506080148082443,0.43506080148082443,0.6447665614234938,-5.272435919561601,-3.0200249830531227,-3.100728842557998,-2.1681842508372817,-5.1772325358706315,-2.9248215993621534,-2.9248215993621534,-1.8391261160274897,0.8498691228782437,0.7257257257257255,1.429784237094935,0.38538538538538525,0.5454545454545454,1.0430403332302531,0.9587045149944695,0.9816912280490816,0.10886453499847831,-0.4644688520190317
1,1.0,5.0,1,1.2428306585036857,0.7348794936546965,1,0.7574070259670074,108.55659284606338,0.6891288015100794,4.748089601518096,6.889988622030695,0.7701793174029152,0.9999999999999851,1.000000413186775,0.13333333333333333,0.21666666666666665,0.6153846153846154,0.0,0.4542852164064811,0.34409161663021487,0.5283567067249477,0.0,0.4774942083818224,0.4774942083818224,0.5245756644562494,-5.483408866576334,-2.9923772829784867,-3.596613845031629,-2.586213016205684,-5.216883346166001,-2.7258517625681535,-2.7258517625681535,-2.4802332984602296,0.8279747926459312,0.8258258258258254,2.4287643824604506,0.4454454454454452,0.4090909090909091,1.0161825831973448,0.8996805240623791,0.8494929740680462,0.22144041640827838,-0.46200630130534337
1,1.0,6.0,1,0.41608143305427253,-1.1089937330083859,1,0.26746707269417924,109.81483381596261,0.07659164935695928,3.6217436062777972,47.2864031090188,0.42952561666960365,0.9999999999999326,1.0000010005950308,0.5,0.16666666666666666,3.0,0.0,0.9616231582237673,0.7565699347486561,0.7151008225622688,0.0,0.9753134055499206,0.9753134055499206,0.660526401484754,-5.9835611255189,-0.2296301785724557,-1.456578675220471,-1.7047116428087197,-5.89957127032633,-0.14564032337988575,-0.14564032337988575,-2.00274868883484,0.8712219756400781,0.9459459459459456,2.164964029297577,0.4454454454454452,0.6363636363636364,0.9973710176714818,0.8814156271521716,0.6895870549460816,0.22861296592132277,-0.656692089229257
1,1.0,7.0,1,0.38988203831581597,0.1269789522510667,2,0.052629834090871186,101.46523765500416,0.09005754871183251,1.5775959181094155,17.51764222627723,-0.06776701723011191,0.9999999999999037,1.0000002631053038,0.41666666666666663,0.26666666666666666,1.5624999999999998,0.0,0.4676420218317723,0.5768286703651222,0.6443448899663762,0.0,0.4722523010519597,0.6126501777968234,0.6626436408880775,-5.556688090478297,-2.9581472371584963,-2.3514310876139914,-1.9762645142415858,-5.502441909825434,-2.903901056505633,-2.1313698954541893,-1.8562837689235616,0.8712219756400781,0.7657657657657654,1.0115911122238297,0.1451451451451451,0.5454545454545454,1.1117427351159825,0.9256497479748187,0.8944266448666826,0.14265353383627874,-0.5918571221929686
1,1.0,8.0,1,1.5028158961963445,2.5524956648588972,2,0.5545866481694823,101.15695686580953,2.116538902751362,8.101277907328832,3.8276064270766303,0.9788047293024308,0.9999999999999921,1.0000006283532608,0.45,0.4833333333333333,0.9310344827586208,0.0,0.5094499894647456,0.5380056643500651,0.5736176441646562,0.0,0.5212101367724221,0.5212101367724221,0.5837839615852897,-6.022883753170031,-2.9545256885701714,-2.782538178242575,-2.5680513635990554,-5.8869884680305224,-2.8186304034306624,-2.8186304034306624,-2.450259018356749,0.9075177415699583,0.9859859859859856,2.3193450592744274,0.5255255255255253,0.5909090909090909,0.9834046512587278,0.9360034392750999,0.922115289624819,0.12476406039916946,-0.6515722923098803
1,1.0,9.0,1,1.0830742780281826,0.37109440152298356,1,0.5983916385723768,103.7025470476174,1.1821639701668123,5.575468598295015,4.716324248579725,0.8809883993111409,0.9999999999999752,1.000000356319042,0.2333333333333333,0.26666666666666666,0.8749999999999999,0.0,0.6367703916842398,0.5532445761008588,0.5023661849973456,0.0,0.6572470043027301,0.6465970530238144,0.5078126996540941,-5.6662603899811375,-2.0581535420679553,-2.5314325624489364,-2.8197227746647417,-5.489727338873159,-1.881620490959977,-1.9400858196535071,-2.7019740785550943,0.8193545692026283,0.8858858858858855,1.2451178085219232,0.3053053053053052,0.6363636363636364,0.9967742414504942,0.9070893006279243,0.8807215164705128,0.1679530714508909,-0.4321336033803273
